Datum Zeit,Chemnitz-Leipziger Str. NO
,µg/m³
01-03-07 00:00,3
28-02-07 23:00,6
28-02-07 22:00,5
28-02-07 21:00,8
28-02-07 20:00,31
28-02-07 19:00,35
28-02-07 18:00,102
28-02-07 17:00,61
28-02-07 16:00,57
28-02-07 15:00,73
28-02-07 14:00,101
28-02-07 13:00,53
28-02-07 12:00,54
28-02-07 11:00,84
28-02-07 10:00,71
28-02-07 09:00,123
28-02-07 08:00,116
28-02-07 07:00,49
28-02-07 06:00,19
28-02-07 05:00,7
28-02-07 04:00,2
28-02-07 03:00,3
28-02-07 02:00,3
28-02-07 01:00,4
28-02-07 00:00,11
27-02-07 23:00,32
27-02-07 22:00,27
27-02-07 21:00,27
27-02-07 20:00,52
27-02-07 19:00,74
27-02-07 18:00,77
27-02-07 17:00,71
27-02-07 16:00,95
27-02-07 15:00,70
27-02-07 14:00,60
27-02-07 13:00,48
27-02-07 12:00,51
27-02-07 11:00,72
27-02-07 10:00,66
27-02-07 09:00,54
27-02-07 08:00,62
27-02-07 07:00,40
27-02-07 06:00,11
27-02-07 05:00,5
27-02-07 04:00,2
27-02-07 03:00,1
27-02-07 02:00,1
27-02-07 01:00,1
27-02-07 00:00,2
26-02-07 23:00,4
26-02-07 22:00,11
26-02-07 21:00,21
26-02-07 20:00,29
26-02-07 19:00,74
26-02-07 18:00,85
26-02-07 17:00,108
26-02-07 16:00,87
26-02-07 15:00,
26-02-07 14:00,
26-02-07 13:00,
26-02-07 12:00,
26-02-07 11:00,
26-02-07 10:00,88
26-02-07 09:00,83
26-02-07 08:00,123
26-02-07 07:00,116
26-02-07 06:00,67
26-02-07 05:00,18
26-02-07 04:00,9
26-02-07 03:00,5
26-02-07 02:00,2
26-02-07 01:00,11
26-02-07 00:00,10
25-02-07 23:00,39
25-02-07 22:00,30
25-02-07 21:00,22
25-02-07 20:00,18
25-02-07 19:00,20
25-02-07 18:00,21
25-02-07 17:00,23
25-02-07 16:00,17
25-02-07 15:00,23
25-02-07 14:00,24
25-02-07 13:00,21
25-02-07 12:00,23
25-02-07 11:00,22
25-02-07 10:00,13
25-02-07 09:00,9
25-02-07 08:00,4
25-02-07 07:00,4
25-02-07 06:00,9
25-02-07 05:00,4
25-02-07 04:00,9
25-02-07 03:00,9
25-02-07 02:00,8
25-02-07 01:00,13
25-02-07 00:00,25
24-02-07 23:00,30
24-02-07 22:00,16
24-02-07 21:00,17
24-02-07 20:00,26
24-02-07 19:00,45
24-02-07 18:00,54
24-02-07 17:00,44
24-02-07 16:00,43
24-02-07 15:00,45
24-02-07 14:00,49
24-02-07 13:00,41
24-02-07 12:00,44
24-02-07 11:00,38
24-02-07 10:00,33
24-02-07 09:00,21
24-02-07 08:00,16
24-02-07 07:00,18
24-02-07 06:00,26
24-02-07 05:00,26
24-02-07 04:00,30
24-02-07 03:00,20
24-02-07 02:00,22
24-02-07 01:00,20
24-02-07 00:00,22
23-02-07 23:00,29
23-02-07 22:00,30
23-02-07 21:00,37
23-02-07 20:00,79
23-02-07 19:00,84
23-02-07 18:00,77
23-02-07 17:00,149
23-02-07 16:00,115
23-02-07 15:00,106
23-02-07 14:00,91
23-02-07 13:00,102
23-02-07 12:00,90
23-02-07 11:00,98
23-02-07 10:00,105
23-02-07 09:00,132
23-02-07 08:00,182
23-02-07 07:00,145
23-02-07 06:00,102
23-02-07 05:00,50
23-02-07 04:00,33
23-02-07 03:00,13
23-02-07 02:00,31
23-02-07 01:00,47
23-02-07 00:00,78
22-02-07 23:00,73
22-02-07 22:00,89
22-02-07 21:00,107
22-02-07 20:00,230
22-02-07 19:00,227
22-02-07 18:00,159
22-02-07 17:00,74
22-02-07 16:00,55
22-02-07 15:00,47
22-02-07 14:00,46
22-02-07 13:00,47
22-02-07 12:00,42
22-02-07 11:00,54
22-02-07 10:00,71
22-02-07 09:00,89
22-02-07 08:00,87
22-02-07 07:00,67
22-02-07 06:00,26
22-02-07 05:00,14
22-02-07 04:00,4
22-02-07 03:00,4
22-02-07 02:00,2
22-02-07 01:00,24
22-02-07 00:00,25
21-02-07 23:00,38
21-02-07 22:00,29
21-02-07 21:00,40
21-02-07 20:00,62
21-02-07 19:00,117
21-02-07 18:00,108
21-02-07 17:00,81
21-02-07 16:00,88
21-02-07 15:00,112
21-02-07 14:00,99
21-02-07 13:00,71
21-02-07 12:00,108
21-02-07 11:00,150
21-02-07 10:00,283
21-02-07 09:00,336
21-02-07 08:00,374
21-02-07 07:00,180
21-02-07 06:00,187
21-02-07 05:00,132
21-02-07 04:00,74
21-02-07 03:00,67
21-02-07 02:00,80
21-02-07 01:00,83
21-02-07 00:00,89
20-02-07 23:00,93
20-02-07 22:00,74
20-02-07 21:00,83
20-02-07 20:00,68
20-02-07 19:00,71
20-02-07 18:00,55
20-02-07 17:00,73
20-02-07 16:00,65
20-02-07 15:00,84
20-02-07 14:00,67
20-02-07 13:00,87
20-02-07 12:00,115
20-02-07 11:00,104
20-02-07 10:00,144
20-02-07 09:00,154
20-02-07 08:00,149
20-02-07 07:00,120
20-02-07 06:00,88
20-02-07 05:00,30
20-02-07 04:00,29
20-02-07 03:00,33
20-02-07 02:00,20
20-02-07 01:00,46
20-02-07 00:00,22
19-02-07 23:00,32
19-02-07 22:00,48
19-02-07 21:00,71
19-02-07 20:00,77
19-02-07 19:00,63
19-02-07 18:00,86
19-02-07 17:00,111
19-02-07 16:00,96
19-02-07 15:00,137
19-02-07 14:00,127
19-02-07 13:00,127
19-02-07 12:00,143
19-02-07 11:00,115
19-02-07 10:00,94
19-02-07 09:00,108
19-02-07 08:00,80
19-02-07 07:00,37
19-02-07 06:00,28
19-02-07 05:00,17
19-02-07 04:00,9
19-02-07 03:00,4
19-02-07 02:00,6
19-02-07 01:00,31
19-02-07 00:00,63
18-02-07 23:00,77
18-02-07 22:00,61
18-02-07 21:00,62
18-02-07 20:00,67
18-02-07 19:00,80
18-02-07 18:00,65
18-02-07 17:00,61
18-02-07 16:00,41
18-02-07 15:00,46
18-02-07 14:00,33
18-02-07 13:00,29
18-02-07 12:00,25
18-02-07 11:00,27
18-02-07 10:00,27
18-02-07 09:00,20
18-02-07 08:00,9
18-02-07 07:00,5
18-02-07 06:00,5
18-02-07 05:00,8
18-02-07 04:00,10
18-02-07 03:00,8
18-02-07 02:00,18
18-02-07 01:00,17
18-02-07 00:00,29
17-02-07 23:00,29
17-02-07 22:00,10
17-02-07 21:00,20
17-02-07 20:00,30
17-02-07 19:00,44
17-02-07 18:00,67
17-02-07 17:00,44
17-02-07 16:00,35
17-02-07 15:00,45
17-02-07 14:00,47
17-02-07 13:00,40
17-02-07 12:00,42
17-02-07 11:00,37
17-02-07 10:00,47
17-02-07 09:00,34
17-02-07 08:00,15
17-02-07 07:00,7
17-02-07 06:00,9
17-02-07 05:00,4
17-02-07 04:00,7
17-02-07 03:00,6
17-02-07 02:00,5
17-02-07 01:00,8
17-02-07 00:00,9
16-02-07 23:00,9
16-02-07 22:00,21
16-02-07 21:00,27
16-02-07 20:00,36
16-02-07 19:00,65
16-02-07 18:00,45
16-02-07 17:00,25
16-02-07 16:00,32
16-02-07 15:00,27
16-02-07 14:00,11
16-02-07 13:00,26
16-02-07 12:00,38
16-02-07 11:00,77
16-02-07 10:00,38
16-02-07 09:00,83
16-02-07 08:00,99
16-02-07 07:00,41
16-02-07 06:00,20
16-02-07 05:00,2
16-02-07 04:00,1
16-02-07 03:00,1
16-02-07 02:00,1
16-02-07 01:00,1
16-02-07 00:00,1
15-02-07 23:00,2
15-02-07 22:00,1
15-02-07 21:00,5
15-02-07 20:00,12
15-02-07 19:00,28
15-02-07 18:00,33
15-02-07 17:00,30
15-02-07 16:00,29
15-02-07 15:00,32
15-02-07 14:00,32
15-02-07 13:00,33
15-02-07 12:00,54
15-02-07 11:00,32
15-02-07 10:00,37
15-02-07 09:00,42
15-02-07 08:00,34
15-02-07 07:00,29
15-02-07 06:00,15
15-02-07 05:00,5
15-02-07 04:00,4
15-02-07 03:00,5
15-02-07 02:00,10
15-02-07 01:00,14
15-02-07 00:00,15
14-02-07 23:00,20
14-02-07 22:00,18
14-02-07 21:00,32
14-02-07 20:00,40
14-02-07 19:00,72
14-02-07 18:00,95
14-02-07 17:00,90
14-02-07 16:00,82
14-02-07 15:00,100
14-02-07 14:00,105
14-02-07 13:00,112
14-02-07 12:00,116
14-02-07 11:00,110
14-02-07 10:00,162
14-02-07 09:00,233
14-02-07 08:00,137
14-02-07 07:00,103
14-02-07 06:00,44
14-02-07 05:00,14
14-02-07 04:00,1
14-02-07 03:00,2
14-02-07 02:00,1
14-02-07 01:00,1
14-02-07 00:00,1
13-02-07 23:00,5
13-02-07 22:00,6
13-02-07 21:00,15
13-02-07 20:00,14
13-02-07 19:00,30
13-02-07 18:00,43
13-02-07 17:00,57
13-02-07 16:00,47
13-02-07 15:00,36
13-02-07 14:00,39
13-02-07 13:00,32
13-02-07 12:00,43
13-02-07 11:00,56
13-02-07 10:00,49
13-02-07 09:00,54
13-02-07 08:00,54
13-02-07 07:00,37
13-02-07 06:00,22
13-02-07 05:00,15
13-02-07 04:00,3
13-02-07 03:00,3
13-02-07 02:00,2
13-02-07 01:00,4
13-02-07 00:00,6
12-02-07 23:00,14
12-02-07 22:00,15
12-02-07 21:00,21
12-02-07 20:00,49
12-02-07 19:00,80
12-02-07 18:00,98
12-02-07 17:00,113
12-02-07 16:00,125
12-02-07 15:00,101
12-02-07 14:00,107
12-02-07 13:00,90
12-02-07 12:00,110
12-02-07 11:00,147
12-02-07 10:00,144
12-02-07 09:00,158
12-02-07 08:00,135
12-02-07 07:00,57
12-02-07 06:00,42
12-02-07 05:00,21
12-02-07 04:00,4
12-02-07 03:00,1
12-02-07 02:00,1
12-02-07 01:00,15
12-02-07 00:00,25
11-02-07 23:00,53
11-02-07 22:00,21
11-02-07 21:00,22
11-02-07 20:00,30
11-02-07 19:00,30
11-02-07 18:00,28
11-02-07 17:00,36
11-02-07 16:00,34
11-02-07 15:00,33
11-02-07 14:00,21
11-02-07 13:00,24
11-02-07 12:00,24
11-02-07 11:00,32
11-02-07 10:00,50
11-02-07 09:00,50
11-02-07 08:00,34
11-02-07 07:00,63
11-02-07 06:00,67
11-02-07 05:00,33
11-02-07 04:00,23
11-02-07 03:00,23
11-02-07 02:00,29
11-02-07 01:00,12
11-02-07 00:00,20
10-02-07 23:00,20
10-02-07 22:00,14
10-02-07 21:00,9
10-02-07 20:00,20
10-02-07 19:00,23
10-02-07 18:00,26
10-02-07 17:00,23
10-02-07 16:00,22
10-02-07 15:00,12
10-02-07 14:00,8
10-02-07 13:00,15
10-02-07 12:00,17
10-02-07 11:00,24
10-02-07 10:00,13
10-02-07 09:00,9
10-02-07 08:00,4
10-02-07 07:00,14
10-02-07 06:00,24
10-02-07 05:00,20
10-02-07 04:00,20
10-02-07 03:00,28
10-02-07 02:00,43
10-02-07 01:00,72
10-02-07 00:00,46
09-02-07 23:00,50
09-02-07 22:00,47
09-02-07 21:00,63
09-02-07 20:00,76
09-02-07 19:00,111
09-02-07 18:00,126
09-02-07 17:00,68
09-02-07 16:00,93
09-02-07 15:00,90
09-02-07 14:00,84
09-02-07 13:00,80
09-02-07 12:00,63
09-02-07 11:00,106
09-02-07 10:00,77
09-02-07 09:00,126
09-02-07 08:00,117
09-02-07 07:00,100
09-02-07 06:00,25
09-02-07 05:00,7
09-02-07 04:00,5
09-02-07 03:00,3
09-02-07 02:00,10
09-02-07 01:00,10
09-02-07 00:00,9
08-02-07 23:00,15
08-02-07 22:00,15
08-02-07 21:00,32
08-02-07 20:00,32
08-02-07 19:00,61
08-02-07 18:00,141
08-02-07 17:00,57
08-02-07 16:00,62
08-02-07 15:00,38
08-02-07 14:00,51
08-02-07 13:00,148
08-02-07 12:00,162
08-02-07 11:00,203
08-02-07 10:00,190
08-02-07 09:00,198
08-02-07 08:00,159
08-02-07 07:00,103
08-02-07 06:00,65
08-02-07 05:00,21
08-02-07 04:00,19
08-02-07 03:00,25
08-02-07 02:00,28
08-02-07 01:00,41
08-02-07 00:00,45
07-02-07 23:00,58
07-02-07 22:00,68
07-02-07 21:00,115
07-02-07 20:00,98
07-02-07 19:00,157
07-02-07 18:00,155
07-02-07 17:00,156
07-02-07 16:00,122
07-02-07 15:00,105
07-02-07 14:00,98
07-02-07 13:00,111
07-02-07 12:00,121
07-02-07 11:00,151
07-02-07 10:00,142
07-02-07 09:00,210
07-02-07 08:00,308
07-02-07 07:00,211
07-02-07 06:00,68
07-02-07 05:00,42
07-02-07 04:00,29
07-02-07 03:00,26
07-02-07 02:00,32
07-02-07 01:00,49
07-02-07 00:00,56
06-02-07 23:00,80
06-02-07 22:00,104
06-02-07 21:00,112
06-02-07 20:00,112
06-02-07 19:00,203
06-02-07 18:00,179
06-02-07 17:00,100
06-02-07 16:00,90
06-02-07 15:00,108
06-02-07 14:00,86
06-02-07 13:00,72
06-02-07 12:00,88
06-02-07 11:00,78
06-02-07 10:00,168
06-02-07 09:00,188
06-02-07 08:00,187
06-02-07 07:00,156
06-02-07 06:00,43
06-02-07 05:00,10
06-02-07 04:00,4
06-02-07 03:00,2
06-02-07 02:00,2
06-02-07 01:00,5
06-02-07 00:00,4
05-02-07 23:00,10
05-02-07 22:00,15
05-02-07 21:00,26
05-02-07 20:00,35
05-02-07 19:00,62
05-02-07 18:00,86
05-02-07 17:00,109
05-02-07 16:00,121
05-02-07 15:00,86
05-02-07 14:00,63
05-02-07 13:00,67
05-02-07 12:00,65
05-02-07 11:00,110
05-02-07 10:00,156
05-02-07 09:00,143
05-02-07 08:00,79
05-02-07 07:00,160
05-02-07 06:00,117
05-02-07 05:00,61
05-02-07 04:00,28
05-02-07 03:00,22
05-02-07 02:00,21
05-02-07 01:00,22
05-02-07 00:00,27
04-02-07 23:00,66
04-02-07 22:00,16
04-02-07 21:00,9
04-02-07 20:00,14
04-02-07 19:00,23
04-02-07 18:00,26
04-02-07 17:00,30
04-02-07 16:00,17
04-02-07 15:00,16
04-02-07 14:00,21
04-02-07 13:00,16
04-02-07 12:00,15
04-02-07 11:00,11
04-02-07 10:00,13
04-02-07 09:00,6
04-02-07 08:00,3
04-02-07 07:00,4
04-02-07 06:00,2
04-02-07 05:00,1
04-02-07 04:00,1
04-02-07 03:00,1
04-02-07 02:00,2
04-02-07 01:00,2
04-02-07 00:00,4
03-02-07 23:00,7
03-02-07 22:00,8
03-02-07 21:00,15
03-02-07 20:00,22
03-02-07 19:00,34
03-02-07 18:00,19
03-02-07 17:00,10
03-02-07 16:00,10
03-02-07 15:00,14
03-02-07 14:00,12
03-02-07 13:00,12
