Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-09-01,,,,,,,34,,
2000-09-01,01:00,0.7,,1,6,102,,,9.1
2000-09-01,02:00,0.5,,1,5,110,,,8.2
2000-09-01,03:00,0.5,,1,5,116,,,6.2
2000-09-01,04:00,0.5,,1,7,114,,,9.7
2000-09-01,05:00,0.7,,,,110,,,
2000-09-01,06:00,0.8,,1,8,112,,,10.1
2000-09-01,07:00,0.7,,1,6,,,,8.9
2000-09-01,08:00,0.7,,1,9,87,,,7.6
2000-09-01,09:00,0.8,,1,8,77,,,7.1
2000-09-01,10:00,0.7,,1,7,92,,,6.5
2000-09-01,11:00,0.7,,1,7,105,,,8.1
2000-09-01,12:00,1.9,,2,27,110,,,33.9
2000-09-01,13:00,3.1,,2,37,80,,,62.6
2000-09-01,14:00,1.5,,2,25,94,,,66.4
2000-09-01,15:00,0.8,,1,23,87,,,46.6
2000-09-01,16:00,0.8,,1,19,88,,,52.7
2000-09-01,17:00,0.3,,1,10,89,,,25.9
2000-09-01,18:00,0.3,,1,12,102,,,14.3
2000-09-01,19:00,0.5,,1,13,97,,,13.6
2000-09-01,20:00,0.6,,1,24,77,,,20.1
2000-09-01,21:00,0.5,,1,12,89,,,12.9
2000-09-01,22:00,1.0,,1,11,91,,,14.2
2000-09-01,23:00,1.5,,1,9,95,,,12.9
2000-09-02,,,,,,,11,4.25,
2000-09-02,00:00,1.0,,1,10,92,,,
2000-09-02,01:00,1.2,,1,9,95,,,5.0
2000-09-02,02:00,0.2,,1,5,98,,,1.0
2000-09-02,03:00,0.2,,1,4,93,,,1.0
2000-09-02,04:00,0.1,,1,3,87,,,1.0
2000-09-02,05:00,0.1,,,,81,,,
2000-09-02,06:00,0.1,,1,5,71,,,1.0
2000-09-02,07:00,0.1,,1,7,,,,1.0
2000-09-02,08:00,0.2,,1,6,60,,,1.0
2000-09-02,09:00,0.2,,1,5,60,,,1.0
2000-09-02,10:00,0.1,,1,4,64,,,1.0
2000-09-02,11:00,0.2,,1,4,65,,,1.0
2000-09-02,12:00,0.1,,1,4,69,,,1.0
2000-09-02,13:00,0.1,,1,3,79,,,1.0
2000-09-02,14:00,0.1,,1,3,82,,,1.0
2000-09-02,15:00,0.1,,1,4,77,,,1.0
2000-09-02,16:00,0.1,,1,3,81,,,1.0
2000-09-02,17:00,0.1,,1,3,76,,,1.0
2000-09-02,18:00,0.1,,1,4,66,,,1.0
2000-09-02,19:00,0.1,,1,4,63,,,1.0
2000-09-02,20:00,0.2,,1,4,62,,,1.0
2000-09-02,21:00,0.2,,1,4,64,,,1.0
2000-09-02,22:00,0.1,,1,4,64,,,1.0
2000-09-02,23:00,0.1,,1,4,69,,,1.0
2000-09-03,,,,,,,10,,
2000-09-03,00:00,0.1,,1,4,70,,,
2000-09-03,01:00,0.1,,1,5,67,,,1.0
2000-09-03,02:00,0.2,,1,6,62,,,1.0
2000-09-03,03:00,0.3,,1,5,59,,,1.0
2000-09-03,04:00,0.2,,,,59,,,
2000-09-03,05:00,0.3,,1,7,62,,,1.0
2000-09-03,06:00,0.4,,1,6,,,,1.0
2000-09-03,07:00,0.3,,1,6,62,,,1.0
2000-09-03,08:00,0.3,,1,6,62,,,1.0
2000-09-03,09:00,0.3,,1,6,62,,,1.0
2000-09-03,10:00,0.3,,1,6,66,,,1.0
2000-09-03,11:00,0.4,,1,5,67,,,1.0
2000-09-03,12:00,0.3,,1,5,70,,,1.0
2000-09-03,13:00,0.3,,1,5,72,,,1.0
2000-09-03,14:00,0.1,,1,4,77,,,1.0
2000-09-03,15:00,0.1,,1,4,77,,,1.0
2000-09-03,16:00,0.1,,1,5,70,,,1.0
2000-09-03,17:00,0.1,,1,5,72,,,1.0
2000-09-03,18:00,0.1,,1,5,70,,,1.0
2000-09-03,19:00,0.1,,1,5,67,,,1.0
2000-09-03,20:00,0.2,,1,6,66,,,1.0
2000-09-03,21:00,0.3,,1,6,66,,,1.0
2000-09-03,22:00,0.1,,1,5,71,,,1.0
2000-09-03,23:00,0.1,,1,5,79,,,1.0
