Datum Zeit,Annaberg-Buchholz SO2
,µg/m³
01-01-04 00:00,1.4
31-12-03 23:00,1.4
31-12-03 22:00,2.2
31-12-03 21:00,2.7
31-12-03 20:00,3.1
31-12-03 19:00,3.1
31-12-03 18:00,3.4
31-12-03 17:00,3.3
31-12-03 16:00,4.0
31-12-03 15:00,4.1
31-12-03 14:00,3.7
31-12-03 13:00,3.6
31-12-03 12:00,3.5
31-12-03 11:00,4.6
31-12-03 10:00,4.4
31-12-03 09:00,2.9
31-12-03 08:00,3.3
31-12-03 07:00,3.8
31-12-03 06:00,6.0
31-12-03 05:00,10.5
31-12-03 04:00,11.2
31-12-03 03:00,12.2
31-12-03 02:00,14.3
31-12-03 01:00,4.2
31-12-03 00:00,2.0
30-12-03 23:00,2.0
30-12-03 22:00,2.8
30-12-03 21:00,3.9
30-12-03 20:00,4.3
30-12-03 19:00,4.6
30-12-03 18:00,5.4
30-12-03 17:00,5.4
30-12-03 16:00,5.8
30-12-03 15:00,6.1
30-12-03 14:00,5.3
30-12-03 13:00,8.4
30-12-03 12:00,9.7
30-12-03 11:00,12.8
30-12-03 10:00,15.5
30-12-03 09:00,15.9
30-12-03 08:00,17.2
30-12-03 07:00,14.0
30-12-03 06:00,8.1
30-12-03 05:00,4.4
30-12-03 04:00,3.4
30-12-03 03:00,2.2
30-12-03 02:00,2.8
30-12-03 01:00,3.2
30-12-03 00:00,4.8
29-12-03 23:00,5.2
29-12-03 22:00,4.0
29-12-03 21:00,3.5
29-12-03 20:00,4.5
29-12-03 19:00,3.5
29-12-03 18:00,1.5
29-12-03 17:00,1.3
29-12-03 16:00,1.4
29-12-03 15:00,1.8
29-12-03 14:00,2.0
29-12-03 13:00,2.0
29-12-03 12:00,2.5
29-12-03 11:00,2.4
29-12-03 10:00,2.6
29-12-03 09:00,3.6
29-12-03 08:00,2.2
29-12-03 07:00,1.0
29-12-03 06:00,1.2
29-12-03 05:00,1.0
29-12-03 04:00,1.0
29-12-03 03:00,1.0
29-12-03 02:00,1.1
29-12-03 01:00,2.1
29-12-03 00:00,2.7
28-12-03 23:00,4.9
28-12-03 22:00,7.7
