Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-11-02 00:00,25
31-10-02 23:00,29
31-10-02 22:00,27
31-10-02 21:00,30
31-10-02 20:00,33
31-10-02 19:00,31
31-10-02 18:00,28
31-10-02 17:00,29
31-10-02 16:00,21
31-10-02 15:00,17
31-10-02 14:00,13
31-10-02 13:00,11
31-10-02 12:00,11
31-10-02 11:00,11
31-10-02 10:00,17
31-10-02 09:00,32
31-10-02 08:00,35
31-10-02 07:00,39
31-10-02 06:00,37
31-10-02 05:00,35
31-10-02 04:00,24
31-10-02 03:00,24
31-10-02 02:00,31
31-10-02 01:00,35
31-10-02 00:00,41
30-10-02 23:00,52
30-10-02 22:00,56
30-10-02 21:00,67
30-10-02 20:00,77
30-10-02 19:00,77
30-10-02 18:00,68
30-10-02 17:00,62
30-10-02 16:00,45
30-10-02 15:00,42
30-10-02 14:00,39
30-10-02 13:00,40
30-10-02 12:00,36
30-10-02 11:00,40
30-10-02 10:00,41
30-10-02 09:00,45
30-10-02 08:00,42
30-10-02 07:00,36
30-10-02 06:00,30
30-10-02 05:00,23
30-10-02 04:00,19
30-10-02 03:00,16
30-10-02 02:00,15
30-10-02 01:00,21
30-10-02 00:00,18
29-10-02 23:00,43
29-10-02 22:00,41
29-10-02 21:00,44
29-10-02 20:00,57
29-10-02 19:00,82
29-10-02 18:00,88
29-10-02 17:00,75
29-10-02 16:00,50
29-10-02 15:00,41
29-10-02 14:00,25
29-10-02 13:00,24
29-10-02 12:00,30
29-10-02 11:00,31
29-10-02 10:00,34
29-10-02 09:00,45
29-10-02 08:00,59
29-10-02 07:00,38
29-10-02 06:00,26
29-10-02 05:00,19
29-10-02 04:00,16
29-10-02 03:00,17
29-10-02 02:00,15
29-10-02 01:00,16
29-10-02 00:00,17
28-10-02 23:00,20
28-10-02 22:00,20
28-10-02 21:00,25
28-10-02 20:00,29
28-10-02 19:00,27
28-10-02 18:00,33
28-10-02 17:00,36
28-10-02 16:00,29
28-10-02 15:00,23
28-10-02 14:00,17
28-10-02 13:00,17
28-10-02 12:00,21
28-10-02 11:00,22
28-10-02 10:00,23
28-10-02 09:00,28
28-10-02 08:00,28
28-10-02 07:00,19
28-10-02 06:00,11
28-10-02 05:00,6
28-10-02 04:00,5
28-10-02 03:00,5
28-10-02 02:00,5
28-10-02 01:00,5
28-10-02 00:00,5
27-10-02 23:00,5
27-10-02 22:00,5
27-10-02 21:00,5
27-10-02 20:00,6
27-10-02 19:00,6
27-10-02 18:00,7
27-10-02 17:00,9
27-10-02 16:00,10
27-10-02 15:00,9
27-10-02 14:00,9
27-10-02 13:00,11
27-10-02 12:00,10
27-10-02 11:00,11
27-10-02 10:00,9
27-10-02 09:00,10
27-10-02 08:00,11
27-10-02 07:00,10
27-10-02 06:00,10
27-10-02 05:00,10
27-10-02 04:00,9
27-10-02 03:00,8
27-10-02 02:00,9
27-10-02 01:00,9
27-10-02 00:00,12
26-10-02 23:00,10
26-10-02 22:00,10
26-10-02 21:00,12
26-10-02 20:00,10
26-10-02 19:00,12
26-10-02 18:00,12
26-10-02 17:00,14
26-10-02 16:00,13
26-10-02 15:00,11
26-10-02 14:00,12
26-10-02 13:00,13
26-10-02 12:00,14
26-10-02 11:00,15
26-10-02 10:00,11
26-10-02 09:00,10
26-10-02 08:00,13
26-10-02 07:00,11
26-10-02 06:00,9
26-10-02 05:00,7
26-10-02 04:00,5
26-10-02 03:00,6
26-10-02 02:00,5
26-10-02 01:00,8
26-10-02 00:00,10
25-10-02 23:00,13
25-10-02 22:00,13
25-10-02 21:00,17
25-10-02 20:00,21
25-10-02 19:00,27
25-10-02 18:00,30
25-10-02 17:00,34
25-10-02 16:00,35
