Datum Zeit,Goerlitz CO
,mg/m3
01-10-05 00:00,0.5
30-09-05 23:00,0.7
30-09-05 22:00,1.1
30-09-05 21:00,0.6
30-09-05 20:00,1.0
30-09-05 19:00,1.1
30-09-05 18:00,1.1
30-09-05 17:00,1.1
30-09-05 16:00,0.8
30-09-05 15:00,1.2
30-09-05 14:00,1.0
30-09-05 13:00,0.8
30-09-05 12:00,0.6
30-09-05 11:00,0.6
30-09-05 10:00,0.5
30-09-05 09:00,0.6
30-09-05 08:00,0.5
30-09-05 07:00,0.5
30-09-05 06:00,0.4
30-09-05 05:00,0.2
30-09-05 04:00,0.1
30-09-05 03:00,0.1
30-09-05 02:00,0.1
30-09-05 01:00,0.1
30-09-05 00:00,0.1
29-09-05 23:00,0.2
29-09-05 22:00,0.5
29-09-05 21:00,0.2
29-09-05 20:00,0.4
29-09-05 19:00,0.9
29-09-05 18:00,1.0
29-09-05 17:00,1.1
29-09-05 16:00,0.9
29-09-05 15:00,1.4
29-09-05 14:00,1.1
29-09-05 13:00,0.7
29-09-05 12:00,0.7
29-09-05 11:00,1.0
29-09-05 10:00,0.9
29-09-05 09:00,0.9
29-09-05 08:00,1.1
29-09-05 07:00,1.2
29-09-05 06:00,0.7
29-09-05 05:00,0.7
29-09-05 04:00,0.3
29-09-05 03:00,0.3
29-09-05 02:00,0.3
29-09-05 01:00,0.3
29-09-05 00:00,0.6
28-09-05 23:00,0.9
28-09-05 22:00,0.9
28-09-05 21:00,0.9
28-09-05 20:00,1.1
28-09-05 19:00,1.0
28-09-05 18:00,0.6
28-09-05 17:00,0.9
28-09-05 16:00,1.0
28-09-05 15:00,1.1
28-09-05 14:00,0.7
28-09-05 13:00,0.6
28-09-05 12:00,0.6
28-09-05 11:00,0.7
28-09-05 10:00,0.7
28-09-05 09:00,0.7
28-09-05 08:00,0.5
28-09-05 07:00,0.7
28-09-05 06:00,0.5
28-09-05 05:00,0.5
28-09-05 04:00,0.4
28-09-05 03:00,0.2
28-09-05 02:00,0.2
28-09-05 01:00,0.2
28-09-05 00:00,0.6
27-09-05 23:00,0.6
27-09-05 22:00,0.8
27-09-05 21:00,0.9
27-09-05 20:00,1.0
27-09-05 19:00,1.0
27-09-05 18:00,1.5
