Datum Zeit,Glauchau NO2
,µg/m³
01-03-05 00:00,25
28-02-05 23:00,30
28-02-05 22:00,35
28-02-05 21:00,35
28-02-05 20:00,40
28-02-05 19:00,38
28-02-05 18:00,43
28-02-05 17:00,31
28-02-05 16:00,
28-02-05 15:00,
28-02-05 14:00,
28-02-05 13:00,
28-02-05 12:00,34
28-02-05 11:00,34
28-02-05 10:00,36
28-02-05 09:00,39
28-02-05 08:00,45
28-02-05 07:00,43
28-02-05 06:00,32
28-02-05 05:00,27
28-02-05 04:00,28
28-02-05 03:00,19
28-02-05 02:00,17
28-02-05 01:00,24
28-02-05 00:00,25
27-02-05 23:00,20
27-02-05 22:00,23
27-02-05 21:00,30
27-02-05 20:00,24
27-02-05 19:00,24
27-02-05 18:00,13
27-02-05 17:00,12
27-02-05 16:00,10
27-02-05 15:00,11
27-02-05 14:00,10
27-02-05 13:00,11
27-02-05 12:00,10
27-02-05 11:00,10
27-02-05 10:00,11
27-02-05 09:00,13
27-02-05 08:00,18
27-02-05 07:00,14
27-02-05 06:00,15
27-02-05 05:00,9
27-02-05 04:00,7
27-02-05 03:00,7
27-02-05 02:00,7
27-02-05 01:00,7
27-02-05 00:00,8
26-02-05 23:00,10
26-02-05 22:00,12
26-02-05 21:00,15
26-02-05 20:00,22
26-02-05 19:00,28
26-02-05 18:00,29
26-02-05 17:00,25
26-02-05 16:00,22
26-02-05 15:00,26
26-02-05 14:00,28
26-02-05 13:00,23
26-02-05 12:00,25
26-02-05 11:00,30
26-02-05 10:00,31
26-02-05 09:00,34
26-02-05 08:00,35
26-02-05 07:00,30
26-02-05 06:00,29
26-02-05 05:00,25
26-02-05 04:00,26
26-02-05 03:00,29
26-02-05 02:00,33
26-02-05 01:00,47
26-02-05 00:00,57
25-02-05 23:00,60
25-02-05 22:00,63
25-02-05 21:00,55
25-02-05 20:00,54
25-02-05 19:00,63
25-02-05 18:00,63
25-02-05 17:00,55
25-02-05 16:00,47
25-02-05 15:00,50
25-02-05 14:00,44
25-02-05 13:00,45
25-02-05 12:00,56
25-02-05 11:00,66
25-02-05 10:00,68
25-02-05 09:00,74
25-02-05 08:00,78
25-02-05 07:00,78
25-02-05 06:00,80
25-02-05 05:00,80
25-02-05 04:00,78
25-02-05 03:00,85
25-02-05 02:00,89
25-02-05 01:00,83
25-02-05 00:00,83
24-02-05 23:00,95
24-02-05 22:00,91
24-02-05 21:00,113
24-02-05 20:00,115
24-02-05 19:00,101
24-02-05 18:00,89
24-02-05 17:00,60
24-02-05 16:00,57
24-02-05 15:00,60
24-02-05 14:00,50
24-02-05 13:00,57
24-02-05 12:00,60
24-02-05 11:00,58
24-02-05 10:00,59
24-02-05 09:00,88
24-02-05 08:00,94
24-02-05 07:00,76
24-02-05 06:00,74
24-02-05 05:00,73
24-02-05 04:00,74
24-02-05 03:00,71
24-02-05 02:00,74
24-02-05 01:00,78
24-02-05 00:00,84
23-02-05 23:00,83
23-02-05 22:00,89
23-02-05 21:00,83
23-02-05 20:00,73
23-02-05 19:00,62
23-02-05 18:00,52
23-02-05 17:00,37
23-02-05 16:00,35
23-02-05 15:00,33
23-02-05 14:00,34
