Datum Zeit,Plauen-Sued NO2
,µg/m³
01-03-05 00:00,49
28-02-05 23:00,47
28-02-05 22:00,39
28-02-05 21:00,66
28-02-05 20:00,75
28-02-05 19:00,102
28-02-05 18:00,70
28-02-05 17:00,23
28-02-05 16:00,19
28-02-05 15:00,21
28-02-05 14:00,22
28-02-05 13:00,22
28-02-05 12:00,26
28-02-05 11:00,20
28-02-05 10:00,26
28-02-05 09:00,36
28-02-05 08:00,39
28-02-05 07:00,39
28-02-05 06:00,31
28-02-05 05:00,23
28-02-05 04:00,19
28-02-05 03:00,21
28-02-05 02:00,20
28-02-05 01:00,17
28-02-05 00:00,19
27-02-05 23:00,16
27-02-05 22:00,16
27-02-05 21:00,14
27-02-05 20:00,13
27-02-05 19:00,16
27-02-05 18:00,18
27-02-05 17:00,15
27-02-05 16:00,14
27-02-05 15:00,19
27-02-05 14:00,13
27-02-05 13:00,15
27-02-05 12:00,18
27-02-05 11:00,24
27-02-05 10:00,19
27-02-05 09:00,15
27-02-05 08:00,13
27-02-05 07:00,11
27-02-05 06:00,11
27-02-05 05:00,9
27-02-05 04:00,9
27-02-05 03:00,10
27-02-05 02:00,9
27-02-05 01:00,11
27-02-05 00:00,12
26-02-05 23:00,17
26-02-05 22:00,20
26-02-05 21:00,25
26-02-05 20:00,33
26-02-05 19:00,29
26-02-05 18:00,28
26-02-05 17:00,20
26-02-05 16:00,36
26-02-05 15:00,19
26-02-05 14:00,22
26-02-05 13:00,18
26-02-05 12:00,24
26-02-05 11:00,35
26-02-05 10:00,33
26-02-05 09:00,40
26-02-05 08:00,51
26-02-05 07:00,48
26-02-05 06:00,46
26-02-05 05:00,35
26-02-05 04:00,27
26-02-05 03:00,32
26-02-05 02:00,32
26-02-05 01:00,32
26-02-05 00:00,44
25-02-05 23:00,31
25-02-05 22:00,66
25-02-05 21:00,63
25-02-05 20:00,77
25-02-05 19:00,74
25-02-05 18:00,77
25-02-05 17:00,55
25-02-05 16:00,55
25-02-05 15:00,73
25-02-05 14:00,52
25-02-05 13:00,59
25-02-05 12:00,61
25-02-05 11:00,52
25-02-05 10:00,66
25-02-05 09:00,72
25-02-05 08:00,65
25-02-05 07:00,65
25-02-05 06:00,68
25-02-05 05:00,59
25-02-05 04:00,67
25-02-05 03:00,62
25-02-05 02:00,44
25-02-05 01:00,43
25-02-05 00:00,52
24-02-05 23:00,69
24-02-05 22:00,77
24-02-05 21:00,86
24-02-05 20:00,96
24-02-05 19:00,94
24-02-05 18:00,78
24-02-05 17:00,69
24-02-05 16:00,60
24-02-05 15:00,48
24-02-05 14:00,54
24-02-05 13:00,48
24-02-05 12:00,27
24-02-05 11:00,29
24-02-05 10:00,52
24-02-05 09:00,45
24-02-05 08:00,32
24-02-05 07:00,46
24-02-05 06:00,63
24-02-05 05:00,61
24-02-05 04:00,62
24-02-05 03:00,57
24-02-05 02:00,59
24-02-05 01:00,
24-02-05 00:00,
23-02-05 23:00,52
23-02-05 22:00,70
23-02-05 21:00,81
23-02-05 20:00,86
23-02-05 19:00,77
23-02-05 18:00,38
23-02-05 17:00,45
23-02-05 16:00,32
23-02-05 15:00,27
23-02-05 14:00,25
23-02-05 13:00,32
23-02-05 12:00,30
23-02-05 11:00,40
23-02-05 10:00,55
23-02-05 09:00,54
23-02-05 08:00,75
23-02-05 07:00,65
23-02-05 06:00,57
23-02-05 05:00,56
23-02-05 04:00,57
23-02-05 03:00,46
23-02-05 02:00,31
23-02-05 01:00,33
23-02-05 00:00,35
22-02-05 23:00,39
22-02-05 22:00,42
22-02-05 21:00,42
22-02-05 20:00,41
22-02-05 19:00,50
22-02-05 18:00,56
22-02-05 17:00,50
22-02-05 16:00,42
22-02-05 15:00,44
22-02-05 14:00,45
22-02-05 13:00,41
22-02-05 12:00,48
22-02-05 11:00,48
22-02-05 10:00,45
22-02-05 09:00,48
22-02-05 08:00,54
22-02-05 07:00,46
22-02-05 06:00,35
22-02-05 05:00,29
22-02-05 04:00,19
