Datum Zeit,Carlsfeld O3
,µg/m³
01-03-05 00:00,87
28-02-05 23:00,87
28-02-05 22:00,89
28-02-05 21:00,87
28-02-05 20:00,88
28-02-05 19:00,86
28-02-05 18:00,87
28-02-05 17:00,93
28-02-05 16:00,95
28-02-05 15:00,95
28-02-05 14:00,96
28-02-05 13:00,92
28-02-05 12:00,90
28-02-05 11:00,87
28-02-05 10:00,76
28-02-05 09:00,69
28-02-05 08:00,64
28-02-05 07:00,64
28-02-05 06:00,69
28-02-05 05:00,73
28-02-05 04:00,76
28-02-05 03:00,75
28-02-05 02:00,78
28-02-05 01:00,84
28-02-05 00:00,86
27-02-05 23:00,87
27-02-05 22:00,88
27-02-05 21:00,90
27-02-05 20:00,92
27-02-05 19:00,93
27-02-05 18:00,93
27-02-05 17:00,93
27-02-05 16:00,93
27-02-05 15:00,93
27-02-05 14:00,92
27-02-05 13:00,90
27-02-05 12:00,87
27-02-05 11:00,87
27-02-05 10:00,89
27-02-05 09:00,88
27-02-05 08:00,88
27-02-05 07:00,90
27-02-05 06:00,88
27-02-05 05:00,87
27-02-05 04:00,87
27-02-05 03:00,87
27-02-05 02:00,89
27-02-05 01:00,90
27-02-05 00:00,97
26-02-05 23:00,100
26-02-05 22:00,79
26-02-05 21:00,72
26-02-05 20:00,63
26-02-05 19:00,70
26-02-05 18:00,87
26-02-05 17:00,92
26-02-05 16:00,93
26-02-05 15:00,93
26-02-05 14:00,87
26-02-05 13:00,86
26-02-05 12:00,77
26-02-05 11:00,65
26-02-05 10:00,52
26-02-05 09:00,50
26-02-05 08:00,56
26-02-05 07:00,59
26-02-05 06:00,58
26-02-05 05:00,60
26-02-05 04:00,60
26-02-05 03:00,64
26-02-05 02:00,70
26-02-05 01:00,72
26-02-05 00:00,73
25-02-05 23:00,72
25-02-05 22:00,81
25-02-05 21:00,81
25-02-05 20:00,79
25-02-05 19:00,78
25-02-05 18:00,77
25-02-05 17:00,78
25-02-05 16:00,82
25-02-05 15:00,78
25-02-05 14:00,89
25-02-05 13:00,88
25-02-05 12:00,93
25-02-05 11:00,99
