Datum Zeit,Borna BEN
,µg/m³
01-05-02 00:00,6.4
30-04-02 23:00,7.9
30-04-02 22:00,5.1
30-04-02 21:00,4.6
30-04-02 20:00,6.3
30-04-02 19:00,5.7
30-04-02 18:00,5.6
30-04-02 17:00,4.7
30-04-02 16:00,5.1
30-04-02 15:00,4.7
30-04-02 14:00,5.4
30-04-02 13:00,3.3
30-04-02 12:00,3.2
30-04-02 11:00,3.1
30-04-02 10:00,3.6
30-04-02 09:00,4.5
30-04-02 08:00,2.9
30-04-02 07:00,4.4
30-04-02 06:00,3.5
30-04-02 05:00,1.5
30-04-02 04:00,0.5
30-04-02 03:00,0.4
30-04-02 02:00,0.6
30-04-02 01:00,
30-04-02 00:00,
29-04-02 23:00,
29-04-02 22:00,
29-04-02 21:00,
29-04-02 20:00,2.8
29-04-02 19:00,3.2
29-04-02 18:00,3.7
29-04-02 17:00,4.2
29-04-02 16:00,3.1
29-04-02 15:00,4.4
29-04-02 14:00,4.8
29-04-02 13:00,2.4
29-04-02 12:00,2.0
29-04-02 11:00,2.8
29-04-02 10:00,2.6
29-04-02 09:00,2.8
29-04-02 08:00,2.6
29-04-02 07:00,4.0
29-04-02 06:00,6.0
29-04-02 05:00,1.1
29-04-02 04:00,1.0
29-04-02 03:00,0.4
29-04-02 02:00,0.4
29-04-02 01:00,0.4
29-04-02 00:00,0.6
28-04-02 23:00,1.3
28-04-02 22:00,4.7
28-04-02 21:00,2.3
28-04-02 20:00,5.1
28-04-02 19:00,4.3
28-04-02 18:00,2.5
28-04-02 17:00,1.3
28-04-02 16:00,1.5
28-04-02 15:00,1.4
28-04-02 14:00,1.7
28-04-02 13:00,1.0
28-04-02 12:00,1.1
28-04-02 11:00,1.6
28-04-02 10:00,1.6
28-04-02 09:00,1.5
28-04-02 08:00,0.9
28-04-02 07:00,0.7
28-04-02 06:00,0.6
28-04-02 05:00,0.5
28-04-02 04:00,0.6
28-04-02 03:00,0.7
28-04-02 02:00,1.1
28-04-02 01:00,0.9
28-04-02 00:00,1.0
27-04-02 23:00,1.6
27-04-02 22:00,1.9
27-04-02 21:00,1.8
27-04-02 20:00,2.8
27-04-02 19:00,1.8
27-04-02 18:00,1.4
27-04-02 17:00,0.9
27-04-02 16:00,1.2
