Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-06-01,,,,,,22.90,,
2018-06-01,01:00,0.5,3,23,,,18,1.1
2018-06-01,02:00,0.4,4,14,,,18,0.5
2018-06-01,03:00,0.4,7,27,,,18,0.5
2018-06-01,04:00,0.5,12,23,,,20,0.5
2018-06-01,05:00,0.6,23,37,,,19,0.5
2018-06-01,06:00,0.9,15,28,,,22,1.2
2018-06-01,07:00,0.8,25,42,,,26,2.1
2018-06-01,08:00,0.6,13,28,,,32,3.1
2018-06-01,09:00,0.4,19,32,,,29,3.5
2018-06-01,10:00,0.5,19,33,,,26,4.8
2018-06-01,11:00,0.4,17,30,,,25,5.0
2018-06-01,12:00,0.5,27,40,,,24,5.3
2018-06-01,13:00,0.7,38,43,,,28,4.6
2018-06-01,14:00,0.6,26,39,,,31,3.1
2018-06-01,15:00,0.7,22,38,,,32,2.2
2018-06-01,16:00,0.7,18,31,,,31,1.6
2018-06-01,17:00,0.7,31,44,,,25,1.4
2018-06-01,18:00,1.2,31,38,,,25,1.4
2018-06-01,19:00,0.9,16,31,,,23,1.3
2018-06-01,20:00,,17,32,,,20,1.3
2018-06-01,21:00,,21,31,,,20,1.2
2018-06-01,22:00,,11,25,,,17,1.1
2018-06-01,23:00,,7,19,,,16,1.1
2018-06-02,,,,,,13.51,,
2018-06-02,00:00,,7,16,,,17,0.5
2018-06-02,01:00,0.4,5,13,,,16,1.0
2018-06-02,02:00,0.3,6,14,,,15,1.1
2018-06-02,03:00,0.2,4,11,,,13,1.2
2018-06-02,04:00,0.4,8,11,,,15,1.2
2018-06-02,05:00,0.4,13,15,,,14,1.1
2018-06-02,06:00,0.5,9,13,,,13,1.2
2018-06-02,07:00,0.4,16,15,,,12,1.8
2018-06-02,08:00,0.4,20,16,,,10,1.5
2018-06-02,09:00,0.6,26,21,,,10,1.4
2018-06-02,10:00,0.8,27,25,,,12,1.5
2018-06-02,11:00,0.5,22,20,,,11,1.5
2018-06-02,12:00,0.4,21,19,,,12,1.5
2018-06-02,13:00,0.4,15,17,,,12,1.3
2018-06-02,14:00,0.5,12,14,,,11,1.3
2018-06-02,15:00,0.4,14,15,,,11,1.3
2018-06-02,16:00,0.4,13,13,,,11,1.3
2018-06-02,17:00,0.4,15,16,,,14,1.4
2018-06-02,18:00,0.5,14,14,,,16,1.4
2018-06-02,19:00,1.3,14,16,,,24,2.1
2018-06-02,20:00,0.6,11,14,,,18,1.4
2018-06-02,21:00,0.4,7,17,,,14,1.2
2018-06-02,22:00,0.3,7,17,,,17,1.4
2018-06-02,23:00,0.3,5,12,,,16,1.2
2018-06-03,,,,,,15.47,,
2018-06-03,00:00,0.3,6,12,,,15,1.2
2018-06-03,01:00,0.2,4,11,,,16,1.1
2018-06-03,02:00,0.2,3,9,,,17,1.1
2018-06-03,03:00,0.2,2,6,,,18,1.1
2018-06-03,04:00,0.2,3,6,,,19,0.5
2018-06-03,05:00,0.2,3,6,,,19,0.5
2018-06-03,06:00,0.2,6,9,,,19,0.5
2018-06-03,07:00,0.3,4,6,,,20,0.5
2018-06-03,08:00,0.3,9,9,,,21,0.5
2018-06-03,09:00,0.3,7,9,,,21,0.5
2018-06-03,10:00,0.3,5,7,,,19,1.0
2018-06-03,11:00,0.2,14,14,,,19,1.0
2018-06-03,12:00,0.3,15,15,,,20,1.1
2018-06-03,13:00,0.3,18,19,,,18,1.1
2018-06-03,14:00,0.5,18,20,,,17,1.2
2018-06-03,15:00,0.5,14,15,,,17,1.2
2018-06-03,16:00,0.3,11,13,,,14,1.1
2018-06-03,17:00,0.3,12,14,,,13,1.2
2018-06-03,18:00,0.2,9,18,,,13,2.3
2018-06-03,19:00,0.3,8,20,,,11,4.7
2018-06-03,20:00,0.3,7,19,,,13,1.8
2018-06-03,21:00,0.4,8,31,,,12,1.4
2018-06-03,22:00,0.6,24,33,,,14,1.6
2018-06-03,23:00,0.4,4,21,,,14,1.1
2018-06-04,00:00,0.2,6,17,,,13,0.5
2018-06-04,01:00,1.3,3,15,,,14,0.5
2018-06-04,02:00,0.3,7,17,,,13,0.5
2018-06-04,03:00,0.2,12,19,,,12,0.5
2018-06-04,04:00,0.4,18,21,,,12,0.5
2018-06-04,05:00,0.6,39,24,,,15,0.5
2018-06-04,06:00,1.1,27,26,,,16,0.5
2018-06-04,07:00,0.7,52,38,,,20,1.3
2018-06-04,08:00,0.7,27,29,,,21,1.7
2018-06-04,09:00,0.3,21,23,,,23,2.0
2018-06-04,10:00,0.4,23,27,,,24,2.1
2018-06-04,11:00,0.3,28,30,,,26,1.8
2018-06-04,12:00,0.3,24,28,,,22,1.9
2018-06-04,13:00,0.4,19,27,,,21,1.7
2018-06-04,14:00,0.6,36,41,,,24,2.3
2018-06-04,15:00,0.6,25,36,,,29,2.5
2018-06-04,16:00,0.5,23,40,,,30,5.2
2018-06-04,17:00,0.5,22,35,,,27,6.7
2018-06-04,18:00,0.4,16,34,,,21,6.8
2018-06-04,19:00,0.2,2,12,,,18,2.2
2018-06-04,20:00,0.2,5,26,,,17,1.8
2018-06-04,21:00,0.5,11,44,,,17,1.6
2018-06-04,22:00,1.0,31,46,,,19,1.3
2018-06-04,23:00,0.6,9,30,,,20,1.1
2018-06-05,00:00,0.4,2,20,,,21,0.5
2018-06-05,01:00,0.2,4,20,,,22,1.1
2018-06-05,02:00,0.3,2,16,,,20,0.5
2018-06-05,03:00,0.3,9,20,,,23,0.5
2018-06-05,04:00,0.2,11,29,,,19,0.5
2018-06-05,05:00,0.4,28,42,,,23,0.5
2018-06-05,06:00,0.7,36,37,,,23,1.3
2018-06-05,07:00,0.7,29,31,,,25,1.6
2018-06-05,08:00,0.4,25,27,,,25,2.0
2018-06-05,09:00,0.5,33,35,,,29,2.9
2018-06-05,12:00,,39,38,,,,1.5
2018-06-05,13:00,,37,36,,,,2.7
2018-06-05,14:00,,38,35,,,25,2.9
2018-06-05,15:00,,32,33,,,27,3.5
2018-06-05,16:00,,26,28,,,25,2.0
2018-06-05,17:00,0.4,25,27,,,22,1.8
2018-06-05,18:00,0.6,19,24,,,22,2.0
2018-06-05,19:00,0.4,11,20,,,21,1.5
2018-06-05,20:00,0.3,9,22,,,20,1.2
2018-06-05,21:00,0.5,8,19,,,20,1.3
2018-06-05,22:00,0.2,16,25,,,21,1.4
2018-06-05,23:00,0.3,6,23,,,23,1.4
2018-06-06,00:00,0.1,4,16,,,21,0.5
2018-06-06,01:00,0.2,2,10,,,25,1.0
2018-06-06,02:00,0.1,1,5,,,19,1.0
2018-06-06,03:00,0.1,1,8,,,19,1.1
2018-06-06,04:00,0.1,1,7,,,16,1.2
2018-06-06,05:00,0.1,1,7,,,13,1.1
2018-06-06,06:00,0.1,1,7,,,13,1.4
2018-06-06,07:00,0.2,2,7,,,12,1.7
2018-06-06,08:00,0.2,2,6,,,14,1.6
2018-06-06,09:00,0.2,2,6,,,15,1.8
2018-06-06,10:00,0.6,2,6,,,16,1.9
2018-06-06,11:00,0.2,2,6,,,20,2.0
2018-06-06,12:00,0.1,1,5,,,18,1.7
2018-06-06,13:00,0.1,1,5,,,14,1.6
2018-06-06,14:00,0.1,1,6,,,15,1.7
2018-06-06,15:00,0.1,1,5,,,14,1.9
2018-06-06,16:00,0.1,1,5,,,15,1.6
2018-06-06,17:00,0.1,1,5,,,14,1.3
2018-06-06,18:00,0.1,1,5,,,13,1.2
2018-06-06,19:00,0.1,1,5,,,14,1.1
2018-06-06,20:00,0.1,1,7,,,14,1.0
2018-06-06,21:00,0.2,1,8,,,17,1.1
2018-06-06,22:00,0.1,1,8,,,15,1.2
2018-06-06,23:00,0.1,1,8,,,13,3.3
2018-06-07,00:00,0.2,1,7,,,13,2.0
2018-06-07,01:00,0.2,1,9,,,12,1.4
2018-06-07,02:00,0.2,1,10,,,13,1.4
