Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-02-13 00:00,17
31-01-13 23:00,19
31-01-13 22:00,13
31-01-13 21:00,33
31-01-13 20:00,41
31-01-13 19:00,72
31-01-13 18:00,92
31-01-13 17:00,95
31-01-13 16:00,98
31-01-13 15:00,68
31-01-13 14:00,83
31-01-13 13:00,89
31-01-13 12:00,55
31-01-13 11:00,52
31-01-13 10:00,59
31-01-13 09:00,71
31-01-13 08:00,67
31-01-13 07:00,44
31-01-13 06:00,26
31-01-13 05:00,7
31-01-13 04:00,2
31-01-13 03:00,2
31-01-13 02:00,5
31-01-13 01:00,9
31-01-13 00:00,18
30-01-13 23:00,7
30-01-13 22:00,13
30-01-13 21:00,40
30-01-13 20:00,56
30-01-13 19:00,42
30-01-13 18:00,82
30-01-13 17:00,99
30-01-13 16:00,78
30-01-13 15:00,88
30-01-13 14:00,76
30-01-13 13:00,90
30-01-13 12:00,76
30-01-13 11:00,97
30-01-13 10:00,64
30-01-13 09:00,87
30-01-13 08:00,85
30-01-13 07:00,45
30-01-13 06:00,24
30-01-13 05:00,9
30-01-13 04:00,2
30-01-13 03:00,2
30-01-13 02:00,4
30-01-13 01:00,9
30-01-13 00:00,12
29-01-13 23:00,27
29-01-13 22:00,35
29-01-13 21:00,41
29-01-13 20:00,56
29-01-13 19:00,85
29-01-13 18:00,100
29-01-13 17:00,133
29-01-13 16:00,100
29-01-13 15:00,110
29-01-13 14:00,100
29-01-13 13:00,98
29-01-13 12:00,66
29-01-13 11:00,98
29-01-13 10:00,97
29-01-13 09:00,93
29-01-13 08:00,99
29-01-13 07:00,105
29-01-13 06:00,44
29-01-13 05:00,14
29-01-13 04:00,5
29-01-13 03:00,2
29-01-13 02:00,9
29-01-13 01:00,8
29-01-13 00:00,16
28-01-13 23:00,27
28-01-13 22:00,87
28-01-13 21:00,117
28-01-13 20:00,129
28-01-13 19:00,104
28-01-13 18:00,159
28-01-13 17:00,269
28-01-13 16:00,165
28-01-13 15:00,142
28-01-13 14:00,91
28-01-13 13:00,105
28-01-13 12:00,154
28-01-13 11:00,318
28-01-13 10:00,289
28-01-13 09:00,320
28-01-13 08:00,346
28-01-13 07:00,184
28-01-13 06:00,81
28-01-13 05:00,33
28-01-13 04:00,12
28-01-13 03:00,8
28-01-13 02:00,8
28-01-13 01:00,9
28-01-13 00:00,8
27-01-13 23:00,8
27-01-13 22:00,19
27-01-13 21:00,15
27-01-13 20:00,27
27-01-13 19:00,23
27-01-13 18:00,27
27-01-13 17:00,23
27-01-13 16:00,30
27-01-13 15:00,28
27-01-13 14:00,42
27-01-13 13:00,41
27-01-13 12:00,33
27-01-13 11:00,37
27-01-13 10:00,37
27-01-13 09:00,23
27-01-13 08:00,51
27-01-13 07:00,12
27-01-13 06:00,11
27-01-13 05:00,3
27-01-13 04:00,4
27-01-13 03:00,8
27-01-13 02:00,13
27-01-13 01:00,14
27-01-13 00:00,25
26-01-13 23:00,30
26-01-13 22:00,18
26-01-13 21:00,29
26-01-13 20:00,35
26-01-13 19:00,34
26-01-13 18:00,46
26-01-13 17:00,41
26-01-13 16:00,31
26-01-13 15:00,40
26-01-13 14:00,33
26-01-13 13:00,27
26-01-13 12:00,50
26-01-13 11:00,76
26-01-13 10:00,99
26-01-13 09:00,228
26-01-13 08:00,167
26-01-13 07:00,177
26-01-13 06:00,84
26-01-13 05:00,15
26-01-13 04:00,9
26-01-13 03:00,14
26-01-13 02:00,12
