Datum Zeit,Bautzen BEN
27-03-00 08:00,
27-03-00 07:00,
27-03-00 06:00,
27-03-00 05:00,
27-03-00 04:00,1.1
27-03-00 03:00,0.9
27-03-00 02:00,0.8
27-03-00 01:00,1.0
27-03-00 00:00,0.9
26-03-00 23:00,1.1
26-03-00 22:00,1.3
26-03-00 21:00,2.0
26-03-00 20:00,2.2
26-03-00 19:00,2.0
26-03-00 18:00,2.1
26-03-00 17:00,2.2
26-03-00 16:00,1.9
26-03-00 15:00,1.5
26-03-00 14:00,1.1
26-03-00 13:00,1.2
26-03-00 12:00,1.3
26-03-00 11:00,1.2
26-03-00 10:00,1.4
26-03-00 09:00,1.6
26-03-00 08:00,1.6
26-03-00 07:00,1.6
26-03-00 06:00,1.3
26-03-00 05:00,1.3
26-03-00 04:00,1.5
26-03-00 03:00,1.6
26-03-00 02:00,1.6
26-03-00 01:00,1.6
26-03-00 00:00,1.7
25-03-00 23:00,1.9
25-03-00 22:00,2.2
25-03-00 21:00,2.2
25-03-00 20:00,2.5
25-03-00 19:00,2.5
25-03-00 18:00,2.0
25-03-00 17:00,1.5
25-03-00 16:00,2.1
25-03-00 15:00,2.1
25-03-00 14:00,2.0
25-03-00 13:00,2.3
25-03-00 12:00,3.5
25-03-00 11:00,4.2
25-03-00 10:00,4.7
25-03-00 09:00,4.0
25-03-00 08:00,3.8
25-03-00 07:00,3.2
25-03-00 06:00,3.2
25-03-00 05:00,3.0
25-03-00 04:00,3.0
25-03-00 03:00,2.4
25-03-00 02:00,3.4
25-03-00 01:00,3.4
25-03-00 00:00,3.6
24-03-00 23:00,3.6
24-03-00 22:00,3.3
24-03-00 21:00,4.5
24-03-00 20:00,3.6
24-03-00 19:00,3.6
24-03-00 18:00,4.0
24-03-00 17:00,4.6
24-03-00 16:00,4.1
24-03-00 15:00,3.9
24-03-00 14:00,3.2
24-03-00 13:00,3.7
24-03-00 12:00,3.9
24-03-00 11:00,5.0
24-03-00 10:00,5.1
24-03-00 09:00,5.8
24-03-00 08:00,5.5
24-03-00 07:00,5.6
24-03-00 06:00,3.0
24-03-00 05:00,2.4
24-03-00 04:00,2.3
24-03-00 03:00,3.0
24-03-00 02:00,2.8
24-03-00 01:00,4.8
24-03-00 00:00,5.4
23-03-00 23:00,9.2
23-03-00 22:00,8.6
23-03-00 21:00,11.3
23-03-00 20:00,9.4
23-03-00 19:00,4.7
23-03-00 18:00,2.5
23-03-00 17:00,3.3
23-03-00 16:00,3.0
23-03-00 15:00,2.6
23-03-00 14:00,
23-03-00 13:00,
23-03-00 12:00,
23-03-00 11:00,
23-03-00 10:00,
23-03-00 09:00,5.8
23-03-00 08:00,7.6
23-03-00 07:00,9.5
23-03-00 06:00,3.9
23-03-00 05:00,4.4
23-03-00 04:00,2.3
23-03-00 03:00,3.9
23-03-00 02:00,3.5
23-03-00 01:00,2.9
23-03-00 00:00,3.9
22-03-00 23:00,5.2
22-03-00 22:00,6.0
22-03-00 21:00,8.2
22-03-00 20:00,9.7
22-03-00 19:00,5.4
22-03-00 18:00,3.2
22-03-00 17:00,2.8
22-03-00 16:00,2.3
22-03-00 15:00,2.1
22-03-00 14:00,1.9
22-03-00 13:00,1.9
22-03-00 12:00,2.2
22-03-00 11:00,2.5
22-03-00 10:00,3.3
22-03-00 09:00,3.7
22-03-00 08:00,4.8
22-03-00 07:00,12.7
22-03-00 06:00,4.8
22-03-00 05:00,2.1
22-03-00 04:00,1.6
22-03-00 03:00,1.7
22-03-00 02:00,2.0
22-03-00 01:00,2.6
22-03-00 00:00,2.8
21-03-00 23:00,3.4
21-03-00 22:00,3.4
21-03-00 21:00,4.3
21-03-00 20:00,4.7
21-03-00 19:00,2.7
21-03-00 18:00,3.0
21-03-00 17:00,4.7
21-03-00 16:00,3.1
21-03-00 15:00,3.2
21-03-00 14:00,2.5
21-03-00 13:00,2.4
21-03-00 12:00,2.0
21-03-00 11:00,2.6
21-03-00 10:00,2.6
21-03-00 09:00,2.9
21-03-00 08:00,4.2
21-03-00 07:00,2.5
21-03-00 06:00,1.0
21-03-00 05:00,0.6
21-03-00 04:00,0.7
21-03-00 03:00,0.7
21-03-00 02:00,0.7
21-03-00 01:00,0.8
21-03-00 00:00,1.0
20-03-00 23:00,1.2
20-03-00 22:00,1.3
20-03-00 21:00,1.2
20-03-00 20:00,1.5
20-03-00 19:00,2.7
20-03-00 18:00,3.9
20-03-00 17:00,6.2
20-03-00 16:00,3.5
20-03-00 15:00,2.6
20-03-00 14:00,2.7
20-03-00 13:00,2.4
20-03-00 12:00,2.6
20-03-00 11:00,2.8
20-03-00 10:00,2.8
20-03-00 09:00,3.6
20-03-00 08:00,5.8
20-03-00 07:00,10.3
20-03-00 06:00,4.1
20-03-00 05:00,1.9
20-03-00 04:00,1.6
20-03-00 03:00,1.5
20-03-00 02:00,1.6
20-03-00 01:00,2.4
20-03-00 00:00,3.0
19-03-00 23:00,1.7
19-03-00 22:00,2.3
19-03-00 21:00,1.7
19-03-00 20:00,1.8
19-03-00 19:00,
19-03-00 18:00,
19-03-00 17:00,
19-03-00 16:00,
19-03-00 15:00,
19-03-00 14:00,1.1
19-03-00 13:00,1.4
19-03-00 12:00,1.3
19-03-00 11:00,1.6
19-03-00 10:00,1.2
19-03-00 09:00,1.7
19-03-00 08:00,1.5
19-03-00 07:00,1.7
19-03-00 06:00,2.1
19-03-00 05:00,2.1
19-03-00 04:00,2.3
19-03-00 03:00,2.6
19-03-00 02:00,4.3
19-03-00 01:00,4.6
19-03-00 00:00,4.4
18-03-00 23:00,4.8
18-03-00 22:00,6.8
18-03-00 21:00,7.1
18-03-00 20:00,8.6
18-03-00 19:00,3.6
18-03-00 18:00,2.8
18-03-00 17:00,2.9
18-03-00 16:00,2.4
18-03-00 15:00,2.1
18-03-00 14:00,2.4
18-03-00 13:00,2.4
18-03-00 12:00,2.5
18-03-00 11:00,2.7
18-03-00 10:00,2.6
18-03-00 09:00,2.2
18-03-00 08:00,1.6
18-03-00 07:00,1.3
18-03-00 06:00,1.1
18-03-00 05:00,1.0
18-03-00 04:00,1.1
18-03-00 03:00,1.3
18-03-00 02:00,1.3
18-03-00 01:00,1.8
18-03-00 00:00,2.3
17-03-00 23:00,3.0
17-03-00 22:00,1.9
17-03-00 21:00,2.1
17-03-00 20:00,2.7
17-03-00 19:00,3.1
17-03-00 18:00,2.1
17-03-00 17:00,2.2
17-03-00 16:00,2.4
17-03-00 15:00,3.2
17-03-00 14:00,2.3
17-03-00 13:00,1.9
17-03-00 12:00,1.9
17-03-00 11:00,1.9
17-03-00 10:00,1.9
17-03-00 09:00,1.9
17-03-00 08:00,5.1
17-03-00 07:00,4.4
17-03-00 06:00,2.4
17-03-00 05:00,1.1
17-03-00 04:00,0.9
17-03-00 03:00,0.9
17-03-00 02:00,0.9
17-03-00 01:00,0.8
17-03-00 00:00,1.4
16-03-00 23:00,2.3
16-03-00 22:00,2.2
16-03-00 21:00,2.6
16-03-00 20:00,2.5
16-03-00 19:00,3.7
16-03-00 18:00,3.0
16-03-00 17:00,3.0
16-03-00 16:00,2.5
16-03-00 15:00,1.7
16-03-00 14:00,1.7
16-03-00 13:00,2.0
16-03-00 12:00,2.5
16-03-00 11:00,2.5
16-03-00 10:00,2.7
16-03-00 09:00,2.7
16-03-00 08:00,2.7
16-03-00 07:00,1.8
16-03-00 06:00,0.9
16-03-00 05:00,0.7
16-03-00 04:00,0.9
16-03-00 03:00,0.9
16-03-00 02:00,1.0
16-03-00 01:00,1.0
16-03-00 00:00,
15-03-00 23:00,
15-03-00 22:00,
15-03-00 21:00,
15-03-00 20:00,
15-03-00 19:00,2.3
15-03-00 18:00,2.2
15-03-00 17:00,2.5
15-03-00 16:00,1.9
15-03-00 15:00,1.3
15-03-00 14:00,1.3
15-03-00 13:00,1.4
15-03-00 12:00,1.3
15-03-00 11:00,1.7
15-03-00 10:00,1.7
15-03-00 09:00,1.7
15-03-00 08:00,2.3
15-03-00 07:00,1.2
15-03-00 06:00,0.8
15-03-00 05:00,0.6
15-03-00 04:00,0.5
15-03-00 03:00,0.5
15-03-00 02:00,0.5
15-03-00 01:00,0.6
15-03-00 00:00,0.7
14-03-00 23:00,0.7
14-03-00 22:00,0.8
14-03-00 21:00,1.8
14-03-00 20:00,2.1
14-03-00 19:00,2.8
14-03-00 18:00,3.4
14-03-00 17:00,3.9
14-03-00 16:00,3.6
14-03-00 15:00,2.4
14-03-00 14:00,2.1
14-03-00 13:00,2.4
14-03-00 12:00,2.6
14-03-00 11:00,2.5
14-03-00 10:00,3.3
14-03-00 09:00,3.5
14-03-00 08:00,3.1
14-03-00 07:00,2.3
14-03-00 06:00,1.5
14-03-00 05:00,1.4
14-03-00 04:00,1.5
14-03-00 03:00,1.4
14-03-00 02:00,1.4
14-03-00 01:00,1.5
14-03-00 00:00,1.9
13-03-00 23:00,2.1
13-03-00 22:00,2.2
13-03-00 21:00,2.5
13-03-00 20:00,3.0
13-03-00 19:00,2.8
13-03-00 18:00,6.5
13-03-00 17:00,4.2
13-03-00 16:00,3.1
13-03-00 15:00,2.2
13-03-00 14:00,2.0
13-03-00 13:00,2.1
13-03-00 12:00,2.2
13-03-00 11:00,2.8
13-03-00 10:00,4.6
13-03-00 09:00,4.3
13-03-00 08:00,6.9
13-03-00 07:00,4.9
13-03-00 06:00,4.4
13-03-00 05:00,2.0
13-03-00 04:00,2.1
13-03-00 03:00,1.8
13-03-00 02:00,1.8
13-03-00 01:00,1.6
13-03-00 00:00,1.7
12-03-00 23:00,1.8
12-03-00 22:00,2.7
12-03-00 21:00,2.6
12-03-00 20:00,2.3
12-03-00 19:00,3.3
12-03-00 18:00,2.3
12-03-00 17:00,2.5
12-03-00 16:00,2.6
12-03-00 15:00,3.0
12-03-00 14:00,2.7
12-03-00 13:00,2.7
12-03-00 12:00,2.2
12-03-00 11:00,2.8
12-03-00 10:00,2.6
12-03-00 09:00,2.4
12-03-00 08:00,1.9
12-03-00 07:00,1.8
12-03-00 06:00,1.8
12-03-00 05:00,
12-03-00 04:00,
12-03-00 03:00,
12-03-00 02:00,
12-03-00 01:00,
12-03-00 00:00,0.9
11-03-00 23:00,0.9
11-03-00 22:00,0.8
11-03-00 21:00,1.0
11-03-00 20:00,1.0
11-03-00 19:00,1.3
11-03-00 18:00,1.0
11-03-00 17:00,1.0
11-03-00 16:00,1.7
11-03-00 15:00,1.6
11-03-00 14:00,1.5
11-03-00 13:00,1.8
11-03-00 12:00,2.1
11-03-00 11:00,2.1
11-03-00 10:00,2.4
11-03-00 09:00,2.2
11-03-00 08:00,1.9
11-03-00 07:00,1.7
11-03-00 06:00,1.6
11-03-00 05:00,1.2
11-03-00 04:00,1.2
11-03-00 03:00,1.3
11-03-00 02:00,1.5
11-03-00 01:00,1.7
11-03-00 00:00,1.7
10-03-00 23:00,2.4
10-03-00 22:00,3.1
10-03-00 21:00,4.2
10-03-00 20:00,5.9
10-03-00 19:00,4.2
10-03-00 18:00,2.1
10-03-00 17:00,2.6
10-03-00 16:00,2.8
10-03-00 15:00,2.3
10-03-00 14:00,1.9
10-03-00 13:00,2.0
10-03-00 12:00,1.7
10-03-00 11:00,1.7
10-03-00 10:00,1.6
10-03-00 09:00,1.8
10-03-00 08:00,2.7
10-03-00 07:00,1.7
10-03-00 06:00,1.0
10-03-00 05:00,0.9
10-03-00 04:00,0.9
10-03-00 03:00,0.9
10-03-00 02:00,0.9
10-03-00 01:00,0.9
10-03-00 00:00,1.0
09-03-00 23:00,1.1
09-03-00 22:00,1.0
09-03-00 21:00,1.0
09-03-00 20:00,1.1
09-03-00 19:00,1.1
09-03-00 18:00,1.5
09-03-00 17:00,1.6
09-03-00 16:00,1.3
09-03-00 15:00,1.0
09-03-00 14:00,1.0
09-03-00 13:00,1.3
09-03-00 12:00,1.2
09-03-00 11:00,1.7
09-03-00 10:00,1.8
09-03-00 09:00,1.6
09-03-00 08:00,2.0
09-03-00 07:00,1.7
09-03-00 06:00,1.0
09-03-00 05:00,0.8
09-03-00 04:00,0.8
09-03-00 03:00,0.8
09-03-00 02:00,0.9
09-03-00 01:00,0.9
09-03-00 00:00,1.1
08-03-00 23:00,1.2
08-03-00 22:00,1.3
08-03-00 21:00,1.3
08-03-00 20:00,1.6
08-03-00 19:00,1.8
08-03-00 18:00,2.5
08-03-00 17:00,3.4
08-03-00 16:00,2.0
08-03-00 15:00,1.8
08-03-00 14:00,1.5
08-03-00 13:00,1.7
08-03-00 12:00,2.5
08-03-00 11:00,2.1
08-03-00 10:00,
08-03-00 09:00,
08-03-00 08:00,
08-03-00 07:00,
08-03-00 06:00,
08-03-00 05:00,0.9
08-03-00 04:00,0.9
08-03-00 03:00,1.1
08-03-00 02:00,1.0
08-03-00 01:00,1.0
08-03-00 00:00,1.1
07-03-00 23:00,1.3
07-03-00 22:00,1.4
07-03-00 21:00,1.8
07-03-00 20:00,2.0
07-03-00 19:00,2.3
07-03-00 18:00,2.2
07-03-00 17:00,3.3
07-03-00 16:00,2.6
07-03-00 15:00,2.0
07-03-00 14:00,2.1
07-03-00 13:00,1.9
07-03-00 12:00,1.9
07-03-00 11:00,2.0
07-03-00 10:00,2.0
07-03-00 09:00,2.0
07-03-00 08:00,2.6
07-03-00 07:00,2.1
07-03-00 06:00,1.2
07-03-00 05:00,0.8
07-03-00 04:00,0.8
07-03-00 03:00,0.9
07-03-00 02:00,1.0
07-03-00 01:00,1.1
07-03-00 00:00,1.3
06-03-00 23:00,1.5
06-03-00 22:00,1.7
06-03-00 21:00,1.8
06-03-00 20:00,2.3
06-03-00 19:00,2.9
06-03-00 18:00,2.7
06-03-00 17:00,3.5
06-03-00 16:00,2.0
06-03-00 15:00,2.2
06-03-00 14:00,2.0
06-03-00 13:00,2.0
06-03-00 12:00,2.0
06-03-00 11:00,2.6
06-03-00 10:00,2.8
06-03-00 09:00,3.0
06-03-00 08:00,4.3
06-03-00 07:00,2.5
06-03-00 06:00,1.7
06-03-00 05:00,1.1
06-03-00 04:00,1.2
06-03-00 03:00,1.1
06-03-00 02:00,1.0
06-03-00 01:00,0.9
06-03-00 00:00,1.1
05-03-00 23:00,1.1
05-03-00 22:00,1.3
05-03-00 21:00,1.4
05-03-00 20:00,1.5
05-03-00 19:00,1.7
05-03-00 18:00,1.6
05-03-00 17:00,1.3
05-03-00 16:00,1.5
05-03-00 15:00,1.2
05-03-00 14:00,1.3
05-03-00 13:00,1.3
05-03-00 12:00,1.6
05-03-00 11:00,1.6
05-03-00 10:00,1.0
05-03-00 09:00,0.9
05-03-00 08:00,0.8
05-03-00 07:00,0.8
05-03-00 06:00,0.8
05-03-00 05:00,0.8
05-03-00 04:00,0.7
05-03-00 03:00,0.8
05-03-00 02:00,0.8
05-03-00 01:00,1.1
05-03-00 00:00,1.0
04-03-00 23:00,1.1
04-03-00 22:00,1.3
04-03-00 21:00,1.4
04-03-00 20:00,1.9
04-03-00 19:00,1.7
04-03-00 18:00,1.5
04-03-00 17:00,1.5
04-03-00 16:00,2.1
04-03-00 15:00,
04-03-00 14:00,
04-03-00 13:00,
04-03-00 12:00,
04-03-00 11:00,
04-03-00 10:00,1.8
04-03-00 09:00,1.6
04-03-00 08:00,1.5
04-03-00 07:00,1.3
04-03-00 06:00,1.0
04-03-00 05:00,0.9
04-03-00 04:00,0.9
04-03-00 03:00,0.9
04-03-00 02:00,0.9
04-03-00 01:00,0.9
04-03-00 00:00,1.1
03-03-00 23:00,1.2
03-03-00 22:00,1.3
03-03-00 21:00,1.4
03-03-00 20:00,1.5
03-03-00 19:00,1.8
03-03-00 18:00,1.8
03-03-00 17:00,1.9
03-03-00 16:00,2.2
03-03-00 15:00,1.8
03-03-00 14:00,
03-03-00 13:00,
03-03-00 12:00,
03-03-00 11:00,
03-03-00 10:00,
03-03-00 09:00,
03-03-00 08:00,
03-03-00 07:00,
03-03-00 06:00,
03-03-00 05:00,
03-03-00 04:00,
03-03-00 03:00,
03-03-00 02:00,
03-03-00 01:00,
03-03-00 00:00,
02-03-00 23:00,
02-03-00 22:00,
02-03-00 21:00,
02-03-00 20:00,
02-03-00 19:00,
02-03-00 18:00,
02-03-00 17:00,
02-03-00 16:00,
02-03-00 15:00,
02-03-00 14:00,
02-03-00 13:00,
02-03-00 12:00,
02-03-00 11:00,
02-03-00 10:00,
02-03-00 09:00,
02-03-00 08:00,
02-03-00 07:00,
02-03-00 06:00,
02-03-00 05:00,
02-03-00 04:00,
02-03-00 03:00,
02-03-00 02:00,
02-03-00 01:00,
02-03-00 00:00,
01-03-00 23:00,
01-03-00 22:00,
01-03-00 21:00,
01-03-00 20:00,
01-03-00 19:00,
01-03-00 18:00,
01-03-00 17:00,
01-03-00 16:00,
01-03-00 15:00,
01-03-00 14:00,
01-03-00 13:00,
01-03-00 12:00,
01-03-00 11:00,
01-03-00 10:00,
01-03-00 09:00,
01-03-00 08:00,
01-03-00 07:00,
01-03-00 06:00,
01-03-00 05:00,
01-03-00 04:00,
01-03-00 03:00,
01-03-00 02:00,
01-03-00 01:00,

