Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-09-03 00:00,2
31-08-03 23:00,3
31-08-03 22:00,10
31-08-03 21:00,7
31-08-03 20:00,24
31-08-03 19:00,30
31-08-03 18:00,19
31-08-03 17:00,41
31-08-03 16:00,78
31-08-03 15:00,82
31-08-03 14:00,114
31-08-03 13:00,35
31-08-03 12:00,19
31-08-03 11:00,8
31-08-03 10:00,13
31-08-03 09:00,18
31-08-03 08:00,10
31-08-03 07:00,6
31-08-03 06:00,2
31-08-03 05:00,14
31-08-03 04:00,7
31-08-03 03:00,3
31-08-03 02:00,4
31-08-03 01:00,14
31-08-03 00:00,22
30-08-03 23:00,13
30-08-03 22:00,12
30-08-03 21:00,39
30-08-03 20:00,37
30-08-03 19:00,33
30-08-03 18:00,39
30-08-03 17:00,41
30-08-03 16:00,48
30-08-03 15:00,29
30-08-03 14:00,23
30-08-03 13:00,19
30-08-03 12:00,20
30-08-03 11:00,21
30-08-03 10:00,17
30-08-03 09:00,16
30-08-03 08:00,9
30-08-03 07:00,8
30-08-03 06:00,6
30-08-03 05:00,4
30-08-03 04:00,6
30-08-03 03:00,4
30-08-03 02:00,3
30-08-03 01:00,5
30-08-03 00:00,9
29-08-03 23:00,12
29-08-03 22:00,7
29-08-03 21:00,34
29-08-03 20:00,53
29-08-03 19:00,25
29-08-03 18:00,30
29-08-03 17:00,17
29-08-03 16:00,51
29-08-03 15:00,77
29-08-03 14:00,48
29-08-03 13:00,71
29-08-03 12:00,74
29-08-03 11:00,76
29-08-03 10:00,135
29-08-03 09:00,118
29-08-03 08:00,103
29-08-03 07:00,101
29-08-03 06:00,124
29-08-03 05:00,62
29-08-03 04:00,31
29-08-03 03:00,18
29-08-03 02:00,6
29-08-03 01:00,15
29-08-03 00:00,12
28-08-03 23:00,23
28-08-03 22:00,36
28-08-03 21:00,54
28-08-03 20:00,96
28-08-03 19:00,93
28-08-03 18:00,105
28-08-03 17:00,109
28-08-03 16:00,105
28-08-03 15:00,112
28-08-03 14:00,69
28-08-03 13:00,84
28-08-03 12:00,59
28-08-03 11:00,86
28-08-03 10:00,111
28-08-03 09:00,128
28-08-03 08:00,61
28-08-03 07:00,73
28-08-03 06:00,134
28-08-03 05:00,78
28-08-03 04:00,42
28-08-03 03:00,16
28-08-03 02:00,15
28-08-03 01:00,44
28-08-03 00:00,22
27-08-03 23:00,11
27-08-03 22:00,11
27-08-03 21:00,30
27-08-03 20:00,50
27-08-03 19:00,51
27-08-03 18:00,52
27-08-03 17:00,82
27-08-03 16:00,55
27-08-03 15:00,66
27-08-03 14:00,65
27-08-03 13:00,29
27-08-03 12:00,28
27-08-03 11:00,30
27-08-03 10:00,23
27-08-03 09:00,28
27-08-03 08:00,27
27-08-03 07:00,32
27-08-03 06:00,27
27-08-03 05:00,12
27-08-03 04:00,16
27-08-03 03:00,3
27-08-03 02:00,5
