Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-09-03 00:00,50
31-08-03 23:00,57
31-08-03 22:00,66
31-08-03 21:00,63
31-08-03 20:00,74
31-08-03 19:00,78
31-08-03 18:00,86
31-08-03 17:00,89
31-08-03 16:00,91
31-08-03 15:00,87
31-08-03 14:00,83
31-08-03 13:00,78
31-08-03 12:00,74
31-08-03 11:00,65
31-08-03 10:00,59
31-08-03 09:00,56
31-08-03 08:00,47
31-08-03 07:00,46
31-08-03 06:00,45
31-08-03 05:00,46
31-08-03 04:00,45
31-08-03 03:00,43
31-08-03 02:00,45
31-08-03 01:00,48
31-08-03 00:00,48
30-08-03 23:00,54
30-08-03 22:00,55
30-08-03 21:00,57
30-08-03 20:00,57
30-08-03 19:00,56
30-08-03 18:00,62
30-08-03 17:00,69
30-08-03 16:00,75
30-08-03 15:00,77
30-08-03 14:00,83
30-08-03 13:00,82
30-08-03 12:00,79
30-08-03 11:00,74
30-08-03 10:00,71
30-08-03 09:00,62
30-08-03 08:00,58
30-08-03 07:00,61
30-08-03 06:00,66
30-08-03 05:00,74
30-08-03 04:00,67
30-08-03 03:00,56
30-08-03 02:00,45
30-08-03 01:00,67
30-08-03 00:00,82
29-08-03 23:00,92
29-08-03 22:00,90
29-08-03 21:00,93
29-08-03 20:00,101
29-08-03 19:00,109
29-08-03 18:00,121
29-08-03 17:00,122
29-08-03 16:00,121
29-08-03 15:00,123
29-08-03 14:00,122
29-08-03 13:00,123
29-08-03 12:00,115
29-08-03 11:00,102
29-08-03 10:00,69
29-08-03 09:00,38
29-08-03 08:00,44
29-08-03 07:00,24
29-08-03 06:00,46
29-08-03 05:00,73
29-08-03 04:00,76
29-08-03 03:00,87
29-08-03 02:00,88
29-08-03 01:00,93
29-08-03 00:00,103
28-08-03 23:00,93
28-08-03 22:00,64
28-08-03 21:00,85
28-08-03 20:00,90
28-08-03 19:00,104
28-08-03 18:00,112
28-08-03 17:00,112
28-08-03 16:00,109
28-08-03 15:00,107
28-08-03 14:00,99
28-08-03 13:00,86
28-08-03 12:00,72
28-08-03 11:00,49
28-08-03 10:00,27
28-08-03 09:00,13
28-08-03 08:00,17
28-08-03 07:00,21
28-08-03 06:00,19
28-08-03 05:00,38
28-08-03 04:00,29
28-08-03 03:00,39
28-08-03 02:00,57
28-08-03 01:00,60
28-08-03 00:00,61
27-08-03 23:00,64
27-08-03 22:00,68
27-08-03 21:00,69
27-08-03 20:00,71
27-08-03 19:00,73
27-08-03 18:00,78
27-08-03 17:00,83
27-08-03 16:00,85
27-08-03 15:00,89
27-08-03 14:00,90
27-08-03 13:00,87
27-08-03 12:00,86
27-08-03 11:00,84
27-08-03 10:00,81
27-08-03 09:00,72
27-08-03 08:00,62
27-08-03 07:00,53
27-08-03 06:00,56
27-08-03 05:00,66
27-08-03 04:00,63
27-08-03 03:00,62
27-08-03 02:00,67
27-08-03 01:00,75
27-08-03 00:00,76
26-08-03 23:00,83
26-08-03 22:00,89
26-08-03 21:00,96
26-08-03 20:00,107
26-08-03 19:00,119
26-08-03 18:00,123
26-08-03 17:00,124
26-08-03 16:00,118
26-08-03 15:00,112
26-08-03 14:00,107
26-08-03 13:00,100
26-08-03 12:00,93
26-08-03 11:00,94
26-08-03 10:00,76
26-08-03 09:00,59
26-08-03 08:00,47
26-08-03 07:00,36
26-08-03 06:00,40
26-08-03 05:00,35
26-08-03 04:00,38
26-08-03 03:00,50
26-08-03 02:00,44
26-08-03 01:00,55
26-08-03 00:00,64
25-08-03 23:00,80
25-08-03 22:00,84
25-08-03 21:00,85
25-08-03 20:00,88
25-08-03 19:00,88
25-08-03 18:00,95
25-08-03 17:00,95
25-08-03 16:00,89
25-08-03 15:00,90
25-08-03 14:00,88
25-08-03 13:00,86
25-08-03 12:00,83
25-08-03 11:00,77
25-08-03 10:00,69
25-08-03 09:00,54
25-08-03 08:00,51
25-08-03 07:00,47
25-08-03 06:00,46
25-08-03 05:00,46
25-08-03 04:00,48
