Datum Zeit,Schkeuditz O3
,µg/m³
01-09-03 00:00,42
31-08-03 23:00,50
31-08-03 22:00,53
31-08-03 21:00,61
31-08-03 20:00,60
31-08-03 19:00,68
31-08-03 18:00,73
31-08-03 17:00,81
31-08-03 16:00,76
31-08-03 15:00,78
31-08-03 14:00,81
31-08-03 13:00,83
31-08-03 12:00,80
31-08-03 11:00,69
31-08-03 10:00,65
31-08-03 09:00,51
31-08-03 08:00,42
31-08-03 07:00,29
31-08-03 06:00,25
31-08-03 05:00,25
31-08-03 04:00,22
31-08-03 03:00,22
31-08-03 02:00,26
31-08-03 01:00,35
31-08-03 00:00,40
30-08-03 23:00,48
30-08-03 22:00,49
30-08-03 21:00,45
30-08-03 20:00,56
30-08-03 19:00,57
30-08-03 18:00,62
30-08-03 17:00,61
30-08-03 16:00,62
30-08-03 15:00,67
30-08-03 14:00,70
30-08-03 13:00,78
30-08-03 12:00,81
30-08-03 11:00,72
30-08-03 10:00,65
30-08-03 09:00,61
30-08-03 08:00,59
30-08-03 07:00,58
30-08-03 06:00,60
30-08-03 05:00,58
30-08-03 04:00,68
30-08-03 03:00,76
30-08-03 02:00,68
30-08-03 01:00,62
30-08-03 00:00,51
29-08-03 23:00,37
29-08-03 22:00,69
29-08-03 21:00,59
29-08-03 20:00,74
29-08-03 19:00,80
29-08-03 18:00,92
29-08-03 17:00,100
29-08-03 16:00,119
29-08-03 15:00,112
29-08-03 14:00,99
29-08-03 13:00,91
29-08-03 12:00,71
29-08-03 11:00,55
29-08-03 10:00,39
29-08-03 09:00,23
29-08-03 08:00,19
29-08-03 07:00,27
29-08-03 06:00,35
29-08-03 05:00,39
29-08-03 04:00,39
29-08-03 03:00,45
29-08-03 02:00,50
29-08-03 01:00,65
29-08-03 00:00,79
28-08-03 23:00,82
28-08-03 22:00,85
28-08-03 21:00,78
28-08-03 20:00,68
28-08-03 19:00,97
28-08-03 18:00,112
28-08-03 17:00,114
28-08-03 16:00,112
28-08-03 15:00,104
28-08-03 14:00,94
28-08-03 13:00,84
28-08-03 12:00,69
28-08-03 11:00,57
28-08-03 10:00,28
28-08-03 09:00,11
28-08-03 08:00,5
28-08-03 07:00,2
28-08-03 06:00,1
28-08-03 05:00,2
28-08-03 04:00,7
28-08-03 03:00,8
28-08-03 02:00,13
28-08-03 01:00,15
28-08-03 00:00,31
27-08-03 23:00,40
27-08-03 22:00,57
27-08-03 21:00,53
27-08-03 20:00,67
27-08-03 19:00,71
27-08-03 18:00,73
27-08-03 17:00,70
27-08-03 16:00,78
27-08-03 15:00,76
27-08-03 14:00,67
27-08-03 13:00,80
27-08-03 12:00,83
27-08-03 11:00,82
27-08-03 10:00,81
27-08-03 09:00,67
27-08-03 08:00,57
27-08-03 07:00,51
27-08-03 06:00,52
27-08-03 05:00,50
27-08-03 04:00,48
27-08-03 03:00,62
27-08-03 02:00,64
27-08-03 01:00,62
27-08-03 00:00,64
26-08-03 23:00,54
26-08-03 22:00,65
26-08-03 21:00,78
26-08-03 20:00,88
26-08-03 19:00,99
26-08-03 18:00,107
26-08-03 17:00,114
26-08-03 16:00,123
26-08-03 15:00,120
26-08-03 14:00,116
26-08-03 13:00,109
26-08-03 12:00,97
26-08-03 11:00,74
26-08-03 10:00,74
26-08-03 09:00,47
26-08-03 08:00,18
26-08-03 07:00,12
26-08-03 06:00,2
26-08-03 05:00,1
26-08-03 04:00,2
26-08-03 03:00,29
26-08-03 02:00,42
26-08-03 01:00,42
26-08-03 00:00,28
25-08-03 23:00,6
25-08-03 22:00,7
25-08-03 21:00,19
25-08-03 20:00,44
25-08-03 19:00,81
25-08-03 18:00,98
25-08-03 17:00,97
25-08-03 16:00,98
25-08-03 15:00,92
25-08-03 14:00,87
25-08-03 13:00,84
25-08-03 12:00,78
25-08-03 11:00,67
25-08-03 10:00,60
25-08-03 09:00,54
25-08-03 08:00,37
25-08-03 07:00,19
25-08-03 06:00,15
25-08-03 05:00,25
25-08-03 04:00,36
25-08-03 03:00,34
25-08-03 02:00,37
25-08-03 01:00,15
25-08-03 00:00,14
24-08-03 23:00,24
24-08-03 22:00,51
24-08-03 21:00,53
24-08-03 20:00,61
