Datum Zeit,Plauen-Sued NO2
,µg/m³
01-09-03 00:00,28
31-08-03 23:00,23
31-08-03 22:00,42
31-08-03 21:00,33
31-08-03 20:00,30
31-08-03 19:00,24
31-08-03 18:00,25
31-08-03 17:00,13
31-08-03 16:00,8
31-08-03 15:00,10
31-08-03 14:00,11
31-08-03 13:00,15
31-08-03 12:00,6
31-08-03 11:00,9
31-08-03 10:00,10
31-08-03 09:00,23
31-08-03 08:00,16
31-08-03 07:00,14
31-08-03 06:00,14
31-08-03 05:00,17
31-08-03 04:00,23
31-08-03 03:00,15
31-08-03 02:00,16
31-08-03 01:00,21
31-08-03 00:00,23
30-08-03 23:00,26
30-08-03 22:00,24
30-08-03 21:00,33
30-08-03 20:00,33
30-08-03 19:00,44
30-08-03 18:00,34
30-08-03 17:00,33
30-08-03 16:00,18
30-08-03 15:00,16
30-08-03 14:00,20
30-08-03 13:00,42
30-08-03 12:00,44
30-08-03 11:00,26
30-08-03 10:00,32
30-08-03 09:00,22
30-08-03 08:00,24
30-08-03 07:00,29
30-08-03 06:00,31
30-08-03 05:00,24
30-08-03 04:00,12
30-08-03 03:00,11
30-08-03 02:00,11
30-08-03 01:00,14
30-08-03 00:00,20
29-08-03 23:00,20
29-08-03 22:00,32
29-08-03 21:00,31
29-08-03 20:00,35
29-08-03 19:00,44
29-08-03 18:00,58
29-08-03 17:00,62
29-08-03 16:00,47
29-08-03 15:00,49
29-08-03 14:00,47
29-08-03 13:00,46
29-08-03 12:00,42
29-08-03 11:00,48
29-08-03 10:00,48
29-08-03 09:00,38
29-08-03 08:00,47
29-08-03 07:00,51
29-08-03 06:00,73
29-08-03 05:00,58
29-08-03 04:00,43
29-08-03 03:00,41
29-08-03 02:00,25
29-08-03 01:00,26
29-08-03 00:00,28
28-08-03 23:00,33
28-08-03 22:00,43
28-08-03 21:00,61
28-08-03 20:00,80
28-08-03 19:00,99
28-08-03 18:00,59
28-08-03 17:00,25
28-08-03 16:00,35
28-08-03 15:00,61
28-08-03 14:00,45
28-08-03 13:00,44
28-08-03 12:00,43
28-08-03 11:00,43
28-08-03 10:00,50
28-08-03 09:00,46
28-08-03 08:00,39
28-08-03 07:00,35
28-08-03 06:00,49
28-08-03 05:00,49
28-08-03 04:00,39
28-08-03 03:00,31
28-08-03 02:00,24
28-08-03 01:00,28
28-08-03 00:00,20
27-08-03 23:00,31
27-08-03 22:00,35
27-08-03 21:00,54
27-08-03 20:00,29
27-08-03 19:00,23
27-08-03 18:00,21
27-08-03 17:00,24
27-08-03 16:00,33
27-08-03 15:00,27
27-08-03 14:00,25
27-08-03 13:00,20
27-08-03 12:00,18
27-08-03 11:00,24
27-08-03 10:00,23
27-08-03 09:00,24
27-08-03 08:00,38
27-08-03 07:00,58
27-08-03 06:00,56
27-08-03 05:00,45
27-08-03 04:00,37
27-08-03 03:00,28
27-08-03 02:00,17
27-08-03 01:00,20
27-08-03 00:00,23
26-08-03 23:00,27
26-08-03 22:00,38
