Datum Zeit,Plauen-DWD O3
,µg/m³
01-09-05 00:00,72
31-08-05 23:00,103
31-08-05 22:00,114
31-08-05 21:00,118
31-08-05 20:00,131
31-08-05 19:00,142
31-08-05 18:00,155
31-08-05 17:00,150
31-08-05 16:00,135
31-08-05 15:00,129
31-08-05 14:00,128
31-08-05 13:00,121
31-08-05 12:00,116
31-08-05 11:00,89
31-08-05 10:00,55
31-08-05 09:00,17
31-08-05 08:00,7
31-08-05 07:00,2
31-08-05 06:00,1
31-08-05 05:00,4
31-08-05 04:00,4
31-08-05 03:00,8
31-08-05 02:00,10
31-08-05 01:00,20
31-08-05 00:00,33
30-08-05 23:00,46
30-08-05 22:00,64
30-08-05 21:00,93
30-08-05 20:00,116
30-08-05 19:00,143
30-08-05 18:00,157
30-08-05 17:00,158
30-08-05 16:00,159
30-08-05 15:00,155
30-08-05 14:00,142
30-08-05 13:00,130
30-08-05 12:00,122
30-08-05 11:00,98
30-08-05 10:00,36
30-08-05 09:00,15
30-08-05 08:00,10
30-08-05 07:00,4
30-08-05 06:00,2
30-08-05 05:00,4
30-08-05 04:00,7
30-08-05 03:00,11
30-08-05 02:00,18
30-08-05 01:00,19
30-08-05 00:00,27
29-08-05 23:00,40
29-08-05 22:00,55
29-08-05 21:00,51
29-08-05 20:00,73
29-08-05 19:00,83
29-08-05 18:00,114
29-08-05 17:00,122
29-08-05 16:00,120
29-08-05 15:00,117
29-08-05 14:00,111
29-08-05 13:00,108
29-08-05 12:00,101
29-08-05 11:00,84
29-08-05 10:00,67
29-08-05 09:00,45
29-08-05 08:00,6
29-08-05 07:00,3
29-08-05 06:00,3
29-08-05 05:00,5
29-08-05 04:00,9
29-08-05 03:00,14
29-08-05 02:00,7
29-08-05 01:00,15
29-08-05 00:00,25
28-08-05 23:00,28
28-08-05 22:00,44
28-08-05 21:00,67
28-08-05 20:00,86
28-08-05 19:00,112
28-08-05 18:00,121
28-08-05 17:00,122
28-08-05 16:00,119
28-08-05 15:00,116
28-08-05 14:00,113
28-08-05 13:00,108
28-08-05 12:00,94
28-08-05 11:00,70
28-08-05 10:00,53
28-08-05 09:00,25
28-08-05 08:00,12
28-08-05 07:00,4
28-08-05 06:00,3
28-08-05 05:00,4
28-08-05 04:00,5
28-08-05 03:00,9
28-08-05 02:00,11
28-08-05 01:00,11
28-08-05 00:00,10
27-08-05 23:00,17
27-08-05 22:00,22
27-08-05 21:00,32
27-08-05 20:00,41
27-08-05 19:00,53
27-08-05 18:00,89
27-08-05 17:00,93
27-08-05 16:00,93
27-08-05 15:00,94
27-08-05 14:00,93
27-08-05 13:00,87
