Datum Zeit,Schkeuditz O3
,µg/m³
01-09-05 00:00,89
31-08-05 23:00,94
31-08-05 22:00,102
31-08-05 21:00,111
31-08-05 20:00,115
31-08-05 19:00,128
31-08-05 18:00,145
31-08-05 17:00,148
31-08-05 16:00,144
31-08-05 15:00,139
31-08-05 14:00,137
31-08-05 13:00,125
31-08-05 12:00,103
31-08-05 11:00,74
31-08-05 10:00,53
31-08-05 09:00,36
31-08-05 08:00,30
31-08-05 07:00,16
31-08-05 06:00,12
31-08-05 05:00,19
31-08-05 04:00,32
31-08-05 03:00,38
31-08-05 02:00,49
31-08-05 01:00,58
31-08-05 00:00,72
30-08-05 23:00,75
30-08-05 22:00,83
30-08-05 21:00,73
30-08-05 20:00,65
30-08-05 19:00,96
30-08-05 18:00,122
30-08-05 17:00,136
30-08-05 16:00,140
30-08-05 15:00,140
30-08-05 14:00,139
30-08-05 13:00,138
30-08-05 12:00,124
30-08-05 11:00,95
30-08-05 10:00,61
30-08-05 09:00,34
30-08-05 08:00,11
30-08-05 07:00,3
30-08-05 06:00,1
30-08-05 05:00,21
30-08-05 04:00,26
30-08-05 03:00,37
30-08-05 02:00,51
30-08-05 01:00,35
30-08-05 00:00,72
29-08-05 23:00,66
29-08-05 22:00,42
29-08-05 21:00,6
29-08-05 20:00,66
29-08-05 19:00,118
29-08-05 18:00,129
29-08-05 17:00,130
29-08-05 16:00,126
29-08-05 15:00,123
29-08-05 14:00,117
29-08-05 13:00,109
29-08-05 12:00,95
29-08-05 11:00,67
29-08-05 10:00,40
29-08-05 09:00,26
29-08-05 08:00,15
29-08-05 07:00,5
29-08-05 06:00,5
29-08-05 05:00,1
29-08-05 04:00,7
29-08-05 03:00,1
29-08-05 02:00,10
29-08-05 01:00,11
29-08-05 00:00,21
28-08-05 23:00,38
28-08-05 22:00,65
28-08-05 21:00,60
28-08-05 20:00,73
28-08-05 19:00,102
28-08-05 18:00,109
28-08-05 17:00,112
28-08-05 16:00,110
28-08-05 15:00,104
28-08-05 14:00,97
28-08-05 13:00,94
28-08-05 12:00,87
28-08-05 11:00,76
28-08-05 10:00,60
28-08-05 09:00,39
28-08-05 08:00,26
28-08-05 07:00,8
28-08-05 06:00,3
28-08-05 05:00,10
28-08-05 04:00,7
28-08-05 03:00,12
28-08-05 02:00,15
28-08-05 01:00,20
28-08-05 00:00,22
27-08-05 23:00,24
27-08-05 22:00,31
27-08-05 21:00,41
27-08-05 20:00,48
27-08-05 19:00,73
27-08-05 18:00,81
27-08-05 17:00,86
27-08-05 16:00,85
27-08-05 15:00,83
27-08-05 14:00,81
27-08-05 13:00,75
27-08-05 12:00,66
27-08-05 11:00,54
27-08-05 10:00,39
27-08-05 09:00,34
27-08-05 08:00,21
27-08-05 07:00,18
27-08-05 06:00,13
27-08-05 05:00,15
27-08-05 04:00,17
27-08-05 03:00,13
27-08-05 02:00,16
27-08-05 01:00,9
27-08-05 00:00,17
26-08-05 23:00,18
26-08-05 22:00,26
26-08-05 21:00,43
26-08-05 20:00,51
26-08-05 19:00,54
26-08-05 18:00,61
26-08-05 17:00,60
26-08-05 16:00,62
26-08-05 15:00,67
26-08-05 14:00,66
26-08-05 13:00,66
26-08-05 12:00,65
26-08-05 11:00,59
26-08-05 10:00,54
26-08-05 09:00,52
26-08-05 08:00,48
26-08-05 07:00,41
26-08-05 06:00,35
26-08-05 05:00,36
26-08-05 04:00,45
26-08-05 03:00,52
26-08-05 02:00,62
26-08-05 01:00,63
26-08-05 00:00,40
25-08-05 23:00,47
25-08-05 22:00,44
25-08-05 21:00,57
25-08-05 20:00,62
25-08-05 19:00,63
25-08-05 18:00,69
25-08-05 17:00,75
25-08-05 16:00,68
25-08-05 15:00,82
25-08-05 14:00,85
25-08-05 13:00,71
25-08-05 12:00,55
25-08-05 11:00,48
25-08-05 10:00,44
25-08-05 09:00,42
25-08-05 08:00,34
25-08-05 07:00,33
25-08-05 06:00,37
25-08-05 05:00,33
25-08-05 04:00,33
25-08-05 03:00,30
25-08-05 02:00,28
25-08-05 01:00,38
25-08-05 00:00,50
24-08-05 23:00,66
24-08-05 22:00,64
24-08-05 21:00,58
24-08-05 20:00,65
24-08-05 19:00,82
24-08-05 18:00,86
24-08-05 17:00,84
24-08-05 16:00,83
24-08-05 15:00,85
24-08-05 14:00,77
24-08-05 13:00,69
24-08-05 12:00,58
24-08-05 11:00,49
24-08-05 10:00,47
24-08-05 09:00,40
24-08-05 08:00,31
24-08-05 07:00,31
24-08-05 06:00,42
24-08-05 05:00,41
24-08-05 04:00,38
24-08-05 03:00,43
24-08-05 02:00,51
24-08-05 01:00,53
24-08-05 00:00,58
23-08-05 23:00,54
23-08-05 22:00,52
23-08-05 21:00,58
23-08-05 20:00,56
23-08-05 19:00,65
23-08-05 18:00,67
23-08-05 17:00,60
23-08-05 16:00,61
23-08-05 15:00,56
23-08-05 14:00,54
23-08-05 13:00,51
23-08-05 12:00,45
23-08-05 11:00,45
23-08-05 10:00,41
23-08-05 09:00,49
23-08-05 08:00,46
23-08-05 07:00,46
23-08-05 06:00,40
23-08-05 05:00,38
23-08-05 04:00,41
23-08-05 03:00,43
23-08-05 02:00,53
23-08-05 01:00,46
23-08-05 00:00,55
22-08-05 23:00,62
22-08-05 22:00,70
22-08-05 21:00,88
22-08-05 20:00,101
22-08-05 19:00,102
22-08-05 18:00,108
22-08-05 17:00,113
22-08-05 16:00,112
22-08-05 15:00,106
22-08-05 14:00,101
22-08-05 13:00,92
22-08-05 12:00,78
22-08-05 11:00,64
22-08-05 10:00,48
22-08-05 09:00,29
22-08-05 08:00,21
22-08-05 07:00,23
22-08-05 06:00,23
22-08-05 05:00,40
