Datum Zeit,Glauchau O3
,µg/m³
01-09-05 00:00,34
31-08-05 23:00,23
31-08-05 22:00,29
31-08-05 21:00,69
31-08-05 20:00,80
31-08-05 19:00,105
31-08-05 18:00,128
31-08-05 17:00,137
31-08-05 16:00,134
31-08-05 15:00,144
31-08-05 14:00,124
31-08-05 13:00,121
31-08-05 12:00,103
31-08-05 11:00,74
31-08-05 10:00,43
31-08-05 09:00,14
31-08-05 08:00,6
31-08-05 07:00,2
31-08-05 06:00,1
31-08-05 05:00,1
31-08-05 04:00,1
31-08-05 03:00,10
31-08-05 02:00,14
31-08-05 01:00,14
31-08-05 00:00,30
30-08-05 23:00,49
30-08-05 22:00,74
30-08-05 21:00,73
30-08-05 20:00,108
30-08-05 19:00,112
30-08-05 18:00,136
30-08-05 17:00,134
30-08-05 16:00,143
30-08-05 15:00,136
30-08-05 14:00,133
30-08-05 13:00,128
30-08-05 12:00,116
30-08-05 11:00,84
30-08-05 10:00,47
30-08-05 09:00,20
30-08-05 08:00,8
30-08-05 07:00,2
30-08-05 06:00,1
30-08-05 05:00,1
30-08-05 04:00,1
30-08-05 03:00,8
30-08-05 02:00,19
30-08-05 01:00,17
30-08-05 00:00,13
29-08-05 23:00,8
29-08-05 22:00,8
29-08-05 21:00,23
29-08-05 20:00,36
29-08-05 19:00,52
29-08-05 18:00,106
29-08-05 17:00,119
29-08-05 16:00,112
29-08-05 15:00,108
29-08-05 14:00,104
29-08-05 13:00,99
29-08-05 12:00,92
29-08-05 11:00,71
29-08-05 10:00,39
29-08-05 09:00,15
29-08-05 08:00,7
29-08-05 07:00,4
29-08-05 06:00,3
29-08-05 05:00,5
29-08-05 04:00,8
29-08-05 03:00,8
29-08-05 02:00,10
29-08-05 01:00,14
29-08-05 00:00,14
28-08-05 23:00,12
28-08-05 22:00,15
28-08-05 21:00,42
28-08-05 20:00,67
28-08-05 19:00,91
28-08-05 18:00,111
28-08-05 17:00,113
28-08-05 16:00,111
28-08-05 15:00,110
28-08-05 14:00,104
28-08-05 13:00,98
28-08-05 12:00,87
28-08-05 11:00,72
28-08-05 10:00,49
28-08-05 09:00,30
28-08-05 08:00,14
28-08-05 07:00,5
28-08-05 06:00,2
28-08-05 05:00,1
28-08-05 04:00,2
28-08-05 03:00,5
28-08-05 02:00,3
28-08-05 01:00,2
28-08-05 00:00,2
27-08-05 23:00,21
27-08-05 22:00,26
27-08-05 21:00,32
27-08-05 20:00,49
27-08-05 19:00,63
27-08-05 18:00,81
27-08-05 17:00,90
27-08-05 16:00,89
27-08-05 15:00,84
27-08-05 14:00,86
27-08-05 13:00,79
27-08-05 12:00,76
27-08-05 11:00,65
27-08-05 10:00,43
27-08-05 09:00,29
27-08-05 08:00,13
27-08-05 07:00,9
27-08-05 06:00,4
27-08-05 05:00,4
27-08-05 04:00,6
27-08-05 03:00,5
27-08-05 02:00,10
27-08-05 01:00,17
27-08-05 00:00,20
26-08-05 23:00,25
26-08-05 22:00,24
26-08-05 21:00,25
26-08-05 20:00,29
26-08-05 19:00,48
26-08-05 18:00,56
26-08-05 17:00,57
26-08-05 16:00,65
26-08-05 15:00,63
26-08-05 14:00,60
26-08-05 13:00,62
26-08-05 12:00,61
26-08-05 11:00,56
26-08-05 10:00,55
26-08-05 09:00,49
26-08-05 08:00,44
26-08-05 07:00,36
26-08-05 06:00,26
26-08-05 05:00,45
26-08-05 04:00,61
26-08-05 03:00,62
26-08-05 02:00,59
26-08-05 01:00,52
26-08-05 00:00,57
25-08-05 23:00,63
25-08-05 22:00,62
25-08-05 21:00,63
25-08-05 20:00,62
25-08-05 19:00,60
25-08-05 18:00,58
25-08-05 17:00,61
25-08-05 16:00,61
25-08-05 15:00,69
25-08-05 14:00,51
25-08-05 13:00,47
25-08-05 12:00,47
25-08-05 11:00,50
25-08-05 10:00,44
25-08-05 09:00,33
25-08-05 08:00,14
25-08-05 07:00,4
25-08-05 06:00,11
25-08-05 05:00,10
25-08-05 04:00,1
25-08-05 03:00,1
25-08-05 02:00,3
25-08-05 01:00,1
25-08-05 00:00,5
24-08-05 23:00,7
24-08-05 22:00,27
24-08-05 21:00,12
24-08-05 20:00,52
24-08-05 19:00,77
24-08-05 18:00,85
24-08-05 17:00,84
24-08-05 16:00,80
24-08-05 15:00,73
24-08-05 14:00,74
24-08-05 13:00,65
24-08-05 12:00,58
24-08-05 11:00,52
24-08-05 10:00,48
24-08-05 09:00,38
24-08-05 08:00,45
24-08-05 07:00,38
24-08-05 06:00,31
24-08-05 05:00,34
24-08-05 04:00,52
24-08-05 03:00,60
24-08-05 02:00,56
24-08-05 01:00,51
24-08-05 00:00,57
23-08-05 23:00,55
23-08-05 22:00,46
23-08-05 21:00,50
23-08-05 20:00,52
23-08-05 19:00,52
23-08-05 18:00,63
23-08-05 17:00,73
23-08-05 16:00,73
23-08-05 15:00,64
23-08-05 14:00,56
23-08-05 13:00,54
23-08-05 12:00,52
23-08-05 11:00,45
23-08-05 10:00,44
23-08-05 09:00,36
23-08-05 08:00,34
23-08-05 07:00,26
23-08-05 06:00,17
23-08-05 05:00,28
23-08-05 04:00,38
23-08-05 03:00,42
23-08-05 02:00,44
23-08-05 01:00,43
23-08-05 00:00,49
22-08-05 23:00,54
22-08-05 22:00,57
22-08-05 21:00,59
