Datum Zeit,Freiberg NO2
,µg/m³
01-09-05 00:00,19
31-08-05 23:00,23
31-08-05 22:00,30
31-08-05 21:00,28
31-08-05 20:00,31
31-08-05 19:00,45
31-08-05 18:00,44
31-08-05 17:00,37
31-08-05 16:00,47
31-08-05 15:00,39
31-08-05 14:00,37
31-08-05 13:00,39
31-08-05 12:00,35
31-08-05 11:00,29
31-08-05 10:00,39
31-08-05 09:00,44
31-08-05 08:00,66
31-08-05 07:00,58
31-08-05 06:00,46
31-08-05 05:00,24
31-08-05 04:00,20
31-08-05 03:00,16
31-08-05 02:00,19
31-08-05 01:00,25
31-08-05 00:00,27
30-08-05 23:00,33
30-08-05 22:00,42
30-08-05 21:00,55
30-08-05 20:00,62
30-08-05 19:00,64
30-08-05 18:00,60
30-08-05 17:00,27
30-08-05 16:00,37
30-08-05 15:00,38
30-08-05 14:00,28
30-08-05 13:00,31
30-08-05 12:00,33
30-08-05 11:00,37
30-08-05 10:00,39
30-08-05 09:00,38
30-08-05 08:00,50
30-08-05 07:00,46
30-08-05 06:00,50
30-08-05 05:00,42
30-08-05 04:00,34
30-08-05 03:00,30
30-08-05 02:00,33
30-08-05 01:00,34
30-08-05 00:00,27
29-08-05 23:00,21
29-08-05 22:00,26
29-08-05 21:00,39
29-08-05 20:00,52
29-08-05 19:00,45
29-08-05 18:00,26
29-08-05 17:00,30
29-08-05 16:00,33
29-08-05 15:00,33
29-08-05 14:00,29
29-08-05 13:00,29
29-08-05 12:00,31
29-08-05 11:00,38
29-08-05 10:00,52
29-08-05 09:00,62
29-08-05 08:00,56
29-08-05 07:00,68
29-08-05 06:00,55
29-08-05 05:00,28
29-08-05 04:00,15
29-08-05 03:00,14
29-08-05 02:00,13
29-08-05 01:00,13
29-08-05 00:00,13
28-08-05 23:00,22
28-08-05 22:00,24
28-08-05 21:00,45
28-08-05 20:00,46
28-08-05 19:00,25
28-08-05 18:00,17
28-08-05 17:00,10
28-08-05 16:00,9
28-08-05 15:00,12
28-08-05 14:00,13
28-08-05 13:00,12
28-08-05 12:00,10
28-08-05 11:00,12
28-08-05 10:00,11
28-08-05 09:00,11
28-08-05 08:00,14
28-08-05 07:00,16
28-08-05 06:00,15
28-08-05 05:00,16
28-08-05 04:00,14
28-08-05 03:00,12
28-08-05 02:00,14
28-08-05 01:00,15
28-08-05 00:00,16
27-08-05 23:00,26
27-08-05 22:00,33
27-08-05 21:00,39
27-08-05 20:00,37
27-08-05 19:00,31
27-08-05 18:00,25
27-08-05 17:00,15
27-08-05 16:00,7
27-08-05 15:00,9
27-08-05 14:00,12
27-08-05 13:00,9
27-08-05 12:00,11
27-08-05 11:00,16
27-08-05 10:00,13
27-08-05 09:00,21
27-08-05 08:00,22
27-08-05 07:00,18
27-08-05 06:00,13
27-08-05 05:00,13
27-08-05 04:00,14
27-08-05 03:00,19
27-08-05 02:00,16
27-08-05 01:00,15
27-08-05 00:00,22
26-08-05 23:00,22
26-08-05 22:00,36
26-08-05 21:00,39
26-08-05 20:00,50
26-08-05 19:00,35
26-08-05 18:00,40
26-08-05 17:00,38
26-08-05 16:00,27
26-08-05 15:00,20
26-08-05 14:00,24
26-08-05 13:00,17
26-08-05 12:00,22
26-08-05 11:00,14
26-08-05 10:00,23
26-08-05 09:00,22
26-08-05 08:00,25
26-08-05 07:00,39
26-08-05 06:00,41
26-08-05 05:00,10
26-08-05 04:00,7
26-08-05 03:00,7
26-08-05 02:00,7
26-08-05 01:00,6
26-08-05 00:00,8
25-08-05 23:00,10
25-08-05 22:00,14
25-08-05 21:00,27
25-08-05 20:00,23
25-08-05 19:00,46
25-08-05 18:00,38
25-08-05 17:00,45
25-08-05 16:00,60
25-08-05 15:00,53
25-08-05 14:00,41
25-08-05 13:00,34
25-08-05 12:00,31
25-08-05 11:00,42
25-08-05 10:00,28
25-08-05 09:00,35
25-08-05 08:00,46
25-08-05 07:00,54
25-08-05 06:00,45
25-08-05 05:00,34
25-08-05 04:00,13
25-08-05 03:00,14
25-08-05 02:00,13
25-08-05 01:00,12
25-08-05 00:00,14
24-08-05 23:00,16
24-08-05 22:00,24
24-08-05 21:00,24
24-08-05 20:00,60
24-08-05 19:00,50
24-08-05 18:00,40
24-08-05 17:00,34
24-08-05 16:00,24
24-08-05 15:00,14
24-08-05 14:00,22
24-08-05 13:00,16
24-08-05 12:00,15
24-08-05 11:00,19
24-08-05 10:00,21
24-08-05 09:00,18
24-08-05 08:00,19
24-08-05 07:00,22
24-08-05 06:00,14
24-08-05 05:00,8
24-08-05 04:00,7
24-08-05 03:00,7
24-08-05 02:00,7
24-08-05 01:00,8
24-08-05 00:00,8
23-08-05 23:00,10
23-08-05 22:00,12
23-08-05 21:00,17
23-08-05 20:00,18
23-08-05 19:00,21
23-08-05 18:00,18
23-08-05 17:00,20
23-08-05 16:00,19
23-08-05 15:00,19
23-08-05 14:00,15
23-08-05 13:00,17
23-08-05 12:00,17
23-08-05 11:00,24
23-08-05 10:00,31
23-08-05 09:00,29
23-08-05 08:00,51
23-08-05 07:00,36
23-08-05 06:00,22
23-08-05 05:00,20
23-08-05 04:00,17
23-08-05 03:00,8
23-08-05 02:00,7
23-08-05 01:00,10
