Datum Zeit,Freiberg O3
,µg/m³
01-09-05 00:00,84
31-08-05 23:00,88
31-08-05 22:00,85
31-08-05 21:00,92
31-08-05 20:00,98
31-08-05 19:00,90
31-08-05 18:00,100
31-08-05 17:00,115
31-08-05 16:00,116
31-08-05 15:00,122
31-08-05 14:00,109
31-08-05 13:00,104
31-08-05 12:00,106
31-08-05 11:00,107
31-08-05 10:00,91
31-08-05 09:00,67
31-08-05 08:00,29
31-08-05 07:00,15
31-08-05 06:00,19
31-08-05 05:00,40
31-08-05 04:00,50
31-08-05 03:00,42
31-08-05 02:00,38
31-08-05 01:00,44
31-08-05 00:00,53
30-08-05 23:00,56
30-08-05 22:00,48
30-08-05 21:00,60
30-08-05 20:00,80
30-08-05 19:00,93
30-08-05 18:00,110
30-08-05 17:00,142
30-08-05 16:00,130
30-08-05 15:00,122
30-08-05 14:00,122
30-08-05 13:00,117
30-08-05 12:00,101
30-08-05 11:00,99
30-08-05 10:00,85
30-08-05 09:00,67
30-08-05 08:00,17
30-08-05 07:00,10
30-08-05 06:00,4
30-08-05 05:00,12
30-08-05 04:00,26
30-08-05 03:00,46
30-08-05 02:00,53
30-08-05 01:00,61
30-08-05 00:00,76
29-08-05 23:00,89
29-08-05 22:00,81
29-08-05 21:00,68
29-08-05 20:00,74
29-08-05 19:00,96
29-08-05 18:00,117
29-08-05 17:00,122
29-08-05 16:00,115
29-08-05 15:00,111
29-08-05 14:00,116
29-08-05 13:00,111
29-08-05 12:00,99
29-08-05 11:00,85
29-08-05 10:00,64
29-08-05 09:00,44
29-08-05 08:00,37
29-08-05 07:00,18
29-08-05 06:00,13
29-08-05 05:00,30
29-08-05 04:00,46
29-08-05 03:00,47
29-08-05 02:00,46
29-08-05 01:00,43
29-08-05 00:00,43
28-08-05 23:00,41
28-08-05 22:00,48
28-08-05 21:00,32
28-08-05 20:00,54
28-08-05 19:00,87
28-08-05 18:00,109
28-08-05 17:00,121
28-08-05 16:00,122
28-08-05 15:00,115
28-08-05 14:00,110
28-08-05 13:00,104
28-08-05 12:00,98
28-08-05 11:00,85
28-08-05 10:00,75
28-08-05 09:00,68
28-08-05 08:00,45
28-08-05 07:00,25
28-08-05 06:00,20
28-08-05 05:00,21
28-08-05 04:00,22
28-08-05 03:00,27
28-08-05 02:00,30
28-08-05 01:00,29
28-08-05 00:00,32
27-08-05 23:00,33
27-08-05 22:00,30
27-08-05 21:00,31
27-08-05 20:00,43
27-08-05 19:00,57
27-08-05 18:00,66
27-08-05 17:00,81
27-08-05 16:00,92
27-08-05 15:00,87
27-08-05 14:00,82
27-08-05 13:00,83
27-08-05 12:00,75
27-08-05 11:00,64
27-08-05 10:00,58
27-08-05 09:00,45
27-08-05 08:00,31
27-08-05 07:00,29
27-08-05 06:00,27
27-08-05 05:00,28
27-08-05 04:00,28
27-08-05 03:00,27
27-08-05 02:00,32
27-08-05 01:00,38
27-08-05 00:00,36
26-08-05 23:00,38
26-08-05 22:00,21
26-08-05 21:00,17
26-08-05 20:00,23
26-08-05 19:00,43
26-08-05 18:00,41
26-08-05 17:00,47
26-08-05 16:00,57
26-08-05 15:00,62
26-08-05 14:00,59
26-08-05 13:00,63
26-08-05 12:00,56
26-08-05 11:00,59
26-08-05 10:00,49
26-08-05 09:00,47
26-08-05 08:00,42
26-08-05 07:00,30
26-08-05 06:00,34
26-08-05 05:00,62
26-08-05 04:00,63
26-08-05 03:00,60
26-08-05 02:00,56
26-08-05 01:00,58
26-08-05 00:00,63
25-08-05 23:00,63
25-08-05 22:00,60
25-08-05 21:00,50
25-08-05 20:00,58
25-08-05 19:00,33
25-08-05 18:00,53
25-08-05 17:00,50
25-08-05 16:00,32
25-08-05 15:00,37
25-08-05 14:00,29
25-08-05 13:00,42
25-08-05 12:00,50
25-08-05 11:00,42
25-08-05 10:00,54
25-08-05 09:00,48
25-08-05 08:00,33
25-08-05 07:00,25
25-08-05 06:00,31
25-08-05 05:00,50
25-08-05 04:00,67
25-08-05 03:00,39
25-08-05 02:00,32
25-08-05 01:00,34
25-08-05 00:00,34
24-08-05 23:00,38
24-08-05 22:00,32
24-08-05 21:00,28
24-08-05 20:00,12
24-08-05 19:00,46
24-08-05 18:00,64
24-08-05 17:00,64
24-08-05 16:00,73
24-08-05 15:00,78
24-08-05 14:00,65
24-08-05 13:00,69
24-08-05 12:00,63
24-08-05 11:00,55
24-08-05 10:00,49
24-08-05 09:00,53
24-08-05 08:00,50
24-08-05 07:00,52
24-08-05 06:00,61
24-08-05 05:00,70
24-08-05 04:00,72
24-08-05 03:00,73
24-08-05 02:00,74
24-08-05 01:00,71
24-08-05 00:00,72
23-08-05 23:00,71
23-08-05 22:00,75
23-08-05 21:00,68
23-08-05 20:00,69
23-08-05 19:00,64
23-08-05 18:00,71
23-08-05 17:00,69
23-08-05 16:00,81
23-08-05 15:00,76
23-08-05 14:00,75
23-08-05 13:00,68
23-08-05 12:00,68
23-08-05 11:00,64
23-08-05 10:00,43
23-08-05 09:00,61
23-08-05 08:00,44
