Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-09-05 00:00,64
31-08-05 23:00,49
31-08-05 22:00,29
31-08-05 21:00,33
31-08-05 20:00,49
31-08-05 19:00,35
31-08-05 18:00,24
31-08-05 17:00,20
31-08-05 16:00,20
31-08-05 15:00,19
31-08-05 14:00,14
31-08-05 13:00,13
31-08-05 12:00,16
31-08-05 11:00,21
31-08-05 10:00,29
31-08-05 09:00,57
31-08-05 08:00,56
31-08-05 07:00,48
31-08-05 06:00,35
31-08-05 05:00,30
31-08-05 04:00,34
31-08-05 03:00,28
31-08-05 02:00,22
31-08-05 01:00,30
31-08-05 00:00,60
30-08-05 23:00,82
30-08-05 22:00,84
30-08-05 21:00,68
30-08-05 20:00,65
30-08-05 19:00,32
30-08-05 18:00,24
30-08-05 17:00,27
30-08-05 16:00,20
30-08-05 15:00,
30-08-05 14:00,
30-08-05 13:00,
30-08-05 12:00,
30-08-05 11:00,
30-08-05 10:00,33
30-08-05 09:00,41
30-08-05 08:00,40
30-08-05 07:00,45
30-08-05 06:00,38
30-08-05 05:00,34
30-08-05 04:00,30
30-08-05 03:00,29
30-08-05 02:00,37
30-08-05 01:00,43
30-08-05 00:00,38
29-08-05 23:00,47
29-08-05 22:00,64
29-08-05 21:00,73
29-08-05 20:00,94
29-08-05 19:00,64
29-08-05 18:00,28
29-08-05 17:00,21
29-08-05 16:00,18
29-08-05 15:00,15
29-08-05 14:00,19
29-08-05 13:00,16
29-08-05 12:00,15
29-08-05 11:00,21
29-08-05 10:00,22
29-08-05 09:00,38
29-08-05 08:00,53
29-08-05 07:00,49
29-08-05 06:00,38
29-08-05 05:00,34
29-08-05 04:00,32
29-08-05 03:00,33
29-08-05 02:00,31
29-08-05 01:00,33
29-08-05 00:00,37
28-08-05 23:00,47
28-08-05 22:00,62
28-08-05 21:00,68
28-08-05 20:00,68
28-08-05 19:00,33
28-08-05 18:00,26
28-08-05 17:00,17
28-08-05 16:00,12
28-08-05 15:00,9
28-08-05 14:00,8
28-08-05 13:00,8
28-08-05 12:00,11
28-08-05 11:00,8
28-08-05 10:00,11
28-08-05 09:00,13
28-08-05 08:00,11
28-08-05 07:00,13
28-08-05 06:00,17
28-08-05 05:00,21
28-08-05 04:00,15
28-08-05 03:00,22
28-08-05 02:00,38
28-08-05 01:00,48
28-08-05 00:00,53
27-08-05 23:00,63
27-08-05 22:00,62
27-08-05 21:00,34
27-08-05 20:00,31
27-08-05 19:00,24
27-08-05 18:00,18
27-08-05 17:00,14
27-08-05 16:00,12
27-08-05 15:00,7
27-08-05 14:00,6
27-08-05 13:00,8
27-08-05 12:00,9
27-08-05 11:00,8
27-08-05 10:00,11
27-08-05 09:00,24
27-08-05 08:00,21
27-08-05 07:00,23
27-08-05 06:00,30
27-08-05 05:00,29
27-08-05 04:00,18
27-08-05 03:00,17
27-08-05 02:00,25
27-08-05 01:00,40
27-08-05 00:00,40
26-08-05 23:00,37
26-08-05 22:00,47
26-08-05 21:00,58
26-08-05 20:00,38
26-08-05 19:00,24
26-08-05 18:00,18
26-08-05 17:00,14
26-08-05 16:00,9
26-08-05 15:00,12
26-08-05 14:00,11
26-08-05 13:00,10
26-08-05 12:00,13
26-08-05 11:00,11
26-08-05 10:00,11
26-08-05 09:00,12
26-08-05 08:00,14
26-08-05 07:00,32
26-08-05 06:00,33
26-08-05 05:00,8
26-08-05 04:00,5
26-08-05 03:00,4
26-08-05 02:00,5
26-08-05 01:00,7
26-08-05 00:00,8
25-08-05 23:00,8
25-08-05 22:00,13
25-08-05 21:00,13
25-08-05 20:00,20
25-08-05 19:00,32
25-08-05 18:00,36
25-08-05 17:00,39
25-08-05 16:00,26
25-08-05 15:00,32
25-08-05 14:00,31
25-08-05 13:00,29
25-08-05 12:00,21
25-08-05 11:00,21
25-08-05 10:00,34
25-08-05 09:00,33
25-08-05 08:00,57
25-08-05 07:00,60
25-08-05 06:00,46
25-08-05 05:00,35
25-08-05 04:00,29
25-08-05 03:00,29
25-08-05 02:00,28
25-08-05 01:00,31
25-08-05 00:00,38
24-08-05 23:00,34
24-08-05 22:00,31
24-08-05 21:00,51
24-08-05 20:00,74
24-08-05 19:00,51
24-08-05 18:00,21
24-08-05 17:00,23
24-08-05 16:00,18
24-08-05 15:00,19
24-08-05 14:00,18
24-08-05 13:00,20
24-08-05 12:00,18
24-08-05 11:00,20
24-08-05 10:00,23
24-08-05 09:00,25
24-08-05 08:00,23
24-08-05 07:00,23
24-08-05 06:00,
24-08-05 05:00,
24-08-05 04:00,
24-08-05 03:00,
24-08-05 02:00,
24-08-05 01:00,
24-08-05 00:00,
23-08-05 23:00,
23-08-05 22:00,
23-08-05 21:00,
23-08-05 20:00,
23-08-05 19:00,
23-08-05 18:00,
23-08-05 17:00,
23-08-05 16:00,
23-08-05 15:00,
23-08-05 14:00,
23-08-05 13:00,
23-08-05 12:00,
23-08-05 11:00,23
23-08-05 10:00,26
23-08-05 09:00,29
23-08-05 08:00,30
23-08-05 07:00,41
23-08-05 06:00,24
23-08-05 05:00,16
23-08-05 04:00,14
23-08-05 03:00,10
23-08-05 02:00,11
23-08-05 01:00,17
23-08-05 00:00,14
22-08-05 23:00,18
22-08-05 22:00,39
22-08-05 21:00,31
22-08-05 20:00,39
22-08-05 19:00,52
22-08-05 18:00,33
22-08-05 17:00,27
22-08-05 16:00,17
22-08-05 15:00,15
22-08-05 14:00,16
22-08-05 13:00,20
22-08-05 12:00,19
22-08-05 11:00,24
22-08-05 10:00,22
22-08-05 09:00,23
22-08-05 08:00,31
22-08-05 07:00,41
22-08-05 06:00,41
22-08-05 05:00,31
22-08-05 04:00,26
22-08-05 03:00,25
22-08-05 02:00,25
22-08-05 01:00,36
22-08-05 00:00,49
21-08-05 23:00,62
21-08-05 22:00,65
21-08-05 21:00,50
21-08-05 20:00,24
21-08-05 19:00,17
21-08-05 18:00,11
21-08-05 17:00,8
21-08-05 16:00,9
21-08-05 15:00,7
21-08-05 14:00,7
21-08-05 13:00,7
21-08-05 12:00,10
21-08-05 11:00,8
