Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-09-05 00:00,26
31-08-05 23:00,36
31-08-05 22:00,35
31-08-05 21:00,36
31-08-05 20:00,75
31-08-05 19:00,61
31-08-05 18:00,61
31-08-05 17:00,61
31-08-05 16:00,69
31-08-05 15:00,53
31-08-05 14:00,61
31-08-05 13:00,71
31-08-05 12:00,66
31-08-05 11:00,71
31-08-05 10:00,65
31-08-05 09:00,70
31-08-05 08:00,55
31-08-05 07:00,63
31-08-05 06:00,52
31-08-05 05:00,42
31-08-05 04:00,32
31-08-05 03:00,28
31-08-05 02:00,23
31-08-05 01:00,35
31-08-05 00:00,57
30-08-05 23:00,64
30-08-05 22:00,78
30-08-05 21:00,89
30-08-05 20:00,98
30-08-05 19:00,74
30-08-05 18:00,58
30-08-05 17:00,54
30-08-05 16:00,58
30-08-05 15:00,74
30-08-05 14:00,68
30-08-05 13:00,60
30-08-05 12:00,61
30-08-05 11:00,76
30-08-05 10:00,95
30-08-05 09:00,112
30-08-05 08:00,107
30-08-05 07:00,113
30-08-05 06:00,103
30-08-05 05:00,75
30-08-05 04:00,54
30-08-05 03:00,44
30-08-05 02:00,52
30-08-05 01:00,51
30-08-05 00:00,38
29-08-05 23:00,61
29-08-05 22:00,115
29-08-05 21:00,174
29-08-05 20:00,168
29-08-05 19:00,61
29-08-05 18:00,88
29-08-05 17:00,84
29-08-05 16:00,58
29-08-05 15:00,66
29-08-05 14:00,52
29-08-05 13:00,43
29-08-05 12:00,62
29-08-05 11:00,65
29-08-05 10:00,72
29-08-05 09:00,75
29-08-05 08:00,67
29-08-05 07:00,95
29-08-05 06:00,85
29-08-05 05:00,60
29-08-05 04:00,63
29-08-05 03:00,74
29-08-05 02:00,66
29-08-05 01:00,63
29-08-05 00:00,43
28-08-05 23:00,48
28-08-05 22:00,44
28-08-05 21:00,35
28-08-05 20:00,41
28-08-05 19:00,47
28-08-05 18:00,62
28-08-05 17:00,51
28-08-05 16:00,42
28-08-05 15:00,39
28-08-05 14:00,44
28-08-05 13:00,42
28-08-05 12:00,36
28-08-05 11:00,36
28-08-05 10:00,38
28-08-05 09:00,34
28-08-05 08:00,31
28-08-05 07:00,38
28-08-05 06:00,46
28-08-05 05:00,47
28-08-05 04:00,62
28-08-05 03:00,75
28-08-05 02:00,80
28-08-05 01:00,96
28-08-05 00:00,99
27-08-05 23:00,89
27-08-05 22:00,90
27-08-05 21:00,48
27-08-05 20:00,43
27-08-05 19:00,42
27-08-05 18:00,34
27-08-05 17:00,40
27-08-05 16:00,38
27-08-05 15:00,27
27-08-05 14:00,31
27-08-05 13:00,18
27-08-05 12:00,26
27-08-05 11:00,32
27-08-05 10:00,33
27-08-05 09:00,34
27-08-05 08:00,29
27-08-05 07:00,40
27-08-05 06:00,32
27-08-05 05:00,34
27-08-05 04:00,33
27-08-05 03:00,38
27-08-05 02:00,39
27-08-05 01:00,43
27-08-05 00:00,57
26-08-05 23:00,54
26-08-05 22:00,48
26-08-05 21:00,34
26-08-05 20:00,27
26-08-05 19:00,45
26-08-05 18:00,36
26-08-05 17:00,46
26-08-05 16:00,36
26-08-05 15:00,44
26-08-05 14:00,35
26-08-05 13:00,40
26-08-05 12:00,33
26-08-05 11:00,37
26-08-05 10:00,37
