Datum Zeit,Klingenthal O3
,µg/m³
01-09-05 00:00,35
31-08-05 23:00,41
31-08-05 22:00,51
31-08-05 21:00,59
31-08-05 20:00,65
31-08-05 19:00,94
31-08-05 18:00,134
31-08-05 17:00,156
31-08-05 16:00,157
31-08-05 15:00,148
31-08-05 14:00,141
31-08-05 13:00,140
31-08-05 12:00,131
31-08-05 11:00,125
31-08-05 10:00,85
31-08-05 09:00,32
31-08-05 08:00,8
31-08-05 07:00,2
31-08-05 06:00,1
31-08-05 05:00,2
31-08-05 04:00,6
31-08-05 03:00,8
31-08-05 02:00,10
31-08-05 01:00,15
31-08-05 00:00,20
30-08-05 23:00,25
30-08-05 22:00,33
30-08-05 21:00,35
30-08-05 20:00,52
30-08-05 19:00,82
30-08-05 18:00,116
30-08-05 17:00,141
30-08-05 16:00,140
30-08-05 15:00,143
30-08-05 14:00,141
30-08-05 13:00,134
30-08-05 12:00,129
30-08-05 11:00,114
30-08-05 10:00,51
30-08-05 09:00,25
30-08-05 08:00,8
30-08-05 07:00,2
30-08-05 06:00,1
30-08-05 05:00,1
30-08-05 04:00,4
30-08-05 03:00,5
30-08-05 02:00,8
30-08-05 01:00,8
30-08-05 00:00,12
29-08-05 23:00,15
29-08-05 22:00,16
29-08-05 21:00,19
29-08-05 20:00,40
29-08-05 19:00,64
29-08-05 18:00,63
29-08-05 17:00,84
29-08-05 16:00,119
29-08-05 15:00,124
29-08-05 14:00,120
29-08-05 13:00,117
29-08-05 12:00,107
29-08-05 11:00,98
29-08-05 10:00,72
29-08-05 09:00,18
29-08-05 08:00,6
29-08-05 07:00,2
29-08-05 06:00,1
29-08-05 05:00,1
29-08-05 04:00,1
29-08-05 03:00,2
29-08-05 02:00,4
29-08-05 01:00,8
29-08-05 00:00,11
28-08-05 23:00,16
28-08-05 22:00,24
28-08-05 21:00,30
28-08-05 20:00,46
28-08-05 19:00,78
28-08-05 18:00,107
28-08-05 17:00,101
28-08-05 16:00,109
28-08-05 15:00,109
28-08-05 14:00,103
28-08-05 13:00,98
28-08-05 12:00,99
28-08-05 11:00,99
28-08-05 10:00,81
28-08-05 09:00,36
28-08-05 08:00,22
28-08-05 07:00,6
28-08-05 06:00,3
28-08-05 05:00,3
28-08-05 04:00,3
28-08-05 03:00,4
28-08-05 02:00,5
28-08-05 01:00,5
28-08-05 00:00,10
27-08-05 23:00,12
27-08-05 22:00,14
27-08-05 21:00,18
27-08-05 20:00,28
27-08-05 19:00,42
27-08-05 18:00,63
27-08-05 17:00,82
27-08-05 16:00,83
27-08-05 15:00,86
27-08-05 14:00,90
27-08-05 13:00,86
27-08-05 12:00,86
27-08-05 11:00,84
