Datum Zeit,Radebeul-Wahnsdorf BEN
,µg/m³
01-05-03 00:00,0.9
30-04-03 23:00,0.9
30-04-03 22:00,1.0
30-04-03 21:00,0.8
30-04-03 20:00,
30-04-03 19:00,
30-04-03 18:00,
30-04-03 17:00,
30-04-03 16:00,
30-04-03 15:00,
30-04-03 14:00,
30-04-03 13:00,
30-04-03 12:00,
30-04-03 11:00,
30-04-03 10:00,
30-04-03 09:00,
30-04-03 08:00,
30-04-03 07:00,
30-04-03 06:00,
30-04-03 05:00,
30-04-03 04:00,
30-04-03 03:00,
30-04-03 02:00,
30-04-03 01:00,
30-04-03 00:00,
29-04-03 23:00,
29-04-03 22:00,
29-04-03 21:00,
29-04-03 20:00,
29-04-03 19:00,
29-04-03 18:00,
29-04-03 17:00,
29-04-03 16:00,0.4
29-04-03 15:00,0.4
29-04-03 14:00,0.4
29-04-03 13:00,0.5
29-04-03 12:00,0.5
29-04-03 11:00,0.6
29-04-03 10:00,0.5
29-04-03 09:00,2.8
29-04-03 08:00,
29-04-03 07:00,0.8
29-04-03 06:00,0.6
29-04-03 05:00,0.5
29-04-03 04:00,0.6
29-04-03 03:00,0.7
29-04-03 02:00,0.5
29-04-03 01:00,0.6
29-04-03 00:00,0.7
28-04-03 23:00,0.7
28-04-03 22:00,0.8
28-04-03 21:00,0.9
28-04-03 20:00,1.7
28-04-03 19:00,1.3
28-04-03 18:00,0.7
28-04-03 17:00,0.3
28-04-03 16:00,0.2
28-04-03 15:00,0.1
28-04-03 14:00,0.2
28-04-03 13:00,0.2
28-04-03 12:00,0.4
28-04-03 11:00,0.4
28-04-03 10:00,0.4
28-04-03 09:00,0.5
28-04-03 08:00,0.7
28-04-03 07:00,0.5
28-04-03 06:00,0.4
28-04-03 05:00,0.4
28-04-03 04:00,0.4
28-04-03 03:00,0.4
28-04-03 02:00,0.4
28-04-03 01:00,0.4
28-04-03 00:00,0.5
27-04-03 23:00,0.5
27-04-03 22:00,0.6
27-04-03 21:00,0.3
27-04-03 20:00,0.5
27-04-03 19:00,0.4
27-04-03 18:00,0.4
27-04-03 17:00,0.4
27-04-03 16:00,0.3
27-04-03 15:00,0.4
27-04-03 14:00,0.4
27-04-03 13:00,0.4
27-04-03 12:00,0.4
27-04-03 11:00,0.4
27-04-03 10:00,0.3
27-04-03 09:00,0.4
27-04-03 08:00,0.4
27-04-03 07:00,0.4
27-04-03 06:00,0.4
27-04-03 05:00,0.4
27-04-03 04:00,0.1
27-04-03 03:00,0.1
27-04-03 02:00,0.3
27-04-03 01:00,0.4
27-04-03 00:00,0.5
