Datum Zeit,Goerlitz NO2
,µg/m³
01-03-15 00:00,33
28-02-15 23:00,39
28-02-15 22:00,36
28-02-15 21:00,39
28-02-15 20:00,40
28-02-15 19:00,52
28-02-15 18:00,58
28-02-15 17:00,25
28-02-15 16:00,23
28-02-15 15:00,24
28-02-15 14:00,19
28-02-15 13:00,21
28-02-15 12:00,24
28-02-15 11:00,23
28-02-15 10:00,23
28-02-15 09:00,17
28-02-15 08:00,11
28-02-15 07:00,13
28-02-15 06:00,13
28-02-15 05:00,14
28-02-15 04:00,18
28-02-15 03:00,17
28-02-15 02:00,16
28-02-15 01:00,27
28-02-15 00:00,42
27-02-15 23:00,52
27-02-15 22:00,49
27-02-15 21:00,51
27-02-15 20:00,62
27-02-15 19:00,43
27-02-15 18:00,43
27-02-15 17:00,42
27-02-15 16:00,42
27-02-15 15:00,37
27-02-15 14:00,37
27-02-15 13:00,48
27-02-15 12:00,53
27-02-15 11:00,61
27-02-15 10:00,50
27-02-15 09:00,54
27-02-15 08:00,64
27-02-15 07:00,50
27-02-15 06:00,41
27-02-15 05:00,31
27-02-15 04:00,26
27-02-15 03:00,27
27-02-15 02:00,29
27-02-15 01:00,39
27-02-15 00:00,45
26-02-15 23:00,41
26-02-15 22:00,49
26-02-15 21:00,53
26-02-15 20:00,46
26-02-15 19:00,40
26-02-15 18:00,29
26-02-15 17:00,15
26-02-15 16:00,9
26-02-15 15:00,7
26-02-15 14:00,8
26-02-15 13:00,19
26-02-15 12:00,22
26-02-15 11:00,39
26-02-15 10:00,45
26-02-15 09:00,49
26-02-15 08:00,54
26-02-15 07:00,36
26-02-15 06:00,31
26-02-15 05:00,24
26-02-15 04:00,22
26-02-15 03:00,23
26-02-15 02:00,26
26-02-15 01:00,28
26-02-15 00:00,31
25-02-15 23:00,37
25-02-15 22:00,42
25-02-15 21:00,49
25-02-15 20:00,51
25-02-15 19:00,53
25-02-15 18:00,37
25-02-15 17:00,45
25-02-15 16:00,42
25-02-15 15:00,36
25-02-15 14:00,37
25-02-15 13:00,27
25-02-15 12:00,31
25-02-15 11:00,28
25-02-15 10:00,40
25-02-15 09:00,43
25-02-15 08:00,66
25-02-15 07:00,51
25-02-15 06:00,45
25-02-15 05:00,28
25-02-15 04:00,36
25-02-15 03:00,18
25-02-15 02:00,20
25-02-15 01:00,21
25-02-15 00:00,39
24-02-15 23:00,47
24-02-15 22:00,36
24-02-15 21:00,50
24-02-15 20:00,56
24-02-15 19:00,61
24-02-15 18:00,68
24-02-15 17:00,55
24-02-15 16:00,41
24-02-15 15:00,35
24-02-15 14:00,36
24-02-15 13:00,23
24-02-15 12:00,22
24-02-15 11:00,28
24-02-15 10:00,29
24-02-15 09:00,34
24-02-15 08:00,40
24-02-15 07:00,30
24-02-15 06:00,20
24-02-15 05:00,17
24-02-15 04:00,15
24-02-15 03:00,15
24-02-15 02:00,16
24-02-15 01:00,14
24-02-15 00:00,14
23-02-15 23:00,17
23-02-15 22:00,15
23-02-15 21:00,15
23-02-15 20:00,23
23-02-15 19:00,29
23-02-15 18:00,31
23-02-15 17:00,41
23-02-15 16:00,35
23-02-15 15:00,33
23-02-15 14:00,25
23-02-15 13:00,28
23-02-15 12:00,29
23-02-15 11:00,32
23-02-15 10:00,32
23-02-15 09:00,33
23-02-15 08:00,59
23-02-15 07:00,54
23-02-15 06:00,42
23-02-15 05:00,26
23-02-15 04:00,22
23-02-15 03:00,21
23-02-15 02:00,22
23-02-15 01:00,21
23-02-15 00:00,24
22-02-15 23:00,25
22-02-15 22:00,35
22-02-15 21:00,41
22-02-15 20:00,36
22-02-15 19:00,31
22-02-15 18:00,30
22-02-15 17:00,27
22-02-15 16:00,26
22-02-15 15:00,22
22-02-15 14:00,18
22-02-15 13:00,20
22-02-15 12:00,20
22-02-15 11:00,18
22-02-15 10:00,20
22-02-15 09:00,15
22-02-15 08:00,23
22-02-15 07:00,26
22-02-15 06:00,20
22-02-15 05:00,26
22-02-15 04:00,28
22-02-15 03:00,24
22-02-15 02:00,36
22-02-15 01:00,32
22-02-15 00:00,15
21-02-15 23:00,19
21-02-15 22:00,25
21-02-15 21:00,26
21-02-15 20:00,27
21-02-15 19:00,19
21-02-15 18:00,21
21-02-15 17:00,24
21-02-15 16:00,24
21-02-15 15:00,19
21-02-15 14:00,20
21-02-15 13:00,24
21-02-15 12:00,21
21-02-15 11:00,32
21-02-15 10:00,32
21-02-15 09:00,22
21-02-15 08:00,17
21-02-15 07:00,33
21-02-15 06:00,28
21-02-15 05:00,21
21-02-15 04:00,28
21-02-15 03:00,22
21-02-15 02:00,20
21-02-15 01:00,23
21-02-15 00:00,32
20-02-15 23:00,33
20-02-15 22:00,34
20-02-15 21:00,30
20-02-15 20:00,28
20-02-15 19:00,32
20-02-15 18:00,33
20-02-15 17:00,39
20-02-15 16:00,32
20-02-15 15:00,27
20-02-15 14:00,25
20-02-15 13:00,25
20-02-15 12:00,24
20-02-15 11:00,25
20-02-15 10:00,23
20-02-15 09:00,25
20-02-15 08:00,33
20-02-15 07:00,30
20-02-15 06:00,23
20-02-15 05:00,19
20-02-15 04:00,20
20-02-15 03:00,19
20-02-15 02:00,19
20-02-15 01:00,17
20-02-15 00:00,17
19-02-15 23:00,26
19-02-15 22:00,31
19-02-15 21:00,30
19-02-15 20:00,33
19-02-15 19:00,38
19-02-15 18:00,35
19-02-15 17:00,35
19-02-15 16:00,31
19-02-15 15:00,25
19-02-15 14:00,22
19-02-15 13:00,25
19-02-15 12:00,28
19-02-15 11:00,27
19-02-15 10:00,28
19-02-15 09:00,32
19-02-15 08:00,37
19-02-15 07:00,33
19-02-15 06:00,22
19-02-15 05:00,18
19-02-15 04:00,19
19-02-15 03:00,20
19-02-15 02:00,20
19-02-15 01:00,23
19-02-15 00:00,26
18-02-15 23:00,29
18-02-15 22:00,22
18-02-15 21:00,33
18-02-15 20:00,38
18-02-15 19:00,49
18-02-15 18:00,60
18-02-15 17:00,42
18-02-15 16:00,39
18-02-15 15:00,41
18-02-15 14:00,38
18-02-15 13:00,37
18-02-15 12:00,45
18-02-15 11:00,47
18-02-15 10:00,43
18-02-15 09:00,40
18-02-15 08:00,42
18-02-15 07:00,35
18-02-15 06:00,28
18-02-15 05:00,20
18-02-15 04:00,22
18-02-15 03:00,21
18-02-15 02:00,20
18-02-15 01:00,20
18-02-15 00:00,27
17-02-15 23:00,36
17-02-15 22:00,30
17-02-15 21:00,28
17-02-15 20:00,29
17-02-15 19:00,30
17-02-15 18:00,37
17-02-15 17:00,34
17-02-15 16:00,29
17-02-15 15:00,26
17-02-15 14:00,26
17-02-15 13:00,26
17-02-15 12:00,23
17-02-15 11:00,18
17-02-15 10:00,25
17-02-15 09:00,37
17-02-15 08:00,51
17-02-15 07:00,45
17-02-15 06:00,36
17-02-15 05:00,33
17-02-15 04:00,26
17-02-15 03:00,23
17-02-15 02:00,27
17-02-15 01:00,22
17-02-15 00:00,24
16-02-15 23:00,25
16-02-15 22:00,23
16-02-15 21:00,23
16-02-15 20:00,22
16-02-15 19:00,24
16-02-15 18:00,26
16-02-15 17:00,19
16-02-15 16:00,16
16-02-15 15:00,15
16-02-15 14:00,13
16-02-15 13:00,14
16-02-15 12:00,16
16-02-15 11:00,18
16-02-15 10:00,20
16-02-15 09:00,19
16-02-15 08:00,20
16-02-15 07:00,16
16-02-15 06:00,14
16-02-15 05:00,14
16-02-15 04:00,15
16-02-15 03:00,17
16-02-15 02:00,20
16-02-15 01:00,22
16-02-15 00:00,20
15-02-15 23:00,21
15-02-15 22:00,20
15-02-15 21:00,19
15-02-15 20:00,20
15-02-15 19:00,21
15-02-15 18:00,19
15-02-15 17:00,16
15-02-15 16:00,10
15-02-15 15:00,8
15-02-15 14:00,9
15-02-15 13:00,8
15-02-15 12:00,14
15-02-15 11:00,24
15-02-15 10:00,34
15-02-15 09:00,30
15-02-15 08:00,33
15-02-15 07:00,35
15-02-15 06:00,36
15-02-15 05:00,30
15-02-15 04:00,30
15-02-15 03:00,33
15-02-15 02:00,39
15-02-15 01:00,47
15-02-15 00:00,52
14-02-15 23:00,54
14-02-15 22:00,57
14-02-15 21:00,56
14-02-15 20:00,60
14-02-15 19:00,57
14-02-15 18:00,44
14-02-15 17:00,31
14-02-15 16:00,26
14-02-15 15:00,20
14-02-15 14:00,18
14-02-15 13:00,21
14-02-15 12:00,22
14-02-15 11:00,19
14-02-15 10:00,22
14-02-15 09:00,27
14-02-15 08:00,16
14-02-15 07:00,18
14-02-15 06:00,13
14-02-15 05:00,15
14-02-15 04:00,16
14-02-15 03:00,16
14-02-15 02:00,19
14-02-15 01:00,22
14-02-15 00:00,20
13-02-15 23:00,26
13-02-15 22:00,26
13-02-15 21:00,27
13-02-15 20:00,31
13-02-15 19:00,32
13-02-15 18:00,33
13-02-15 17:00,35
13-02-15 16:00,37
13-02-15 15:00,30
13-02-15 14:00,25
13-02-15 13:00,20
13-02-15 12:00,19
13-02-15 11:00,29
13-02-15 10:00,29
13-02-15 09:00,26
13-02-15 08:00,24
13-02-15 07:00,23
13-02-15 06:00,20
13-02-15 05:00,17
13-02-15 04:00,14
13-02-15 03:00,10
13-02-15 02:00,13
13-02-15 01:00,13
13-02-15 00:00,14
12-02-15 23:00,18
12-02-15 22:00,20
12-02-15 21:00,29
12-02-15 20:00,32
12-02-15 19:00,36
12-02-15 18:00,32
12-02-15 17:00,26
12-02-15 16:00,26
12-02-15 15:00,
12-02-15 14:00,
12-02-15 13:00,16
12-02-15 12:00,18
12-02-15 11:00,17
12-02-15 10:00,21
12-02-15 09:00,27
12-02-15 08:00,36
12-02-15 07:00,32
12-02-15 06:00,20
12-02-15 05:00,18
12-02-15 04:00,19
12-02-15 03:00,18
12-02-15 02:00,18
12-02-15 01:00,18
12-02-15 00:00,14
11-02-15 23:00,17
11-02-15 22:00,32
11-02-15 21:00,17
11-02-15 20:00,22
11-02-15 19:00,28
11-02-15 18:00,36
11-02-15 17:00,21
11-02-15 16:00,26
11-02-15 15:00,29
11-02-15 14:00,34
11-02-15 13:00,37
11-02-15 12:00,31
11-02-15 11:00,37
11-02-15 10:00,39
11-02-15 09:00,40
11-02-15 08:00,52
11-02-15 07:00,36
11-02-15 06:00,29
11-02-15 05:00,16
11-02-15 04:00,7
11-02-15 03:00,7
11-02-15 02:00,5
11-02-15 01:00,6
11-02-15 00:00,7
10-02-15 23:00,14
10-02-15 22:00,18
10-02-15 21:00,15
10-02-15 20:00,18
10-02-15 19:00,23
10-02-15 18:00,29
10-02-15 17:00,28
10-02-15 16:00,30
10-02-15 15:00,28
10-02-15 14:00,26
10-02-15 13:00,21
10-02-15 12:00,23
10-02-15 11:00,26
10-02-15 10:00,29
10-02-15 09:00,22
10-02-15 08:00,28
10-02-15 07:00,19
10-02-15 06:00,14
10-02-15 05:00,7
10-02-15 04:00,5
10-02-15 03:00,6
10-02-15 02:00,7
10-02-15 01:00,5
10-02-15 00:00,6
09-02-15 23:00,11
09-02-15 22:00,9
09-02-15 21:00,11
09-02-15 20:00,12
09-02-15 19:00,21
09-02-15 18:00,27
09-02-15 17:00,33
09-02-15 16:00,34
09-02-15 15:00,27
09-02-15 14:00,24
09-02-15 13:00,22
09-02-15 12:00,21
09-02-15 11:00,25
09-02-15 10:00,19
09-02-15 09:00,16
09-02-15 08:00,19
09-02-15 07:00,13
09-02-15 06:00,12
09-02-15 05:00,7
09-02-15 04:00,8
09-02-15 03:00,7
09-02-15 02:00,7
09-02-15 01:00,6
09-02-15 00:00,7
08-02-15 23:00,8
08-02-15 22:00,12
08-02-15 21:00,16
08-02-15 20:00,18
08-02-15 19:00,17
08-02-15 18:00,22
08-02-15 17:00,9
08-02-15 16:00,9
08-02-15 15:00,11
08-02-15 14:00,8
08-02-15 13:00,8
08-02-15 12:00,10
08-02-15 11:00,9
08-02-15 10:00,8
08-02-15 09:00,7
08-02-15 08:00,6
08-02-15 07:00,5
08-02-15 06:00,7
08-02-15 05:00,5
08-02-15 04:00,3
08-02-15 03:00,4
08-02-15 02:00,4
08-02-15 01:00,7
08-02-15 00:00,7
07-02-15 23:00,9
07-02-15 22:00,9
07-02-15 21:00,11
07-02-15 20:00,12
07-02-15 19:00,13
07-02-15 18:00,14
07-02-15 17:00,17
07-02-15 16:00,20
07-02-15 15:00,18
07-02-15 14:00,21
07-02-15 13:00,23
07-02-15 12:00,27
07-02-15 11:00,28
07-02-15 10:00,21
07-02-15 09:00,24
07-02-15 08:00,23
07-02-15 07:00,25
07-02-15 06:00,34
07-02-15 05:00,30
07-02-15 04:00,22
07-02-15 03:00,27
07-02-15 02:00,24
07-02-15 01:00,16
07-02-15 00:00,12
06-02-15 23:00,14
06-02-15 22:00,19
06-02-15 21:00,10
06-02-15 20:00,11
06-02-15 19:00,13
06-02-15 18:00,11
06-02-15 17:00,12
06-02-15 16:00,11
06-02-15 15:00,12
06-02-15 14:00,11
06-02-15 13:00,9
06-02-15 12:00,10
06-02-15 11:00,12
06-02-15 10:00,17
06-02-15 09:00,13
06-02-15 08:00,17
06-02-15 07:00,14
06-02-15 06:00,10
06-02-15 05:00,15
06-02-15 04:00,15
06-02-15 03:00,16
06-02-15 02:00,17
06-02-15 01:00,16
06-02-15 00:00,18
05-02-15 23:00,21
05-02-15 22:00,18
05-02-15 21:00,16
05-02-15 20:00,15
05-02-15 19:00,15
05-02-15 18:00,13
05-02-15 17:00,12
05-02-15 16:00,15
05-02-15 15:00,17
05-02-15 14:00,13
05-02-15 13:00,10
05-02-15 12:00,12
05-02-15 11:00,18
05-02-15 10:00,20
05-02-15 09:00,24
05-02-15 08:00,24
05-02-15 07:00,24
05-02-15 06:00,15
05-02-15 05:00,10
05-02-15 04:00,16
05-02-15 03:00,14
05-02-15 02:00,11
05-02-15 01:00,9
05-02-15 00:00,14
04-02-15 23:00,20
04-02-15 22:00,28
04-02-15 21:00,30
04-02-15 20:00,27
04-02-15 19:00,35
04-02-15 18:00,37
04-02-15 17:00,37
04-02-15 16:00,32
04-02-15 15:00,28
04-02-15 14:00,25
04-02-15 13:00,22
04-02-15 12:00,24
04-02-15 11:00,29
04-02-15 10:00,26
04-02-15 09:00,23
04-02-15 08:00,35
04-02-15 07:00,31
04-02-15 06:00,19
04-02-15 05:00,9
04-02-15 04:00,10
04-02-15 03:00,8
04-02-15 02:00,10
04-02-15 01:00,13
04-02-15 00:00,21
03-02-15 23:00,24
03-02-15 22:00,15
03-02-15 21:00,17
03-02-15 20:00,26
03-02-15 19:00,35
03-02-15 18:00,38
03-02-15 17:00,44
03-02-15 16:00,39
03-02-15 15:00,31
03-02-15 14:00,35
03-02-15 13:00,32
03-02-15 12:00,27
03-02-15 11:00,29
03-02-15 10:00,26
03-02-15 09:00,35
03-02-15 08:00,41
03-02-15 07:00,31
03-02-15 06:00,24
03-02-15 05:00,18
03-02-15 04:00,15
03-02-15 03:00,14
03-02-15 02:00,9
03-02-15 01:00,17
03-02-15 00:00,16
02-02-15 23:00,16
02-02-15 22:00,19
02-02-15 21:00,21
02-02-15 20:00,28
02-02-15 19:00,40
02-02-15 18:00,46
02-02-15 17:00,48
02-02-15 16:00,42
02-02-15 15:00,30
02-02-15 14:00,26
02-02-15 13:00,23
02-02-15 12:00,21
02-02-15 11:00,29
02-02-15 10:00,34
02-02-15 09:00,40
02-02-15 08:00,49
02-02-15 07:00,36
02-02-15 06:00,27
02-02-15 05:00,21
02-02-15 04:00,18
02-02-15 03:00,15
02-02-15 02:00,21
02-02-15 01:00,20
02-02-15 00:00,22
01-02-15 23:00,25
01-02-15 22:00,19
01-02-15 21:00,19
01-02-15 20:00,21
