Datum Zeit,Glauchau NO
,µg/m³
01-01-08 00:00,2
31-12-07 23:00,3
31-12-07 22:00,3
31-12-07 21:00,2
31-12-07 20:00,8
31-12-07 19:00,6
31-12-07 18:00,7
31-12-07 17:00,10
31-12-07 16:00,8
31-12-07 15:00,4
31-12-07 14:00,9
31-12-07 13:00,8
31-12-07 12:00,11
31-12-07 11:00,12
31-12-07 10:00,8
31-12-07 09:00,5
31-12-07 08:00,6
31-12-07 07:00,3
31-12-07 06:00,1
31-12-07 05:00,1
31-12-07 04:00,2
31-12-07 03:00,1
31-12-07 02:00,1
31-12-07 01:00,2
31-12-07 00:00,3
30-12-07 23:00,4
30-12-07 22:00,1
30-12-07 21:00,3
30-12-07 20:00,7
30-12-07 19:00,4
30-12-07 18:00,4
30-12-07 17:00,2
30-12-07 16:00,3
30-12-07 15:00,2
30-12-07 14:00,1
30-12-07 13:00,2
30-12-07 12:00,2
30-12-07 11:00,2
30-12-07 10:00,3
30-12-07 09:00,1
30-12-07 08:00,1
30-12-07 07:00,1
30-12-07 06:00,1
30-12-07 05:00,1
30-12-07 04:00,1
30-12-07 03:00,1
30-12-07 02:00,1
30-12-07 01:00,3
30-12-07 00:00,1
29-12-07 23:00,2
29-12-07 22:00,4
29-12-07 21:00,2
29-12-07 20:00,2
29-12-07 19:00,7
29-12-07 18:00,5
29-12-07 17:00,4
29-12-07 16:00,3
29-12-07 15:00,5
29-12-07 14:00,4
29-12-07 13:00,4
29-12-07 12:00,5
29-12-07 11:00,5
29-12-07 10:00,4
29-12-07 09:00,3
29-12-07 08:00,2
29-12-07 07:00,1
29-12-07 06:00,2
29-12-07 05:00,5
29-12-07 04:00,5
29-12-07 03:00,27
29-12-07 02:00,20
29-12-07 01:00,24
29-12-07 00:00,21
28-12-07 23:00,7
28-12-07 22:00,5
28-12-07 21:00,24
28-12-07 20:00,17
28-12-07 19:00,16
28-12-07 18:00,14
28-12-07 17:00,9
28-12-07 16:00,9
28-12-07 15:00,10
28-12-07 14:00,15
28-12-07 13:00,9
28-12-07 12:00,16
28-12-07 11:00,8
28-12-07 10:00,11
28-12-07 09:00,4
28-12-07 08:00,9
28-12-07 07:00,8
28-12-07 06:00,8
28-12-07 05:00,1
28-12-07 04:00,1
28-12-07 03:00,1
28-12-07 02:00,1
28-12-07 01:00,1
28-12-07 00:00,1
27-12-07 23:00,4
27-12-07 22:00,5
27-12-07 21:00,6
27-12-07 20:00,7
27-12-07 19:00,12
27-12-07 18:00,15
27-12-07 17:00,12
27-12-07 16:00,15
27-12-07 15:00,15
27-12-07 14:00,14
27-12-07 13:00,15
27-12-07 12:00,24
27-12-07 11:00,21
27-12-07 10:00,36
27-12-07 09:00,32
27-12-07 08:00,107
27-12-07 07:00,99
27-12-07 06:00,12
27-12-07 05:00,6
27-12-07 04:00,1
27-12-07 03:00,1
27-12-07 02:00,6
27-12-07 01:00,2
27-12-07 00:00,2
26-12-07 23:00,3
26-12-07 22:00,3
26-12-07 21:00,5
26-12-07 20:00,5
26-12-07 19:00,4
26-12-07 18:00,7
26-12-07 17:00,5
26-12-07 16:00,8
26-12-07 15:00,7
26-12-07 14:00,4
26-12-07 13:00,5
26-12-07 12:00,8
26-12-07 11:00,20
26-12-07 10:00,36
26-12-07 09:00,24
26-12-07 08:00,10
26-12-07 07:00,8
26-12-07 06:00,15
26-12-07 05:00,4
26-12-07 04:00,3
26-12-07 03:00,3
26-12-07 02:00,2
26-12-07 01:00,3
26-12-07 00:00,16
25-12-07 23:00,17
25-12-07 22:00,10
25-12-07 21:00,16
25-12-07 20:00,11
25-12-07 19:00,41
25-12-07 18:00,25
25-12-07 17:00,61
25-12-07 16:00,8
25-12-07 15:00,7
25-12-07 14:00,5
25-12-07 13:00,10
25-12-07 12:00,14
25-12-07 11:00,18
25-12-07 10:00,20
25-12-07 09:00,9
25-12-07 08:00,6
25-12-07 07:00,3
25-12-07 06:00,2
25-12-07 05:00,1
25-12-07 04:00,1
25-12-07 03:00,1
25-12-07 02:00,2
25-12-07 01:00,1
25-12-07 00:00,1
24-12-07 23:00,1
24-12-07 22:00,2
24-12-07 21:00,2
24-12-07 20:00,2
24-12-07 19:00,5
24-12-07 18:00,16
24-12-07 17:00,25
24-12-07 16:00,27
24-12-07 15:00,25
24-12-07 14:00,27
24-12-07 13:00,33
24-12-07 12:00,33
24-12-07 11:00,41
24-12-07 10:00,29
24-12-07 09:00,20
24-12-07 08:00,13
24-12-07 07:00,6
24-12-07 06:00,5
24-12-07 05:00,6
24-12-07 04:00,2
24-12-07 03:00,1
24-12-07 02:00,2
24-12-07 01:00,4
24-12-07 00:00,4
23-12-07 23:00,9
23-12-07 22:00,9
23-12-07 21:00,8
23-12-07 20:00,7
23-12-07 19:00,9
23-12-07 18:00,9
23-12-07 17:00,8
