Datum Zeit,Zinnwald NO2
,µg/m³
01-08-04 00:00,5
31-07-04 23:00,4
31-07-04 22:00,4
31-07-04 21:00,4
31-07-04 20:00,4
31-07-04 19:00,4
31-07-04 18:00,4
31-07-04 17:00,4
31-07-04 16:00,5
31-07-04 15:00,5
31-07-04 14:00,6
31-07-04 13:00,6
31-07-04 12:00,6
31-07-04 11:00,5
31-07-04 10:00,9
31-07-04 09:00,8
31-07-04 08:00,14
31-07-04 07:00,19
31-07-04 06:00,11
31-07-04 05:00,9
31-07-04 04:00,16
31-07-04 03:00,9
31-07-04 02:00,9
31-07-04 01:00,6
31-07-04 00:00,9
30-07-04 23:00,15
30-07-04 22:00,8
30-07-04 21:00,15
30-07-04 20:00,20
30-07-04 19:00,6
30-07-04 18:00,5
30-07-04 17:00,4
30-07-04 16:00,4
30-07-04 15:00,4
30-07-04 14:00,4
30-07-04 13:00,4
30-07-04 12:00,5
30-07-04 11:00,7
30-07-04 10:00,9
30-07-04 09:00,5
30-07-04 08:00,7
30-07-04 07:00,11
30-07-04 06:00,7
30-07-04 05:00,5
30-07-04 04:00,4
30-07-04 03:00,4
30-07-04 02:00,6
30-07-04 01:00,6
30-07-04 00:00,7
29-07-04 23:00,12
29-07-04 22:00,18
29-07-04 21:00,20
29-07-04 20:00,16
29-07-04 19:00,14
29-07-04 18:00,6
29-07-04 17:00,5
29-07-04 16:00,5
29-07-04 15:00,5
29-07-04 14:00,5
29-07-04 13:00,5
29-07-04 12:00,6
29-07-04 11:00,5
29-07-04 10:00,6
29-07-04 09:00,7
29-07-04 08:00,8
29-07-04 07:00,9
29-07-04 06:00,8
29-07-04 05:00,10
29-07-04 04:00,10
29-07-04 03:00,10
29-07-04 02:00,9
29-07-04 01:00,7
29-07-04 00:00,6
28-07-04 23:00,8
28-07-04 22:00,8
28-07-04 21:00,7
28-07-04 20:00,7
28-07-04 19:00,7
28-07-04 18:00,8
28-07-04 17:00,7
28-07-04 16:00,6
28-07-04 15:00,6
28-07-04 14:00,6
28-07-04 13:00,6
28-07-04 12:00,6
28-07-04 11:00,7
28-07-04 10:00,5
28-07-04 09:00,5
28-07-04 08:00,5
28-07-04 07:00,5
28-07-04 06:00,4
28-07-04 05:00,7
28-07-04 04:00,6
28-07-04 03:00,5
28-07-04 02:00,5
28-07-04 01:00,6
28-07-04 00:00,6
27-07-04 23:00,6
27-07-04 22:00,6
27-07-04 21:00,5
27-07-04 20:00,5
27-07-04 19:00,5
27-07-04 18:00,5
27-07-04 17:00,5
27-07-04 16:00,5
27-07-04 15:00,5
27-07-04 14:00,5
27-07-04 13:00,4
27-07-04 12:00,5
27-07-04 11:00,7
27-07-04 10:00,6
27-07-04 09:00,5
27-07-04 08:00,5
27-07-04 07:00,5
27-07-04 06:00,4
27-07-04 05:00,4
27-07-04 04:00,4
27-07-04 03:00,4
27-07-04 02:00,4
27-07-04 01:00,5
27-07-04 00:00,6
26-07-04 23:00,6
26-07-04 22:00,8
26-07-04 21:00,6
26-07-04 20:00,6
26-07-04 19:00,6
26-07-04 18:00,7
26-07-04 17:00,6
26-07-04 16:00,5
26-07-04 15:00,4
26-07-04 14:00,4
26-07-04 13:00,4
26-07-04 12:00,6
26-07-04 11:00,6
26-07-04 10:00,6
26-07-04 09:00,6
26-07-04 08:00,6
26-07-04 07:00,6
26-07-04 06:00,5
26-07-04 05:00,5
26-07-04 04:00,5
26-07-04 03:00,5
26-07-04 02:00,6
26-07-04 01:00,7
26-07-04 00:00,6
25-07-04 23:00,4
25-07-04 22:00,4
25-07-04 21:00,5
25-07-04 20:00,5
25-07-04 19:00,4
25-07-04 18:00,4
25-07-04 17:00,4
25-07-04 16:00,4
25-07-04 15:00,3
25-07-04 14:00,3
25-07-04 13:00,3
25-07-04 12:00,4
25-07-04 11:00,3
25-07-04 10:00,3
25-07-04 09:00,3
25-07-04 08:00,3
25-07-04 07:00,4
25-07-04 06:00,4
25-07-04 05:00,4
25-07-04 04:00,4
25-07-04 03:00,4
25-07-04 02:00,4
25-07-04 01:00,5
25-07-04 00:00,5
24-07-04 23:00,5
24-07-04 22:00,5
24-07-04 21:00,4
24-07-04 20:00,4
24-07-04 19:00,4
24-07-04 18:00,4
24-07-04 17:00,4
24-07-04 16:00,4
24-07-04 15:00,4
24-07-04 14:00,4
24-07-04 13:00,4
24-07-04 12:00,4
24-07-04 11:00,4
24-07-04 10:00,5
24-07-04 09:00,5
24-07-04 08:00,5
24-07-04 07:00,5
24-07-04 06:00,6
24-07-04 05:00,5
24-07-04 04:00,4
24-07-04 03:00,4
24-07-04 02:00,3
24-07-04 01:00,4
24-07-04 00:00,3
23-07-04 23:00,4
23-07-04 22:00,10
23-07-04 21:00,8
23-07-04 20:00,18
23-07-04 19:00,8
23-07-04 18:00,11
23-07-04 17:00,18
23-07-04 16:00,23
23-07-04 15:00,24
23-07-04 14:00,13
23-07-04 13:00,9
23-07-04 12:00,22
23-07-04 11:00,27
23-07-04 10:00,14
23-07-04 09:00,6
23-07-04 08:00,8
23-07-04 07:00,9
23-07-04 06:00,6
23-07-04 05:00,5
23-07-04 04:00,5
23-07-04 03:00,4
23-07-04 02:00,5
23-07-04 01:00,4
23-07-04 00:00,10
22-07-04 23:00,10
22-07-04 22:00,10
22-07-04 21:00,6
22-07-04 20:00,6
22-07-04 19:00,8
22-07-04 18:00,6
22-07-04 17:00,6
22-07-04 16:00,7
22-07-04 15:00,5
22-07-04 14:00,3
22-07-04 13:00,4
22-07-04 12:00,4
22-07-04 11:00,8
22-07-04 10:00,10
22-07-04 09:00,23
22-07-04 08:00,20
22-07-04 07:00,21
22-07-04 06:00,7
22-07-04 05:00,5
22-07-04 04:00,6
22-07-04 03:00,5
