Datum Zeit,Glauchau O3
,µg/m³
01-06-02 00:00,66
31-05-02 23:00,60
31-05-02 22:00,29
31-05-02 21:00,69
31-05-02 20:00,67
31-05-02 19:00,76
31-05-02 18:00,73
31-05-02 17:00,79
31-05-02 16:00,89
31-05-02 15:00,99
31-05-02 14:00,94
31-05-02 13:00,102
31-05-02 12:00,96
31-05-02 11:00,89
31-05-02 10:00,80
31-05-02 09:00,48
31-05-02 08:00,34
31-05-02 07:00,20
31-05-02 06:00,10
31-05-02 05:00,9
31-05-02 04:00,14
31-05-02 03:00,17
31-05-02 02:00,19
31-05-02 01:00,8
31-05-02 00:00,26
30-05-02 23:00,36
30-05-02 22:00,52
30-05-02 21:00,70
30-05-02 20:00,81
30-05-02 19:00,93
30-05-02 18:00,86
30-05-02 17:00,91
30-05-02 16:00,88
30-05-02 15:00,82
30-05-02 14:00,80
30-05-02 13:00,65
30-05-02 12:00,67
30-05-02 11:00,64
30-05-02 10:00,61
30-05-02 09:00,48
30-05-02 08:00,32
30-05-02 07:00,27
30-05-02 06:00,24
30-05-02 05:00,31
30-05-02 04:00,34
30-05-02 03:00,39
30-05-02 02:00,35
30-05-02 01:00,34
30-05-02 00:00,34
29-05-02 23:00,29
29-05-02 22:00,21
29-05-02 21:00,27
29-05-02 20:00,23
29-05-02 19:00,40
29-05-02 18:00,40
29-05-02 17:00,53
29-05-02 16:00,54
29-05-02 15:00,52
29-05-02 14:00,52
29-05-02 13:00,59
29-05-02 12:00,66
29-05-02 11:00,65
29-05-02 10:00,58
29-05-02 09:00,47
29-05-02 08:00,31
29-05-02 07:00,23
29-05-02 06:00,13
29-05-02 05:00,13
29-05-02 04:00,13
29-05-02 03:00,19
29-05-02 02:00,25
29-05-02 01:00,25
29-05-02 00:00,23
28-05-02 23:00,18
28-05-02 22:00,15
28-05-02 21:00,17
28-05-02 20:00,23
28-05-02 19:00,32
28-05-02 18:00,29
28-05-02 17:00,23
28-05-02 16:00,19
28-05-02 15:00,19
28-05-02 14:00,14
