Datum Zeit,Goerlitz O3
,µg/m³
01-06-02 00:00,66
31-05-02 23:00,64
31-05-02 22:00,69
31-05-02 21:00,87
31-05-02 20:00,83
31-05-02 19:00,70
31-05-02 18:00,71
31-05-02 17:00,74
31-05-02 16:00,80
31-05-02 15:00,73
31-05-02 14:00,69
31-05-02 13:00,73
31-05-02 12:00,81
31-05-02 11:00,81
31-05-02 10:00,61
31-05-02 09:00,45
31-05-02 08:00,23
31-05-02 07:00,12
31-05-02 06:00,9
31-05-02 05:00,9
31-05-02 04:00,8
31-05-02 03:00,6
31-05-02 02:00,7
31-05-02 01:00,13
31-05-02 00:00,8
30-05-02 23:00,7
30-05-02 22:00,6
30-05-02 21:00,18
30-05-02 20:00,40
30-05-02 19:00,64
30-05-02 18:00,66
30-05-02 17:00,68
30-05-02 16:00,68
30-05-02 15:00,64
30-05-02 14:00,55
30-05-02 13:00,57
30-05-02 12:00,72
30-05-02 11:00,62
30-05-02 10:00,50
30-05-02 09:00,48
30-05-02 08:00,38
30-05-02 07:00,31
30-05-02 06:00,33
30-05-02 05:00,50
30-05-02 04:00,61
30-05-02 03:00,61
30-05-02 02:00,60
30-05-02 01:00,58
30-05-02 00:00,53
29-05-02 23:00,58
29-05-02 22:00,50
29-05-02 21:00,56
29-05-02 20:00,68
29-05-02 19:00,79
29-05-02 18:00,86
29-05-02 17:00,86
29-05-02 16:00,86
29-05-02 15:00,78
29-05-02 14:00,66
29-05-02 13:00,65
29-05-02 12:00,49
29-05-02 11:00,36
29-05-02 10:00,33
29-05-02 09:00,33
29-05-02 08:00,33
29-05-02 07:00,40
29-05-02 06:00,45
29-05-02 05:00,61
29-05-02 04:00,72
29-05-02 03:00,64
29-05-02 02:00,50
29-05-02 01:00,50
29-05-02 00:00,50
28-05-02 23:00,60
28-05-02 22:00,57
28-05-02 21:00,60
28-05-02 20:00,52
28-05-02 19:00,48
28-05-02 18:00,52
28-05-02 17:00,45
28-05-02 16:00,22
28-05-02 15:00,18
28-05-02 14:00,16
