Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-06-02 00:00,78
31-05-02 23:00,80
31-05-02 22:00,80
31-05-02 21:00,90
31-05-02 20:00,99
31-05-02 19:00,97
31-05-02 18:00,97
31-05-02 17:00,108
31-05-02 16:00,115
31-05-02 15:00,119
31-05-02 14:00,122
31-05-02 13:00,114
31-05-02 12:00,109
31-05-02 11:00,106
31-05-02 10:00,91
31-05-02 09:00,72
31-05-02 08:00,40
31-05-02 07:00,20
31-05-02 06:00,7
31-05-02 05:00,7
31-05-02 04:00,15
31-05-02 03:00,35
31-05-02 02:00,32
31-05-02 01:00,33
31-05-02 00:00,55
30-05-02 23:00,73
30-05-02 22:00,82
30-05-02 21:00,93
30-05-02 20:00,101
30-05-02 19:00,108
30-05-02 18:00,99
30-05-02 17:00,106
30-05-02 16:00,109
30-05-02 15:00,101
30-05-02 14:00,93
30-05-02 13:00,92
30-05-02 12:00,89
30-05-02 11:00,79
30-05-02 10:00,75
30-05-02 09:00,67
30-05-02 08:00,48
30-05-02 07:00,29
30-05-02 06:00,29
30-05-02 05:00,42
30-05-02 04:00,50
30-05-02 03:00,52
30-05-02 02:00,53
30-05-02 01:00,56
30-05-02 00:00,58
29-05-02 23:00,75
29-05-02 22:00,58
29-05-02 21:00,49
29-05-02 20:00,59
29-05-02 19:00,66
29-05-02 18:00,78
29-05-02 17:00,76
29-05-02 16:00,79
29-05-02 15:00,74
29-05-02 14:00,78
29-05-02 13:00,92
29-05-02 12:00,94
29-05-02 11:00,86
29-05-02 10:00,78
29-05-02 09:00,71
29-05-02 08:00,51
29-05-02 07:00,34
29-05-02 06:00,22
29-05-02 05:00,13
29-05-02 04:00,25
29-05-02 03:00,40
29-05-02 02:00,44
29-05-02 01:00,44
29-05-02 00:00,39
28-05-02 23:00,38
28-05-02 22:00,31
28-05-02 21:00,47
28-05-02 20:00,50
28-05-02 19:00,46
28-05-02 18:00,42
28-05-02 17:00,32
28-05-02 16:00,18
28-05-02 15:00,24
28-05-02 14:00,23
28-05-02 13:00,25
28-05-02 12:00,24
28-05-02 11:00,20
28-05-02 10:00,18
