Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-04-02 00:00,14
31-03-02 23:00,27
31-03-02 22:00,21
31-03-02 21:00,41
31-03-02 20:00,49
31-03-02 19:00,86
31-03-02 18:00,93
31-03-02 17:00,89
31-03-02 16:00,100
31-03-02 15:00,106
31-03-02 14:00,85
31-03-02 13:00,67
31-03-02 12:00,48
31-03-02 11:00,44
31-03-02 10:00,30
31-03-02 09:00,15
31-03-02 08:00,11
31-03-02 07:00,4
31-03-02 06:00,6
31-03-02 05:00,11
31-03-02 04:00,22
31-03-02 03:00,14
31-03-02 02:00,6
31-03-02 01:00,4
31-03-02 00:00,12
30-03-02 23:00,23
30-03-02 22:00,13
30-03-02 21:00,9
30-03-02 20:00,14
30-03-02 19:00,38
30-03-02 18:00,38
30-03-02 17:00,55
30-03-02 16:00,66
30-03-02 15:00,75
30-03-02 14:00,77
30-03-02 13:00,64
30-03-02 12:00,53
30-03-02 11:00,56
30-03-02 10:00,49
30-03-02 09:00,32
30-03-02 08:00,23
30-03-02 07:00,19
30-03-02 06:00,19
30-03-02 05:00,5
30-03-02 04:00,5
30-03-02 03:00,4
30-03-02 02:00,3
30-03-02 01:00,7
30-03-02 00:00,11
29-03-02 23:00,11
29-03-02 22:00,14
29-03-02 21:00,23
29-03-02 20:00,33
29-03-02 19:00,27
29-03-02 18:00,57
29-03-02 17:00,76
29-03-02 16:00,76
29-03-02 15:00,70
29-03-02 14:00,72
29-03-02 13:00,68
29-03-02 12:00,55
29-03-02 11:00,42
29-03-02 10:00,38
29-03-02 09:00,30
29-03-02 08:00,16
29-03-02 07:00,2
29-03-02 06:00,8
29-03-02 05:00,12
29-03-02 04:00,3
29-03-02 03:00,4
29-03-02 02:00,10
29-03-02 01:00,14
29-03-02 00:00,3
28-03-02 23:00,1
28-03-02 22:00,9
28-03-02 21:00,22
28-03-02 20:00,31
28-03-02 19:00,40
28-03-02 18:00,60
28-03-02 17:00,67
28-03-02 16:00,69
28-03-02 15:00,68
28-03-02 14:00,57
28-03-02 13:00,53
28-03-02 12:00,50
28-03-02 11:00,43
28-03-02 10:00,13
28-03-02 09:00,6
28-03-02 08:00,2
28-03-02 07:00,1
28-03-02 06:00,1
28-03-02 05:00,1
28-03-02 04:00,1
28-03-02 03:00,1
28-03-02 02:00,1
28-03-02 01:00,1
28-03-02 00:00,1
27-03-02 23:00,1
27-03-02 22:00,1
27-03-02 21:00,3
27-03-02 20:00,11
27-03-02 19:00,31
27-03-02 18:00,47
27-03-02 17:00,45
27-03-02 16:00,53
27-03-02 15:00,54
27-03-02 14:00,49
27-03-02 13:00,39
27-03-02 12:00,35
27-03-02 11:00,39
27-03-02 10:00,37
27-03-02 09:00,27
27-03-02 08:00,25
27-03-02 07:00,24
27-03-02 06:00,38
27-03-02 05:00,53
27-03-02 04:00,61
27-03-02 03:00,63
27-03-02 02:00,57
27-03-02 01:00,61
27-03-02 00:00,56
26-03-02 23:00,46
26-03-02 22:00,53
