Datum Zeit,Freiberg SO2
,µg/m³
01-04-02 00:00,3.1
31-03-02 23:00,4.1
31-03-02 22:00,5.1
31-03-02 21:00,4.9
31-03-02 20:00,5.9
31-03-02 19:00,8.4
31-03-02 18:00,6.5
31-03-02 17:00,3.9
31-03-02 16:00,4.0
31-03-02 15:00,4.1
31-03-02 14:00,5.8
31-03-02 13:00,8.8
31-03-02 12:00,10.2
31-03-02 11:00,9.7
31-03-02 10:00,9.4
31-03-02 09:00,5.3
31-03-02 08:00,3.9
31-03-02 07:00,2.7
31-03-02 06:00,2.9
31-03-02 05:00,3.2
31-03-02 04:00,4.0
31-03-02 03:00,3.6
31-03-02 02:00,3.5
31-03-02 01:00,4.9
31-03-02 00:00,6.4
30-03-02 23:00,8.4
30-03-02 22:00,9.5
30-03-02 21:00,11.7
30-03-02 20:00,11.7
30-03-02 19:00,9.0
30-03-02 18:00,8.7
30-03-02 17:00,7.4
30-03-02 16:00,5.7
30-03-02 15:00,5.2
30-03-02 14:00,4.9
30-03-02 13:00,5.1
30-03-02 12:00,9.0
30-03-02 11:00,14.9
30-03-02 10:00,17.2
30-03-02 09:00,28.5
30-03-02 08:00,31.5
30-03-02 07:00,22.5
30-03-02 06:00,20.7
30-03-02 05:00,14.5
30-03-02 04:00,6.8
30-03-02 03:00,7.3
30-03-02 02:00,10.8
30-03-02 01:00,19.4
30-03-02 00:00,24.2
29-03-02 23:00,16.9
29-03-02 22:00,11.1
29-03-02 21:00,12.1
29-03-02 20:00,11.8
29-03-02 19:00,9.0
29-03-02 18:00,13.3
29-03-02 17:00,16.8
29-03-02 16:00,10.0
29-03-02 15:00,7.3
29-03-02 14:00,5.3
29-03-02 13:00,15.6
29-03-02 12:00,12.7
29-03-02 11:00,18.0
29-03-02 10:00,35.4
29-03-02 09:00,32.0
29-03-02 08:00,13.4
29-03-02 07:00,8.8
29-03-02 06:00,5.4
29-03-02 05:00,5.4
29-03-02 04:00,7.0
29-03-02 03:00,6.5
29-03-02 02:00,5.2
29-03-02 01:00,2.9
29-03-02 00:00,3.4
28-03-02 23:00,3.5
28-03-02 22:00,4.1
28-03-02 21:00,5.3
28-03-02 20:00,5.9
28-03-02 19:00,6.1
28-03-02 18:00,5.2
28-03-02 17:00,5.2
28-03-02 16:00,4.4
28-03-02 15:00,4.6
28-03-02 14:00,6.9
28-03-02 13:00,7.3
28-03-02 12:00,10.3
28-03-02 11:00,6.5
28-03-02 10:00,7.0
28-03-02 09:00,5.2
28-03-02 08:00,5.7
28-03-02 07:00,3.2
28-03-02 06:00,3.1
28-03-02 05:00,2.4
28-03-02 04:00,1.8
28-03-02 03:00,2.0
28-03-02 02:00,2.5
28-03-02 01:00,2.4
28-03-02 00:00,3.2
27-03-02 23:00,5.3
27-03-02 22:00,6.0
27-03-02 21:00,7.5
27-03-02 20:00,8.0
27-03-02 19:00,5.4
27-03-02 18:00,4.7
27-03-02 17:00,2.4
27-03-02 16:00,1.2
27-03-02 15:00,2.0
27-03-02 14:00,2.3
27-03-02 13:00,2.3
27-03-02 12:00,2.4
27-03-02 11:00,3.1
27-03-02 10:00,3.7
27-03-02 09:00,2.2
27-03-02 08:00,2.5
27-03-02 07:00,1.4
27-03-02 06:00,1.7
27-03-02 05:00,1.4
27-03-02 04:00,1.5
27-03-02 03:00,1.8
27-03-02 02:00,1.6
27-03-02 01:00,2.2
27-03-02 00:00,5.8
26-03-02 23:00,5.5
26-03-02 22:00,5.2
26-03-02 21:00,5.5
26-03-02 20:00,5.4
26-03-02 19:00,4.1
26-03-02 18:00,4.3
26-03-02 17:00,4.0
26-03-02 16:00,2.2
26-03-02 15:00,4.6
26-03-02 14:00,5.1
26-03-02 13:00,5.9
26-03-02 12:00,4.7
26-03-02 11:00,7.7
26-03-02 10:00,7.4
26-03-02 09:00,8.0
26-03-02 08:00,7.1
26-03-02 07:00,5.7
26-03-02 06:00,4.7
26-03-02 05:00,4.0
26-03-02 04:00,4.3
26-03-02 03:00,4.8
26-03-02 02:00,4.4
26-03-02 01:00,3.3
26-03-02 00:00,1.0
25-03-02 23:00,1.0
25-03-02 22:00,1.0
25-03-02 21:00,1.0
25-03-02 20:00,1.3
25-03-02 19:00,1.8
25-03-02 18:00,1.0
25-03-02 17:00,1.0
25-03-02 16:00,1.0
25-03-02 15:00,1.0
25-03-02 14:00,1.0
