Datum Zeit,Goerlitz O3
,µg/m³
01-04-02 00:00,46
31-03-02 23:00,59
31-03-02 22:00,9
31-03-02 21:00,16
31-03-02 20:00,64
31-03-02 19:00,103
31-03-02 18:00,124
31-03-02 17:00,123
31-03-02 16:00,119
31-03-02 15:00,116
31-03-02 14:00,92
31-03-02 13:00,103
31-03-02 12:00,92
31-03-02 11:00,70
31-03-02 10:00,50
31-03-02 09:00,31
31-03-02 08:00,23
31-03-02 07:00,5
31-03-02 06:00,3
31-03-02 05:00,9
31-03-02 04:00,9
31-03-02 03:00,8
31-03-02 02:00,9
31-03-02 01:00,3
31-03-02 00:00,13
30-03-02 23:00,25
30-03-02 22:00,3
30-03-02 21:00,1
30-03-02 20:00,9
30-03-02 19:00,19
30-03-02 18:00,65
30-03-02 17:00,88
30-03-02 16:00,91
30-03-02 15:00,91
30-03-02 14:00,86
30-03-02 13:00,80
30-03-02 12:00,71
30-03-02 11:00,65
30-03-02 10:00,50
30-03-02 09:00,42
30-03-02 08:00,27
30-03-02 07:00,5
30-03-02 06:00,5
30-03-02 05:00,7
30-03-02 04:00,4
30-03-02 03:00,3
30-03-02 02:00,1
30-03-02 01:00,1
30-03-02 00:00,1
29-03-02 23:00,1
29-03-02 22:00,4
29-03-02 21:00,3
29-03-02 20:00,13
29-03-02 19:00,51
29-03-02 18:00,98
29-03-02 17:00,104
29-03-02 16:00,105
29-03-02 15:00,104
29-03-02 14:00,90
29-03-02 13:00,65
29-03-02 12:00,66
29-03-02 11:00,75
29-03-02 10:00,58
29-03-02 09:00,30
29-03-02 08:00,11
29-03-02 07:00,2
29-03-02 06:00,1
29-03-02 05:00,1
29-03-02 04:00,1
29-03-02 03:00,1
29-03-02 02:00,2
29-03-02 01:00,1
29-03-02 00:00,1
28-03-02 23:00,1
28-03-02 22:00,1
28-03-02 21:00,2
28-03-02 20:00,35
28-03-02 19:00,62
28-03-02 18:00,61
28-03-02 17:00,72
28-03-02 16:00,92
28-03-02 15:00,89
28-03-02 14:00,85
28-03-02 13:00,87
28-03-02 12:00,81
28-03-02 11:00,76
28-03-02 10:00,38
28-03-02 09:00,7
28-03-02 08:00,2
28-03-02 07:00,1
28-03-02 06:00,1
28-03-02 05:00,1
28-03-02 04:00,1
28-03-02 03:00,2
28-03-02 02:00,3
28-03-02 01:00,2
28-03-02 00:00,1
27-03-02 23:00,1
27-03-02 22:00,1
27-03-02 21:00,2
27-03-02 20:00,22
27-03-02 19:00,66
27-03-02 18:00,77
27-03-02 17:00,81
27-03-02 16:00,70
27-03-02 15:00,76
27-03-02 14:00,73
27-03-02 13:00,73
27-03-02 12:00,75
27-03-02 11:00,74
27-03-02 10:00,76
27-03-02 09:00,74
27-03-02 08:00,74
27-03-02 07:00,72
27-03-02 06:00,74
27-03-02 05:00,80
27-03-02 04:00,78
27-03-02 03:00,77
27-03-02 02:00,75
27-03-02 01:00,74
27-03-02 00:00,77
26-03-02 23:00,82
26-03-02 22:00,80
26-03-02 21:00,72
26-03-02 20:00,71
26-03-02 19:00,71
26-03-02 18:00,76
26-03-02 17:00,72
26-03-02 16:00,77
26-03-02 15:00,77
26-03-02 14:00,76
26-03-02 13:00,76
26-03-02 12:00,79
26-03-02 11:00,80
26-03-02 10:00,69
26-03-02 09:00,51
26-03-02 08:00,45
26-03-02 07:00,46
26-03-02 06:00,50
26-03-02 05:00,45
26-03-02 04:00,47
26-03-02 03:00,47
26-03-02 02:00,48
26-03-02 01:00,50
26-03-02 00:00,55
25-03-02 23:00,57
25-03-02 22:00,54
25-03-02 21:00,61
25-03-02 20:00,61
25-03-02 19:00,65
25-03-02 18:00,70
25-03-02 17:00,60
25-03-02 16:00,71
25-03-02 15:00,69
25-03-02 14:00,63
25-03-02 13:00,73
25-03-02 12:00,74
25-03-02 11:00,68
25-03-02 10:00,66
25-03-02 09:00,60
25-03-02 08:00,56
25-03-02 07:00,53
25-03-02 06:00,57
25-03-02 05:00,60
25-03-02 04:00,62
25-03-02 03:00,62
25-03-02 02:00,64
25-03-02 01:00,66
25-03-02 00:00,65
24-03-02 23:00,66
24-03-02 22:00,70
24-03-02 21:00,70
24-03-02 20:00,69
