Datum Zeit,Dresden-Bergstraße FEUCHT
22-01-19 08:00,89.9
22-01-19 07:00,89.1
22-01-19 06:00,89.1
22-01-19 05:00,88.4
22-01-19 04:00,86.5
22-01-19 03:00,86.8
22-01-19 02:00,85.0
22-01-19 01:00,86.6
22-01-19 00:00,87.4
21-01-19 23:00,89.0
21-01-19 22:00,88.6
21-01-19 21:00,87.8
21-01-19 20:00,85.9
21-01-19 19:00,83.8
21-01-19 18:00,83.1
21-01-19 17:00,79.6
21-01-19 16:00,77.1
21-01-19 15:00,76.5
21-01-19 14:00,78.0
21-01-19 13:00,81.0
21-01-19 12:00,83.0
21-01-19 11:00,82.2
21-01-19 10:00,87.4
21-01-19 09:00,90.8
21-01-19 08:00,90.8
21-01-19 07:00,88.5
21-01-19 06:00,88.9
21-01-19 05:00,89.7
21-01-19 04:00,89.2
21-01-19 03:00,88.4
21-01-19 02:00,88.9
21-01-19 01:00,87.5
21-01-19 00:00,87.4
20-01-19 23:00,86.2
20-01-19 22:00,84.2
20-01-19 21:00,82.6
20-01-19 20:00,81.1
20-01-19 19:00,79.0
20-01-19 18:00,73.9
20-01-19 17:00,66.8
20-01-19 16:00,63.0
20-01-19 15:00,62.4
20-01-19 14:00,64.2
20-01-19 13:00,69.4
20-01-19 12:00,75.3
20-01-19 11:00,78.2
20-01-19 10:00,85.5
20-01-19 09:00,87.0
20-01-19 08:00,87.0
20-01-19 07:00,85.4
20-01-19 06:00,85.1
20-01-19 05:00,84.5
20-01-19 04:00,84.2
20-01-19 03:00,83.7
20-01-19 02:00,83.4
20-01-19 01:00,82.9
20-01-19 00:00,80.3
19-01-19 23:00,83.2
19-01-19 22:00,81.4
19-01-19 21:00,78.1
19-01-19 20:00,75.1
19-01-19 19:00,72.6
19-01-19 18:00,69.1
19-01-19 17:00,62.6
19-01-19 16:00,58.2
19-01-19 15:00,53.2
19-01-19 14:00,57.4
19-01-19 13:00,65.7
19-01-19 12:00,69.7
19-01-19 11:00,75.2
19-01-19 10:00,83.4
19-01-19 09:00,85.8
19-01-19 08:00,85.1
19-01-19 07:00,84.1
19-01-19 06:00,82.0
19-01-19 05:00,83.2
19-01-19 04:00,82.8
19-01-19 03:00,83.4
19-01-19 02:00,83.5
19-01-19 01:00,80.1
19-01-19 00:00,75.0
18-01-19 23:00,73.2
18-01-19 22:00,73.3
18-01-19 21:00,71.3
18-01-19 20:00,71.8
18-01-19 19:00,72.1
18-01-19 18:00,71.7
18-01-19 17:00,67.4
18-01-19 16:00,65.0
18-01-19 15:00,64.4
18-01-19 14:00,65.3
18-01-19 13:00,69.3
18-01-19 12:00,67.6
18-01-19 11:00,74.5
18-01-19 10:00,77.0
18-01-19 09:00,81.2
18-01-19 08:00,82.2
18-01-19 07:00,83.4
18-01-19 06:00,79.1
18-01-19 05:00,78.4
18-01-19 04:00,77.4
18-01-19 03:00,77.2
18-01-19 02:00,75.2
18-01-19 01:00,77.2
18-01-19 00:00,83.5
17-01-19 23:00,83.3
17-01-19 22:00,85.0
17-01-19 21:00,82.5
17-01-19 20:00,70.3
17-01-19 19:00,70.7
17-01-19 18:00,73.2
17-01-19 17:00,72.8
17-01-19 16:00,71.9
17-01-19 15:00,74.2
17-01-19 14:00,75.0
17-01-19 13:00,74.0
17-01-19 12:00,76.3
17-01-19 11:00,74.4
17-01-19 10:00,71.6
17-01-19 09:00,71.4
17-01-19 08:00,70.7
17-01-19 07:00,69.4
17-01-19 06:00,67.7
17-01-19 05:00,66.7
17-01-19 04:00,64.0
17-01-19 03:00,57.7
17-01-19 02:00,60.5
17-01-19 01:00,83.3
17-01-19 00:00,83.7
16-01-19 23:00,84.3
16-01-19 22:00,85.4
16-01-19 21:00,84.9
16-01-19 20:00,84.7
16-01-19 19:00,84.2
16-01-19 18:00,78.1
16-01-19 17:00,74.1
16-01-19 16:00,73.7
16-01-19 15:00,75.4
16-01-19 14:00,77.5
16-01-19 13:00,81.3
16-01-19 12:00,81.6
16-01-19 11:00,81.5
16-01-19 10:00,83.9
16-01-19 09:00,84.9
16-01-19 08:00,85.8
16-01-19 07:00,88.8
16-01-19 06:00,93.7
16-01-19 05:00,90.8
16-01-19 04:00,88.3
16-01-19 03:00,92.7
16-01-19 02:00,93.9
16-01-19 01:00,93.3
16-01-19 00:00,90.1
15-01-19 23:00,84.1
15-01-19 22:00,87.9
15-01-19 21:00,92.0
15-01-19 20:00,94.0
15-01-19 19:00,90.6
15-01-19 18:00,95.4
15-01-19 17:00,93.3
15-01-19 16:00,94.0
15-01-19 15:00,93.0
15-01-19 14:00,84.7
15-01-19 13:00,83.5
15-01-19 12:00,74.0
15-01-19 11:00,73.0
15-01-19 10:00,76.3
15-01-19 09:00,79.7
15-01-19 08:00,84.0
15-01-19 07:00,86.2
15-01-19 06:00,78.1
15-01-19 05:00,77.4
15-01-19 04:00,79.8
15-01-19 03:00,81.6
15-01-19 02:00,82.2
15-01-19 01:00,77.7
15-01-19 00:00,78.3
14-01-19 23:00,80.3
14-01-19 22:00,81.7
14-01-19 21:00,80.2
14-01-19 20:00,81.1
14-01-19 19:00,81.8
14-01-19 18:00,76.3
14-01-19 17:00,80.3
14-01-19 16:00,92.9
14-01-19 15:00,80.1
14-01-19 14:00,73.8
14-01-19 13:00,66.1
14-01-19 12:00,64.9
14-01-19 11:00,72.2
14-01-19 10:00,72.6
14-01-19 09:00,75.9
14-01-19 08:00,72.2
14-01-19 07:00,72.7
14-01-19 06:00,74.6
14-01-19 05:00,74.3
14-01-19 04:00,77.7
14-01-19 03:00,85.2
14-01-19 02:00,89.5
14-01-19 01:00,86.3
14-01-19 00:00,88.1
13-01-19 23:00,88.7
13-01-19 22:00,85.3
13-01-19 21:00,92.5
13-01-19 20:00,96.2
13-01-19 19:00,95.6
13-01-19 18:00,94.6
13-01-19 17:00,93.1
13-01-19 16:00,87.3
13-01-19 15:00,90.2
13-01-19 14:00,89.3
13-01-19 13:00,87.6
13-01-19 12:00,84.8
13-01-19 11:00,84.5
13-01-19 10:00,86.1
13-01-19 09:00,89.2
13-01-19 08:00,92.7
13-01-19 07:00,91.0
13-01-19 06:00,90.6
13-01-19 05:00,92.1
13-01-19 04:00,89.4
13-01-19 03:00,90.1
13-01-19 02:00,91.3
13-01-19 01:00,92.9
13-01-19 00:00,89.5
12-01-19 23:00,90.2
12-01-19 22:00,89.1
12-01-19 21:00,89.3
12-01-19 20:00,90.6
12-01-19 19:00,89.4
12-01-19 18:00,92.5
12-01-19 17:00,87.1
12-01-19 16:00,84.0
12-01-19 15:00,86.2
12-01-19 14:00,86.8
12-01-19 13:00,88.4
12-01-19 12:00,89.5
12-01-19 11:00,92.3
12-01-19 10:00,94.8
12-01-19 09:00,94.1
12-01-19 08:00,91.0
12-01-19 07:00,92.7
12-01-19 06:00,91.7
12-01-19 05:00,89.9
12-01-19 04:00,90.2
12-01-19 03:00,89.7
12-01-19 02:00,91.4
12-01-19 01:00,93.0
12-01-19 00:00,93.6
11-01-19 23:00,94.9
11-01-19 22:00,94.8
11-01-19 21:00,95.0
11-01-19 20:00,95.0
11-01-19 19:00,96.0
11-01-19 18:00,97.6
11-01-19 17:00,93.4
11-01-19 16:00,94.4
11-01-19 15:00,92.8
11-01-19 14:00,93.0
11-01-19 13:00,88.9
11-01-19 12:00,87.8
11-01-19 11:00,86.3
11-01-19 10:00,85.4
11-01-19 09:00,84.0
11-01-19 08:00,81.7
11-01-19 07:00,80.6
11-01-19 06:00,82.0
11-01-19 05:00,84.0
11-01-19 04:00,86.3
11-01-19 03:00,86.2
11-01-19 02:00,84.2
11-01-19 01:00,79.7
11-01-19 00:00,79.9
10-01-19 23:00,81.6
10-01-19 22:00,83.6
10-01-19 21:00,85.4
10-01-19 20:00,85.9
10-01-19 19:00,86.8
10-01-19 18:00,87.0
10-01-19 17:00,88.2
10-01-19 16:00,87.8
10-01-19 15:00,91.3
10-01-19 14:00,85.6
10-01-19 13:00,85.9
10-01-19 12:00,91.0
10-01-19 11:00,96.7
10-01-19 10:00,98.9
10-01-19 09:00,99.8
10-01-19 08:00,99.9
10-01-19 07:00,97.7
10-01-19 06:00,96.0
10-01-19 05:00,97.7
10-01-19 04:00,99.3
10-01-19 03:00,98.6
10-01-19 02:00,99.2
10-01-19 01:00,100.0
10-01-19 00:00,100.0
09-01-19 23:00,100.0
09-01-19 22:00,100.0
09-01-19 21:00,100.0
09-01-19 20:00,100.0
09-01-19 19:00,100.0
09-01-19 18:00,100.0
09-01-19 17:00,100.0
09-01-19 16:00,100.0
09-01-19 15:00,100.0
09-01-19 14:00,100.0
09-01-19 13:00,100.0
09-01-19 12:00,100.0
09-01-19 11:00,100.0
09-01-19 10:00,100.0
09-01-19 09:00,100.0
09-01-19 08:00,100.0
09-01-19 07:00,99.2
09-01-19 06:00,98.3
09-01-19 05:00,98.6
09-01-19 04:00,97.8
09-01-19 03:00,96.9
09-01-19 02:00,96.7
09-01-19 01:00,98.7
09-01-19 00:00,97.8
08-01-19 23:00,96.7
08-01-19 22:00,96.2
08-01-19 21:00,94.8
08-01-19 20:00,94.7
08-01-19 19:00,93.3
08-01-19 18:00,91.8
08-01-19 17:00,92.3
08-01-19 16:00,92.0
08-01-19 15:00,94.0
08-01-19 14:00,90.0
08-01-19 13:00,85.1
08-01-19 12:00,83.2
08-01-19 11:00,84.0
08-01-19 10:00,82.5
08-01-19 09:00,85.2
08-01-19 08:00,86.6
08-01-19 07:00,89.7
08-01-19 06:00,92.8
08-01-19 05:00,93.9
08-01-19 04:00,93.8
08-01-19 03:00,90.7
08-01-19 02:00,89.6
08-01-19 01:00,89.5
08-01-19 00:00,88.1
07-01-19 23:00,88.1
07-01-19 22:00,88.8
07-01-19 21:00,90.0
07-01-19 20:00,91.1
07-01-19 19:00,90.4
07-01-19 18:00,89.5
07-01-19 17:00,91.4
07-01-19 16:00,92.3
07-01-19 15:00,95.1
07-01-19 14:00,97.5
07-01-19 13:00,98.1
07-01-19 12:00,98.5
07-01-19 11:00,97.7
07-01-19 10:00,97.2
07-01-19 09:00,97.4
07-01-19 08:00,97.8
07-01-19 07:00,96.0
07-01-19 06:00,92.7
07-01-19 05:00,90.0
07-01-19 04:00,91.1
07-01-19 03:00,89.4
07-01-19 02:00,90.1
07-01-19 01:00,89.6
07-01-19 00:00,89.4
06-01-19 23:00,92.5
06-01-19 22:00,93.2
06-01-19 21:00,93.7
06-01-19 20:00,90.7
06-01-19 19:00,84.8
06-01-19 18:00,92.0
06-01-19 17:00,94.3
06-01-19 16:00,93.0
06-01-19 15:00,80.0
06-01-19 14:00,73.2
06-01-19 13:00,75.9
06-01-19 12:00,81.2
06-01-19 11:00,89.3
06-01-19 10:00,92.0
06-01-19 09:00,92.3
06-01-19 08:00,91.6
06-01-19 07:00,90.1
06-01-19 06:00,85.6
06-01-19 05:00,82.5
06-01-19 04:00,82.9
06-01-19 03:00,92.8
06-01-19 02:00,95.7
06-01-19 01:00,93.6
06-01-19 00:00,93.2
05-01-19 23:00,95.5
05-01-19 22:00,97.6
05-01-19 21:00,97.7
05-01-19 20:00,97.2
05-01-19 19:00,97.2
05-01-19 18:00,95.6
05-01-19 17:00,94.1
05-01-19 16:00,92.5
05-01-19 15:00,93.5
05-01-19 14:00,95.8
05-01-19 13:00,99.7
05-01-19 12:00,100.0
05-01-19 11:00,100.0
05-01-19 10:00,100.0
05-01-19 09:00,100.0
05-01-19 08:00,99.4
05-01-19 07:00,99.4
05-01-19 06:00,99.3
05-01-19 05:00,98.5
05-01-19 04:00,97.6
05-01-19 03:00,99.3
05-01-19 02:00,98.4
05-01-19 01:00,96.5
05-01-19 00:00,94.1
04-01-19 23:00,92.9
04-01-19 22:00,93.4
04-01-19 21:00,92.9
04-01-19 20:00,92.7
04-01-19 19:00,94.3
04-01-19 18:00,95.0
04-01-19 17:00,95.0
04-01-19 16:00,94.3
04-01-19 15:00,93.1
04-01-19 14:00,88.7
04-01-19 13:00,87.0
04-01-19 12:00,89.1
04-01-19 11:00,89.0
04-01-19 10:00,91.1
04-01-19 09:00,95.4
04-01-19 08:00,93.1
04-01-19 07:00,91.7
04-01-19 06:00,92.0
04-01-19 05:00,93.3
04-01-19 04:00,92.0
04-01-19 03:00,90.9
04-01-19 02:00,89.0
04-01-19 01:00,87.8
04-01-19 00:00,87.7
03-01-19 23:00,88.1
03-01-19 22:00,88.8
03-01-19 21:00,88.2
03-01-19 20:00,87.3
03-01-19 19:00,85.3
03-01-19 18:00,86.3
03-01-19 17:00,86.8
03-01-19 16:00,82.5
03-01-19 15:00,83.8
03-01-19 14:00,85.7
03-01-19 13:00,84.9
03-01-19 12:00,81.7
03-01-19 11:00,79.3
03-01-19 10:00,79.3
03-01-19 09:00,82.0
03-01-19 08:00,82.6
03-01-19 07:00,82.8
03-01-19 06:00,83.0
03-01-19 05:00,80.9
03-01-19 04:00,77.9
03-01-19 03:00,72.5
03-01-19 02:00,69.0
03-01-19 01:00,67.2
03-01-19 00:00,63.3
02-01-19 23:00,59.9
02-01-19 22:00,61.6
02-01-19 21:00,71.0
02-01-19 20:00,74.4
02-01-19 19:00,74.0
02-01-19 18:00,71.2
02-01-19 17:00,86.2
02-01-19 16:00,92.0
02-01-19 15:00,90.9
02-01-19 14:00,96.1
02-01-19 13:00,83.6
02-01-19 12:00,72.9
02-01-19 11:00,72.8
02-01-19 10:00,76.0
02-01-19 09:00,85.6
02-01-19 08:00,81.8
02-01-19 07:00,79.0
02-01-19 06:00,81.7
02-01-19 05:00,81.1
02-01-19 04:00,81.7
02-01-19 03:00,84.6
02-01-19 02:00,78.7
02-01-19 01:00,73.2
02-01-19 00:00,73.9
01-01-19 23:00,72.9
01-01-19 22:00,75.4
01-01-19 21:00,79.0
01-01-19 20:00,79.4
01-01-19 19:00,73.5
01-01-19 18:00,77.7
01-01-19 17:00,85.8
01-01-19 16:00,90.7
01-01-19 15:00,87.9
01-01-19 14:00,85.2
01-01-19 13:00,85.8
01-01-19 12:00,87.1
01-01-19 11:00,91.7
01-01-19 10:00,85.5
01-01-19 09:00,81.9
01-01-19 08:00,82.5
01-01-19 07:00,77.5
01-01-19 06:00,77.9
01-01-19 05:00,80.9
01-01-19 04:00,86.4
01-01-19 03:00,89.8
01-01-19 02:00,93.1
01-01-19 01:00,96.5

