Datum Zeit,Zittau-Ost WINDRI
24-01-19 00:00,
23-01-19 23:00,
23-01-19 22:00,
23-01-19 21:00,
23-01-19 20:00,
23-01-19 19:00,
23-01-19 18:00,
23-01-19 17:00,
23-01-19 16:00,
23-01-19 15:00,
23-01-19 14:00,
23-01-19 13:00,
23-01-19 12:00,
23-01-19 11:00,72
23-01-19 10:00,60
23-01-19 09:00,235
23-01-19 08:00,80
23-01-19 07:00,39
23-01-19 06:00,61
23-01-19 05:00,188
23-01-19 04:00,221
23-01-19 03:00,230
23-01-19 02:00,222
23-01-19 01:00,221
23-01-19 00:00,218
22-01-19 23:00,105
22-01-19 22:00,62
22-01-19 21:00,105
22-01-19 20:00,114
22-01-19 19:00,150
22-01-19 18:00,159
22-01-19 17:00,157
22-01-19 16:00,181
22-01-19 15:00,191
22-01-19 14:00,180
22-01-19 13:00,191
22-01-19 12:00,192
22-01-19 11:00,152
22-01-19 10:00,136
22-01-19 09:00,15
22-01-19 08:00,52
22-01-19 07:00,156
22-01-19 06:00,200
22-01-19 05:00,152
22-01-19 04:00,234
22-01-19 03:00,230
22-01-19 02:00,239
22-01-19 01:00,68
22-01-19 00:00,289
21-01-19 23:00,245
21-01-19 22:00,287
21-01-19 21:00,63
21-01-19 20:00,281
21-01-19 19:00,233
21-01-19 18:00,270
21-01-19 17:00,165
21-01-19 16:00,173
21-01-19 15:00,157
21-01-19 14:00,194
21-01-19 13:00,236
21-01-19 12:00,267
21-01-19 11:00,210
21-01-19 10:00,121
21-01-19 09:00,208
21-01-19 08:00,104
21-01-19 07:00,143
21-01-19 06:00,353
21-01-19 05:00,91
21-01-19 04:00,196
21-01-19 03:00,161
21-01-19 02:00,271
21-01-19 01:00,198
21-01-19 00:00,116
20-01-19 23:00,211
20-01-19 22:00,205
20-01-19 21:00,218
20-01-19 20:00,192
20-01-19 19:00,246
20-01-19 18:00,96
20-01-19 17:00,355
20-01-19 16:00,10
20-01-19 15:00,28
20-01-19 14:00,62
20-01-19 13:00,27
20-01-19 12:00,162
20-01-19 11:00,238
20-01-19 10:00,203
20-01-19 09:00,201
20-01-19 08:00,39
20-01-19 07:00,262
20-01-19 06:00,256
20-01-19 05:00,57
20-01-19 04:00,144
20-01-19 03:00,228
20-01-19 02:00,49
20-01-19 01:00,188
20-01-19 00:00,64
19-01-19 23:00,32
19-01-19 22:00,197
19-01-19 21:00,149
19-01-19 20:00,14
19-01-19 19:00,17
19-01-19 18:00,198
19-01-19 17:00,165
19-01-19 16:00,236
19-01-19 15:00,214
19-01-19 14:00,195
19-01-19 13:00,208
19-01-19 12:00,172
19-01-19 11:00,151
19-01-19 10:00,157
19-01-19 09:00,156
19-01-19 08:00,186
19-01-19 07:00,188
19-01-19 06:00,190
19-01-19 05:00,170
19-01-19 04:00,172
19-01-19 03:00,173
19-01-19 02:00,176
19-01-19 01:00,173
19-01-19 00:00,164
18-01-19 23:00,173
18-01-19 22:00,167
18-01-19 21:00,188
18-01-19 20:00,218
18-01-19 19:00,175
18-01-19 18:00,168
18-01-19 17:00,284
18-01-19 16:00,288
18-01-19 15:00,311
18-01-19 14:00,308
18-01-19 13:00,303
18-01-19 12:00,337
18-01-19 11:00,290
18-01-19 10:00,317
18-01-19 09:00,310
18-01-19 08:00,307
18-01-19 07:00,270
18-01-19 06:00,272
18-01-19 05:00,271
18-01-19 04:00,260
18-01-19 03:00,264
18-01-19 02:00,255
18-01-19 01:00,258
18-01-19 00:00,252
17-01-19 23:00,253
17-01-19 22:00,217
17-01-19 21:00,208
17-01-19 20:00,209
17-01-19 19:00,201
17-01-19 18:00,198
17-01-19 17:00,199
17-01-19 16:00,194
17-01-19 15:00,194
17-01-19 14:00,194
17-01-19 13:00,198
17-01-19 12:00,197
17-01-19 11:00,199
17-01-19 10:00,199
17-01-19 09:00,200
17-01-19 08:00,193
17-01-19 07:00,180
17-01-19 06:00,195
17-01-19 05:00,197
17-01-19 04:00,186
17-01-19 03:00,195
17-01-19 02:00,173
17-01-19 01:00,161
17-01-19 00:00,172
16-01-19 23:00,175
16-01-19 22:00,174
16-01-19 21:00,182
16-01-19 20:00,194
16-01-19 19:00,189
16-01-19 18:00,184
16-01-19 17:00,198
16-01-19 16:00,198
16-01-19 15:00,199
16-01-19 14:00,199
16-01-19 13:00,198
16-01-19 12:00,199
16-01-19 11:00,227
16-01-19 10:00,226
16-01-19 09:00,243
16-01-19 08:00,255
16-01-19 07:00,270
16-01-19 06:00,269
16-01-19 05:00,273
16-01-19 04:00,268
16-01-19 03:00,263
16-01-19 02:00,261
16-01-19 01:00,259
16-01-19 00:00,261
15-01-19 23:00,261
15-01-19 22:00,258
15-01-19 21:00,253
15-01-19 20:00,255
15-01-19 19:00,250
15-01-19 18:00,249
15-01-19 17:00,257
15-01-19 16:00,257
15-01-19 15:00,262
15-01-19 14:00,264
15-01-19 13:00,257
15-01-19 12:00,261
15-01-19 11:00,257
15-01-19 10:00,265
15-01-19 09:00,275
15-01-19 08:00,279
15-01-19 07:00,292
15-01-19 06:00,290
15-01-19 05:00,281
15-01-19 04:00,287
15-01-19 03:00,281
15-01-19 02:00,281
15-01-19 01:00,276
15-01-19 00:00,278
14-01-19 23:00,277
14-01-19 22:00,280
14-01-19 21:00,278
14-01-19 20:00,291
14-01-19 19:00,307
14-01-19 18:00,323
14-01-19 17:00,286
14-01-19 16:00,297
14-01-19 15:00,297
14-01-19 14:00,291
14-01-19 13:00,291
14-01-19 12:00,300
14-01-19 11:00,298
14-01-19 10:00,286
14-01-19 09:00,296
14-01-19 08:00,292
14-01-19 07:00,291
14-01-19 06:00,287
14-01-19 05:00,288
14-01-19 04:00,281
14-01-19 03:00,277
14-01-19 02:00,278
14-01-19 01:00,275
14-01-19 00:00,281
13-01-19 23:00,288
13-01-19 22:00,267
13-01-19 21:00,247
13-01-19 20:00,201
13-01-19 19:00,233
13-01-19 18:00,184
13-01-19 17:00,199
13-01-19 16:00,202
13-01-19 15:00,199
13-01-19 14:00,197
13-01-19 13:00,214
13-01-19 12:00,233
13-01-19 11:00,251
13-01-19 10:00,256
13-01-19 09:00,261
13-01-19 08:00,254
13-01-19 07:00,253
13-01-19 06:00,254
13-01-19 05:00,250
13-01-19 04:00,241
13-01-19 03:00,248
13-01-19 02:00,250
13-01-19 01:00,247
13-01-19 00:00,253
12-01-19 23:00,252
12-01-19 22:00,227
12-01-19 21:00,191
12-01-19 20:00,184
12-01-19 19:00,197
12-01-19 18:00,203
12-01-19 17:00,221
12-01-19 16:00,222
12-01-19 15:00,234
12-01-19 14:00,242
12-01-19 13:00,254
12-01-19 12:00,248
12-01-19 11:00,273
12-01-19 10:00,249
12-01-19 09:00,259
12-01-19 08:00,284
12-01-19 07:00,290
12-01-19 06:00,293
12-01-19 05:00,299
12-01-19 04:00,295
12-01-19 03:00,288
12-01-19 02:00,282
12-01-19 01:00,273
12-01-19 00:00,256
11-01-19 23:00,237
11-01-19 22:00,232
11-01-19 21:00,173
11-01-19 20:00,169
11-01-19 19:00,177
11-01-19 18:00,171
11-01-19 17:00,174
11-01-19 16:00,183
11-01-19 15:00,173
11-01-19 14:00,178
11-01-19 13:00,184
11-01-19 12:00,193
11-01-19 11:00,200
11-01-19 10:00,196
11-01-19 09:00,174
11-01-19 08:00,176
11-01-19 07:00,176
11-01-19 06:00,172
11-01-19 05:00,218
11-01-19 04:00,238
11-01-19 03:00,265
11-01-19 02:00,301
11-01-19 01:00,307
11-01-19 00:00,313
10-01-19 23:00,317
10-01-19 22:00,321
10-01-19 21:00,337
10-01-19 20:00,337
10-01-19 19:00,341
10-01-19 18:00,323
10-01-19 17:00,332
10-01-19 16:00,337
10-01-19 15:00,342
10-01-19 14:00,353
10-01-19 13:00,340
10-01-19 12:00,355
10-01-19 11:00,0
10-01-19 10:00,353
10-01-19 09:00,349
10-01-19 08:00,352
10-01-19 07:00,354
10-01-19 06:00,352
10-01-19 05:00,358
10-01-19 04:00,1
10-01-19 03:00,357
10-01-19 02:00,360
10-01-19 01:00,356
10-01-19 00:00,352
09-01-19 23:00,353
09-01-19 22:00,352
09-01-19 21:00,344
09-01-19 20:00,340
09-01-19 19:00,336
09-01-19 18:00,321
09-01-19 17:00,312
09-01-19 16:00,315
09-01-19 15:00,312
09-01-19 14:00,299
09-01-19 13:00,300
09-01-19 12:00,290
09-01-19 11:00,287
09-01-19 10:00,290
09-01-19 09:00,285
09-01-19 08:00,275
09-01-19 07:00,275
09-01-19 06:00,274
09-01-19 05:00,271
09-01-19 04:00,257
09-01-19 03:00,258
09-01-19 02:00,267
09-01-19 01:00,260
09-01-19 00:00,254
08-01-19 23:00,276
08-01-19 22:00,270
08-01-19 21:00,253
08-01-19 20:00,266
08-01-19 19:00,270
08-01-19 18:00,254
08-01-19 17:00,245
08-01-19 16:00,227
08-01-19 15:00,204
08-01-19 14:00,201
08-01-19 13:00,207
08-01-19 12:00,209
08-01-19 11:00,199
08-01-19 10:00,188
08-01-19 09:00,188
08-01-19 08:00,164
08-01-19 07:00,181
08-01-19 06:00,184
08-01-19 05:00,181
08-01-19 04:00,187
08-01-19 03:00,194
08-01-19 02:00,194
08-01-19 01:00,200
08-01-19 00:00,190
07-01-19 23:00,185
07-01-19 22:00,187
07-01-19 21:00,169
07-01-19 20:00,162
07-01-19 19:00,160
07-01-19 18:00,161
07-01-19 17:00,161
07-01-19 16:00,160
07-01-19 15:00,162
07-01-19 14:00,165
07-01-19 13:00,172
07-01-19 12:00,183
07-01-19 11:00,170
07-01-19 10:00,168
07-01-19 09:00,156
07-01-19 08:00,179
07-01-19 07:00,120
07-01-19 06:00,147
07-01-19 05:00,178
07-01-19 04:00,29
07-01-19 03:00,16
07-01-19 02:00,305
07-01-19 01:00,326
07-01-19 00:00,308
06-01-19 23:00,324
06-01-19 22:00,315
06-01-19 21:00,316
06-01-19 20:00,328
06-01-19 19:00,331
06-01-19 18:00,324
06-01-19 17:00,335
06-01-19 16:00,331
06-01-19 15:00,327
06-01-19 14:00,323
06-01-19 13:00,330
06-01-19 12:00,328
06-01-19 11:00,322
06-01-19 10:00,326
06-01-19 09:00,335
06-01-19 08:00,352
06-01-19 07:00,336
06-01-19 06:00,324
06-01-19 05:00,325
06-01-19 04:00,330
06-01-19 03:00,346
06-01-19 02:00,358
06-01-19 01:00,358
06-01-19 00:00,350
05-01-19 23:00,2
05-01-19 22:00,5
05-01-19 21:00,5
05-01-19 20:00,341
05-01-19 19:00,351
05-01-19 18:00,355
05-01-19 17:00,355
05-01-19 16:00,353
05-01-19 15:00,341
05-01-19 14:00,337
05-01-19 13:00,327
05-01-19 12:00,319
05-01-19 11:00,298
05-01-19 10:00,300
05-01-19 09:00,288
05-01-19 08:00,271
05-01-19 07:00,265
05-01-19 06:00,264
05-01-19 05:00,256
05-01-19 04:00,252
05-01-19 03:00,246
05-01-19 02:00,246
05-01-19 01:00,271
05-01-19 00:00,284
04-01-19 23:00,299
04-01-19 22:00,297
04-01-19 21:00,286
04-01-19 20:00,281
04-01-19 19:00,281
04-01-19 18:00,267
04-01-19 17:00,257
04-01-19 16:00,262
04-01-19 15:00,261
04-01-19 14:00,249
04-01-19 13:00,252
04-01-19 12:00,246
04-01-19 11:00,175
04-01-19 10:00,158
04-01-19 09:00,233
04-01-19 08:00,272
04-01-19 07:00,261
04-01-19 06:00,279
04-01-19 05:00,307
04-01-19 04:00,334
04-01-19 03:00,316
04-01-19 02:00,324
04-01-19 01:00,333
04-01-19 00:00,344
03-01-19 23:00,337
03-01-19 22:00,326
03-01-19 21:00,334
03-01-19 20:00,329
03-01-19 19:00,344
03-01-19 18:00,327
03-01-19 17:00,332
03-01-19 16:00,1
03-01-19 15:00,330
03-01-19 14:00,330
03-01-19 13:00,322
03-01-19 12:00,319
03-01-19 11:00,317
03-01-19 10:00,303
03-01-19 09:00,291
03-01-19 08:00,301
03-01-19 07:00,292
03-01-19 06:00,299
03-01-19 05:00,304
03-01-19 04:00,318
03-01-19 03:00,316
03-01-19 02:00,315
03-01-19 01:00,312
03-01-19 00:00,319
02-01-19 23:00,335
02-01-19 22:00,337
02-01-19 21:00,324
02-01-19 20:00,327
02-01-19 19:00,320
02-01-19 18:00,347
02-01-19 17:00,329
02-01-19 16:00,335
02-01-19 15:00,328
02-01-19 14:00,330
02-01-19 13:00,313
02-01-19 12:00,313
02-01-19 11:00,311
02-01-19 10:00,308
02-01-19 09:00,308
02-01-19 08:00,299
02-01-19 07:00,299
02-01-19 06:00,303
02-01-19 05:00,294
02-01-19 04:00,295
02-01-19 03:00,289
02-01-19 02:00,284
02-01-19 01:00,287
02-01-19 00:00,287
01-01-19 23:00,286
01-01-19 22:00,293
01-01-19 21:00,290
01-01-19 20:00,273
01-01-19 19:00,274
01-01-19 18:00,278
01-01-19 17:00,278
01-01-19 16:00,272
01-01-19 15:00,258
01-01-19 14:00,262
01-01-19 13:00,256
01-01-19 12:00,253
01-01-19 11:00,246
01-01-19 10:00,247
01-01-19 09:00,249
01-01-19 08:00,218
01-01-19 07:00,195
01-01-19 06:00,195
01-01-19 05:00,186
01-01-19 04:00,177
01-01-19 03:00,179
01-01-19 02:00,162
01-01-19 01:00,164

