Datum Zeit,Schkeuditz WINDRI
24-01-19 01:00,62
24-01-19 00:00,87
23-01-19 23:00,76
23-01-19 22:00,83
23-01-19 21:00,79
23-01-19 20:00,81
23-01-19 19:00,66
23-01-19 18:00,65
23-01-19 17:00,66
23-01-19 16:00,69
23-01-19 15:00,75
23-01-19 14:00,77
23-01-19 13:00,77
23-01-19 12:00,79
23-01-19 11:00,78
23-01-19 10:00,82
23-01-19 09:00,69
23-01-19 08:00,72
23-01-19 07:00,74
23-01-19 06:00,66
23-01-19 05:00,75
23-01-19 04:00,71
23-01-19 03:00,88
23-01-19 02:00,97
23-01-19 01:00,100
23-01-19 00:00,117
22-01-19 23:00,142
22-01-19 22:00,154
22-01-19 21:00,152
22-01-19 20:00,161
22-01-19 19:00,163
22-01-19 18:00,150
22-01-19 17:00,144
22-01-19 16:00,154
22-01-19 15:00,156
22-01-19 14:00,159
22-01-19 13:00,176
22-01-19 12:00,178
22-01-19 11:00,168
22-01-19 10:00,163
22-01-19 09:00,168
22-01-19 08:00,186
22-01-19 07:00,170
22-01-19 06:00,168
22-01-19 05:00,178
22-01-19 04:00,216
22-01-19 03:00,226
22-01-19 02:00,194
22-01-19 01:00,199
22-01-19 00:00,222
21-01-19 23:00,194
21-01-19 22:00,197
21-01-19 21:00,189
21-01-19 20:00,190
21-01-19 19:00,179
21-01-19 18:00,146
21-01-19 17:00,117
21-01-19 16:00,156
21-01-19 15:00,178
21-01-19 14:00,170
21-01-19 13:00,189
21-01-19 12:00,181
21-01-19 11:00,200
21-01-19 10:00,196
21-01-19 09:00,144
21-01-19 08:00,175
21-01-19 07:00,217
21-01-19 06:00,189
21-01-19 05:00,153
21-01-19 04:00,54
21-01-19 03:00,47
21-01-19 02:00,16
21-01-19 01:00,3
21-01-19 00:00,343
20-01-19 23:00,333
20-01-19 22:00,325
20-01-19 21:00,340
20-01-19 20:00,306
20-01-19 19:00,314
20-01-19 18:00,268
20-01-19 17:00,209
20-01-19 16:00,57
20-01-19 15:00,58
20-01-19 14:00,120
20-01-19 13:00,128
20-01-19 12:00,122
20-01-19 11:00,118
20-01-19 10:00,97
20-01-19 09:00,90
20-01-19 08:00,98
20-01-19 07:00,101
20-01-19 06:00,94
20-01-19 05:00,93
20-01-19 04:00,94
20-01-19 03:00,115
20-01-19 02:00,101
20-01-19 01:00,126
20-01-19 00:00,104
19-01-19 23:00,84
19-01-19 22:00,78
19-01-19 21:00,68
19-01-19 20:00,69
19-01-19 19:00,77
19-01-19 18:00,93
19-01-19 17:00,88
19-01-19 16:00,85
19-01-19 15:00,99
19-01-19 14:00,93
19-01-19 13:00,95
19-01-19 12:00,149
19-01-19 11:00,164
19-01-19 10:00,146
19-01-19 09:00,145
19-01-19 08:00,141
19-01-19 07:00,148
19-01-19 06:00,146
19-01-19 05:00,153
19-01-19 04:00,175
19-01-19 03:00,173
19-01-19 02:00,196
19-01-19 01:00,191
19-01-19 00:00,191
18-01-19 23:00,212
18-01-19 22:00,214
18-01-19 21:00,205
18-01-19 20:00,220
18-01-19 19:00,222
18-01-19 18:00,212
18-01-19 17:00,231
18-01-19 16:00,241
18-01-19 15:00,240
18-01-19 14:00,252
18-01-19 13:00,260
18-01-19 12:00,282
18-01-19 11:00,287
18-01-19 10:00,294
18-01-19 09:00,290
18-01-19 08:00,292
18-01-19 07:00,305
18-01-19 06:00,303
18-01-19 05:00,304
18-01-19 04:00,269
18-01-19 03:00,256
18-01-19 02:00,249
18-01-19 01:00,248
18-01-19 00:00,242
17-01-19 23:00,251
17-01-19 22:00,252
17-01-19 21:00,257
17-01-19 20:00,257
17-01-19 19:00,248
17-01-19 18:00,210
17-01-19 17:00,204
17-01-19 16:00,223
17-01-19 15:00,239
17-01-19 14:00,238
17-01-19 13:00,235
17-01-19 12:00,234
17-01-19 11:00,234
17-01-19 10:00,231
17-01-19 09:00,236
17-01-19 08:00,228
17-01-19 07:00,235
17-01-19 06:00,235
17-01-19 05:00,228
17-01-19 04:00,231
17-01-19 03:00,211
17-01-19 02:00,213
17-01-19 01:00,224
17-01-19 00:00,217
16-01-19 23:00,215
16-01-19 22:00,194
16-01-19 21:00,193
16-01-19 20:00,187
16-01-19 19:00,201
16-01-19 18:00,206
16-01-19 17:00,218
16-01-19 16:00,222
16-01-19 15:00,228
16-01-19 14:00,234
16-01-19 13:00,231
16-01-19 12:00,233
16-01-19 11:00,231
16-01-19 10:00,231
16-01-19 09:00,233
16-01-19 08:00,236
16-01-19 07:00,237
16-01-19 06:00,235
16-01-19 05:00,244
16-01-19 04:00,248
16-01-19 03:00,238
16-01-19 02:00,245
16-01-19 01:00,246
16-01-19 00:00,245
15-01-19 23:00,243
15-01-19 22:00,244
15-01-19 21:00,249
15-01-19 20:00,247
15-01-19 19:00,249
15-01-19 18:00,248
15-01-19 17:00,248
15-01-19 16:00,248
15-01-19 15:00,250
15-01-19 14:00,248
15-01-19 13:00,248
15-01-19 12:00,246
15-01-19 11:00,244
15-01-19 10:00,247
15-01-19 09:00,249
15-01-19 08:00,250
15-01-19 07:00,258
15-01-19 06:00,256
15-01-19 05:00,255
15-01-19 04:00,253
15-01-19 03:00,267
15-01-19 02:00,264
15-01-19 01:00,256
15-01-19 00:00,261
14-01-19 23:00,269
14-01-19 22:00,270
14-01-19 21:00,274
14-01-19 20:00,273
14-01-19 19:00,284
14-01-19 18:00,290
14-01-19 17:00,290
14-01-19 16:00,307
14-01-19 15:00,308
14-01-19 14:00,307
14-01-19 13:00,290
14-01-19 12:00,290
14-01-19 11:00,291
14-01-19 10:00,297
14-01-19 09:00,290
14-01-19 08:00,268
14-01-19 07:00,281
14-01-19 06:00,295
14-01-19 05:00,292
14-01-19 04:00,291
14-01-19 03:00,295
14-01-19 02:00,286
14-01-19 01:00,283
14-01-19 00:00,280
13-01-19 23:00,284
13-01-19 22:00,285
13-01-19 21:00,288
13-01-19 20:00,264
13-01-19 19:00,244
13-01-19 18:00,240
13-01-19 17:00,241
13-01-19 16:00,246
13-01-19 15:00,236
13-01-19 14:00,235
13-01-19 13:00,226
13-01-19 12:00,228
13-01-19 11:00,238
13-01-19 10:00,240
13-01-19 09:00,239
13-01-19 08:00,238
13-01-19 07:00,244
13-01-19 06:00,249
13-01-19 05:00,250
13-01-19 04:00,250
13-01-19 03:00,248
13-01-19 02:00,244
13-01-19 01:00,246
13-01-19 00:00,244
12-01-19 23:00,245
12-01-19 22:00,246
12-01-19 21:00,253
12-01-19 20:00,249
12-01-19 19:00,241
12-01-19 18:00,239
12-01-19 17:00,236
12-01-19 16:00,239
12-01-19 15:00,239
12-01-19 14:00,246
12-01-19 13:00,242
12-01-19 12:00,246
12-01-19 11:00,244
12-01-19 10:00,247
12-01-19 09:00,251
12-01-19 08:00,249
12-01-19 07:00,264
12-01-19 06:00,259
12-01-19 05:00,280
12-01-19 04:00,274
12-01-19 03:00,278
12-01-19 02:00,266
12-01-19 01:00,272
12-01-19 00:00,263
11-01-19 23:00,253
11-01-19 22:00,249
11-01-19 21:00,248
11-01-19 20:00,246
11-01-19 19:00,246
11-01-19 18:00,247
11-01-19 17:00,245
11-01-19 16:00,244
11-01-19 15:00,241
11-01-19 14:00,230
11-01-19 13:00,224
11-01-19 12:00,224
11-01-19 11:00,229
11-01-19 10:00,221
11-01-19 09:00,215
11-01-19 08:00,212
11-01-19 07:00,220
11-01-19 06:00,225
11-01-19 05:00,227
11-01-19 04:00,224
11-01-19 03:00,231
11-01-19 02:00,252
11-01-19 01:00,250
11-01-19 00:00,258
10-01-19 23:00,273
10-01-19 22:00,273
10-01-19 21:00,283
10-01-19 20:00,286
10-01-19 19:00,300
10-01-19 18:00,316
10-01-19 17:00,315
10-01-19 16:00,323
10-01-19 15:00,326
10-01-19 14:00,328
10-01-19 13:00,333
10-01-19 12:00,337
10-01-19 11:00,332
10-01-19 10:00,358
10-01-19 09:00,356
10-01-19 08:00,344
10-01-19 07:00,338
10-01-19 06:00,335
10-01-19 05:00,336
10-01-19 04:00,336
10-01-19 03:00,340
10-01-19 02:00,337
10-01-19 01:00,336
10-01-19 00:00,335
09-01-19 23:00,330
09-01-19 22:00,331
09-01-19 21:00,328
09-01-19 20:00,324
09-01-19 19:00,322
09-01-19 18:00,324
09-01-19 17:00,323
09-01-19 16:00,322
09-01-19 15:00,320
09-01-19 14:00,318
09-01-19 13:00,315
09-01-19 12:00,312
09-01-19 11:00,308
09-01-19 10:00,306
09-01-19 09:00,307
09-01-19 08:00,307
09-01-19 07:00,301
09-01-19 06:00,295
09-01-19 05:00,290
09-01-19 04:00,287
09-01-19 03:00,287
09-01-19 02:00,289
09-01-19 01:00,296
09-01-19 00:00,290
08-01-19 23:00,287
08-01-19 22:00,288
08-01-19 21:00,285
08-01-19 20:00,281
08-01-19 19:00,266
08-01-19 18:00,275
08-01-19 17:00,275
08-01-19 16:00,272
08-01-19 15:00,258
08-01-19 14:00,257
08-01-19 13:00,253
08-01-19 12:00,234
08-01-19 11:00,230
08-01-19 10:00,242
08-01-19 09:00,237
08-01-19 08:00,240
08-01-19 07:00,243
08-01-19 06:00,245
08-01-19 05:00,246
08-01-19 04:00,233
08-01-19 03:00,220
08-01-19 02:00,219
08-01-19 01:00,214
08-01-19 00:00,220
07-01-19 23:00,220
07-01-19 22:00,220
07-01-19 21:00,224
07-01-19 20:00,229
07-01-19 19:00,236
07-01-19 18:00,240
07-01-19 17:00,246
07-01-19 16:00,262
07-01-19 15:00,253
07-01-19 14:00,257
07-01-19 13:00,268
07-01-19 12:00,284
07-01-19 11:00,284
07-01-19 10:00,283
07-01-19 09:00,289
07-01-19 08:00,293
07-01-19 07:00,296
07-01-19 06:00,291
07-01-19 05:00,288
07-01-19 04:00,280
07-01-19 03:00,249
07-01-19 02:00,230
07-01-19 01:00,200
07-01-19 00:00,183
06-01-19 23:00,34
06-01-19 22:00,347
06-01-19 21:00,316
06-01-19 20:00,336
06-01-19 19:00,314
06-01-19 18:00,297
06-01-19 17:00,302
06-01-19 16:00,315
06-01-19 15:00,311
06-01-19 14:00,301
06-01-19 13:00,309
06-01-19 12:00,319
06-01-19 11:00,323
06-01-19 10:00,314
06-01-19 09:00,343
06-01-19 08:00,328
06-01-19 07:00,335
06-01-19 06:00,339
06-01-19 05:00,330
06-01-19 04:00,332
06-01-19 03:00,339
06-01-19 02:00,328
06-01-19 01:00,327
06-01-19 00:00,324
05-01-19 23:00,326
05-01-19 22:00,318
05-01-19 21:00,304
05-01-19 20:00,303
05-01-19 19:00,302
05-01-19 18:00,301
05-01-19 17:00,298
05-01-19 16:00,308
05-01-19 15:00,311
05-01-19 14:00,310
05-01-19 13:00,313
05-01-19 12:00,313
05-01-19 11:00,314
05-01-19 10:00,306
05-01-19 09:00,296
05-01-19 08:00,290
05-01-19 07:00,269
05-01-19 06:00,262
05-01-19 05:00,259
05-01-19 04:00,248
05-01-19 03:00,248
05-01-19 02:00,252
05-01-19 01:00,253
05-01-19 00:00,252
04-01-19 23:00,256
04-01-19 22:00,274
04-01-19 21:00,283
04-01-19 20:00,281
04-01-19 19:00,266
04-01-19 18:00,252
04-01-19 17:00,249
04-01-19 16:00,253
04-01-19 15:00,255
04-01-19 14:00,253
04-01-19 13:00,253
04-01-19 12:00,254
04-01-19 11:00,245
04-01-19 10:00,243
04-01-19 09:00,247
04-01-19 08:00,252
04-01-19 07:00,260
04-01-19 06:00,262
04-01-19 05:00,258
04-01-19 04:00,273
04-01-19 03:00,309
04-01-19 02:00,315
04-01-19 01:00,320
04-01-19 00:00,321
03-01-19 23:00,322
03-01-19 22:00,317
03-01-19 21:00,316
03-01-19 20:00,315
03-01-19 19:00,312
03-01-19 18:00,308
03-01-19 17:00,305
03-01-19 16:00,301
03-01-19 15:00,302
03-01-19 14:00,298
03-01-19 13:00,309
03-01-19 12:00,285
03-01-19 11:00,281
03-01-19 10:00,284
03-01-19 09:00,275
03-01-19 08:00,274
03-01-19 07:00,283
03-01-19 06:00,283
03-01-19 05:00,277
03-01-19 04:00,292
03-01-19 03:00,297
03-01-19 02:00,296
03-01-19 01:00,306
03-01-19 00:00,304
02-01-19 23:00,313
02-01-19 22:00,310
02-01-19 21:00,321
02-01-19 20:00,327
02-01-19 19:00,327
02-01-19 18:00,322
02-01-19 17:00,316
02-01-19 16:00,325
02-01-19 15:00,330
02-01-19 14:00,327
02-01-19 13:00,318
02-01-19 12:00,306
02-01-19 11:00,316
02-01-19 10:00,306
02-01-19 09:00,299
02-01-19 08:00,290
02-01-19 07:00,287
02-01-19 06:00,292
02-01-19 05:00,293
02-01-19 04:00,293
02-01-19 03:00,293
02-01-19 02:00,291
02-01-19 01:00,285
02-01-19 00:00,286
01-01-19 23:00,283
01-01-19 22:00,284
01-01-19 21:00,283
01-01-19 20:00,284
01-01-19 19:00,287
01-01-19 18:00,276
01-01-19 17:00,276
01-01-19 16:00,289
01-01-19 15:00,282
01-01-19 14:00,251
01-01-19 13:00,249
01-01-19 12:00,243
01-01-19 11:00,249
01-01-19 10:00,255
01-01-19 09:00,256
01-01-19 08:00,261
01-01-19 07:00,248
01-01-19 06:00,243
01-01-19 05:00,246
01-01-19 04:00,239
01-01-19 03:00,238
01-01-19 02:00,238
01-01-19 01:00,235

