Datum Zeit,Bautzen WINDRI
24-01-19 00:00,68
23-01-19 23:00,66
23-01-19 22:00,68
23-01-19 21:00,80
23-01-19 20:00,76
23-01-19 19:00,73
23-01-19 18:00,71
23-01-19 17:00,72
23-01-19 16:00,60
23-01-19 15:00,57
23-01-19 14:00,67
23-01-19 13:00,83
23-01-19 12:00,71
23-01-19 11:00,68
23-01-19 10:00,68
23-01-19 09:00,63
23-01-19 08:00,71
23-01-19 07:00,64
23-01-19 06:00,64
23-01-19 05:00,62
23-01-19 04:00,49
23-01-19 03:00,47
23-01-19 02:00,52
23-01-19 01:00,69
23-01-19 00:00,53
22-01-19 23:00,104
22-01-19 22:00,129
22-01-19 21:00,136
22-01-19 20:00,128
22-01-19 19:00,130
22-01-19 18:00,139
22-01-19 17:00,148
22-01-19 16:00,163
22-01-19 15:00,181
22-01-19 14:00,191
22-01-19 13:00,192
22-01-19 12:00,227
22-01-19 11:00,213
22-01-19 10:00,193
22-01-19 09:00,195
22-01-19 08:00,216
22-01-19 07:00,202
22-01-19 06:00,236
22-01-19 05:00,235
22-01-19 04:00,214
22-01-19 03:00,206
22-01-19 02:00,234
22-01-19 01:00,234
22-01-19 00:00,106
21-01-19 23:00,116
21-01-19 22:00,248
21-01-19 21:00,89
21-01-19 20:00,147
21-01-19 19:00,100
21-01-19 18:00,144
21-01-19 17:00,60
21-01-19 16:00,72
21-01-19 15:00,97
21-01-19 14:00,89
21-01-19 13:00,260
21-01-19 12:00,200
21-01-19 11:00,219
21-01-19 10:00,199
21-01-19 09:00,188
21-01-19 08:00,225
21-01-19 07:00,207
21-01-19 06:00,178
21-01-19 05:00,75
21-01-19 04:00,186
21-01-19 03:00,158
21-01-19 02:00,80
21-01-19 01:00,42
21-01-19 00:00,259
20-01-19 23:00,252
20-01-19 22:00,256
20-01-19 21:00,204
20-01-19 20:00,47
20-01-19 19:00,321
20-01-19 18:00,70
20-01-19 17:00,330
20-01-19 16:00,42
20-01-19 15:00,21
20-01-19 14:00,63
20-01-19 13:00,52
20-01-19 12:00,59
20-01-19 11:00,105
20-01-19 10:00,55
20-01-19 09:00,222
20-01-19 08:00,258
20-01-19 07:00,281
20-01-19 06:00,270
20-01-19 05:00,310
20-01-19 04:00,176
20-01-19 03:00,140
20-01-19 02:00,124
20-01-19 01:00,130
20-01-19 00:00,148
19-01-19 23:00,136
19-01-19 22:00,104
19-01-19 21:00,347
19-01-19 20:00,46
19-01-19 19:00,63
19-01-19 18:00,80
19-01-19 17:00,54
19-01-19 16:00,47
19-01-19 15:00,50
19-01-19 14:00,89
19-01-19 13:00,105
19-01-19 12:00,183
19-01-19 11:00,189
19-01-19 10:00,190
19-01-19 09:00,222
19-01-19 08:00,237
19-01-19 07:00,233
19-01-19 06:00,231
19-01-19 05:00,231
19-01-19 04:00,230
19-01-19 03:00,233
19-01-19 02:00,235
19-01-19 01:00,234
19-01-19 00:00,234
18-01-19 23:00,233
18-01-19 22:00,236
18-01-19 21:00,237
18-01-19 20:00,232
18-01-19 19:00,232
18-01-19 18:00,238
18-01-19 17:00,244
18-01-19 16:00,252
18-01-19 15:00,266
18-01-19 14:00,267
18-01-19 13:00,274
18-01-19 12:00,272
18-01-19 11:00,289
18-01-19 10:00,267
18-01-19 09:00,273
18-01-19 08:00,274
18-01-19 07:00,274
18-01-19 06:00,260
18-01-19 05:00,262
18-01-19 04:00,252
18-01-19 03:00,249
18-01-19 02:00,256
18-01-19 01:00,255
18-01-19 00:00,254
17-01-19 23:00,256
17-01-19 22:00,257
17-01-19 21:00,240
17-01-19 20:00,229
17-01-19 19:00,227
17-01-19 18:00,224
17-01-19 17:00,209
17-01-19 16:00,234
17-01-19 15:00,232
17-01-19 14:00,236
17-01-19 13:00,238
17-01-19 12:00,242
17-01-19 11:00,240
17-01-19 10:00,237
17-01-19 09:00,240
17-01-19 08:00,239
17-01-19 07:00,240
17-01-19 06:00,238
17-01-19 05:00,237
17-01-19 04:00,213
17-01-19 03:00,196
17-01-19 02:00,205
17-01-19 01:00,205
17-01-19 00:00,205
16-01-19 23:00,203
16-01-19 22:00,215
16-01-19 21:00,210
16-01-19 20:00,223
16-01-19 19:00,222
16-01-19 18:00,224
16-01-19 17:00,226
16-01-19 16:00,231
16-01-19 15:00,235
16-01-19 14:00,244
16-01-19 13:00,247
16-01-19 12:00,241
16-01-19 11:00,241
16-01-19 10:00,239
16-01-19 09:00,236
16-01-19 08:00,238
16-01-19 07:00,247
16-01-19 06:00,248
16-01-19 05:00,252
16-01-19 04:00,252
16-01-19 03:00,248
16-01-19 02:00,248
16-01-19 01:00,251
16-01-19 00:00,254
15-01-19 23:00,250
15-01-19 22:00,253
15-01-19 21:00,248
15-01-19 20:00,248
15-01-19 19:00,248
15-01-19 18:00,248
15-01-19 17:00,249
15-01-19 16:00,249
15-01-19 15:00,253
15-01-19 14:00,258
15-01-19 13:00,252
15-01-19 12:00,253
15-01-19 11:00,255
15-01-19 10:00,255
15-01-19 09:00,257
15-01-19 08:00,261
15-01-19 07:00,266
15-01-19 06:00,268
15-01-19 05:00,268
15-01-19 04:00,267
15-01-19 03:00,268
15-01-19 02:00,262
15-01-19 01:00,261
15-01-19 00:00,262
14-01-19 23:00,263
14-01-19 22:00,258
14-01-19 21:00,260
14-01-19 20:00,266
14-01-19 19:00,271
14-01-19 18:00,277
14-01-19 17:00,274
14-01-19 16:00,273
14-01-19 15:00,271
14-01-19 14:00,272
14-01-19 13:00,273
14-01-19 12:00,274
14-01-19 11:00,274
14-01-19 10:00,271
14-01-19 09:00,268
14-01-19 08:00,274
14-01-19 07:00,275
14-01-19 06:00,272
14-01-19 05:00,274
14-01-19 04:00,272
14-01-19 03:00,272
14-01-19 02:00,266
14-01-19 01:00,267
14-01-19 00:00,265
13-01-19 23:00,270
13-01-19 22:00,269
13-01-19 21:00,251
13-01-19 20:00,245
13-01-19 19:00,242
13-01-19 18:00,244
13-01-19 17:00,241
13-01-19 16:00,240
13-01-19 15:00,237
13-01-19 14:00,240
13-01-19 13:00,242
13-01-19 12:00,240
13-01-19 11:00,242
13-01-19 10:00,246
13-01-19 09:00,247
13-01-19 08:00,249
13-01-19 07:00,248
13-01-19 06:00,249
13-01-19 05:00,248
13-01-19 04:00,248
13-01-19 03:00,252
13-01-19 02:00,253
13-01-19 01:00,251
13-01-19 00:00,248
12-01-19 23:00,248
12-01-19 22:00,247
12-01-19 21:00,247
12-01-19 20:00,244
12-01-19 19:00,240
12-01-19 18:00,244
12-01-19 17:00,244
12-01-19 16:00,241
12-01-19 15:00,244
12-01-19 14:00,250
12-01-19 13:00,249
12-01-19 12:00,251
12-01-19 11:00,248
12-01-19 10:00,249
12-01-19 09:00,261
12-01-19 08:00,255
12-01-19 07:00,257
12-01-19 06:00,259
12-01-19 05:00,263
12-01-19 04:00,264
12-01-19 03:00,266
12-01-19 02:00,262
12-01-19 01:00,256
12-01-19 00:00,257
11-01-19 23:00,252
11-01-19 22:00,250
11-01-19 21:00,248
11-01-19 20:00,245
11-01-19 19:00,243
11-01-19 18:00,242
11-01-19 17:00,237
11-01-19 16:00,236
11-01-19 15:00,234
11-01-19 14:00,230
11-01-19 13:00,234
11-01-19 12:00,233
11-01-19 11:00,227
11-01-19 10:00,232
11-01-19 09:00,229
11-01-19 08:00,231
11-01-19 07:00,233
11-01-19 06:00,236
11-01-19 05:00,241
11-01-19 04:00,247
11-01-19 03:00,251
11-01-19 02:00,232
11-01-19 01:00,246
11-01-19 00:00,261
10-01-19 23:00,271
10-01-19 22:00,295
10-01-19 21:00,283
10-01-19 20:00,280
10-01-19 19:00,280
10-01-19 18:00,277
10-01-19 17:00,290
10-01-19 16:00,347
10-01-19 15:00,350
10-01-19 14:00,8
10-01-19 13:00,338
10-01-19 12:00,347
10-01-19 11:00,2
10-01-19 10:00,351
10-01-19 09:00,8
10-01-19 08:00,332
10-01-19 07:00,347
10-01-19 06:00,345
10-01-19 05:00,346
10-01-19 04:00,3
10-01-19 03:00,31
10-01-19 02:00,32
10-01-19 01:00,35
10-01-19 00:00,28
09-01-19 23:00,1
09-01-19 22:00,343
09-01-19 21:00,351
09-01-19 20:00,339
09-01-19 19:00,282
09-01-19 18:00,276
09-01-19 17:00,279
09-01-19 16:00,274
09-01-19 15:00,274
09-01-19 14:00,274
09-01-19 13:00,274
09-01-19 12:00,273
09-01-19 11:00,272
09-01-19 10:00,268
09-01-19 09:00,270
09-01-19 08:00,272
09-01-19 07:00,267
09-01-19 06:00,265
09-01-19 05:00,262
09-01-19 04:00,260
09-01-19 03:00,261
09-01-19 02:00,263
09-01-19 01:00,266
09-01-19 00:00,265
08-01-19 23:00,266
08-01-19 22:00,270
08-01-19 21:00,253
08-01-19 20:00,260
08-01-19 19:00,260
08-01-19 18:00,261
08-01-19 17:00,253
08-01-19 16:00,245
08-01-19 15:00,245
08-01-19 14:00,238
08-01-19 13:00,241
08-01-19 12:00,243
08-01-19 11:00,243
08-01-19 10:00,241
08-01-19 09:00,239
08-01-19 08:00,238
08-01-19 07:00,247
08-01-19 06:00,240
08-01-19 05:00,230
08-01-19 04:00,229
08-01-19 03:00,224
08-01-19 02:00,227
08-01-19 01:00,225
08-01-19 00:00,227
07-01-19 23:00,229
07-01-19 22:00,230
07-01-19 21:00,238
07-01-19 20:00,243
07-01-19 19:00,249
07-01-19 18:00,257
07-01-19 17:00,267
07-01-19 16:00,248
07-01-19 15:00,223
07-01-19 14:00,230
07-01-19 13:00,207
07-01-19 12:00,206
07-01-19 11:00,208
07-01-19 10:00,216
07-01-19 09:00,220
07-01-19 08:00,232
07-01-19 07:00,183
07-01-19 06:00,205
07-01-19 05:00,226
07-01-19 04:00,221
07-01-19 03:00,243
07-01-19 02:00,251
07-01-19 01:00,246
07-01-19 00:00,256
06-01-19 23:00,265
06-01-19 22:00,272
06-01-19 21:00,295
06-01-19 20:00,276
06-01-19 19:00,273
06-01-19 18:00,277
06-01-19 17:00,278
06-01-19 16:00,276
06-01-19 15:00,274
06-01-19 14:00,276
06-01-19 13:00,276
06-01-19 12:00,276
06-01-19 11:00,275
06-01-19 10:00,280
06-01-19 09:00,280
06-01-19 08:00,275
06-01-19 07:00,278
06-01-19 06:00,295
06-01-19 05:00,315
06-01-19 04:00,281
06-01-19 03:00,283
06-01-19 02:00,340
06-01-19 01:00,2
06-01-19 00:00,3
05-01-19 23:00,4
05-01-19 22:00,355
05-01-19 21:00,11
05-01-19 20:00,359
05-01-19 19:00,353
05-01-19 18:00,333
05-01-19 17:00,340
05-01-19 16:00,342
05-01-19 15:00,324
05-01-19 14:00,280
05-01-19 13:00,278
05-01-19 12:00,277
05-01-19 11:00,280
05-01-19 10:00,273
05-01-19 09:00,268
05-01-19 08:00,263
05-01-19 07:00,257
05-01-19 06:00,254
05-01-19 05:00,253
05-01-19 04:00,249
05-01-19 03:00,250
05-01-19 02:00,253
05-01-19 01:00,259
05-01-19 00:00,261
04-01-19 23:00,257
04-01-19 22:00,263
04-01-19 21:00,266
04-01-19 20:00,264
04-01-19 19:00,264
04-01-19 18:00,259
04-01-19 17:00,259
04-01-19 16:00,255
04-01-19 15:00,249
04-01-19 14:00,253
04-01-19 13:00,249
04-01-19 12:00,247
04-01-19 11:00,243
04-01-19 10:00,240
04-01-19 09:00,236
04-01-19 08:00,244
04-01-19 07:00,244
04-01-19 06:00,248
04-01-19 05:00,250
04-01-19 04:00,234
04-01-19 03:00,229
04-01-19 02:00,252
04-01-19 01:00,229
04-01-19 00:00,245
03-01-19 23:00,276
03-01-19 22:00,275
03-01-19 21:00,275
03-01-19 20:00,277
03-01-19 19:00,276
03-01-19 18:00,290
03-01-19 17:00,294
03-01-19 16:00,280
03-01-19 15:00,280
03-01-19 14:00,274
03-01-19 13:00,296
03-01-19 12:00,276
03-01-19 11:00,277
03-01-19 10:00,274
03-01-19 09:00,275
03-01-19 08:00,272
03-01-19 07:00,271
03-01-19 06:00,272
03-01-19 05:00,272
03-01-19 04:00,269
03-01-19 03:00,271
03-01-19 02:00,274
03-01-19 01:00,274
03-01-19 00:00,275
02-01-19 23:00,278
02-01-19 22:00,275
02-01-19 21:00,280
02-01-19 20:00,284
02-01-19 19:00,282
02-01-19 18:00,274
02-01-19 17:00,301
02-01-19 16:00,283
02-01-19 15:00,281
02-01-19 14:00,277
02-01-19 13:00,276
02-01-19 12:00,276
02-01-19 11:00,276
02-01-19 10:00,274
02-01-19 09:00,275
02-01-19 08:00,274
02-01-19 07:00,273
02-01-19 06:00,271
02-01-19 05:00,272
02-01-19 04:00,268
02-01-19 03:00,270
02-01-19 02:00,268
02-01-19 01:00,270
02-01-19 00:00,270
01-01-19 23:00,270
01-01-19 22:00,271
01-01-19 21:00,266
01-01-19 20:00,269
01-01-19 19:00,263
01-01-19 18:00,262
01-01-19 17:00,274
01-01-19 16:00,265
01-01-19 15:00,258
01-01-19 14:00,257
01-01-19 13:00,256
01-01-19 12:00,252
01-01-19 11:00,252
01-01-19 10:00,253
01-01-19 09:00,249
01-01-19 08:00,246
01-01-19 07:00,248
01-01-19 06:00,245
01-01-19 05:00,239
01-01-19 04:00,244
01-01-19 03:00,246
01-01-19 02:00,247
01-01-19 01:00,242

