Datum Zeit,Borna NO
,µg/m³
01-02-14 00:00,4
31-01-14 23:00,10
31-01-14 22:00,18
31-01-14 21:00,17
31-01-14 20:00,146
31-01-14 19:00,149
31-01-14 18:00,131
31-01-14 17:00,104
31-01-14 16:00,83
31-01-14 15:00,92
31-01-14 14:00,100
31-01-14 13:00,100
31-01-14 12:00,112
31-01-14 11:00,121
31-01-14 10:00,128
31-01-14 09:00,92
31-01-14 08:00,128
31-01-14 07:00,56
31-01-14 06:00,33
31-01-14 05:00,19
31-01-14 04:00,6
31-01-14 03:00,2
31-01-14 02:00,4
31-01-14 01:00,2
31-01-14 00:00,3
30-01-14 23:00,9
30-01-14 22:00,15
30-01-14 21:00,15
30-01-14 20:00,26
30-01-14 19:00,36
30-01-14 18:00,50
30-01-14 17:00,62
30-01-14 16:00,39
30-01-14 15:00,36
30-01-14 14:00,39
30-01-14 13:00,47
30-01-14 12:00,45
30-01-14 11:00,62
30-01-14 10:00,92
30-01-14 09:00,194
30-01-14 08:00,95
30-01-14 07:00,95
30-01-14 06:00,38
30-01-14 05:00,17
30-01-14 04:00,10
30-01-14 03:00,5
30-01-14 02:00,4
30-01-14 01:00,5
30-01-14 00:00,3
29-01-14 23:00,4
29-01-14 22:00,12
29-01-14 21:00,18
29-01-14 20:00,29
29-01-14 19:00,25
29-01-14 18:00,35
29-01-14 17:00,49
29-01-14 16:00,60
29-01-14 15:00,43
29-01-14 14:00,22
29-01-14 13:00,33
29-01-14 12:00,65
29-01-14 11:00,61
29-01-14 10:00,49
29-01-14 09:00,55
29-01-14 08:00,54
29-01-14 07:00,38
29-01-14 06:00,23
29-01-14 05:00,7
29-01-14 04:00,3
29-01-14 03:00,2
29-01-14 02:00,2
29-01-14 01:00,4
29-01-14 00:00,2
28-01-14 23:00,3
28-01-14 22:00,9
28-01-14 21:00,10
28-01-14 20:00,19
28-01-14 19:00,45
28-01-14 18:00,68
28-01-14 17:00,67
28-01-14 16:00,41
28-01-14 15:00,76
28-01-14 14:00,86
28-01-14 13:00,86
28-01-14 12:00,96
28-01-14 11:00,87
28-01-14 10:00,129
28-01-14 09:00,159
28-01-14 08:00,273
28-01-14 07:00,199
28-01-14 06:00,90
28-01-14 05:00,28
28-01-14 04:00,8
28-01-14 03:00,3
28-01-14 02:00,2
28-01-14 01:00,9
