Datum Zeit,Klingenthal NO
,µg/m³
01-04-10 00:00,1
31-03-10 23:00,1
31-03-10 22:00,2
31-03-10 21:00,2
31-03-10 20:00,1
31-03-10 19:00,1
31-03-10 18:00,2
31-03-10 17:00,2
31-03-10 16:00,2
31-03-10 15:00,2
31-03-10 14:00,3
31-03-10 13:00,5
31-03-10 12:00,5
31-03-10 11:00,3
31-03-10 10:00,3
31-03-10 09:00,2
31-03-10 08:00,1
31-03-10 07:00,2
31-03-10 06:00,1
31-03-10 05:00,1
31-03-10 04:00,1
31-03-10 03:00,1
31-03-10 02:00,1
31-03-10 01:00,1
31-03-10 00:00,1
30-03-10 23:00,1
30-03-10 22:00,1
30-03-10 21:00,8
30-03-10 20:00,8
30-03-10 19:00,3
30-03-10 18:00,1
30-03-10 17:00,2
30-03-10 16:00,1
30-03-10 15:00,1
30-03-10 14:00,2
30-03-10 13:00,2
30-03-10 12:00,3
30-03-10 11:00,2
30-03-10 10:00,5
30-03-10 09:00,37
30-03-10 08:00,51
30-03-10 07:00,39
30-03-10 06:00,17
30-03-10 05:00,7
30-03-10 04:00,2
30-03-10 03:00,1
30-03-10 02:00,1
30-03-10 01:00,1
30-03-10 00:00,1
29-03-10 23:00,3
29-03-10 22:00,6
29-03-10 21:00,9
29-03-10 20:00,11
29-03-10 19:00,6
29-03-10 18:00,4
29-03-10 17:00,3
29-03-10 16:00,2
29-03-10 15:00,1
29-03-10 14:00,3
29-03-10 13:00,3
29-03-10 12:00,1
29-03-10 11:00,2
29-03-10 10:00,4
29-03-10 09:00,2
29-03-10 08:00,2
29-03-10 07:00,2
29-03-10 06:00,6
29-03-10 05:00,3
29-03-10 04:00,1
29-03-10 03:00,2
29-03-10 02:00,1
29-03-10 01:00,1
29-03-10 00:00,1
28-03-10 23:00,3
28-03-10 22:00,2
28-03-10 21:00,3
28-03-10 20:00,3
28-03-10 19:00,2
28-03-10 18:00,1
28-03-10 17:00,1
28-03-10 16:00,1
28-03-10 15:00,1
28-03-10 14:00,1
28-03-10 13:00,1
28-03-10 12:00,1
28-03-10 11:00,1
28-03-10 10:00,1
28-03-10 09:00,1
28-03-10 08:00,1
28-03-10 07:00,1
28-03-10 06:00,1
28-03-10 05:00,1
28-03-10 04:00,1
28-03-10 03:00,1
28-03-10 02:00,1
28-03-10 01:00,1
28-03-10 00:00,1
27-03-10 23:00,1
27-03-10 22:00,2
27-03-10 21:00,3
27-03-10 20:00,7
27-03-10 19:00,3
27-03-10 18:00,3
27-03-10 17:00,1
27-03-10 16:00,1
27-03-10 15:00,1
27-03-10 14:00,1
27-03-10 13:00,1
27-03-10 12:00,1
27-03-10 11:00,2
27-03-10 10:00,1
27-03-10 09:00,1
27-03-10 08:00,1
27-03-10 07:00,1
27-03-10 06:00,1
27-03-10 05:00,1
27-03-10 04:00,1
27-03-10 03:00,1
27-03-10 02:00,1
27-03-10 01:00,1
27-03-10 00:00,1
26-03-10 23:00,1
26-03-10 22:00,1
26-03-10 21:00,1
26-03-10 20:00,1
26-03-10 19:00,1
26-03-10 18:00,5
26-03-10 17:00,3
26-03-10 16:00,1
26-03-10 15:00,2
26-03-10 14:00,3
26-03-10 13:00,3
26-03-10 12:00,5
26-03-10 11:00,5
26-03-10 10:00,23
26-03-10 09:00,27
26-03-10 08:00,52
26-03-10 07:00,19
26-03-10 06:00,12
26-03-10 05:00,7
26-03-10 04:00,3
26-03-10 03:00,2
26-03-10 02:00,1
26-03-10 01:00,2
26-03-10 00:00,4
25-03-10 23:00,3
25-03-10 22:00,4
25-03-10 21:00,6
25-03-10 20:00,6
25-03-10 19:00,9
25-03-10 18:00,8
25-03-10 17:00,7
25-03-10 16:00,3
25-03-10 15:00,4
25-03-10 14:00,3
25-03-10 13:00,2
25-03-10 12:00,5
25-03-10 11:00,2
25-03-10 10:00,14
25-03-10 09:00,50
25-03-10 08:00,41
25-03-10 07:00,23
25-03-10 06:00,8
25-03-10 05:00,3
25-03-10 04:00,1
25-03-10 03:00,1
25-03-10 02:00,1
25-03-10 01:00,1
25-03-10 00:00,2
24-03-10 23:00,3
24-03-10 22:00,2
24-03-10 21:00,3
24-03-10 20:00,7
24-03-10 19:00,7
24-03-10 18:00,11
24-03-10 17:00,2
24-03-10 16:00,1
24-03-10 15:00,1
24-03-10 14:00,2
24-03-10 13:00,2
24-03-10 12:00,1
24-03-10 11:00,6
24-03-10 10:00,47
24-03-10 09:00,49
24-03-10 08:00,30
24-03-10 07:00,20
24-03-10 06:00,11
24-03-10 05:00,5
24-03-10 04:00,2
24-03-10 03:00,2
24-03-10 02:00,1
24-03-10 01:00,2
24-03-10 00:00,4
23-03-10 23:00,3
23-03-10 22:00,4
23-03-10 21:00,5
23-03-10 20:00,8
23-03-10 19:00,5
23-03-10 18:00,8
23-03-10 17:00,5
23-03-10 16:00,3
23-03-10 15:00,2
23-03-10 14:00,2
23-03-10 13:00,3
23-03-10 12:00,3
23-03-10 11:00,9
23-03-10 10:00,10
23-03-10 09:00,19
23-03-10 08:00,25
23-03-10 07:00,20
23-03-10 06:00,11
23-03-10 05:00,7
23-03-10 04:00,2
23-03-10 03:00,2
23-03-10 02:00,2
23-03-10 01:00,2
23-03-10 00:00,3
22-03-10 23:00,7
22-03-10 22:00,12
22-03-10 21:00,11
22-03-10 20:00,11
22-03-10 19:00,21
22-03-10 18:00,18
22-03-10 17:00,15
22-03-10 16:00,11
22-03-10 15:00,6
22-03-10 14:00,4
22-03-10 13:00,6
22-03-10 12:00,4
22-03-10 11:00,3
22-03-10 10:00,10
22-03-10 09:00,9
22-03-10 08:00,6
22-03-10 07:00,5
22-03-10 06:00,4
22-03-10 05:00,3
22-03-10 04:00,1
22-03-10 03:00,1
22-03-10 02:00,1
22-03-10 01:00,1
22-03-10 00:00,1
21-03-10 23:00,3
21-03-10 22:00,15
21-03-10 21:00,8
21-03-10 20:00,14
21-03-10 19:00,13
21-03-10 18:00,4
21-03-10 17:00,7
21-03-10 16:00,5
21-03-10 15:00,2
21-03-10 14:00,6
21-03-10 13:00,2
21-03-10 12:00,4
21-03-10 11:00,5
21-03-10 10:00,7
21-03-10 09:00,7
21-03-10 08:00,3
21-03-10 07:00,2
21-03-10 06:00,1
21-03-10 05:00,1
21-03-10 04:00,1
21-03-10 03:00,1
21-03-10 02:00,5
21-03-10 01:00,2
21-03-10 00:00,9
20-03-10 23:00,17
20-03-10 22:00,18
20-03-10 21:00,22
20-03-10 20:00,28
20-03-10 19:00,34
20-03-10 18:00,30
20-03-10 17:00,42
20-03-10 16:00,23
20-03-10 15:00,21
20-03-10 14:00,25
20-03-10 13:00,19
20-03-10 12:00,27
20-03-10 11:00,51
20-03-10 10:00,23
20-03-10 09:00,15
20-03-10 08:00,9
20-03-10 07:00,5
20-03-10 06:00,1
20-03-10 05:00,1
20-03-10 04:00,1
20-03-10 03:00,1
20-03-10 02:00,2
20-03-10 01:00,2
20-03-10 00:00,5
19-03-10 23:00,5
19-03-10 22:00,2
19-03-10 21:00,3
19-03-10 20:00,3
19-03-10 19:00,5
19-03-10 18:00,10
19-03-10 17:00,5
19-03-10 16:00,3
19-03-10 15:00,3
19-03-10 14:00,3
19-03-10 13:00,3
19-03-10 12:00,3
19-03-10 11:00,11
19-03-10 10:00,17
19-03-10 09:00,44
19-03-10 08:00,49
19-03-10 07:00,35
19-03-10 06:00,8
19-03-10 05:00,2
19-03-10 04:00,1
19-03-10 03:00,2
19-03-10 02:00,1
19-03-10 01:00,1
19-03-10 00:00,1
18-03-10 23:00,1
18-03-10 22:00,2
18-03-10 21:00,1
18-03-10 20:00,3
18-03-10 19:00,2
18-03-10 18:00,5
18-03-10 17:00,4
18-03-10 16:00,6
18-03-10 15:00,
18-03-10 14:00,
18-03-10 13:00,
18-03-10 12:00,
18-03-10 11:00,
18-03-10 10:00,13
18-03-10 09:00,25
18-03-10 08:00,21
18-03-10 07:00,9
18-03-10 06:00,6
18-03-10 05:00,2
18-03-10 04:00,1
18-03-10 03:00,1
18-03-10 02:00,2
18-03-10 01:00,4
18-03-10 00:00,5
17-03-10 23:00,7
17-03-10 22:00,8
17-03-10 21:00,6
17-03-10 20:00,4
17-03-10 19:00,4
17-03-10 18:00,5
17-03-10 17:00,4
17-03-10 16:00,4
17-03-10 15:00,6
17-03-10 14:00,5
17-03-10 13:00,5
17-03-10 12:00,6
17-03-10 11:00,10
17-03-10 10:00,12
17-03-10 09:00,22
17-03-10 08:00,27
17-03-10 07:00,7
17-03-10 06:00,1
17-03-10 05:00,2
17-03-10 04:00,1
17-03-10 03:00,1
17-03-10 02:00,1
17-03-10 01:00,1
17-03-10 00:00,1
16-03-10 23:00,1
16-03-10 22:00,1
16-03-10 21:00,1
16-03-10 20:00,2
16-03-10 19:00,5
16-03-10 18:00,8
16-03-10 17:00,5
16-03-10 16:00,3
16-03-10 15:00,4
16-03-10 14:00,3
16-03-10 13:00,3
16-03-10 12:00,3
16-03-10 11:00,3
16-03-10 10:00,5
16-03-10 09:00,3
16-03-10 08:00,3
16-03-10 07:00,4
16-03-10 06:00,2
16-03-10 05:00,1
16-03-10 04:00,1
16-03-10 03:00,1
16-03-10 02:00,1
16-03-10 01:00,1
16-03-10 00:00,1
15-03-10 23:00,1
15-03-10 22:00,1
15-03-10 21:00,1
15-03-10 20:00,1
15-03-10 19:00,1
15-03-10 18:00,1
15-03-10 17:00,1
15-03-10 16:00,2
15-03-10 15:00,3
15-03-10 14:00,3
15-03-10 13:00,3
15-03-10 12:00,5
15-03-10 11:00,3
15-03-10 10:00,4
15-03-10 09:00,4
15-03-10 08:00,4
15-03-10 07:00,7
15-03-10 06:00,6
15-03-10 05:00,1
15-03-10 04:00,1
15-03-10 03:00,1
15-03-10 02:00,1
15-03-10 01:00,1
15-03-10 00:00,1
14-03-10 23:00,1
14-03-10 22:00,1
14-03-10 21:00,1
14-03-10 20:00,1
14-03-10 19:00,1
14-03-10 18:00,1
14-03-10 17:00,1
14-03-10 16:00,2
14-03-10 15:00,2
14-03-10 14:00,2
14-03-10 13:00,2
14-03-10 12:00,2
14-03-10 11:00,1
14-03-10 10:00,1
14-03-10 09:00,1
14-03-10 08:00,1
14-03-10 07:00,1
14-03-10 06:00,1
14-03-10 05:00,1
14-03-10 04:00,1
14-03-10 03:00,1
14-03-10 02:00,1
14-03-10 01:00,1
14-03-10 00:00,1
13-03-10 23:00,1
13-03-10 22:00,1
13-03-10 21:00,1
13-03-10 20:00,1
13-03-10 19:00,1
13-03-10 18:00,2
13-03-10 17:00,2
13-03-10 16:00,2
13-03-10 15:00,2
13-03-10 14:00,2
13-03-10 13:00,3
13-03-10 12:00,4
13-03-10 11:00,3
13-03-10 10:00,2
13-03-10 09:00,2
13-03-10 08:00,1
13-03-10 07:00,1
13-03-10 06:00,1
13-03-10 05:00,1
13-03-10 04:00,1
13-03-10 03:00,1
13-03-10 02:00,1
13-03-10 01:00,1
13-03-10 00:00,1
12-03-10 23:00,1
12-03-10 22:00,1
12-03-10 21:00,2
12-03-10 20:00,3
12-03-10 19:00,3
12-03-10 18:00,7
12-03-10 17:00,8
12-03-10 16:00,9
12-03-10 15:00,11
12-03-10 14:00,9
12-03-10 13:00,6
12-03-10 12:00,9
12-03-10 11:00,5
12-03-10 10:00,5
12-03-10 09:00,3
12-03-10 08:00,1
12-03-10 07:00,1
12-03-10 06:00,1
12-03-10 05:00,1
12-03-10 04:00,1
12-03-10 03:00,1
12-03-10 02:00,1
12-03-10 01:00,1
12-03-10 00:00,1
11-03-10 23:00,1
11-03-10 22:00,1
11-03-10 21:00,1
11-03-10 20:00,1
11-03-10 19:00,2
11-03-10 18:00,4
11-03-10 17:00,6
11-03-10 16:00,6
11-03-10 15:00,8
11-03-10 14:00,
11-03-10 13:00,8
11-03-10 12:00,9
11-03-10 11:00,8
11-03-10 10:00,7
11-03-10 09:00,19
11-03-10 08:00,15
11-03-10 07:00,16
11-03-10 06:00,8
11-03-10 05:00,1
11-03-10 04:00,1
11-03-10 03:00,1
11-03-10 02:00,1
11-03-10 01:00,1
11-03-10 00:00,1
10-03-10 23:00,2
10-03-10 22:00,1
10-03-10 21:00,1
10-03-10 20:00,1
10-03-10 19:00,1
10-03-10 18:00,1
10-03-10 17:00,1
10-03-10 16:00,
10-03-10 15:00,
10-03-10 14:00,
10-03-10 13:00,4
10-03-10 12:00,3
10-03-10 11:00,4
10-03-10 10:00,9
10-03-10 09:00,26
10-03-10 08:00,31
10-03-10 07:00,4
10-03-10 06:00,4
10-03-10 05:00,1
10-03-10 04:00,1
10-03-10 03:00,1
10-03-10 02:00,1
10-03-10 01:00,1
10-03-10 00:00,1
09-03-10 23:00,1
09-03-10 22:00,6
09-03-10 21:00,2
09-03-10 20:00,1
09-03-10 19:00,6
09-03-10 18:00,20
09-03-10 17:00,2
09-03-10 16:00,2
09-03-10 15:00,3
09-03-10 14:00,2
09-03-10 13:00,4
09-03-10 12:00,5
09-03-10 11:00,7
09-03-10 10:00,21
09-03-10 09:00,47
09-03-10 08:00,34
09-03-10 07:00,13
09-03-10 06:00,5
09-03-10 05:00,4
09-03-10 04:00,1
09-03-10 03:00,1
09-03-10 02:00,1
09-03-10 01:00,1
09-03-10 00:00,1
08-03-10 23:00,1
08-03-10 22:00,1
08-03-10 21:00,2
08-03-10 20:00,3
08-03-10 19:00,2
08-03-10 18:00,3
08-03-10 17:00,4
08-03-10 16:00,7
08-03-10 15:00,4
08-03-10 14:00,4
08-03-10 13:00,4
08-03-10 12:00,28
08-03-10 11:00,3
08-03-10 10:00,3
08-03-10 09:00,21
08-03-10 08:00,9
08-03-10 07:00,4
08-03-10 06:00,4
08-03-10 05:00,2
08-03-10 04:00,1
08-03-10 03:00,1
08-03-10 02:00,1
08-03-10 01:00,1
08-03-10 00:00,1
07-03-10 23:00,1
07-03-10 22:00,1
07-03-10 21:00,5
07-03-10 20:00,4
07-03-10 19:00,3
07-03-10 18:00,4
07-03-10 17:00,3
07-03-10 16:00,2
07-03-10 15:00,2
07-03-10 14:00,2
07-03-10 13:00,3
07-03-10 12:00,3
07-03-10 11:00,3
07-03-10 10:00,12
07-03-10 09:00,26
07-03-10 08:00,15
07-03-10 07:00,7
07-03-10 06:00,1
07-03-10 05:00,2
07-03-10 04:00,1
07-03-10 03:00,1
07-03-10 02:00,2
07-03-10 01:00,1
07-03-10 00:00,1
06-03-10 23:00,2
06-03-10 22:00,5
06-03-10 21:00,1
06-03-10 20:00,3
06-03-10 19:00,4
06-03-10 18:00,1
06-03-10 17:00,2
06-03-10 16:00,4
06-03-10 15:00,2
06-03-10 14:00,4
06-03-10 13:00,6
06-03-10 12:00,4
06-03-10 11:00,3
06-03-10 10:00,4
06-03-10 09:00,5
06-03-10 08:00,1
06-03-10 07:00,3
06-03-10 06:00,1
06-03-10 05:00,1
06-03-10 04:00,1
06-03-10 03:00,1
06-03-10 02:00,1
06-03-10 01:00,1
06-03-10 00:00,1
05-03-10 23:00,2
05-03-10 22:00,4
05-03-10 21:00,1
05-03-10 20:00,6
05-03-10 19:00,4
05-03-10 18:00,4
05-03-10 17:00,3
05-03-10 16:00,4
05-03-10 15:00,5
05-03-10 14:00,5
05-03-10 13:00,4
05-03-10 12:00,5
05-03-10 11:00,5
05-03-10 10:00,4
05-03-10 09:00,3
05-03-10 08:00,8
05-03-10 07:00,4
05-03-10 06:00,2
05-03-10 05:00,3
05-03-10 04:00,1
05-03-10 03:00,1
05-03-10 02:00,1
05-03-10 01:00,1
05-03-10 00:00,1
04-03-10 23:00,1
04-03-10 22:00,1
04-03-10 21:00,1
04-03-10 20:00,2
04-03-10 19:00,5
04-03-10 18:00,4
04-03-10 17:00,4
04-03-10 16:00,6
04-03-10 15:00,
04-03-10 14:00,
04-03-10 13:00,
04-03-10 12:00,
04-03-10 11:00,
04-03-10 10:00,
04-03-10 09:00,
04-03-10 08:00,
04-03-10 07:00,
04-03-10 06:00,
04-03-10 05:00,
04-03-10 04:00,
04-03-10 03:00,
04-03-10 02:00,
04-03-10 01:00,
04-03-10 00:00,
03-03-10 23:00,
03-03-10 22:00,
03-03-10 21:00,
03-03-10 20:00,
03-03-10 19:00,
03-03-10 18:00,
03-03-10 17:00,
03-03-10 16:00,
03-03-10 15:00,
03-03-10 14:00,
03-03-10 13:00,
03-03-10 12:00,
03-03-10 11:00,
03-03-10 10:00,
03-03-10 09:00,
03-03-10 08:00,
03-03-10 07:00,
03-03-10 06:00,
03-03-10 05:00,
03-03-10 04:00,
03-03-10 03:00,
03-03-10 02:00,
03-03-10 01:00,
03-03-10 00:00,
02-03-10 23:00,
02-03-10 22:00,
02-03-10 21:00,
02-03-10 20:00,
02-03-10 19:00,
02-03-10 18:00,
02-03-10 17:00,
02-03-10 16:00,
02-03-10 15:00,
02-03-10 14:00,
02-03-10 13:00,
02-03-10 12:00,
02-03-10 11:00,
02-03-10 10:00,
02-03-10 09:00,
02-03-10 08:00,
02-03-10 07:00,
02-03-10 06:00,
02-03-10 05:00,
02-03-10 04:00,
02-03-10 03:00,
02-03-10 02:00,
02-03-10 01:00,1
02-03-10 00:00,2
01-03-10 23:00,1
01-03-10 22:00,1
