Datum Zeit,Collmberg O3
,µg/m³
01-08-08 00:00,91
31-07-08 23:00,103
31-07-08 22:00,99
31-07-08 21:00,109
31-07-08 20:00,119
31-07-08 19:00,132
31-07-08 18:00,133
31-07-08 17:00,139
31-07-08 16:00,146
31-07-08 15:00,141
31-07-08 14:00,137
31-07-08 13:00,127
31-07-08 12:00,115
31-07-08 11:00,110
31-07-08 10:00,89
31-07-08 09:00,63
31-07-08 08:00,58
31-07-08 07:00,61
31-07-08 06:00,64
31-07-08 05:00,70
31-07-08 04:00,69
31-07-08 03:00,69
31-07-08 02:00,77
31-07-08 01:00,78
31-07-08 00:00,86
30-07-08 23:00,88
30-07-08 22:00,91
30-07-08 21:00,92
30-07-08 20:00,104
30-07-08 19:00,111
30-07-08 18:00,116
30-07-08 17:00,120
30-07-08 16:00,126
30-07-08 15:00,132
30-07-08 14:00,132
30-07-08 13:00,128
30-07-08 12:00,119
30-07-08 11:00,100
30-07-08 10:00,78
30-07-08 09:00,58
30-07-08 08:00,52
30-07-08 07:00,72
30-07-08 06:00,65
30-07-08 05:00,85
30-07-08 04:00,95
30-07-08 03:00,90
30-07-08 02:00,87
30-07-08 01:00,92
30-07-08 00:00,100
29-07-08 23:00,91
29-07-08 22:00,89
29-07-08 21:00,99
29-07-08 20:00,111
29-07-08 19:00,132
29-07-08 18:00,141
29-07-08 17:00,143
29-07-08 16:00,143
29-07-08 15:00,136
29-07-08 14:00,133
29-07-08 13:00,128
29-07-08 12:00,130
29-07-08 11:00,111
29-07-08 10:00,78
29-07-08 09:00,65
29-07-08 08:00,74
29-07-08 07:00,94
29-07-08 06:00,93
29-07-08 05:00,84
29-07-08 04:00,73
29-07-08 03:00,72
29-07-08 02:00,81
29-07-08 01:00,97
29-07-08 00:00,97
28-07-08 23:00,99
28-07-08 22:00,106
28-07-08 21:00,110
28-07-08 20:00,118
28-07-08 19:00,119
28-07-08 18:00,117
28-07-08 17:00,119
28-07-08 16:00,119
28-07-08 15:00,120
28-07-08 14:00,120
28-07-08 13:00,121
28-07-08 12:00,118
28-07-08 11:00,101
28-07-08 10:00,86
28-07-08 09:00,79
28-07-08 08:00,86
28-07-08 07:00,93
28-07-08 06:00,95
28-07-08 05:00,98
28-07-08 04:00,96
28-07-08 03:00,96
28-07-08 02:00,87
28-07-08 01:00,92
28-07-08 00:00,94
27-07-08 23:00,96
27-07-08 22:00,97
27-07-08 21:00,92
27-07-08 20:00,96
27-07-08 19:00,101
27-07-08 18:00,103
27-07-08 17:00,104
27-07-08 16:00,106
27-07-08 15:00,105
27-07-08 14:00,105
27-07-08 13:00,105
27-07-08 12:00,103
27-07-08 11:00,105
27-07-08 10:00,94
27-07-08 09:00,82
27-07-08 08:00,73
27-07-08 07:00,70
27-07-08 06:00,70
27-07-08 05:00,75
27-07-08 04:00,80
27-07-08 03:00,87
27-07-08 02:00,87
27-07-08 01:00,105
27-07-08 00:00,115
26-07-08 23:00,115
26-07-08 22:00,118
26-07-08 21:00,117
26-07-08 20:00,115
26-07-08 19:00,116
26-07-08 18:00,122
26-07-08 17:00,123
26-07-08 16:00,118
26-07-08 15:00,124
26-07-08 14:00,124
26-07-08 13:00,119
26-07-08 12:00,118
26-07-08 11:00,108
26-07-08 10:00,87
26-07-08 09:00,64
26-07-08 08:00,52
26-07-08 07:00,53
26-07-08 06:00,60
26-07-08 05:00,60
26-07-08 04:00,61
26-07-08 03:00,73
26-07-08 02:00,77
26-07-08 01:00,78
26-07-08 00:00,88
25-07-08 23:00,79
25-07-08 22:00,83
25-07-08 21:00,96
25-07-08 20:00,101
25-07-08 19:00,109
25-07-08 18:00,118
25-07-08 17:00,129
25-07-08 16:00,136
25-07-08 15:00,125
25-07-08 14:00,110
25-07-08 13:00,85
25-07-08 12:00,78
25-07-08 11:00,76
25-07-08 10:00,67
25-07-08 09:00,59
25-07-08 08:00,57
25-07-08 07:00,58
25-07-08 06:00,62
25-07-08 05:00,66
25-07-08 04:00,70
25-07-08 03:00,69
25-07-08 02:00,67
25-07-08 01:00,69
25-07-08 00:00,73
24-07-08 23:00,86
24-07-08 22:00,95
24-07-08 21:00,97
24-07-08 20:00,84
24-07-08 19:00,90
24-07-08 18:00,94
24-07-08 17:00,92
24-07-08 16:00,88
24-07-08 15:00,84
24-07-08 14:00,76
24-07-08 13:00,72
24-07-08 12:00,68
24-07-08 11:00,63
