Datum Zeit,Dresden-Nord NO
,µg/m³
01-10-02 00:00,15
30-09-02 23:00,31
30-09-02 22:00,40
30-09-02 21:00,76
30-09-02 20:00,116
30-09-02 19:00,163
30-09-02 18:00,112
30-09-02 17:00,110
30-09-02 16:00,52
30-09-02 15:00,59
30-09-02 14:00,52
30-09-02 13:00,28
30-09-02 12:00,39
30-09-02 11:00,59
30-09-02 10:00,65
30-09-02 09:00,76
30-09-02 08:00,88
30-09-02 07:00,82
30-09-02 06:00,69
30-09-02 05:00,38
30-09-02 04:00,11
30-09-02 03:00,8
30-09-02 02:00,5
30-09-02 01:00,9
30-09-02 00:00,24
29-09-02 23:00,47
29-09-02 22:00,52
29-09-02 21:00,71
29-09-02 20:00,96
29-09-02 19:00,106
29-09-02 18:00,64
29-09-02 17:00,39
29-09-02 16:00,52
29-09-02 15:00,49
29-09-02 14:00,36
29-09-02 13:00,39
29-09-02 12:00,39
29-09-02 11:00,39
29-09-02 10:00,29
29-09-02 09:00,21
29-09-02 08:00,22
29-09-02 07:00,10
29-09-02 06:00,9
29-09-02 05:00,13
29-09-02 04:00,10
29-09-02 03:00,10
29-09-02 02:00,16
29-09-02 01:00,16
29-09-02 00:00,29
28-09-02 23:00,14
28-09-02 22:00,33
28-09-02 21:00,44
28-09-02 20:00,82
28-09-02 19:00,117
28-09-02 18:00,63
28-09-02 17:00,24
28-09-02 16:00,17
28-09-02 15:00,31
28-09-02 14:00,39
28-09-02 13:00,36
28-09-02 12:00,38
28-09-02 11:00,47
28-09-02 10:00,71
28-09-02 09:00,64
28-09-02 08:00,94
28-09-02 07:00,138
28-09-02 06:00,96
28-09-02 05:00,40
28-09-02 04:00,23
28-09-02 03:00,7
28-09-02 02:00,13
28-09-02 01:00,18
28-09-02 00:00,32
27-09-02 23:00,40
27-09-02 22:00,54
27-09-02 21:00,44
27-09-02 20:00,57
27-09-02 19:00,68
27-09-02 18:00,54
27-09-02 17:00,57
27-09-02 16:00,77
27-09-02 15:00,27
27-09-02 14:00,
27-09-02 13:00,
27-09-02 12:00,31
27-09-02 11:00,28
27-09-02 10:00,17
27-09-02 09:00,26
27-09-02 08:00,58
27-09-02 07:00,61
27-09-02 06:00,36
27-09-02 05:00,40
27-09-02 04:00,20
27-09-02 03:00,12
27-09-02 02:00,9
27-09-02 01:00,12
27-09-02 00:00,15
26-09-02 23:00,24
26-09-02 22:00,44
26-09-02 21:00,47
26-09-02 20:00,59
26-09-02 19:00,56
26-09-02 18:00,46
26-09-02 17:00,68
26-09-02 16:00,65
26-09-02 15:00,59
26-09-02 14:00,59
26-09-02 13:00,72
26-09-02 12:00,125
26-09-02 11:00,125
26-09-02 10:00,106
26-09-02 09:00,91
26-09-02 08:00,113
26-09-02 07:00,79
26-09-02 06:00,59
26-09-02 05:00,42
26-09-02 04:00,22
26-09-02 03:00,16
26-09-02 02:00,10
26-09-02 01:00,13
26-09-02 00:00,21
25-09-02 23:00,27
25-09-02 22:00,53
25-09-02 21:00,42
25-09-02 20:00,54
25-09-02 19:00,69
25-09-02 18:00,79
25-09-02 17:00,89
25-09-02 16:00,80
25-09-02 15:00,71
25-09-02 14:00,61
25-09-02 13:00,61
25-09-02 12:00,55
25-09-02 11:00,88
25-09-02 10:00,90
25-09-02 09:00,116
25-09-02 08:00,73
25-09-02 07:00,55
25-09-02 06:00,50
25-09-02 05:00,14
