Datum Zeit,Borna BEN
,µg/m³
01-10-02 00:00,
30-09-02 23:00,
30-09-02 22:00,
30-09-02 21:00,
30-09-02 20:00,
30-09-02 19:00,4.6
30-09-02 18:00,2.3
30-09-02 17:00,2.2
30-09-02 16:00,3.8
30-09-02 15:00,3.5
30-09-02 14:00,3.0
30-09-02 13:00,5.0
30-09-02 12:00,6.4
30-09-02 11:00,5.8
30-09-02 10:00,8.2
30-09-02 09:00,7.5
30-09-02 08:00,7.2
30-09-02 07:00,9.7
30-09-02 06:00,11.9
30-09-02 05:00,4.9
30-09-02 04:00,2.6
30-09-02 03:00,1.9
30-09-02 02:00,1.6
30-09-02 01:00,1.3
30-09-02 00:00,1.5
29-09-02 23:00,2.6
29-09-02 22:00,5.4
29-09-02 21:00,5.1
29-09-02 20:00,7.2
29-09-02 19:00,3.6
29-09-02 18:00,1.2
29-09-02 17:00,3.4
29-09-02 16:00,2.7
29-09-02 15:00,2.0
29-09-02 14:00,1.0
29-09-02 13:00,1.4
29-09-02 12:00,3.2
29-09-02 11:00,3.5
29-09-02 10:00,3.5
29-09-02 09:00,2.2
29-09-02 08:00,2.4
29-09-02 07:00,1.3
29-09-02 06:00,1.6
29-09-02 05:00,1.4
29-09-02 04:00,1.4
29-09-02 03:00,1.7
29-09-02 02:00,1.5
29-09-02 01:00,1.6
29-09-02 00:00,2.3
28-09-02 23:00,4.5
28-09-02 22:00,4.2
28-09-02 21:00,3.3
28-09-02 20:00,3.8
28-09-02 19:00,5.6
28-09-02 18:00,4.7
28-09-02 17:00,2.0
28-09-02 16:00,1.3
28-09-02 15:00,2.5
28-09-02 14:00,3.0
28-09-02 13:00,2.0
28-09-02 12:00,4.1
28-09-02 11:00,5.4
28-09-02 10:00,6.7
28-09-02 09:00,6.2
28-09-02 08:00,4.7
28-09-02 07:00,5.8
28-09-02 06:00,2.7
28-09-02 05:00,0.9
28-09-02 04:00,0.8
28-09-02 03:00,1.1
28-09-02 02:00,0.7
28-09-02 01:00,0.9
28-09-02 00:00,1.1
27-09-02 23:00,1.3
27-09-02 22:00,1.8
27-09-02 21:00,2.3
27-09-02 20:00,4.8
27-09-02 19:00,1.8
27-09-02 18:00,1.0
27-09-02 17:00,0.6
27-09-02 16:00,0.5
27-09-02 15:00,0.5
27-09-02 14:00,0.5
27-09-02 13:00,0.5
27-09-02 12:00,0.4
27-09-02 11:00,0.8
27-09-02 10:00,0.4
27-09-02 09:00,0.4
27-09-02 08:00,0.8
27-09-02 07:00,0.6
27-09-02 06:00,0.4
27-09-02 05:00,
27-09-02 04:00,
27-09-02 03:00,
27-09-02 02:00,
27-09-02 01:00,
27-09-02 00:00,0.7
26-09-02 23:00,1.3
26-09-02 22:00,2.4
26-09-02 21:00,3.1
26-09-02 20:00,4.7
26-09-02 19:00,5.5
26-09-02 18:00,4.1
26-09-02 17:00,1.4
26-09-02 16:00,4.2
26-09-02 15:00,5.4
26-09-02 14:00,3.0
26-09-02 13:00,2.6
26-09-02 12:00,1.4
26-09-02 11:00,2.6
26-09-02 10:00,3.7
26-09-02 09:00,4.3
26-09-02 08:00,5.6
26-09-02 07:00,11.3
26-09-02 06:00,5.9
26-09-02 05:00,1.8
26-09-02 04:00,1.2
26-09-02 03:00,0.6
26-09-02 02:00,0.7
26-09-02 01:00,0.7
26-09-02 00:00,1.0
25-09-02 23:00,1.5
25-09-02 22:00,2.3
25-09-02 21:00,3.0
25-09-02 20:00,4.2
25-09-02 19:00,6.0
25-09-02 18:00,7.0
25-09-02 17:00,6.6
25-09-02 16:00,6.1
25-09-02 15:00,6.9
25-09-02 14:00,3.7
25-09-02 13:00,3.0
25-09-02 12:00,3.3
25-09-02 11:00,2.0
25-09-02 10:00,1.8
25-09-02 09:00,1.8
25-09-02 08:00,3.1
25-09-02 07:00,1.8
25-09-02 06:00,1.1
25-09-02 05:00,0.6
25-09-02 04:00,0.5
25-09-02 03:00,0.6
25-09-02 02:00,0.6
25-09-02 01:00,0.6
25-09-02 00:00,0.5
24-09-02 23:00,0.6
24-09-02 22:00,0.5
24-09-02 21:00,0.7
24-09-02 20:00,0.7
24-09-02 19:00,0.7
24-09-02 18:00,1.5
24-09-02 17:00,0.9
24-09-02 16:00,1.8
24-09-02 15:00,1.1
24-09-02 14:00,0.9
24-09-02 13:00,1.1
24-09-02 12:00,1.2
24-09-02 11:00,1.6
24-09-02 10:00,1.8
24-09-02 09:00,1.8
24-09-02 08:00,0.9
24-09-02 07:00,1.1
24-09-02 06:00,0.9
24-09-02 05:00,0.8
24-09-02 04:00,0.7
24-09-02 03:00,0.7
24-09-02 02:00,0.7
24-09-02 01:00,0.8
24-09-02 00:00,0.9
23-09-02 23:00,1.2
23-09-02 22:00,1.6
23-09-02 21:00,1.8
23-09-02 20:00,1.9
23-09-02 19:00,1.7
23-09-02 18:00,2.0
23-09-02 17:00,2.3
23-09-02 16:00,2.5
23-09-02 15:00,2.6
23-09-02 14:00,1.7
23-09-02 13:00,1.7
23-09-02 12:00,1.5
23-09-02 11:00,1.5
23-09-02 10:00,1.4
23-09-02 09:00,
23-09-02 08:00,
23-09-02 07:00,
23-09-02 06:00,
23-09-02 05:00,1.2
23-09-02 04:00,0.5
23-09-02 03:00,0.5
23-09-02 02:00,0.6
23-09-02 01:00,0.9
23-09-02 00:00,1.5
22-09-02 23:00,1.7
22-09-02 22:00,2.9
22-09-02 21:00,2.8
22-09-02 20:00,4.3
22-09-02 19:00,10.6
22-09-02 18:00,4.0
22-09-02 17:00,3.8
22-09-02 16:00,1.7
22-09-02 15:00,2.8
22-09-02 14:00,2.3
22-09-02 13:00,1.8
22-09-02 12:00,1.8
22-09-02 11:00,1.7
22-09-02 10:00,1.8
22-09-02 09:00,2.1
22-09-02 08:00,1.5
22-09-02 07:00,0.8
22-09-02 06:00,1.1
22-09-02 05:00,1.1
22-09-02 04:00,1.0
22-09-02 03:00,1.1
22-09-02 02:00,1.0
22-09-02 01:00,1.6
22-09-02 00:00,3.1
21-09-02 23:00,3.8
21-09-02 22:00,4.3
21-09-02 21:00,4.0
21-09-02 20:00,1.3
21-09-02 19:00,1.4
21-09-02 18:00,0.9
21-09-02 17:00,1.1
21-09-02 16:00,0.6
21-09-02 15:00,0.5
21-09-02 14:00,2.5
21-09-02 13:00,2.7
21-09-02 12:00,2.6
21-09-02 11:00,3.7
21-09-02 10:00,4.9
21-09-02 09:00,1.6
21-09-02 08:00,4.3
21-09-02 07:00,2.8
21-09-02 06:00,2.1
21-09-02 05:00,1.1
21-09-02 04:00,1.2
21-09-02 03:00,0.9
21-09-02 02:00,1.0
21-09-02 01:00,1.5
21-09-02 00:00,2.3
20-09-02 23:00,2.0
20-09-02 22:00,3.6
20-09-02 21:00,2.0
20-09-02 20:00,2.2
20-09-02 19:00,3.7
20-09-02 18:00,5.1
20-09-02 17:00,2.9
20-09-02 16:00,1.0
20-09-02 15:00,1.0
20-09-02 14:00,0.6
20-09-02 13:00,1.4
20-09-02 12:00,
20-09-02 11:00,
20-09-02 10:00,
20-09-02 09:00,
20-09-02 08:00,2.4
20-09-02 07:00,2.7
20-09-02 06:00,4.8
20-09-02 05:00,3.7
20-09-02 04:00,2.2
20-09-02 03:00,1.3
20-09-02 02:00,1.5
20-09-02 01:00,1.5
20-09-02 00:00,1.3
19-09-02 23:00,3.1
19-09-02 22:00,2.7
19-09-02 21:00,3.7
19-09-02 20:00,2.3
19-09-02 19:00,3.9
19-09-02 18:00,3.3
19-09-02 17:00,2.1
19-09-02 16:00,2.5
19-09-02 15:00,1.3
19-09-02 14:00,0.8
19-09-02 13:00,1.0
19-09-02 12:00,0.8
19-09-02 11:00,1.1
19-09-02 10:00,1.6
19-09-02 09:00,5.8
19-09-02 08:00,6.6
19-09-02 07:00,7.4
19-09-02 06:00,5.3
19-09-02 05:00,2.9
19-09-02 04:00,1.4
19-09-02 03:00,1.5
19-09-02 02:00,1.1
19-09-02 01:00,1.5
19-09-02 00:00,1.1
18-09-02 23:00,2.7
18-09-02 22:00,1.6
18-09-02 21:00,2.2
