Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-12-01,,,,,,22,,15.28,
2012-12-01,01:00,,33,41,,,,,
2012-12-01,02:00,,23,37,,,,,
2012-12-01,03:00,,28,37,,,,,
2012-12-01,04:00,,26,41,,,,,
2012-12-01,05:00,,38,49,,,,,
2012-12-01,06:00,,45,49,,,,,
2012-12-01,07:00,,75,52,,,,,
2012-12-01,08:00,,88,60,,,,,
2012-12-01,09:00,,111,71,,,,,
2012-12-01,10:00,,117,80,,,,,
2012-12-01,11:00,,127,79,,,,,
2012-12-01,12:00,,101,73,,,,,
2012-12-01,13:00,,91,62,,,,,
2012-12-01,14:00,,75,58,,,,,
2012-12-01,15:00,,107,71,,,,,
2012-12-01,16:00,,135,91,,,,,
2012-12-01,17:00,,134,90,,,,,
2012-12-01,18:00,,116,91,,,,,
2012-12-01,19:00,,121,91,,,,,
2012-12-01,20:00,,117,88,,,,,
2012-12-01,21:00,,87,79,,,,,
2012-12-01,22:00,,74,75,,,,,
2012-12-01,23:00,,53,63,,,,,
2012-12-02,,,,,,19,,13.64,
2012-12-02,00:00,,55,62,,,,,
2012-12-02,01:00,,34,48,,,,,
2012-12-02,02:00,,26,41,,,,,
2012-12-02,03:00,,29,41,,,,,
2012-12-02,04:00,,22,38,,,,,
2012-12-02,05:00,,14,25,,,,,
2012-12-02,06:00,,15,29,,,,,
2012-12-02,07:00,,13,28,,,,,
2012-12-02,08:00,,12,26,,,,,
2012-12-02,09:00,,26,30,,,,,
2012-12-02,10:00,,53,42,,,,,
2012-12-02,11:00,,64,52,,,,,
2012-12-02,12:00,,65,50,,,,,
2012-12-02,13:00,,81,55,,,,,
2012-12-02,14:00,,76,50,,,,,
2012-12-02,15:00,,92,62,,,,,
2012-12-02,16:00,,98,65,,,,,
2012-12-02,17:00,,116,69,,,,,
2012-12-02,18:00,,131,76,,,,,
2012-12-02,19:00,,100,73,,,,,
2012-12-02,20:00,,85,63,,,,,
2012-12-02,21:00,,56,49,,,,,
2012-12-02,22:00,,31,33,,,,,
2012-12-02,23:00,,30,27,,,,,
2012-12-03,,,,,,29,,18.44,
2012-12-03,00:00,,9,22,,,,,
2012-12-03,01:00,,3,21,,,,,
2012-12-03,02:00,,6,22,,,,,
2012-12-03,03:00,,9,27,,,,,
2012-12-03,04:00,,12,26,,,,,
2012-12-03,05:00,,22,26,,,,,
2012-12-03,06:00,,29,29,,,,,
2012-12-03,07:00,,82,47,,,,,
2012-12-03,08:00,,133,64,,,,,
2012-12-03,09:00,,178,80,,,,,
2012-12-03,10:00,,157,71,,,,,
2012-12-03,11:00,,128,63,,,,,
2012-12-03,12:00,,98,50,,,,,
2012-12-03,13:00,,115,57,,,,,
2012-12-03,14:00,,154,81,,,,,
2012-12-03,15:00,,166,83,,,,,
2012-12-03,16:00,,172,95,,,,,
2012-12-03,17:00,,186,103,,,,,
2012-12-03,18:00,,194,110,,,,,
2012-12-03,19:00,,173,102,,,,,
2012-12-03,20:00,,82,74,,,,,
2012-12-03,21:00,,48,53,,,,,
2012-12-03,22:00,,33,45,,,,,
2012-12-03,23:00,,30,43,,,,,
2012-12-04,,,,,,18,,10.43,
2012-12-04,00:00,,11,23,,,,,
2012-12-04,01:00,,14,20,,,,,
2012-12-04,02:00,,8,21,,,,,
2012-12-04,03:00,,7,16,,,,,
2012-12-04,04:00,,13,17,,,,,
2012-12-04,05:00,,18,21,,,,,
2012-12-04,06:00,,45,38,,,,,
2012-12-04,07:00,,88,49,,,,,
2012-12-04,08:00,,195,96,,,,,
2012-12-04,09:00,,196,92,,,,,
2012-12-04,10:00,,160,85,,,,,
2012-12-04,11:00,,153,83,,,,,
2012-12-04,12:00,,137,77,,,,,
2012-12-04,13:00,,118,71,,,,,
2012-12-04,14:00,,154,93,,,,,
2012-12-04,15:00,,193,112,,,,,
2012-12-04,16:00,,176,109,,,,,
2012-12-04,17:00,,148,101,,,,,
2012-12-04,18:00,,88,68,,,,,
2012-12-04,19:00,,65,54,,,,,
2012-12-04,20:00,,48,40,,,,,
2012-12-04,21:00,,25,28,,,,,
2012-12-04,22:00,,15,18,,,,,
2012-12-04,23:00,,10,14,,,,,
2012-12-05,,,,,,24,,14.56,
2012-12-05,00:00,,6,11,,,,,
2012-12-05,01:00,,5,10,,,,,
2012-12-05,02:00,,3,9,,,,,
2012-12-05,03:00,,8,11,,,,,
2012-12-05,04:00,,4,9,,,,,
2012-12-05,05:00,,20,17,,,,,
2012-12-05,06:00,,50,37,,,,,
2012-12-05,07:00,,98,53,,,,,
2012-12-05,08:00,,86,60,,,,,
2012-12-05,09:00,,163,98,,,,,
2012-12-05,10:00,,138,89,,,,,
2012-12-05,11:00,,181,95,,,,,
2012-12-05,12:00,,131,88,,,,,
2012-12-05,13:00,,188,103,,,,,
2012-12-05,14:00,,256,108,,,,,
2012-12-05,15:00,,172,87,,,,,
2012-12-05,16:00,,189,96,,,,,
2012-12-05,17:00,,189,103,,,,,
2012-12-05,18:00,,136,89,,,,,
2012-12-05,19:00,,123,91,,,,,
2012-12-05,20:00,,111,88,,,,,
2012-12-05,21:00,,124,86,,,,,
2012-12-05,22:00,,150,85,,,,,
2012-12-05,23:00,,105,75,,,,,
2012-12-06,,,,,,19,,12.97,
2012-12-06,00:00,,75,63,,,,,
2012-12-06,01:00,,57,59,,,,,
2012-12-06,02:00,,37,53,,,,,
2012-12-06,03:00,,24,46,,,,,
2012-12-06,04:00,,23,36,,,,,
2012-12-06,05:00,,11,15,,,,,
2012-12-06,06:00,,64,58,,,,,
2012-12-06,07:00,,107,71,,,,,
2012-12-06,08:00,,75,52,,,,,
2012-12-06,09:00,,42,33,,,,,
2012-12-06,10:00,,59,41,,,,,
2012-12-06,11:00,,57,36,,,,,
2012-12-06,12:00,,51,33,,,,,
2012-12-06,13:00,,48,30,,,,,
2012-12-06,14:00,,60,33,,,,,
2012-12-06,15:00,,89,51,,,,,
2012-12-06,16:00,,112,62,,,,,
2012-12-06,17:00,,106,62,,,,,
2012-12-06,18:00,,82,56,,,,,
2012-12-06,19:00,,90,62,,,,,
2012-12-06,20:00,,83,59,,,,,
2012-12-06,21:00,,53,45,,,,,
2012-12-06,22:00,,38,41,,,,,
2012-12-06,23:00,,30,37,,,,,
2012-12-07,,,,,,30,,19.58,
2012-12-07,00:00,,12,24,,,,,
2012-12-07,01:00,,7,23,,,,,
2012-12-07,02:00,,7,25,,,,,
2012-12-07,03:00,,9,22,,,,,
2012-12-07,04:00,,16,26,,,,,
2012-12-07,05:00,,54,45,,,,,
2012-12-07,06:00,,107,68,,,,,
2012-12-07,07:00,,211,87,,,,,
2012-12-07,08:00,,356,112,,,,,
2012-12-07,09:00,,291,110,,,,,
2012-12-07,10:00,,292,110,,,,,
2012-12-07,11:00,,170,88,,,,,
2012-12-07,12:00,,110,68,,,,,
2012-12-07,13:00,,117,73,,,,,
2012-12-07,14:00,,131,80,,,,,
2012-12-07,15:00,,101,67,,,,,
2012-12-07,16:00,,124,78,,,,,
2012-12-07,17:00,,121,77,,,,,
2012-12-07,18:00,,139,82,,,,,
2012-12-07,19:00,,110,75,,,,,
2012-12-07,20:00,,113,78,,,,,
2012-12-07,21:00,,79,66,,,,,
2012-12-07,22:00,,54,63,,,,,
2012-12-07,23:00,,59,64,,,,,
2012-12-08,,,,,,47,,36.75,
2012-12-08,00:00,,57,63,,,,,
2012-12-08,01:00,,44,59,,,,,
2012-12-08,02:00,,46,56,,,,,
2012-12-08,03:00,,43,55,,,,,
2012-12-08,04:00,,37,50,,,,,
2012-12-08,05:00,,27,49,,,,,
2012-12-08,06:00,,60,50,,,,,
2012-12-08,07:00,,75,53,,,,,
2012-12-08,08:00,,129,62,,,,,
2012-12-08,09:00,,100,60,,,,,
2012-12-08,10:00,,153,68,,,,,
2012-12-08,11:00,,198,88,,,,,
2012-12-08,12:00,,149,83,,,,,
2012-12-08,13:00,,113,76,,,,,
2012-12-08,14:00,,136,82,,,,,
2012-12-08,15:00,,143,88,,,,,
2012-12-08,16:00,,155,100,,,,,
2012-12-08,17:00,,176,103,,,,,
2012-12-08,18:00,,159,99,,,,,
2012-12-08,19:00,,150,100,,,,,
2012-12-08,20:00,,93,79,,,,,
2012-12-08,21:00,,97,83,,,,,
2012-12-08,22:00,,78,75,,,,,
2012-12-08,23:00,,37,50,,,,,
2012-12-09,,,,,,21,,18.80,
2012-12-09,00:00,,31,44,,,,,
2012-12-09,01:00,,37,54,,,,,
2012-12-09,02:00,,14,39,,,,,
2012-12-09,03:00,,12,38,,,,,
2012-12-09,04:00,,13,30,,,,,
2012-12-09,05:00,,13,26,,,,,
2012-12-09,06:00,,22,35,,,,,
2012-12-09,07:00,,17,27,,,,,
2012-12-09,08:00,,5,20,,,,,
2012-12-09,09:00,,10,21,,,,,
2012-12-09,10:00,,24,30,,,,,
2012-12-09,11:00,,31,30,,,,,
2012-12-09,12:00,,30,30,,,,,
