Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-05-10 00:00,18
30-04-10 23:00,24
30-04-10 22:00,29
30-04-10 21:00,25
30-04-10 20:00,39
30-04-10 19:00,22
30-04-10 18:00,5
30-04-10 17:00,3
30-04-10 16:00,3
30-04-10 15:00,8
30-04-10 14:00,5
30-04-10 13:00,8
30-04-10 12:00,4
30-04-10 11:00,4
30-04-10 10:00,6
30-04-10 09:00,22
30-04-10 08:00,53
30-04-10 07:00,57
30-04-10 06:00,3
30-04-10 05:00,2
30-04-10 04:00,2
30-04-10 03:00,1
30-04-10 02:00,1
30-04-10 01:00,1
30-04-10 00:00,3
29-04-10 23:00,23
29-04-10 22:00,64
29-04-10 21:00,144
29-04-10 20:00,124
29-04-10 19:00,85
29-04-10 18:00,50
29-04-10 17:00,41
29-04-10 16:00,56
29-04-10 15:00,44
29-04-10 14:00,39
29-04-10 13:00,29
29-04-10 12:00,42
29-04-10 11:00,29
29-04-10 10:00,40
29-04-10 09:00,26
29-04-10 08:00,19
29-04-10 07:00,12
29-04-10 06:00,8
29-04-10 05:00,4
29-04-10 04:00,1
29-04-10 03:00,1
29-04-10 02:00,1
29-04-10 01:00,4
29-04-10 00:00,2
28-04-10 23:00,9
28-04-10 22:00,21
28-04-10 21:00,66
28-04-10 20:00,45
28-04-10 19:00,51
28-04-10 18:00,40
28-04-10 17:00,54
28-04-10 16:00,23
28-04-10 15:00,43
28-04-10 14:00,37
28-04-10 13:00,48
28-04-10 12:00,
28-04-10 11:00,
28-04-10 10:00,
28-04-10 09:00,
28-04-10 08:00,
28-04-10 07:00,
28-04-10 06:00,
28-04-10 05:00,
28-04-10 04:00,
28-04-10 03:00,
28-04-10 02:00,
28-04-10 01:00,
28-04-10 00:00,
27-04-10 23:00,
27-04-10 22:00,
27-04-10 21:00,
27-04-10 20:00,
27-04-10 19:00,
27-04-10 18:00,
27-04-10 17:00,
27-04-10 16:00,
27-04-10 15:00,
27-04-10 14:00,
27-04-10 13:00,40
27-04-10 12:00,62
27-04-10 11:00,49
27-04-10 10:00,55
27-04-10 09:00,32
27-04-10 08:00,56
27-04-10 07:00,74
27-04-10 06:00,32
27-04-10 05:00,12
27-04-10 04:00,6
27-04-10 03:00,3
27-04-10 02:00,1
27-04-10 01:00,1
27-04-10 00:00,1
26-04-10 23:00,5
26-04-10 22:00,14
26-04-10 21:00,26
26-04-10 20:00,57
26-04-10 19:00,47
26-04-10 18:00,76
26-04-10 17:00,81
26-04-10 16:00,22
26-04-10 15:00,21
26-04-10 14:00,31
26-04-10 13:00,67
26-04-10 12:00,50
26-04-10 11:00,13
26-04-10 10:00,11
26-04-10 09:00,17
26-04-10 08:00,38
26-04-10 07:00,43
26-04-10 06:00,67
26-04-10 05:00,95
26-04-10 04:00,69
26-04-10 03:00,9
26-04-10 02:00,2
26-04-10 01:00,4
26-04-10 00:00,2
25-04-10 23:00,7
25-04-10 22:00,12
25-04-10 21:00,14
25-04-10 20:00,7
25-04-10 19:00,18
25-04-10 18:00,18
25-04-10 17:00,14
25-04-10 16:00,9
25-04-10 15:00,12
25-04-10 14:00,12
25-04-10 13:00,12
25-04-10 12:00,10
25-04-10 11:00,19
25-04-10 10:00,13
25-04-10 09:00,23
25-04-10 08:00,9
25-04-10 07:00,3
25-04-10 06:00,4
25-04-10 05:00,6
25-04-10 04:00,6
25-04-10 03:00,2
25-04-10 02:00,5
25-04-10 01:00,11
25-04-10 00:00,9
24-04-10 23:00,14
24-04-10 22:00,25
24-04-10 21:00,22
24-04-10 20:00,30
24-04-10 19:00,35
24-04-10 18:00,28
24-04-10 17:00,32
24-04-10 16:00,20
24-04-10 15:00,21
24-04-10 14:00,23
24-04-10 13:00,26
24-04-10 12:00,29
24-04-10 11:00,26
24-04-10 10:00,27
24-04-10 09:00,40
24-04-10 08:00,56
24-04-10 07:00,52
24-04-10 06:00,85
24-04-10 05:00,83
24-04-10 04:00,55
24-04-10 03:00,37
24-04-10 02:00,52
24-04-10 01:00,68
24-04-10 00:00,59
23-04-10 23:00,25
23-04-10 22:00,46
23-04-10 21:00,56
23-04-10 20:00,53
23-04-10 19:00,33
23-04-10 18:00,48
23-04-10 17:00,55
23-04-10 16:00,52
23-04-10 15:00,49
23-04-10 14:00,51
23-04-10 13:00,48
23-04-10 12:00,43
23-04-10 11:00,38
