Datum Zeit,Zittau-Ost NO
,µg/m³
01-09-10 00:00,3
31-08-10 23:00,1
31-08-10 22:00,2
31-08-10 21:00,7
31-08-10 20:00,6
31-08-10 19:00,3
31-08-10 18:00,5
31-08-10 17:00,2
31-08-10 16:00,4
31-08-10 15:00,2
31-08-10 14:00,2
31-08-10 13:00,1
31-08-10 12:00,1
31-08-10 11:00,1
31-08-10 10:00,1
31-08-10 09:00,1
31-08-10 08:00,1
31-08-10 07:00,1
31-08-10 06:00,9
31-08-10 05:00,12
31-08-10 04:00,5
31-08-10 03:00,2
31-08-10 02:00,2
31-08-10 01:00,2
31-08-10 00:00,1
30-08-10 23:00,1
30-08-10 22:00,2
30-08-10 21:00,1
30-08-10 20:00,2
30-08-10 19:00,1
30-08-10 18:00,1
30-08-10 17:00,2
30-08-10 16:00,5
30-08-10 15:00,3
30-08-10 14:00,3
30-08-10 13:00,3
30-08-10 12:00,3
30-08-10 11:00,5
30-08-10 10:00,4
30-08-10 09:00,5
30-08-10 08:00,3
30-08-10 07:00,1
30-08-10 06:00,1
30-08-10 05:00,1
30-08-10 04:00,1
30-08-10 03:00,1
30-08-10 02:00,1
30-08-10 01:00,1
30-08-10 00:00,1
29-08-10 23:00,1
29-08-10 22:00,1
29-08-10 21:00,1
29-08-10 20:00,1
29-08-10 19:00,1
29-08-10 18:00,2
29-08-10 17:00,1
29-08-10 16:00,1
29-08-10 15:00,2
29-08-10 14:00,1
29-08-10 13:00,1
29-08-10 12:00,1
29-08-10 11:00,1
29-08-10 10:00,1
29-08-10 09:00,1
29-08-10 08:00,1
29-08-10 07:00,1
29-08-10 06:00,1
29-08-10 05:00,1
29-08-10 04:00,1
29-08-10 03:00,1
29-08-10 02:00,1
29-08-10 01:00,1
29-08-10 00:00,1
28-08-10 23:00,1
28-08-10 22:00,1
28-08-10 21:00,1
28-08-10 20:00,1
28-08-10 19:00,1
28-08-10 18:00,1
28-08-10 17:00,1
28-08-10 16:00,1
28-08-10 15:00,4
28-08-10 14:00,4
28-08-10 13:00,2
28-08-10 12:00,2
28-08-10 11:00,8
28-08-10 10:00,7
28-08-10 09:00,2
28-08-10 08:00,3
28-08-10 07:00,7
28-08-10 06:00,3
28-08-10 05:00,1
28-08-10 04:00,1
28-08-10 03:00,1
28-08-10 02:00,1
28-08-10 01:00,1
28-08-10 00:00,1
27-08-10 23:00,1
27-08-10 22:00,1
27-08-10 21:00,1
27-08-10 20:00,1
27-08-10 19:00,1
27-08-10 18:00,4
