Datum Zeit,Glauchau FEUCHT
24-03-19 19:00,NaN
24-03-19 18:00,NaN
24-03-19 17:00,NaN
24-03-19 16:00,NaN
24-03-19 15:00,NaN
24-03-19 14:00,NaN
24-03-19 13:00,NaN
24-03-19 12:00,NaN
24-03-19 11:00,NaN
24-03-19 10:00,NaN
24-03-19 09:00,NaN
24-03-19 08:00,NaN
24-03-19 07:00,NaN
24-03-19 06:00,NaN
24-03-19 05:00,NaN
24-03-19 04:00,NaN
24-03-19 03:00,NaN
24-03-19 02:00,NaN
24-03-19 01:00,NaN
24-03-19 00:00,NaN
23-03-19 23:00,NaN
23-03-19 22:00,83.4
23-03-19 21:00,81.3
23-03-19 20:00,77.7
23-03-19 19:00,70.7
23-03-19 18:00,64.6
23-03-19 17:00,49.8
23-03-19 16:00,40.9
23-03-19 15:00,38.7
23-03-19 14:00,38.4
23-03-19 13:00,38.4
23-03-19 12:00,41.8
23-03-19 11:00,45.4
23-03-19 10:00,53.1
23-03-19 09:00,58.8
23-03-19 08:00,73.5
23-03-19 07:00,88.0
23-03-19 06:00,87.1
23-03-19 05:00,86.2
23-03-19 04:00,86.4
23-03-19 03:00,86.2
23-03-19 02:00,85.7
23-03-19 01:00,85.0
23-03-19 00:00,84.2
22-03-19 23:00,82.6
22-03-19 22:00,80.7
22-03-19 21:00,76.6
22-03-19 20:00,68.5
22-03-19 19:00,63.0
22-03-19 18:00,58.2
22-03-19 17:00,51.9
22-03-19 16:00,45.8
22-03-19 15:00,47.1
22-03-19 14:00,50.3
22-03-19 13:00,51.7
22-03-19 12:00,54.5
22-03-19 11:00,58.6
22-03-19 10:00,58.1
22-03-19 09:00,63.5
22-03-19 08:00,75.1
22-03-19 07:00,86.3
22-03-19 06:00,86.4
22-03-19 05:00,85.7
22-03-19 04:00,86.1
22-03-19 03:00,85.2
22-03-19 02:00,85.4
22-03-19 01:00,84.7
22-03-19 00:00,83.1
21-03-19 23:00,82.1
21-03-19 22:00,78.1
21-03-19 21:00,73.0
21-03-19 20:00,67.0
21-03-19 19:00,56.8
21-03-19 18:00,52.3
21-03-19 17:00,45.8
21-03-19 16:00,41.4
21-03-19 15:00,41.7
21-03-19 14:00,41.8
21-03-19 13:00,43.4
21-03-19 12:00,44.3
21-03-19 11:00,43.9
21-03-19 10:00,47.1
21-03-19 09:00,53.0
21-03-19 08:00,65.8
21-03-19 07:00,79.6
21-03-19 06:00,79.4
21-03-19 05:00,78.3
21-03-19 04:00,78.3
21-03-19 03:00,78.6
21-03-19 02:00,76.6
21-03-19 01:00,74.9
21-03-19 00:00,74.3
20-03-19 23:00,73.0
20-03-19 22:00,69.7
20-03-19 21:00,63.6
20-03-19 20:00,55.1
20-03-19 19:00,42.9
20-03-19 18:00,34.5
20-03-19 17:00,30.7
20-03-19 16:00,28.6
20-03-19 15:00,30.6
20-03-19 14:00,31.1
20-03-19 13:00,37.5
20-03-19 12:00,41.4
20-03-19 11:00,44.3
20-03-19 10:00,50.2
20-03-19 09:00,55.1
20-03-19 08:00,70.8
20-03-19 07:00,83.8
20-03-19 06:00,84.2
20-03-19 05:00,81.9
20-03-19 04:00,77.6
20-03-19 03:00,72.4
20-03-19 02:00,70.1
20-03-19 01:00,66.4
20-03-19 00:00,65.7
19-03-19 23:00,64.3
19-03-19 22:00,62.8
19-03-19 21:00,62.6
19-03-19 20:00,58.7
19-03-19 19:00,56.1
19-03-19 18:00,51.6
19-03-19 17:00,51.2
19-03-19 16:00,60.3
19-03-19 15:00,51.6
19-03-19 14:00,54.2
19-03-19 13:00,62.2
19-03-19 12:00,52.7
19-03-19 11:00,64.5
19-03-19 10:00,70.2
19-03-19 09:00,68.8
19-03-19 08:00,73.4
19-03-19 07:00,80.0
19-03-19 06:00,80.9
19-03-19 05:00,80.5
19-03-19 04:00,79.5
19-03-19 03:00,77.4
19-03-19 02:00,75.0
19-03-19 01:00,74.3
19-03-19 00:00,78.1
18-03-19 23:00,75.2
18-03-19 22:00,76.3
18-03-19 21:00,76.1
18-03-19 20:00,72.8
18-03-19 19:00,71.8
18-03-19 18:00,81.0
18-03-19 17:00,60.1
18-03-19 16:00,61.6
18-03-19 15:00,70.4
18-03-19 14:00,53.0
18-03-19 13:00,58.2
18-03-19 12:00,58.3
18-03-19 11:00,60.4
18-03-19 10:00,60.7
18-03-19 09:00,62.6
18-03-19 08:00,71.9
18-03-19 07:00,75.5
18-03-19 06:00,74.5
18-03-19 05:00,73.2
18-03-19 04:00,74.4
18-03-19 03:00,75.8
18-03-19 02:00,75.9
18-03-19 01:00,76.6
18-03-19 00:00,76.5
17-03-19 23:00,76.5
17-03-19 22:00,76.1
17-03-19 21:00,75.5
17-03-19 20:00,75.0
17-03-19 19:00,75.6
17-03-19 18:00,76.3
17-03-19 17:00,81.7
17-03-19 16:00,60.1
17-03-19 15:00,46.4
17-03-19 14:00,44.7
17-03-19 13:00,45.5
17-03-19 12:00,44.4
17-03-19 11:00,43.6
17-03-19 10:00,42.9
17-03-19 09:00,45.4
17-03-19 08:00,53.4
17-03-19 07:00,60.0
17-03-19 06:00,66.4
17-03-19 05:00,72.6
17-03-19 04:00,76.9
17-03-19 03:00,78.4
17-03-19 02:00,76.3
17-03-19 01:00,73.3
17-03-19 00:00,71.5
16-03-19 23:00,69.2
16-03-19 22:00,67.8
16-03-19 21:00,69.0
16-03-19 20:00,72.1
16-03-19 19:00,72.2
16-03-19 18:00,71.2
16-03-19 17:00,71.3
16-03-19 16:00,75.2
16-03-19 15:00,77.7
16-03-19 14:00,81.5
16-03-19 13:00,88.2
16-03-19 12:00,86.6
16-03-19 11:00,85.8
16-03-19 10:00,79.5
16-03-19 09:00,77.0
16-03-19 08:00,72.8
16-03-19 07:00,70.1
16-03-19 06:00,67.6
16-03-19 05:00,69.4
16-03-19 04:00,67.2
16-03-19 03:00,65.5
16-03-19 02:00,66.9
16-03-19 01:00,70.4
16-03-19 00:00,76.4
15-03-19 23:00,80.4
15-03-19 22:00,84.0
15-03-19 21:00,87.2
15-03-19 20:00,83.6
15-03-19 19:00,80.4
15-03-19 18:00,81.0
15-03-19 17:00,81.4
15-03-19 16:00,80.4
15-03-19 15:00,76.6
15-03-19 14:00,77.3
15-03-19 13:00,77.2
15-03-19 12:00,68.3
15-03-19 11:00,63.6
15-03-19 10:00,66.3
15-03-19 09:00,69.0
15-03-19 08:00,74.6
15-03-19 07:00,72.7
15-03-19 06:00,70.2
15-03-19 05:00,70.2
15-03-19 04:00,70.8
15-03-19 03:00,73.2
15-03-19 02:00,72.6
15-03-19 01:00,71.6
15-03-19 00:00,73.1
14-03-19 23:00,79.5
14-03-19 22:00,80.1
14-03-19 21:00,76.2
14-03-19 20:00,77.2
14-03-19 19:00,79.7
14-03-19 18:00,82.7
14-03-19 17:00,83.5
14-03-19 16:00,79.7
14-03-19 15:00,77.5
14-03-19 14:00,72.6
14-03-19 13:00,67.2
14-03-19 12:00,59.7
14-03-19 11:00,61.8
14-03-19 10:00,63.4
14-03-19 09:00,64.8
14-03-19 08:00,69.8
14-03-19 07:00,69.2
14-03-19 06:00,69.0
14-03-19 05:00,71.5
14-03-19 04:00,71.5
14-03-19 03:00,71.4
14-03-19 02:00,71.9
14-03-19 01:00,75.0
14-03-19 00:00,75.2
13-03-19 23:00,72.6
13-03-19 22:00,73.7
13-03-19 21:00,69.1
13-03-19 20:00,61.4
13-03-19 19:00,58.2
13-03-19 18:00,52.8
13-03-19 17:00,52.9
13-03-19 16:00,48.5
13-03-19 15:00,45.3
13-03-19 14:00,45.5
13-03-19 13:00,55.0
13-03-19 12:00,54.5
13-03-19 11:00,54.2
13-03-19 10:00,53.3
13-03-19 09:00,55.5
13-03-19 08:00,67.5
13-03-19 07:00,75.3
13-03-19 06:00,76.3
13-03-19 05:00,74.9
13-03-19 04:00,67.5
13-03-19 03:00,51.1
13-03-19 02:00,43.5
13-03-19 01:00,41.4
13-03-19 00:00,40.8
12-03-19 23:00,41.9
12-03-19 22:00,43.1
12-03-19 21:00,46.7
12-03-19 20:00,49.3
12-03-19 19:00,52.5
12-03-19 18:00,50.6
12-03-19 17:00,48.0
12-03-19 16:00,45.8
12-03-19 15:00,46.8
12-03-19 14:00,49.0
12-03-19 13:00,52.2
12-03-19 12:00,61.4
12-03-19 11:00,70.1
12-03-19 10:00,76.2
12-03-19 09:00,81.8
12-03-19 08:00,85.9
12-03-19 07:00,88.5
12-03-19 06:00,89.1
12-03-19 05:00,88.3
12-03-19 04:00,89.4
12-03-19 03:00,91.5
12-03-19 02:00,91.0
12-03-19 01:00,91.1
12-03-19 00:00,91.6
11-03-19 23:00,90.6
11-03-19 22:00,89.4
11-03-19 21:00,87.2
11-03-19 20:00,86.2
11-03-19 19:00,81.3
11-03-19 18:00,72.5
11-03-19 17:00,76.4
11-03-19 16:00,78.3
11-03-19 15:00,77.7
11-03-19 14:00,80.7
11-03-19 13:00,71.6
11-03-19 12:00,66.2
11-03-19 11:00,71.9
11-03-19 10:00,78.7
11-03-19 09:00,82.5
11-03-19 08:00,87.7
11-03-19 07:00,75.0
11-03-19 06:00,73.0
11-03-19 05:00,70.7
11-03-19 04:00,72.4
11-03-19 03:00,75.2
11-03-19 02:00,81.4
11-03-19 01:00,83.0
11-03-19 00:00,71.4
10-03-19 23:00,70.1
10-03-19 22:00,58.3
10-03-19 21:00,52.3
10-03-19 20:00,54.4
10-03-19 19:00,56.8
10-03-19 18:00,65.5
10-03-19 17:00,77.3
10-03-19 16:00,74.9
10-03-19 15:00,66.9
10-03-19 14:00,78.9
10-03-19 13:00,83.9
10-03-19 12:00,87.7
10-03-19 11:00,86.9
10-03-19 10:00,84.1
10-03-19 09:00,75.5
10-03-19 08:00,75.2
10-03-19 07:00,74.4
10-03-19 06:00,71.8
10-03-19 05:00,72.2
10-03-19 04:00,72.1
10-03-19 03:00,69.9
10-03-19 02:00,69.8
10-03-19 01:00,69.4
10-03-19 00:00,68.4
09-03-19 23:00,67.3
09-03-19 22:00,69.1
09-03-19 21:00,77.9
09-03-19 20:00,79.1
09-03-19 19:00,72.6
09-03-19 18:00,60.4
09-03-19 17:00,59.4
09-03-19 16:00,56.5
09-03-19 15:00,57.6
09-03-19 14:00,57.3
09-03-19 13:00,56.4
09-03-19 12:00,63.1
09-03-19 11:00,67.6
09-03-19 10:00,72.9
09-03-19 09:00,79.0
09-03-19 08:00,79.8
09-03-19 07:00,67.7
09-03-19 06:00,66.0
09-03-19 05:00,69.6
09-03-19 04:00,71.7
09-03-19 03:00,74.3
09-03-19 02:00,75.8
09-03-19 01:00,74.9
09-03-19 00:00,76.8
08-03-19 23:00,77.6
08-03-19 22:00,75.9
08-03-19 21:00,75.1
08-03-19 20:00,71.1
08-03-19 19:00,65.5
08-03-19 18:00,62.7
08-03-19 17:00,60.1
08-03-19 16:00,63.4
08-03-19 15:00,70.5
08-03-19 14:00,79.7
08-03-19 13:00,58.7
08-03-19 12:00,56.4
08-03-19 11:00,57.0
08-03-19 10:00,56.2
08-03-19 09:00,53.3
08-03-19 08:00,57.4
08-03-19 07:00,58.0
08-03-19 06:00,60.7
08-03-19 05:00,63.3
08-03-19 04:00,64.1
08-03-19 03:00,67.0
08-03-19 02:00,68.8
08-03-19 01:00,66.4
08-03-19 00:00,67.1
07-03-19 23:00,66.3
07-03-19 22:00,68.6
07-03-19 21:00,69.9
07-03-19 20:00,68.1
07-03-19 19:00,63.8
07-03-19 18:00,56.6
07-03-19 17:00,51.5
07-03-19 16:00,46.3
07-03-19 15:00,49.8
07-03-19 14:00,48.9
07-03-19 13:00,49.8
07-03-19 12:00,47.7
07-03-19 11:00,44.6
07-03-19 10:00,43.6
07-03-19 09:00,47.0
07-03-19 08:00,47.2
07-03-19 07:00,52.8
07-03-19 06:00,51.7
07-03-19 05:00,49.7
07-03-19 04:00,47.1
07-03-19 03:00,47.9
07-03-19 02:00,48.3
07-03-19 01:00,50.6
07-03-19 00:00,51.9
06-03-19 23:00,53.9
06-03-19 22:00,53.3
06-03-19 21:00,52.7
06-03-19 20:00,53.8
06-03-19 19:00,52.8
06-03-19 18:00,49.2
06-03-19 17:00,46.1
06-03-19 16:00,48.8
06-03-19 15:00,47.0
06-03-19 14:00,48.0
06-03-19 13:00,54.4
06-03-19 12:00,58.8
06-03-19 11:00,62.4
06-03-19 10:00,64.2
06-03-19 09:00,65.9
06-03-19 08:00,78.5
06-03-19 07:00,81.4
06-03-19 06:00,82.9
06-03-19 05:00,84.3
06-03-19 04:00,85.4
06-03-19 03:00,84.8
06-03-19 02:00,83.3
06-03-19 01:00,82.1
06-03-19 00:00,80.9
05-03-19 23:00,79.1
05-03-19 22:00,79.1
05-03-19 21:00,80.7
05-03-19 20:00,80.2
05-03-19 19:00,76.7
05-03-19 18:00,73.0
05-03-19 17:00,68.4
05-03-19 16:00,71.8
05-03-19 15:00,71.3
05-03-19 14:00,81.3
05-03-19 13:00,65.5
05-03-19 12:00,56.0
05-03-19 11:00,58.1
05-03-19 10:00,67.1
05-03-19 09:00,73.8
05-03-19 08:00,72.2
05-03-19 07:00,69.3
05-03-19 06:00,70.5
05-03-19 05:00,72.8
05-03-19 04:00,73.0
05-03-19 03:00,71.2
05-03-19 02:00,71.8
05-03-19 01:00,73.5
05-03-19 00:00,74.9
04-03-19 23:00,74.5
04-03-19 22:00,72.6
04-03-19 21:00,76.8
04-03-19 20:00,80.1
04-03-19 19:00,75.9
04-03-19 18:00,71.3
04-03-19 17:00,47.2
04-03-19 16:00,49.7
04-03-19 15:00,53.5
04-03-19 14:00,49.0
04-03-19 13:00,39.6
04-03-19 12:00,39.4
04-03-19 11:00,42.7
04-03-19 10:00,51.2
04-03-19 09:00,55.1
04-03-19 08:00,57.1
04-03-19 07:00,59.2
04-03-19 06:00,0.0
04-03-19 05:00,67.4
04-03-19 04:00,68.3
04-03-19 03:00,68.7
04-03-19 02:00,68.8
04-03-19 01:00,68.3
04-03-19 00:00,68.9
03-03-19 23:00,67.6
03-03-19 22:00,67.9
03-03-19 21:00,67.9
03-03-19 20:00,68.2
03-03-19 19:00,68.1
03-03-19 18:00,67.7
03-03-19 17:00,65.5
03-03-19 16:00,65.7
03-03-19 15:00,65.6
03-03-19 14:00,65.6
03-03-19 13:00,66.1
03-03-19 12:00,66.9
03-03-19 11:00,68.2
03-03-19 10:00,70.5
03-03-19 09:00,72.4
03-03-19 08:00,74.9
03-03-19 07:00,72.6
03-03-19 06:00,76.0
03-03-19 05:00,80.4
03-03-19 04:00,82.1
03-03-19 03:00,84.0
03-03-19 02:00,85.2
03-03-19 01:00,84.8
03-03-19 00:00,80.0
02-03-19 23:00,79.7
02-03-19 22:00,79.7
02-03-19 21:00,79.8
02-03-19 20:00,81.1
02-03-19 19:00,79.6
02-03-19 18:00,78.0
02-03-19 17:00,75.9
02-03-19 16:00,73.9
02-03-19 15:00,73.0
02-03-19 14:00,74.4
02-03-19 13:00,76.7
02-03-19 12:00,82.3
02-03-19 11:00,84.7
02-03-19 10:00,85.0
02-03-19 09:00,86.8
02-03-19 08:00,88.5
02-03-19 07:00,89.3
02-03-19 06:00,90.2
02-03-19 05:00,88.6
02-03-19 04:00,85.8
02-03-19 03:00,83.0
02-03-19 02:00,78.3
02-03-19 01:00,78.3
02-03-19 00:00,82.5
01-03-19 23:00,84.2
01-03-19 22:00,87.6
01-03-19 21:00,92.0
01-03-19 20:00,88.2
01-03-19 19:00,89.8
01-03-19 18:00,90.5
01-03-19 17:00,87.1
01-03-19 16:00,76.1
01-03-19 15:00,73.5
01-03-19 14:00,71.1
01-03-19 13:00,76.7
01-03-19 12:00,81.9
01-03-19 11:00,86.2
01-03-19 10:00,89.5
01-03-19 09:00,88.3
01-03-19 08:00,88.6
01-03-19 07:00,89.7
01-03-19 06:00,77.7
01-03-19 05:00,72.9
01-03-19 04:00,73.1
01-03-19 03:00,70.5
01-03-19 02:00,70.0
01-03-19 01:00,71.1

