Datum Zeit,Chemnitz-Hans-Link-Straße FEUCHT
24-03-19 20:00,NaN
24-03-19 19:00,NaN
24-03-19 18:00,NaN
24-03-19 17:00,NaN
24-03-19 16:00,NaN
24-03-19 15:00,NaN
24-03-19 14:00,NaN
24-03-19 13:00,NaN
24-03-19 12:00,NaN
24-03-19 11:00,NaN
24-03-19 10:00,NaN
24-03-19 09:00,NaN
24-03-19 08:00,NaN
24-03-19 07:00,NaN
24-03-19 06:00,NaN
24-03-19 05:00,NaN
24-03-19 04:00,NaN
24-03-19 03:00,NaN
24-03-19 02:00,NaN
24-03-19 01:00,NaN
24-03-19 00:00,NaN
23-03-19 23:00,NaN
23-03-19 22:00,NaN
23-03-19 21:00,NaN
23-03-19 20:00,NaN
23-03-19 19:00,NaN
23-03-19 18:00,NaN
23-03-19 17:00,NaN
23-03-19 16:00,NaN
23-03-19 15:00,NaN
23-03-19 14:00,NaN
23-03-19 13:00,NaN
23-03-19 12:00,NaN
23-03-19 11:00,NaN
23-03-19 10:00,NaN
23-03-19 09:00,NaN
23-03-19 08:00,NaN
23-03-19 07:00,NaN
23-03-19 06:00,NaN
23-03-19 05:00,NaN
23-03-19 04:00,NaN
23-03-19 03:00,NaN
23-03-19 02:00,NaN
23-03-19 01:00,NaN
23-03-19 00:00,NaN
22-03-19 23:00,72.7
22-03-19 22:00,70.9
22-03-19 21:00,73.0
22-03-19 20:00,69.7
22-03-19 19:00,61.8
22-03-19 18:00,54.9
22-03-19 17:00,48.3
22-03-19 16:00,46.2
22-03-19 15:00,46.9
22-03-19 14:00,49.4
22-03-19 13:00,54.1
22-03-19 12:00,54.9
22-03-19 11:00,54.5
22-03-19 10:00,58.9
22-03-19 09:00,64.4
22-03-19 08:00,86.0
22-03-19 07:00,93.1
22-03-19 06:00,93.4
22-03-19 05:00,92.6
22-03-19 04:00,92.3
22-03-19 03:00,91.5
22-03-19 02:00,90.9
22-03-19 01:00,89.2
22-03-19 00:00,87.6
21-03-19 23:00,84.8
21-03-19 22:00,82.2
21-03-19 21:00,77.8
21-03-19 20:00,71.8
21-03-19 19:00,60.6
21-03-19 18:00,49.8
21-03-19 17:00,43.0
21-03-19 16:00,41.6
21-03-19 15:00,42.1
21-03-19 14:00,43.4
21-03-19 13:00,44.6
21-03-19 12:00,42.8
21-03-19 11:00,41.8
21-03-19 10:00,41.9
21-03-19 09:00,47.8
21-03-19 08:00,73.1
21-03-19 07:00,79.8
21-03-19 06:00,79.9
21-03-19 05:00,78.2
21-03-19 04:00,75.9
21-03-19 03:00,71.0
21-03-19 02:00,69.6
21-03-19 01:00,72.0
21-03-19 00:00,70.4
20-03-19 23:00,67.7
20-03-19 22:00,66.1
20-03-19 21:00,62.1
20-03-19 20:00,55.7
20-03-19 19:00,43.7
20-03-19 18:00,34.5
20-03-19 17:00,33.2
20-03-19 16:00,30.9
20-03-19 15:00,34.6
20-03-19 14:00,37.2
20-03-19 13:00,41.0
20-03-19 12:00,43.9
20-03-19 11:00,46.8
20-03-19 10:00,49.7
20-03-19 09:00,52.7
20-03-19 08:00,80.3
20-03-19 07:00,87.6
20-03-19 06:00,87.6
20-03-19 05:00,85.6
20-03-19 04:00,82.3
20-03-19 03:00,78.5
20-03-19 02:00,77.5
20-03-19 01:00,73.8
20-03-19 00:00,74.1
19-03-19 23:00,70.0
19-03-19 22:00,73.4
19-03-19 21:00,73.9
19-03-19 20:00,68.4
19-03-19 19:00,64.6
19-03-19 18:00,62.6
19-03-19 17:00,61.2
19-03-19 16:00,63.1
19-03-19 15:00,53.6
19-03-19 14:00,66.6
19-03-19 13:00,67.9
19-03-19 12:00,53.5
19-03-19 11:00,71.0
19-03-19 10:00,73.1
19-03-19 09:00,73.9
19-03-19 08:00,80.4
19-03-19 07:00,88.5
19-03-19 06:00,85.5
19-03-19 05:00,78.0
19-03-19 04:00,80.7
19-03-19 03:00,84.3
19-03-19 02:00,77.7
19-03-19 01:00,75.9
19-03-19 00:00,76.7
18-03-19 23:00,76.8
18-03-19 22:00,75.1
18-03-19 21:00,76.4
18-03-19 20:00,76.3
18-03-19 19:00,79.6
18-03-19 18:00,67.9
18-03-19 17:00,58.3
18-03-19 16:00,78.4
18-03-19 15:00,58.6
18-03-19 14:00,54.7
18-03-19 13:00,56.1
18-03-19 12:00,58.3
18-03-19 11:00,60.7
18-03-19 10:00,61.2
18-03-19 09:00,65.9
18-03-19 08:00,75.4
18-03-19 07:00,76.2
18-03-19 06:00,76.5
18-03-19 05:00,77.0
18-03-19 04:00,77.7
18-03-19 03:00,76.9
18-03-19 02:00,79.1
18-03-19 01:00,79.7
18-03-19 00:00,78.4
17-03-19 23:00,76.9
17-03-19 22:00,77.1
17-03-19 21:00,74.8
17-03-19 20:00,75.6
17-03-19 19:00,76.7
17-03-19 18:00,80.2
17-03-19 17:00,79.3
17-03-19 16:00,48.2
17-03-19 15:00,43.8
17-03-19 14:00,43.9
17-03-19 13:00,41.4
17-03-19 12:00,39.8
17-03-19 11:00,41.2
17-03-19 10:00,41.4
17-03-19 09:00,40.5
17-03-19 08:00,48.5
17-03-19 07:00,55.3
17-03-19 06:00,64.1
17-03-19 05:00,73.9
17-03-19 04:00,83.3
17-03-19 03:00,79.6
17-03-19 02:00,76.3
17-03-19 01:00,73.5
17-03-19 00:00,70.7
16-03-19 23:00,70.9
16-03-19 22:00,71.9
16-03-19 21:00,73.4
16-03-19 20:00,74.2
16-03-19 19:00,74.9
16-03-19 18:00,75.3
16-03-19 17:00,77.0
16-03-19 16:00,79.8
16-03-19 15:00,82.5
16-03-19 14:00,87.5
16-03-19 13:00,89.4
16-03-19 12:00,89.3
16-03-19 11:00,87.1
16-03-19 10:00,81.2
16-03-19 09:00,75.1
16-03-19 08:00,70.4
16-03-19 07:00,68.3
16-03-19 06:00,69.8
16-03-19 05:00,68.4
16-03-19 04:00,67.4
16-03-19 03:00,70.3
16-03-19 02:00,71.0
16-03-19 01:00,66.4
16-03-19 00:00,79.8
15-03-19 23:00,86.0
15-03-19 22:00,88.5
15-03-19 21:00,90.2
15-03-19 20:00,84.0
15-03-19 19:00,81.6
15-03-19 18:00,82.7
15-03-19 17:00,85.2
15-03-19 16:00,82.7
15-03-19 15:00,82.1
15-03-19 14:00,82.0
15-03-19 13:00,78.8
15-03-19 12:00,64.0
15-03-19 11:00,63.6
15-03-19 10:00,67.6
15-03-19 09:00,71.8
15-03-19 08:00,75.2
15-03-19 07:00,72.9
15-03-19 06:00,71.4
15-03-19 05:00,72.7
15-03-19 04:00,75.0
15-03-19 03:00,76.8
15-03-19 02:00,78.0
15-03-19 01:00,79.5
15-03-19 00:00,83.9
14-03-19 23:00,89.3
14-03-19 22:00,86.0
14-03-19 21:00,79.3
14-03-19 20:00,77.2
14-03-19 19:00,79.3
14-03-19 18:00,85.5
14-03-19 17:00,81.4
14-03-19 16:00,78.3
14-03-19 15:00,79.2
14-03-19 14:00,77.1
14-03-19 13:00,67.3
14-03-19 12:00,62.4
14-03-19 11:00,65.9
14-03-19 10:00,67.3
14-03-19 09:00,71.1
14-03-19 08:00,73.3
14-03-19 07:00,75.7
14-03-19 06:00,76.5
14-03-19 05:00,77.1
14-03-19 04:00,78.4
14-03-19 03:00,74.7
14-03-19 02:00,74.8
14-03-19 01:00,77.4
14-03-19 00:00,75.3
13-03-19 23:00,73.2
13-03-19 22:00,72.6
13-03-19 21:00,65.5
13-03-19 20:00,60.5
13-03-19 19:00,56.2
13-03-19 18:00,53.4
13-03-19 17:00,52.8
13-03-19 16:00,49.4
13-03-19 15:00,47.1
13-03-19 14:00,51.6
13-03-19 13:00,58.3
13-03-19 12:00,54.4
13-03-19 11:00,54.2
13-03-19 10:00,53.3
13-03-19 09:00,59.5
13-03-19 08:00,73.3
13-03-19 07:00,77.1
13-03-19 06:00,76.8
13-03-19 05:00,69.3
13-03-19 04:00,58.4
13-03-19 03:00,44.5
13-03-19 02:00,42.3
13-03-19 01:00,39.1
13-03-19 00:00,41.1
12-03-19 23:00,44.1
12-03-19 22:00,48.6
12-03-19 21:00,50.3
12-03-19 20:00,55.1
12-03-19 19:00,58.3
12-03-19 18:00,55.5
12-03-19 17:00,51.6
12-03-19 16:00,47.5
12-03-19 15:00,52.2
12-03-19 14:00,52.3
12-03-19 13:00,56.2
12-03-19 12:00,66.2
12-03-19 11:00,76.3
12-03-19 10:00,82.5
12-03-19 09:00,85.6
12-03-19 08:00,90.9
12-03-19 07:00,91.9
12-03-19 06:00,92.2
12-03-19 05:00,93.5
12-03-19 04:00,94.6
12-03-19 03:00,95.1
12-03-19 02:00,95.2
12-03-19 01:00,95.3
12-03-19 00:00,94.7
11-03-19 23:00,94.7
11-03-19 22:00,92.4
11-03-19 21:00,92.9
11-03-19 20:00,91.5
11-03-19 19:00,86.0
11-03-19 18:00,77.3
11-03-19 17:00,77.5
11-03-19 16:00,77.8
11-03-19 15:00,81.9
11-03-19 14:00,69.1
11-03-19 13:00,72.8
11-03-19 12:00,70.5
11-03-19 11:00,73.7
11-03-19 10:00,77.7
11-03-19 09:00,88.8
11-03-19 08:00,82.4
11-03-19 07:00,74.5
11-03-19 06:00,74.1
11-03-19 05:00,73.3
11-03-19 04:00,77.0
11-03-19 03:00,83.2
11-03-19 02:00,88.6
11-03-19 01:00,80.7
11-03-19 00:00,82.4
10-03-19 23:00,80.5
10-03-19 22:00,59.0
10-03-19 21:00,54.0
10-03-19 20:00,55.8
10-03-19 19:00,62.8
10-03-19 18:00,78.0
10-03-19 17:00,86.2
10-03-19 16:00,76.4
10-03-19 15:00,75.1
10-03-19 14:00,82.5
10-03-19 13:00,87.6
10-03-19 12:00,88.2
10-03-19 11:00,88.0
10-03-19 10:00,84.1
10-03-19 09:00,75.4
10-03-19 08:00,79.5
10-03-19 07:00,74.9
10-03-19 06:00,72.2
10-03-19 05:00,74.5
10-03-19 04:00,74.9
10-03-19 03:00,71.0
10-03-19 02:00,72.0
10-03-19 01:00,70.5
10-03-19 00:00,67.3
09-03-19 23:00,68.5
09-03-19 22:00,71.5
09-03-19 21:00,78.4
09-03-19 20:00,81.2
09-03-19 19:00,69.6
09-03-19 18:00,62.8
09-03-19 17:00,63.7
09-03-19 16:00,64.3
09-03-19 15:00,61.2
09-03-19 14:00,62.5
09-03-19 13:00,63.8
09-03-19 12:00,68.6
09-03-19 11:00,71.9
09-03-19 10:00,75.6
09-03-19 09:00,83.1
09-03-19 08:00,79.5
09-03-19 07:00,65.4
09-03-19 06:00,65.0
09-03-19 05:00,65.0
09-03-19 04:00,67.3
09-03-19 03:00,70.3
09-03-19 02:00,73.1
09-03-19 01:00,72.8
09-03-19 00:00,75.8
08-03-19 23:00,76.9
08-03-19 22:00,76.9
08-03-19 21:00,76.0
08-03-19 20:00,71.1
08-03-19 19:00,66.3
08-03-19 18:00,62.9
08-03-19 17:00,67.5
08-03-19 16:00,70.1
08-03-19 15:00,78.2
08-03-19 14:00,77.5
08-03-19 13:00,58.6
08-03-19 12:00,58.2
08-03-19 11:00,57.4
08-03-19 10:00,56.2
08-03-19 09:00,55.8
08-03-19 08:00,59.2
08-03-19 07:00,62.6
08-03-19 06:00,62.9
08-03-19 05:00,63.6
08-03-19 04:00,64.2
08-03-19 03:00,66.5
08-03-19 02:00,66.0
08-03-19 01:00,65.9
08-03-19 00:00,66.0
07-03-19 23:00,66.7
07-03-19 22:00,69.0
07-03-19 21:00,70.9
07-03-19 20:00,70.4
07-03-19 19:00,67.6
07-03-19 18:00,65.6
07-03-19 17:00,53.6
07-03-19 16:00,54.8
07-03-19 15:00,53.9
07-03-19 14:00,52.9
07-03-19 13:00,50.8
07-03-19 12:00,46.1
07-03-19 11:00,43.7
07-03-19 10:00,45.8
07-03-19 09:00,54.8
07-03-19 08:00,56.0
07-03-19 07:00,55.8
07-03-19 06:00,54.5
07-03-19 05:00,55.3
07-03-19 04:00,56.7
07-03-19 03:00,55.3
07-03-19 02:00,56.9
07-03-19 01:00,59.5
07-03-19 00:00,58.8
06-03-19 23:00,59.2
06-03-19 22:00,59.3
06-03-19 21:00,59.2
06-03-19 20:00,58.2
06-03-19 19:00,56.0
06-03-19 18:00,52.5
06-03-19 17:00,48.5
06-03-19 16:00,51.4
06-03-19 15:00,51.0
06-03-19 14:00,57.3
06-03-19 13:00,58.1
06-03-19 12:00,58.5
06-03-19 11:00,60.4
06-03-19 10:00,62.6
06-03-19 09:00,73.3
06-03-19 08:00,91.4
06-03-19 07:00,94.7
06-03-19 06:00,95.7
06-03-19 05:00,95.4
06-03-19 04:00,94.7
06-03-19 03:00,92.9
06-03-19 02:00,90.3
06-03-19 01:00,83.9
06-03-19 00:00,83.0
05-03-19 23:00,84.3
05-03-19 22:00,83.4
05-03-19 21:00,84.4
05-03-19 20:00,84.6
05-03-19 19:00,88.1
05-03-19 18:00,82.4
05-03-19 17:00,75.7
05-03-19 16:00,79.0
05-03-19 15:00,85.0
05-03-19 14:00,83.7
05-03-19 13:00,64.1
05-03-19 12:00,57.7
05-03-19 11:00,63.2
05-03-19 10:00,72.1
05-03-19 09:00,76.8
05-03-19 08:00,70.2
05-03-19 07:00,70.2
05-03-19 06:00,71.9
05-03-19 05:00,74.3
05-03-19 04:00,72.9
05-03-19 03:00,71.6
05-03-19 02:00,73.4
05-03-19 01:00,74.7
05-03-19 00:00,75.9
04-03-19 23:00,74.3
04-03-19 22:00,75.8
04-03-19 21:00,78.7
04-03-19 20:00,84.4
04-03-19 19:00,71.3
04-03-19 18:00,62.2
04-03-19 17:00,45.2
04-03-19 16:00,48.0
04-03-19 15:00,50.7
04-03-19 14:00,42.8
04-03-19 13:00,40.5
04-03-19 12:00,39.2
04-03-19 11:00,40.2
04-03-19 10:00,52.3
04-03-19 09:00,54.6
04-03-19 08:00,57.1
04-03-19 07:00,61.1
04-03-19 06:00,0.0
04-03-19 05:00,69.2
04-03-19 04:00,69.8
04-03-19 03:00,69.6
04-03-19 02:00,69.3
04-03-19 01:00,68.9
04-03-19 00:00,69.2
03-03-19 23:00,69.4
03-03-19 22:00,69.8
03-03-19 21:00,70.2
03-03-19 20:00,72.7
03-03-19 19:00,74.8
03-03-19 18:00,71.7
03-03-19 17:00,70.8
03-03-19 16:00,67.5
03-03-19 15:00,66.7
03-03-19 14:00,65.4
03-03-19 13:00,67.2
03-03-19 12:00,68.3
03-03-19 11:00,70.3
03-03-19 10:00,72.2
03-03-19 09:00,74.0
03-03-19 08:00,77.0
03-03-19 07:00,76.0
03-03-19 06:00,79.4
03-03-19 05:00,83.8
03-03-19 04:00,86.2
03-03-19 03:00,85.0
03-03-19 02:00,86.1
03-03-19 01:00,81.5
03-03-19 00:00,81.5
02-03-19 23:00,81.9
02-03-19 22:00,82.4
02-03-19 21:00,83.6
02-03-19 20:00,83.5
02-03-19 19:00,82.1
02-03-19 18:00,80.8
02-03-19 17:00,78.5
02-03-19 16:00,77.6
02-03-19 15:00,76.7
02-03-19 14:00,76.3
02-03-19 13:00,81.3
02-03-19 12:00,86.1
02-03-19 11:00,82.3
02-03-19 10:00,84.8
02-03-19 09:00,86.9
02-03-19 08:00,88.0
02-03-19 07:00,89.4
02-03-19 06:00,91.1
02-03-19 05:00,89.9
02-03-19 04:00,86.6
02-03-19 03:00,81.1
02-03-19 02:00,77.2
02-03-19 01:00,78.8
02-03-19 00:00,81.4
01-03-19 23:00,85.4
01-03-19 22:00,89.1
01-03-19 21:00,92.4
01-03-19 20:00,92.1
01-03-19 19:00,93.4
01-03-19 18:00,90.9
01-03-19 17:00,87.2
01-03-19 16:00,88.0
01-03-19 15:00,76.9
01-03-19 14:00,78.6
01-03-19 13:00,84.5
01-03-19 12:00,88.4
01-03-19 11:00,91.5
01-03-19 10:00,94.1
01-03-19 09:00,92.6
01-03-19 08:00,88.0
01-03-19 07:00,79.1
01-03-19 06:00,74.9
01-03-19 05:00,74.2
01-03-19 04:00,72.6
01-03-19 03:00,72.0
01-03-19 02:00,75.1
01-03-19 01:00,73.5

