Datum Zeit,Schwartenberg FEUCHT
24-03-19 19:00,NaN
24-03-19 18:00,NaN
24-03-19 17:00,NaN
24-03-19 16:00,NaN
24-03-19 15:00,NaN
24-03-19 14:00,NaN
24-03-19 13:00,NaN
24-03-19 12:00,NaN
24-03-19 11:00,NaN
24-03-19 10:00,NaN
24-03-19 09:00,NaN
24-03-19 08:00,NaN
24-03-19 07:00,NaN
24-03-19 06:00,NaN
24-03-19 05:00,NaN
24-03-19 04:00,NaN
24-03-19 03:00,NaN
24-03-19 02:00,NaN
24-03-19 01:00,NaN
24-03-19 00:00,NaN
23-03-19 23:00,NaN
23-03-19 22:00,NaN
23-03-19 21:00,NaN
23-03-19 20:00,NaN
23-03-19 19:00,NaN
23-03-19 18:00,NaN
23-03-19 17:00,NaN
23-03-19 16:00,NaN
23-03-19 15:00,NaN
23-03-19 14:00,NaN
23-03-19 13:00,NaN
23-03-19 12:00,NaN
23-03-19 11:00,NaN
23-03-19 10:00,NaN
23-03-19 09:00,NaN
23-03-19 08:00,NaN
23-03-19 07:00,NaN
23-03-19 06:00,NaN
23-03-19 05:00,NaN
23-03-19 04:00,NaN
23-03-19 03:00,NaN
23-03-19 02:00,NaN
23-03-19 01:00,NaN
23-03-19 00:00,NaN
22-03-19 23:00,76.7
22-03-19 22:00,74.0
22-03-19 21:00,70.3
22-03-19 20:00,66.4
22-03-19 19:00,59.9
22-03-19 18:00,52.5
22-03-19 17:00,46.9
22-03-19 16:00,44.5
22-03-19 15:00,44.6
22-03-19 14:00,47.2
22-03-19 13:00,49.6
22-03-19 12:00,52.5
22-03-19 11:00,50.8
22-03-19 10:00,51.9
22-03-19 09:00,58.3
22-03-19 08:00,64.3
22-03-19 07:00,66.4
22-03-19 06:00,69.9
22-03-19 05:00,69.5
22-03-19 04:00,67.0
22-03-19 03:00,64.6
22-03-19 02:00,63.8
22-03-19 01:00,61.9
22-03-19 00:00,62.3
21-03-19 23:00,66.5
21-03-19 22:00,72.3
21-03-19 21:00,69.1
21-03-19 20:00,62.1
21-03-19 19:00,54.6
21-03-19 18:00,48.9
21-03-19 17:00,45.4
21-03-19 16:00,42.5
21-03-19 15:00,41.6
21-03-19 14:00,42.6
21-03-19 13:00,43.8
21-03-19 12:00,44.6
21-03-19 11:00,47.1
21-03-19 10:00,45.6
21-03-19 09:00,45.9
21-03-19 08:00,49.6
21-03-19 07:00,50.3
21-03-19 06:00,48.4
21-03-19 05:00,47.5
21-03-19 04:00,45.3
21-03-19 03:00,43.3
21-03-19 02:00,42.2
21-03-19 01:00,41.4
21-03-19 00:00,42.1
20-03-19 23:00,41.9
20-03-19 22:00,40.8
20-03-19 21:00,41.5
20-03-19 20:00,42.9
20-03-19 19:00,39.2
20-03-19 18:00,36.8
20-03-19 17:00,37.6
20-03-19 16:00,37.1
20-03-19 15:00,38.2
20-03-19 14:00,41.9
20-03-19 13:00,44.6
20-03-19 12:00,47.9
20-03-19 11:00,53.2
20-03-19 10:00,61.4
20-03-19 09:00,67.6
20-03-19 08:00,81.4
20-03-19 07:00,85.3
20-03-19 06:00,86.6
20-03-19 05:00,85.0
20-03-19 04:00,84.0
20-03-19 03:00,83.0
20-03-19 02:00,83.9
20-03-19 01:00,84.4
20-03-19 00:00,85.0
19-03-19 23:00,87.5
19-03-19 22:00,88.9
19-03-19 21:00,88.0
19-03-19 20:00,89.8
19-03-19 19:00,90.4
19-03-19 18:00,88.9
19-03-19 17:00,81.5
19-03-19 16:00,64.8
19-03-19 15:00,77.2
19-03-19 14:00,70.3
19-03-19 13:00,71.6
19-03-19 12:00,86.9
19-03-19 11:00,88.9
19-03-19 10:00,90.6
19-03-19 09:00,98.8
19-03-19 08:00,99.6
19-03-19 07:00,99.6
19-03-19 06:00,98.7
19-03-19 05:00,97.6
19-03-19 04:00,96.6
19-03-19 03:00,96.3
19-03-19 02:00,95.4
19-03-19 01:00,96.3
19-03-19 00:00,94.9
18-03-19 23:00,91.8
18-03-19 22:00,93.1
18-03-19 21:00,91.7
18-03-19 20:00,94.8
18-03-19 19:00,94.2
18-03-19 18:00,90.7
18-03-19 17:00,99.5
18-03-19 16:00,81.7
18-03-19 15:00,57.7
18-03-19 14:00,61.2
18-03-19 13:00,64.5
18-03-19 12:00,65.1
18-03-19 11:00,66.6
18-03-19 10:00,73.3
18-03-19 09:00,79.7
18-03-19 08:00,84.7
18-03-19 07:00,82.5
18-03-19 06:00,83.6
18-03-19 05:00,84.3
18-03-19 04:00,92.3
18-03-19 03:00,95.5
18-03-19 02:00,99.3
18-03-19 01:00,99.6
18-03-19 00:00,99.4
17-03-19 23:00,98.8
17-03-19 22:00,97.2
17-03-19 21:00,97.7
17-03-19 20:00,88.2
17-03-19 19:00,98.6
17-03-19 18:00,98.0
17-03-19 17:00,41.2
17-03-19 16:00,35.2
17-03-19 15:00,34.0
17-03-19 14:00,29.6
17-03-19 13:00,27.5
17-03-19 12:00,28.1
17-03-19 11:00,25.8
17-03-19 10:00,27.6
17-03-19 09:00,29.6
17-03-19 08:00,40.3
17-03-19 07:00,44.6
17-03-19 06:00,47.6
17-03-19 05:00,63.7
17-03-19 04:00,81.4
17-03-19 03:00,89.2
17-03-19 02:00,90.6
17-03-19 01:00,89.0
17-03-19 00:00,86.6
16-03-19 23:00,84.6
16-03-19 22:00,90.3
16-03-19 21:00,96.2
16-03-19 20:00,94.9
16-03-19 19:00,96.0
16-03-19 18:00,95.2
16-03-19 17:00,98.6
16-03-19 16:00,99.6
16-03-19 15:00,99.6
16-03-19 14:00,99.6
16-03-19 13:00,99.6
16-03-19 12:00,99.6
16-03-19 11:00,99.6
16-03-19 10:00,99.6
16-03-19 09:00,95.8
16-03-19 08:00,89.0
16-03-19 07:00,89.4
16-03-19 06:00,90.0
16-03-19 05:00,89.4
16-03-19 04:00,89.2
16-03-19 03:00,92.9
16-03-19 02:00,92.7
16-03-19 01:00,99.6
16-03-19 00:00,99.6
15-03-19 23:00,99.6
15-03-19 22:00,99.6
15-03-19 21:00,99.3
15-03-19 20:00,97.0
15-03-19 19:00,99.6
15-03-19 18:00,99.6
15-03-19 17:00,99.6
15-03-19 16:00,99.6
15-03-19 15:00,98.5
15-03-19 14:00,86.6
15-03-19 13:00,72.5
15-03-19 12:00,68.6
15-03-19 11:00,75.7
15-03-19 10:00,83.5
15-03-19 09:00,92.3
15-03-19 08:00,92.4
15-03-19 07:00,90.5
15-03-19 06:00,94.0
15-03-19 05:00,98.5
15-03-19 04:00,99.6
15-03-19 03:00,99.6
15-03-19 02:00,99.6
15-03-19 01:00,99.6
15-03-19 00:00,99.6
14-03-19 23:00,99.6
14-03-19 22:00,99.6
14-03-19 21:00,98.4
14-03-19 20:00,99.4
14-03-19 19:00,99.6
14-03-19 18:00,99.6
14-03-19 17:00,99.6
14-03-19 16:00,97.7
14-03-19 15:00,82.9
14-03-19 14:00,76.4
14-03-19 13:00,65.7
14-03-19 12:00,74.9
14-03-19 11:00,75.3
14-03-19 10:00,79.0
14-03-19 09:00,85.6
14-03-19 08:00,89.3
14-03-19 07:00,95.2
14-03-19 06:00,99.6
14-03-19 05:00,99.6
14-03-19 04:00,93.3
14-03-19 03:00,89.3
14-03-19 02:00,90.3
14-03-19 01:00,89.4
14-03-19 00:00,82.2
13-03-19 23:00,79.4
13-03-19 22:00,77.4
13-03-19 21:00,67.6
13-03-19 20:00,57.8
13-03-19 19:00,52.5
13-03-19 18:00,50.8
13-03-19 17:00,50.0
13-03-19 16:00,47.8
13-03-19 15:00,48.1
13-03-19 14:00,51.8
13-03-19 13:00,48.6
13-03-19 12:00,51.0
13-03-19 11:00,53.9
13-03-19 10:00,60.3
13-03-19 09:00,72.9
13-03-19 08:00,94.7
13-03-19 07:00,95.6
13-03-19 06:00,87.8
13-03-19 05:00,73.9
13-03-19 04:00,68.7
13-03-19 03:00,57.6
13-03-19 02:00,62.5
13-03-19 01:00,65.2
13-03-19 00:00,66.6
12-03-19 23:00,67.5
12-03-19 22:00,65.8
12-03-19 21:00,64.5
12-03-19 20:00,62.9
12-03-19 19:00,60.5
12-03-19 18:00,56.7
12-03-19 17:00,53.3
12-03-19 16:00,54.4
12-03-19 15:00,67.3
12-03-19 14:00,87.5
12-03-19 13:00,99.6
12-03-19 12:00,99.6
12-03-19 11:00,99.6
12-03-19 10:00,99.6
12-03-19 09:00,99.6
12-03-19 08:00,99.6
12-03-19 07:00,99.6
12-03-19 06:00,99.6
12-03-19 05:00,99.6
12-03-19 04:00,99.6
12-03-19 03:00,99.6
12-03-19 02:00,99.6
12-03-19 01:00,99.6
12-03-19 00:00,99.6
11-03-19 23:00,99.6
11-03-19 22:00,99.6
11-03-19 21:00,99.6
11-03-19 20:00,99.6
11-03-19 19:00,99.6
11-03-19 18:00,99.6
11-03-19 17:00,99.6
11-03-19 16:00,99.6
11-03-19 15:00,99.1
11-03-19 14:00,98.8
11-03-19 13:00,90.4
11-03-19 12:00,99.2
11-03-19 11:00,99.6
11-03-19 10:00,99.6
11-03-19 09:00,99.6
11-03-19 08:00,89.8
11-03-19 07:00,85.8
11-03-19 06:00,88.2
11-03-19 05:00,90.6
11-03-19 04:00,97.7
11-03-19 03:00,99.6
11-03-19 02:00,99.6
11-03-19 01:00,99.6
11-03-19 00:00,99.6
10-03-19 23:00,84.0
10-03-19 22:00,63.5
10-03-19 21:00,64.3
10-03-19 20:00,86.5
10-03-19 19:00,91.1
10-03-19 18:00,98.9
10-03-19 17:00,99.4
10-03-19 16:00,99.0
10-03-19 15:00,99.0
10-03-19 14:00,99.6
10-03-19 13:00,99.6
10-03-19 12:00,99.6
10-03-19 11:00,99.6
10-03-19 10:00,95.4
10-03-19 09:00,90.0
10-03-19 08:00,96.2
10-03-19 07:00,86.3
10-03-19 06:00,85.7
10-03-19 05:00,90.6
10-03-19 04:00,92.8
10-03-19 03:00,87.1
10-03-19 02:00,88.7
10-03-19 01:00,89.5
10-03-19 00:00,91.2
09-03-19 23:00,93.8
09-03-19 22:00,99.1
09-03-19 21:00,99.6
09-03-19 20:00,99.4
09-03-19 19:00,76.3
09-03-19 18:00,65.2
09-03-19 17:00,63.6
09-03-19 16:00,63.9
09-03-19 15:00,63.6
09-03-19 14:00,66.3
09-03-19 13:00,72.1
09-03-19 12:00,78.1
09-03-19 11:00,83.0
09-03-19 10:00,92.1
09-03-19 09:00,93.5
09-03-19 08:00,77.6
09-03-19 07:00,73.9
09-03-19 06:00,72.2
09-03-19 05:00,73.8
09-03-19 04:00,77.1
09-03-19 03:00,78.2
09-03-19 02:00,78.2
09-03-19 01:00,80.3
09-03-19 00:00,81.7
08-03-19 23:00,85.2
08-03-19 22:00,85.5
08-03-19 21:00,91.0
08-03-19 20:00,90.4
08-03-19 19:00,88.6
08-03-19 18:00,96.8
08-03-19 17:00,99.6
08-03-19 16:00,99.6
08-03-19 15:00,76.2
08-03-19 14:00,67.5
08-03-19 13:00,67.3
08-03-19 12:00,67.9
08-03-19 11:00,63.5
08-03-19 10:00,62.1
08-03-19 09:00,61.8
08-03-19 08:00,65.0
08-03-19 07:00,67.1
08-03-19 06:00,69.7
08-03-19 05:00,72.2
08-03-19 04:00,73.0
08-03-19 03:00,73.5
08-03-19 02:00,76.7
08-03-19 01:00,73.5
08-03-19 00:00,71.8
07-03-19 23:00,70.6
07-03-19 22:00,72.3
07-03-19 21:00,73.0
07-03-19 20:00,71.9
07-03-19 19:00,70.9
07-03-19 18:00,63.0
07-03-19 17:00,60.0
07-03-19 16:00,58.3
07-03-19 15:00,56.0
07-03-19 14:00,46.8
07-03-19 13:00,46.7
07-03-19 12:00,58.3
07-03-19 11:00,61.9
07-03-19 10:00,82.7
07-03-19 09:00,93.6
07-03-19 08:00,92.1
07-03-19 07:00,87.7
07-03-19 06:00,82.1
07-03-19 05:00,86.0
07-03-19 04:00,86.6
07-03-19 03:00,84.7
07-03-19 02:00,82.1
07-03-19 01:00,78.1
07-03-19 00:00,77.9
06-03-19 23:00,77.0
06-03-19 22:00,75.2
06-03-19 21:00,70.4
06-03-19 20:00,63.3
06-03-19 19:00,61.9
06-03-19 18:00,58.1
06-03-19 17:00,57.1
06-03-19 16:00,61.3
06-03-19 15:00,68.0
06-03-19 14:00,79.0
06-03-19 13:00,90.3
06-03-19 12:00,92.9
06-03-19 11:00,94.2
06-03-19 10:00,93.5
06-03-19 09:00,89.0
06-03-19 08:00,87.8
06-03-19 07:00,85.1
06-03-19 06:00,89.6
06-03-19 05:00,98.4
06-03-19 04:00,99.6
06-03-19 03:00,99.6
06-03-19 02:00,99.6
06-03-19 01:00,99.6
06-03-19 00:00,99.6
05-03-19 23:00,99.6
05-03-19 22:00,99.6
05-03-19 21:00,99.6
05-03-19 20:00,99.6
05-03-19 19:00,99.0
05-03-19 18:00,99.6
05-03-19 17:00,99.6
05-03-19 16:00,99.6
05-03-19 15:00,99.6
05-03-19 14:00,78.2
05-03-19 13:00,55.3
05-03-19 12:00,59.8
05-03-19 11:00,79.7
05-03-19 10:00,99.5
05-03-19 09:00,83.2
05-03-19 08:00,75.3
05-03-19 07:00,76.2
05-03-19 06:00,77.6
05-03-19 05:00,80.7
05-03-19 04:00,79.2
05-03-19 03:00,78.7
05-03-19 02:00,84.0
05-03-19 01:00,86.3
05-03-19 00:00,88.8
04-03-19 23:00,88.0
04-03-19 22:00,97.3
04-03-19 21:00,99.6
04-03-19 20:00,73.1
04-03-19 19:00,56.4
04-03-19 18:00,44.5
04-03-19 17:00,41.9
04-03-19 16:00,40.6
04-03-19 15:00,40.2
04-03-19 14:00,40.3
04-03-19 13:00,43.4
04-03-19 12:00,50.7
04-03-19 11:00,63.3
04-03-19 10:00,59.7
04-03-19 09:00,59.1
04-03-19 08:00,62.7
04-03-19 07:00,66.1
04-03-19 06:00,0.0
04-03-19 05:00,73.6
04-03-19 04:00,76.8
04-03-19 03:00,77.4
04-03-19 02:00,77.1
04-03-19 01:00,77.5
04-03-19 00:00,77.8
03-03-19 23:00,79.4
03-03-19 22:00,82.0
03-03-19 21:00,83.3
03-03-19 20:00,85.6
03-03-19 19:00,85.3
03-03-19 18:00,82.7
03-03-19 17:00,76.0
03-03-19 16:00,73.3
03-03-19 15:00,73.6
03-03-19 14:00,76.1
03-03-19 13:00,77.1
03-03-19 12:00,79.5
03-03-19 11:00,81.8
03-03-19 10:00,85.6
03-03-19 09:00,92.7
03-03-19 08:00,94.5
03-03-19 07:00,94.5
03-03-19 06:00,99.5
03-03-19 05:00,99.6
03-03-19 04:00,99.6
03-03-19 03:00,99.6
03-03-19 02:00,99.6
03-03-19 01:00,99.6
03-03-19 00:00,99.6
02-03-19 23:00,99.6
02-03-19 22:00,99.6
02-03-19 21:00,99.6
02-03-19 20:00,99.6
02-03-19 19:00,99.6
02-03-19 18:00,99.6
02-03-19 17:00,99.6
02-03-19 16:00,99.6
02-03-19 15:00,99.6
02-03-19 14:00,99.6
02-03-19 13:00,99.6
02-03-19 12:00,99.6
02-03-19 11:00,99.6
02-03-19 10:00,99.6
02-03-19 09:00,99.6
02-03-19 08:00,99.6
02-03-19 07:00,99.6
02-03-19 06:00,99.6
02-03-19 05:00,99.6
02-03-19 04:00,99.6
02-03-19 03:00,99.6
02-03-19 02:00,99.6
02-03-19 01:00,99.6
02-03-19 00:00,99.6
01-03-19 23:00,99.6
01-03-19 22:00,99.6
01-03-19 21:00,99.6
01-03-19 20:00,99.6
01-03-19 19:00,99.6
01-03-19 18:00,99.6
01-03-19 17:00,99.6
01-03-19 16:00,99.6
01-03-19 15:00,99.6
01-03-19 14:00,99.6
01-03-19 13:00,99.6
01-03-19 12:00,99.6
01-03-19 11:00,99.6
01-03-19 10:00,99.6
01-03-19 09:00,99.6
01-03-19 08:00,98.6
01-03-19 07:00,94.0
01-03-19 06:00,93.2
01-03-19 05:00,93.9
01-03-19 04:00,97.2
01-03-19 03:00,99.5
01-03-19 02:00,99.6
01-03-19 01:00,96.9

