Datum Zeit,Collmberg FEUCHT
24-03-19 19:00,NaN
24-03-19 18:00,NaN
24-03-19 17:00,NaN
24-03-19 16:00,NaN
24-03-19 15:00,NaN
24-03-19 14:00,NaN
24-03-19 13:00,NaN
24-03-19 12:00,NaN
24-03-19 11:00,NaN
24-03-19 10:00,NaN
24-03-19 09:00,NaN
24-03-19 08:00,NaN
24-03-19 07:00,NaN
24-03-19 06:00,NaN
24-03-19 05:00,89.2
24-03-19 04:00,90.8
24-03-19 03:00,91.2
24-03-19 02:00,89.7
24-03-19 01:00,86.2
24-03-19 00:00,85.0
23-03-19 23:00,83.7
23-03-19 22:00,83.5
23-03-19 21:00,83.9
23-03-19 20:00,81.8
23-03-19 19:00,73.5
23-03-19 18:00,70.9
23-03-19 17:00,62.4
23-03-19 16:00,52.5
23-03-19 15:00,47.4
23-03-19 14:00,41.9
23-03-19 13:00,47.3
23-03-19 12:00,44.8
23-03-19 11:00,45.2
23-03-19 10:00,53.0
23-03-19 09:00,60.8
23-03-19 08:00,69.3
23-03-19 07:00,69.9
23-03-19 06:00,69.2
23-03-19 05:00,70.0
23-03-19 04:00,68.9
23-03-19 03:00,70.4
23-03-19 02:00,71.8
23-03-19 01:00,71.9
23-03-19 00:00,77.9
22-03-19 23:00,81.9
22-03-19 22:00,83.4
22-03-19 21:00,79.4
22-03-19 20:00,74.6
22-03-19 19:00,69.2
22-03-19 18:00,64.6
22-03-19 17:00,59.2
22-03-19 16:00,60.9
22-03-19 15:00,57.3
22-03-19 14:00,57.9
22-03-19 13:00,60.6
22-03-19 12:00,65.5
22-03-19 11:00,67.8
22-03-19 10:00,65.5
22-03-19 09:00,66.4
22-03-19 08:00,70.6
22-03-19 07:00,79.4
22-03-19 06:00,78.8
22-03-19 05:00,82.3
22-03-19 04:00,76.9
22-03-19 03:00,66.4
22-03-19 02:00,65.9
22-03-19 01:00,63.9
22-03-19 00:00,62.3
21-03-19 23:00,63.6
21-03-19 22:00,62.7
21-03-19 21:00,62.2
21-03-19 20:00,63.8
21-03-19 19:00,62.5
21-03-19 18:00,52.0
21-03-19 17:00,50.6
21-03-19 16:00,50.3
21-03-19 15:00,50.3
21-03-19 14:00,50.4
21-03-19 13:00,50.5
21-03-19 12:00,51.1
21-03-19 11:00,50.7
21-03-19 10:00,51.3
21-03-19 09:00,54.2
21-03-19 08:00,61.6
21-03-19 07:00,63.1
21-03-19 06:00,60.7
21-03-19 05:00,58.8
21-03-19 04:00,56.8
21-03-19 03:00,56.9
21-03-19 02:00,55.4
21-03-19 01:00,53.3
21-03-19 00:00,53.8
20-03-19 23:00,54.8
20-03-19 22:00,54.2
20-03-19 21:00,53.8
20-03-19 20:00,53.2
20-03-19 19:00,50.4
20-03-19 18:00,41.8
20-03-19 17:00,37.1
20-03-19 16:00,38.0
20-03-19 15:00,39.0
20-03-19 14:00,39.5
20-03-19 13:00,40.7
20-03-19 12:00,43.4
20-03-19 11:00,46.9
20-03-19 10:00,53.4
20-03-19 09:00,60.3
20-03-19 08:00,72.9
20-03-19 07:00,74.5
20-03-19 06:00,73.2
20-03-19 05:00,73.9
20-03-19 04:00,72.2
20-03-19 03:00,71.8
20-03-19 02:00,71.1
20-03-19 01:00,70.4
20-03-19 00:00,68.6
19-03-19 23:00,68.5
19-03-19 22:00,67.3
19-03-19 21:00,68.4
19-03-19 20:00,69.5
19-03-19 19:00,67.3
19-03-19 18:00,66.5
19-03-19 17:00,73.1
19-03-19 16:00,69.0
19-03-19 15:00,65.7
19-03-19 14:00,58.8
19-03-19 13:00,61.7
19-03-19 12:00,65.5
19-03-19 11:00,69.4
19-03-19 10:00,80.1
19-03-19 09:00,92.7
19-03-19 08:00,87.9
19-03-19 07:00,85.5
19-03-19 06:00,84.2
19-03-19 05:00,82.8
19-03-19 04:00,83.3
19-03-19 03:00,82.3
19-03-19 02:00,81.1
19-03-19 01:00,77.9
19-03-19 00:00,73.2
18-03-19 23:00,70.3
18-03-19 22:00,72.0
18-03-19 21:00,71.7
18-03-19 20:00,65.4
18-03-19 19:00,68.2
18-03-19 18:00,66.7
18-03-19 17:00,68.9
18-03-19 16:00,67.0
18-03-19 15:00,60.1
18-03-19 14:00,59.3
18-03-19 13:00,61.1
18-03-19 12:00,68.2
18-03-19 11:00,68.5
18-03-19 10:00,70.8
18-03-19 09:00,70.3
18-03-19 08:00,78.7
18-03-19 07:00,79.2
18-03-19 06:00,78.9
18-03-19 05:00,80.9
18-03-19 04:00,81.9
18-03-19 03:00,80.7
18-03-19 02:00,85.3
18-03-19 01:00,82.3
18-03-19 00:00,86.4
17-03-19 23:00,83.6
17-03-19 22:00,84.3
17-03-19 21:00,84.4
17-03-19 20:00,86.4
17-03-19 19:00,91.1
17-03-19 18:00,88.7
17-03-19 17:00,92.2
17-03-19 16:00,88.3
17-03-19 15:00,67.9
17-03-19 14:00,51.2
17-03-19 13:00,52.4
17-03-19 12:00,49.6
17-03-19 11:00,50.0
17-03-19 10:00,54.2
17-03-19 09:00,61.5
17-03-19 08:00,70.8
17-03-19 07:00,79.2
17-03-19 06:00,80.7
17-03-19 05:00,83.9
17-03-19 04:00,83.8
17-03-19 03:00,83.0
17-03-19 02:00,79.1
17-03-19 01:00,76.7
17-03-19 00:00,75.0
16-03-19 23:00,73.4
16-03-19 22:00,76.1
16-03-19 21:00,79.5
16-03-19 20:00,80.7
16-03-19 19:00,81.8
16-03-19 18:00,85.9
16-03-19 17:00,90.8
16-03-19 16:00,95.9
16-03-19 15:00,96.1
16-03-19 14:00,94.7
16-03-19 13:00,93.2
16-03-19 12:00,91.1
16-03-19 11:00,82.8
16-03-19 10:00,72.2
16-03-19 09:00,71.5
16-03-19 08:00,74.3
16-03-19 07:00,75.3
16-03-19 06:00,72.1
16-03-19 05:00,71.6
16-03-19 04:00,72.5
16-03-19 03:00,70.3
16-03-19 02:00,65.1
16-03-19 01:00,61.8
16-03-19 00:00,62.4
15-03-19 23:00,66.5
15-03-19 22:00,73.8
15-03-19 21:00,88.1
15-03-19 20:00,95.3
15-03-19 19:00,94.2
15-03-19 18:00,90.9
15-03-19 17:00,91.0
15-03-19 16:00,93.5
15-03-19 15:00,89.4
15-03-19 14:00,84.7
15-03-19 13:00,74.0
15-03-19 12:00,64.1
15-03-19 11:00,70.0
15-03-19 10:00,72.0
15-03-19 09:00,78.3
15-03-19 08:00,78.3
15-03-19 07:00,78.1
15-03-19 06:00,78.6
15-03-19 05:00,78.7
15-03-19 04:00,80.9
15-03-19 03:00,82.2
15-03-19 02:00,82.0
15-03-19 01:00,85.1
15-03-19 00:00,90.0
14-03-19 23:00,94.9
14-03-19 22:00,93.5
14-03-19 21:00,92.6
14-03-19 20:00,91.5
14-03-19 19:00,93.9
14-03-19 18:00,94.4
14-03-19 17:00,93.1
14-03-19 16:00,92.3
14-03-19 15:00,88.8
14-03-19 14:00,86.5
14-03-19 13:00,65.0
14-03-19 12:00,62.9
14-03-19 11:00,66.6
14-03-19 10:00,68.3
14-03-19 09:00,73.9
14-03-19 08:00,77.5
14-03-19 07:00,82.4
14-03-19 06:00,90.5
14-03-19 05:00,85.4
14-03-19 04:00,79.2
14-03-19 03:00,78.2
14-03-19 02:00,76.2
14-03-19 01:00,75.6
14-03-19 00:00,78.4
13-03-19 23:00,78.5
13-03-19 22:00,75.9
13-03-19 21:00,70.2
13-03-19 20:00,64.7
13-03-19 19:00,60.0
13-03-19 18:00,55.8
13-03-19 17:00,53.0
13-03-19 16:00,50.8
13-03-19 15:00,48.1
13-03-19 14:00,46.6
13-03-19 13:00,52.5
13-03-19 12:00,57.5
13-03-19 11:00,55.6
13-03-19 10:00,56.0
13-03-19 09:00,65.4
13-03-19 08:00,76.2
13-03-19 07:00,71.8
13-03-19 06:00,74.8
13-03-19 05:00,76.4
13-03-19 04:00,65.7
13-03-19 03:00,50.1
13-03-19 02:00,43.3
13-03-19 01:00,46.1
13-03-19 00:00,48.7
12-03-19 23:00,51.6
12-03-19 22:00,57.1
12-03-19 21:00,61.3
12-03-19 20:00,63.5
12-03-19 19:00,60.5
12-03-19 18:00,58.0
12-03-19 17:00,55.0
12-03-19 16:00,54.0
12-03-19 15:00,52.7
12-03-19 14:00,53.0
12-03-19 13:00,60.9
12-03-19 12:00,NaN
12-03-19 11:00,NaN
12-03-19 10:00,86.4
12-03-19 09:00,88.7
12-03-19 08:00,91.9
12-03-19 07:00,93.8
12-03-19 06:00,94.2
12-03-19 05:00,92.5
12-03-19 04:00,93.4
12-03-19 03:00,95.6
12-03-19 02:00,96.9
12-03-19 01:00,97.2
12-03-19 00:00,96.9
11-03-19 23:00,96.3
11-03-19 22:00,96.5
11-03-19 21:00,97.3
11-03-19 20:00,95.7
11-03-19 19:00,85.4
11-03-19 18:00,73.4
11-03-19 17:00,77.3
11-03-19 16:00,74.7
11-03-19 15:00,67.3
11-03-19 14:00,68.5
11-03-19 13:00,76.8
11-03-19 12:00,61.6
11-03-19 11:00,65.1
11-03-19 10:00,74.4
11-03-19 09:00,82.5
11-03-19 08:00,78.4
11-03-19 07:00,78.5
11-03-19 06:00,79.8
11-03-19 05:00,80.9
11-03-19 04:00,83.1
11-03-19 03:00,86.1
11-03-19 02:00,88.5
11-03-19 01:00,93.0
11-03-19 00:00,97.6
10-03-19 23:00,97.4
10-03-19 22:00,NaN
10-03-19 21:00,56.2
10-03-19 20:00,58.4
10-03-19 19:00,75.9
10-03-19 18:00,91.1
10-03-19 17:00,91.1
10-03-19 16:00,92.6
10-03-19 15:00,94.5
10-03-19 14:00,93.8
10-03-19 13:00,93.6
10-03-19 12:00,93.7
10-03-19 11:00,93.1
10-03-19 10:00,89.3
10-03-19 09:00,80.2
10-03-19 08:00,76.6
10-03-19 07:00,75.8
10-03-19 06:00,78.4
10-03-19 05:00,77.9
10-03-19 04:00,76.9
10-03-19 03:00,76.0
10-03-19 02:00,71.4
10-03-19 01:00,72.8
10-03-19 00:00,76.3
09-03-19 23:00,76.0
09-03-19 22:00,75.3
09-03-19 21:00,86.8
09-03-19 20:00,92.5
09-03-19 19:00,74.3
09-03-19 18:00,63.0
09-03-19 17:00,55.0
09-03-19 16:00,58.6
09-03-19 15:00,64.7
09-03-19 14:00,60.5
09-03-19 13:00,61.7
09-03-19 12:00,65.0
09-03-19 11:00,72.3
09-03-19 10:00,77.9
09-03-19 09:00,85.3
09-03-19 08:00,83.2
09-03-19 07:00,74.8
09-03-19 06:00,73.1
09-03-19 05:00,76.3
09-03-19 04:00,77.9
09-03-19 03:00,79.0
09-03-19 02:00,80.9
09-03-19 01:00,81.5
09-03-19 00:00,80.3
08-03-19 23:00,79.1
08-03-19 22:00,72.4
08-03-19 21:00,70.8
08-03-19 20:00,75.7
08-03-19 19:00,76.2
08-03-19 18:00,70.0
08-03-19 17:00,75.9
08-03-19 16:00,81.6
08-03-19 15:00,76.9
08-03-19 14:00,65.0
08-03-19 13:00,71.3
08-03-19 12:00,75.2
08-03-19 11:00,61.9
08-03-19 10:00,59.9
08-03-19 09:00,60.9
08-03-19 08:00,65.6
08-03-19 07:00,68.2
08-03-19 06:00,69.2
08-03-19 05:00,70.6
08-03-19 04:00,72.2
08-03-19 03:00,71.5
08-03-19 02:00,71.0
08-03-19 01:00,70.0
08-03-19 00:00,71.9
07-03-19 23:00,73.3
07-03-19 22:00,72.8
07-03-19 21:00,72.5
07-03-19 20:00,67.9
07-03-19 19:00,63.1
07-03-19 18:00,54.0
07-03-19 17:00,51.7
07-03-19 16:00,53.3
07-03-19 15:00,52.1
07-03-19 14:00,50.7
07-03-19 13:00,49.5
07-03-19 12:00,45.3
07-03-19 11:00,47.7
07-03-19 10:00,51.7
07-03-19 09:00,55.2
07-03-19 08:00,58.9
07-03-19 07:00,61.2
07-03-19 06:00,63.8
07-03-19 05:00,64.0
07-03-19 04:00,60.5
07-03-19 03:00,58.3
07-03-19 02:00,58.8
07-03-19 01:00,60.3
07-03-19 00:00,63.3
06-03-19 23:00,64.7
06-03-19 22:00,63.2
06-03-19 21:00,62.0
06-03-19 20:00,62.8
06-03-19 19:00,65.4
06-03-19 18:00,63.0
06-03-19 17:00,56.3
06-03-19 16:00,53.7
06-03-19 15:00,52.8
06-03-19 14:00,52.9
06-03-19 13:00,53.1
06-03-19 12:00,55.3
06-03-19 11:00,59.0
06-03-19 10:00,64.8
06-03-19 09:00,75.0
06-03-19 08:00,84.4
06-03-19 07:00,89.4
06-03-19 06:00,90.6
06-03-19 05:00,89.3
06-03-19 04:00,88.3
06-03-19 03:00,87.0
06-03-19 02:00,86.7
06-03-19 01:00,87.8
06-03-19 00:00,87.5
05-03-19 23:00,86.6
05-03-19 22:00,81.4
05-03-19 21:00,70.5
05-03-19 20:00,70.5
05-03-19 19:00,70.9
05-03-19 18:00,75.1
05-03-19 17:00,71.4
05-03-19 16:00,73.9
05-03-19 15:00,74.9
05-03-19 14:00,73.9
05-03-19 13:00,72.2
05-03-19 12:00,66.5
05-03-19 11:00,70.5
05-03-19 10:00,65.0
05-03-19 09:00,69.8
05-03-19 08:00,73.4
05-03-19 07:00,75.8
05-03-19 06:00,76.5
05-03-19 05:00,78.3
05-03-19 04:00,75.2
05-03-19 03:00,74.6
05-03-19 02:00,74.9
05-03-19 01:00,75.0
05-03-19 00:00,73.7
04-03-19 23:00,73.2
04-03-19 22:00,78.4
04-03-19 21:00,82.9
04-03-19 20:00,84.3
04-03-19 19:00,80.6
04-03-19 18:00,53.9
04-03-19 17:00,50.9
04-03-19 16:00,48.6
04-03-19 15:00,44.9
04-03-19 14:00,48.7
04-03-19 13:00,38.7
04-03-19 12:00,42.2
04-03-19 11:00,51.4
04-03-19 10:00,56.6
04-03-19 09:00,58.9
04-03-19 08:00,62.9
04-03-19 07:00,66.3
04-03-19 06:00,0.0
04-03-19 05:00,75.2
04-03-19 04:00,75.7
04-03-19 03:00,75.5
04-03-19 02:00,75.0
04-03-19 01:00,74.0
04-03-19 00:00,74.0
03-03-19 23:00,75.1
03-03-19 22:00,76.2
03-03-19 21:00,76.8
03-03-19 20:00,80.5
03-03-19 19:00,87.2
03-03-19 18:00,81.0
03-03-19 17:00,73.7
03-03-19 16:00,75.2
03-03-19 15:00,80.4
03-03-19 14:00,70.8
03-03-19 13:00,65.6
03-03-19 12:00,68.3
03-03-19 11:00,72.1
03-03-19 10:00,74.4
03-03-19 09:00,75.4
03-03-19 08:00,78.8
03-03-19 07:00,82.7
03-03-19 06:00,86.3
03-03-19 05:00,87.7
03-03-19 04:00,88.3
03-03-19 03:00,86.5
03-03-19 02:00,85.8
03-03-19 01:00,85.6
03-03-19 00:00,85.9
02-03-19 23:00,87.1
02-03-19 22:00,88.2
02-03-19 21:00,89.1
02-03-19 20:00,87.5
02-03-19 19:00,87.9
02-03-19 18:00,87.8
02-03-19 17:00,82.8
02-03-19 16:00,82.3
02-03-19 15:00,81.4
02-03-19 14:00,82.0
02-03-19 13:00,81.6
02-03-19 12:00,80.8
02-03-19 11:00,82.3
02-03-19 10:00,84.7
02-03-19 09:00,87.6
02-03-19 08:00,88.8
02-03-19 07:00,88.6
02-03-19 06:00,86.1
02-03-19 05:00,86.3
02-03-19 04:00,82.4
02-03-19 03:00,79.0
02-03-19 02:00,74.0
02-03-19 01:00,76.4
02-03-19 00:00,78.8
01-03-19 23:00,83.5
01-03-19 22:00,86.3
01-03-19 21:00,90.5
01-03-19 20:00,94.5
01-03-19 19:00,95.3
01-03-19 18:00,92.4
01-03-19 17:00,91.9
01-03-19 16:00,89.5
01-03-19 15:00,88.5
01-03-19 14:00,88.7
01-03-19 13:00,79.6
01-03-19 12:00,80.9
01-03-19 11:00,84.7
01-03-19 10:00,86.9
01-03-19 09:00,86.5
01-03-19 08:00,86.9
01-03-19 07:00,83.8
01-03-19 06:00,83.2
01-03-19 05:00,88.3
01-03-19 04:00,90.1
01-03-19 03:00,86.3
01-03-19 02:00,79.3
01-03-19 01:00,72.7

