Datum Zeit,Chemnitz-Mitte NO
,µg/m³
01-04-01 00:00,3
31-03-01 23:00,2
31-03-01 22:00,4
31-03-01 21:00,4
31-03-01 20:00,1
31-03-01 19:00,1
31-03-01 18:00,1
31-03-01 17:00,1
31-03-01 16:00,1
31-03-01 15:00,1
31-03-01 14:00,4
31-03-01 13:00,6
31-03-01 12:00,5
31-03-01 11:00,6
31-03-01 10:00,12
31-03-01 09:00,25
31-03-01 08:00,58
31-03-01 07:00,156
31-03-01 06:00,101
31-03-01 05:00,14
31-03-01 04:00,2
31-03-01 03:00,2
31-03-01 02:00,
31-03-01 01:00,2
31-03-01 00:00,5
30-03-01 23:00,11
30-03-01 22:00,18
30-03-01 21:00,62
30-03-01 20:00,44
30-03-01 19:00,13
30-03-01 18:00,11
30-03-01 17:00,24
30-03-01 16:00,34
30-03-01 15:00,25
30-03-01 14:00,28
30-03-01 13:00,38
30-03-01 12:00,26
30-03-01 11:00,57
30-03-01 10:00,102
30-03-01 09:00,72
30-03-01 08:00,80
30-03-01 07:00,60
30-03-01 06:00,26
30-03-01 05:00,7
30-03-01 04:00,1
30-03-01 03:00,2
30-03-01 02:00,
30-03-01 01:00,1
30-03-01 00:00,1
29-03-01 23:00,1
29-03-01 22:00,1
29-03-01 21:00,2
29-03-01 20:00,4
29-03-01 19:00,4
29-03-01 18:00,8
29-03-01 17:00,12
29-03-01 16:00,16
29-03-01 15:00,16
29-03-01 14:00,10
29-03-01 13:00,20
29-03-01 12:00,12
29-03-01 11:00,15
29-03-01 10:00,9
29-03-01 09:00,11
29-03-01 08:00,11
29-03-01 07:00,11
29-03-01 06:00,7
29-03-01 05:00,2
29-03-01 04:00,1
29-03-01 03:00,
29-03-01 02:00,1
29-03-01 01:00,1
29-03-01 00:00,1
28-03-01 23:00,1
28-03-01 22:00,1
28-03-01 21:00,1
28-03-01 20:00,2
28-03-01 19:00,2
28-03-01 18:00,8
28-03-01 17:00,19
28-03-01 16:00,11
28-03-01 15:00,25
28-03-01 14:00,25
28-03-01 13:00,26
28-03-01 12:00,30
28-03-01 11:00,34
28-03-01 10:00,32
28-03-01 09:00,44
28-03-01 08:00,42
28-03-01 07:00,41
28-03-01 06:00,11
28-03-01 05:00,3
28-03-01 04:00,1
28-03-01 03:00,
28-03-01 02:00,1
28-03-01 01:00,1
28-03-01 00:00,1
27-03-01 23:00,1
27-03-01 22:00,1
27-03-01 21:00,2
27-03-01 20:00,1
27-03-01 19:00,1
27-03-01 18:00,2
27-03-01 17:00,9
27-03-01 16:00,15
27-03-01 15:00,11
27-03-01 14:00,23
27-03-01 13:00,15
27-03-01 12:00,16
27-03-01 11:00,21
27-03-01 10:00,15
27-03-01 09:00,15
27-03-01 08:00,24
27-03-01 07:00,18
27-03-01 06:00,8
27-03-01 05:00,1
27-03-01 04:00,
27-03-01 03:00,1
27-03-01 02:00,1
27-03-01 01:00,1
27-03-01 00:00,1
26-03-01 23:00,2
26-03-01 22:00,1
26-03-01 21:00,2
26-03-01 20:00,2
26-03-01 19:00,7
26-03-01 18:00,20
26-03-01 17:00,10
26-03-01 16:00,8
26-03-01 15:00,22
26-03-01 14:00,15
26-03-01 13:00,11
26-03-01 12:00,13
26-03-01 11:00,13
26-03-01 10:00,8
26-03-01 09:00,6
26-03-01 08:00,7
26-03-01 07:00,7
26-03-01 06:00,2
26-03-01 05:00,1
26-03-01 04:00,
26-03-01 03:00,1
26-03-01 02:00,1
26-03-01 01:00,1
26-03-01 00:00,1
25-03-01 23:00,3
25-03-01 22:00,2
25-03-01 21:00,3
25-03-01 20:00,2
25-03-01 19:00,3
25-03-01 18:00,4
25-03-01 17:00,7
25-03-01 16:00,6
25-03-01 15:00,5
25-03-01 14:00,6
25-03-01 13:00,5
25-03-01 12:00,7
25-03-01 11:00,5
25-03-01 10:00,5
25-03-01 09:00,3
25-03-01 08:00,2
25-03-01 07:00,1
25-03-01 06:00,1
25-03-01 05:00,
25-03-01 04:00,2
25-03-01 03:00,4
25-03-01 02:00,2
25-03-01 01:00,3
25-03-01 00:00,5
24-03-01 23:00,5
24-03-01 22:00,3
24-03-01 21:00,2
24-03-01 20:00,1
24-03-01 19:00,3
24-03-01 18:00,3
24-03-01 17:00,4
24-03-01 16:00,4
24-03-01 15:00,3
24-03-01 14:00,7
24-03-01 13:00,5
24-03-01 12:00,4
24-03-01 11:00,4
24-03-01 10:00,3
24-03-01 09:00,2
24-03-01 08:00,4
24-03-01 07:00,5
24-03-01 06:00,1
24-03-01 05:00,
24-03-01 04:00,1
24-03-01 03:00,1
24-03-01 02:00,1
24-03-01 01:00,1
24-03-01 00:00,96
23-03-01 23:00,68
23-03-01 22:00,48
23-03-01 21:00,18
23-03-01 20:00,6
23-03-01 19:00,9
23-03-01 18:00,12
23-03-01 17:00,59
23-03-01 16:00,46
23-03-01 15:00,75
23-03-01 14:00,69
23-03-01 13:00,53
23-03-01 12:00,46
23-03-01 11:00,53
23-03-01 10:00,62
23-03-01 09:00,46
23-03-01 08:00,24
23-03-01 07:00,13
23-03-01 06:00,
23-03-01 05:00,1
23-03-01 04:00,1
23-03-01 03:00,1
23-03-01 02:00,1
23-03-01 01:00,2
23-03-01 00:00,2
22-03-01 23:00,2
22-03-01 22:00,2
22-03-01 21:00,4
22-03-01 20:00,14
22-03-01 19:00,39
22-03-01 18:00,35
22-03-01 17:00,25
22-03-01 16:00,22
22-03-01 15:00,17
22-03-01 14:00,13
22-03-01 13:00,59
22-03-01 12:00,111
22-03-01 11:00,108
22-03-01 10:00,70
22-03-01 09:00,60
22-03-01 08:00,54
22-03-01 07:00,28
22-03-01 06:00,
22-03-01 05:00,3
22-03-01 04:00,1
22-03-01 03:00,1
22-03-01 02:00,1
22-03-01 01:00,1
22-03-01 00:00,1
21-03-01 23:00,1
21-03-01 22:00,6
21-03-01 21:00,26
21-03-01 20:00,28
21-03-01 19:00,59
21-03-01 18:00,32
21-03-01 17:00,8
21-03-01 16:00,36
21-03-01 15:00,27
21-03-01 14:00,19
21-03-01 13:00,9
21-03-01 12:00,17
21-03-01 11:00,46
21-03-01 10:00,30
21-03-01 09:00,37
21-03-01 08:00,38
21-03-01 07:00,
21-03-01 06:00,1
21-03-01 05:00,1
21-03-01 04:00,1
21-03-01 03:00,1
21-03-01 02:00,1
21-03-01 01:00,1
21-03-01 00:00,1
20-03-01 23:00,1
20-03-01 22:00,8
20-03-01 21:00,15
20-03-01 20:00,9
20-03-01 19:00,7
20-03-01 18:00,10
20-03-01 17:00,9
20-03-01 16:00,9
20-03-01 15:00,12
20-03-01 14:00,10
20-03-01 13:00,10
20-03-01 12:00,8
20-03-01 11:00,14
20-03-01 10:00,12
20-03-01 09:00,16
20-03-01 08:00,16
20-03-01 07:00,
20-03-01 06:00,1
20-03-01 05:00,1
20-03-01 04:00,1
20-03-01 03:00,1
20-03-01 02:00,1
20-03-01 01:00,1
20-03-01 00:00,1
19-03-01 23:00,1
19-03-01 22:00,1
19-03-01 21:00,1
19-03-01 20:00,2
19-03-01 19:00,3
19-03-01 18:00,6
19-03-01 17:00,5
19-03-01 16:00,5
19-03-01 15:00,6
19-03-01 14:00,10
19-03-01 13:00,6
19-03-01 12:00,9
19-03-01 11:00,7
19-03-01 10:00,6
19-03-01 09:00,7
19-03-01 08:00,
19-03-01 07:00,2
19-03-01 06:00,1
19-03-01 05:00,1
19-03-01 04:00,1
19-03-01 03:00,1
19-03-01 02:00,1
19-03-01 01:00,1
19-03-01 00:00,4
18-03-01 23:00,27
18-03-01 22:00,3
18-03-01 21:00,4
18-03-01 20:00,5
18-03-01 19:00,5
18-03-01 18:00,7
18-03-01 17:00,4
18-03-01 16:00,2
18-03-01 15:00,1
18-03-01 14:00,2
18-03-01 13:00,1
18-03-01 12:00,10
18-03-01 11:00,22
18-03-01 10:00,12
18-03-01 09:00,7
18-03-01 08:00,
18-03-01 07:00,1
18-03-01 06:00,1
18-03-01 05:00,1
18-03-01 04:00,1
18-03-01 03:00,1
18-03-01 02:00,1
18-03-01 01:00,2
18-03-01 00:00,2
17-03-01 23:00,3
17-03-01 22:00,1
17-03-01 21:00,2
17-03-01 20:00,3
17-03-01 19:00,3
17-03-01 18:00,4
17-03-01 17:00,7
17-03-01 16:00,10
17-03-01 15:00,13
17-03-01 14:00,21
17-03-01 13:00,25
17-03-01 12:00,26
17-03-01 11:00,18
17-03-01 10:00,17
17-03-01 09:00,
17-03-01 08:00,15
17-03-01 07:00,5
17-03-01 06:00,3
17-03-01 05:00,3
17-03-01 04:00,4
17-03-01 03:00,3
17-03-01 02:00,4
17-03-01 01:00,4
17-03-01 00:00,4
16-03-01 23:00,6
16-03-01 22:00,9
16-03-01 21:00,8
16-03-01 20:00,8
16-03-01 19:00,13
16-03-01 18:00,14
16-03-01 17:00,9
16-03-01 16:00,12
16-03-01 15:00,13
16-03-01 14:00,17
16-03-01 13:00,16
16-03-01 12:00,26
16-03-01 11:00,73
16-03-01 10:00,65
16-03-01 09:00,
16-03-01 08:00,77
16-03-01 07:00,33
16-03-01 06:00,5
16-03-01 05:00,1
16-03-01 04:00,1
16-03-01 03:00,1
16-03-01 02:00,2
16-03-01 01:00,6
16-03-01 00:00,13
15-03-01 23:00,21
15-03-01 22:00,28
15-03-01 21:00,58
15-03-01 20:00,63
15-03-01 19:00,9
15-03-01 18:00,20
15-03-01 17:00,20
15-03-01 16:00,17
15-03-01 15:00,24
15-03-01 14:00,18
15-03-01 13:00,19
15-03-01 12:00,19
15-03-01 11:00,25
15-03-01 10:00,
15-03-01 09:00,11
15-03-01 08:00,18
15-03-01 07:00,12
15-03-01 06:00,2
15-03-01 05:00,1
15-03-01 04:00,1
15-03-01 03:00,1
15-03-01 02:00,1
15-03-01 01:00,1
15-03-01 00:00,1
14-03-01 23:00,1
14-03-01 22:00,1
14-03-01 21:00,4
14-03-01 20:00,3
14-03-01 19:00,9
14-03-01 18:00,8
14-03-01 17:00,8
14-03-01 16:00,8
14-03-01 15:00,6
14-03-01 14:00,6
14-03-01 13:00,6
14-03-01 12:00,8
14-03-01 11:00,9
14-03-01 10:00,
14-03-01 09:00,8
14-03-01 08:00,8
14-03-01 07:00,5
14-03-01 06:00,1
14-03-01 05:00,1
14-03-01 04:00,1
14-03-01 03:00,1
14-03-01 02:00,1
14-03-01 01:00,1
14-03-01 00:00,1
13-03-01 23:00,1
13-03-01 22:00,1
13-03-01 21:00,1
13-03-01 20:00,6
13-03-01 19:00,12
13-03-01 18:00,9
13-03-01 17:00,7
13-03-01 16:00,7
13-03-01 15:00,6
13-03-01 14:00,7
13-03-01 13:00,6
13-03-01 12:00,12
13-03-01 11:00,
13-03-01 10:00,8
13-03-01 09:00,14
13-03-01 08:00,27
13-03-01 07:00,16
13-03-01 06:00,1
13-03-01 05:00,1
13-03-01 04:00,2
13-03-01 03:00,1
13-03-01 02:00,1
13-03-01 01:00,1
13-03-01 00:00,1
12-03-01 23:00,1
12-03-01 22:00,2
12-03-01 21:00,9
12-03-01 20:00,6
12-03-01 19:00,14
12-03-01 18:00,8
12-03-01 17:00,23
12-03-01 16:00,48
12-03-01 15:00,8
12-03-01 14:00,9
12-03-01 13:00,8
12-03-01 12:00,9
12-03-01 11:00,
12-03-01 10:00,8
12-03-01 09:00,11
12-03-01 08:00,16
12-03-01 07:00,6
12-03-01 06:00,4
12-03-01 05:00,1
12-03-01 04:00,1
12-03-01 03:00,1
12-03-01 02:00,1
12-03-01 01:00,1
12-03-01 00:00,1
11-03-01 23:00,4
11-03-01 22:00,1
11-03-01 21:00,1
11-03-01 20:00,1
11-03-01 19:00,3
11-03-01 18:00,2
11-03-01 17:00,1
11-03-01 16:00,2
11-03-01 15:00,1
11-03-01 14:00,2
11-03-01 13:00,2
11-03-01 12:00,
11-03-01 11:00,2
11-03-01 10:00,1
11-03-01 09:00,1
11-03-01 08:00,1
11-03-01 07:00,1
11-03-01 06:00,1
11-03-01 05:00,1
11-03-01 04:00,1
11-03-01 03:00,1
11-03-01 02:00,1
11-03-01 01:00,2
11-03-01 00:00,1
10-03-01 23:00,2
10-03-01 22:00,2
10-03-01 21:00,1
10-03-01 20:00,1
10-03-01 19:00,1
10-03-01 18:00,2
10-03-01 17:00,2
10-03-01 16:00,3
10-03-01 15:00,4
10-03-01 14:00,5
10-03-01 13:00,3
10-03-01 12:00,
10-03-01 11:00,6
10-03-01 10:00,9
10-03-01 09:00,5
10-03-01 08:00,6
10-03-01 07:00,4
10-03-01 06:00,2
10-03-01 05:00,1
10-03-01 04:00,1
10-03-01 03:00,1
10-03-01 02:00,1
10-03-01 01:00,1
10-03-01 00:00,2
09-03-01 23:00,2
09-03-01 22:00,3
09-03-01 21:00,2
09-03-01 20:00,5
09-03-01 19:00,7
09-03-01 18:00,8
09-03-01 17:00,9
09-03-01 16:00,9
09-03-01 15:00,7
09-03-01 14:00,7
09-03-01 13:00,
09-03-01 12:00,12
09-03-01 11:00,21
09-03-01 10:00,40
09-03-01 09:00,49
09-03-01 08:00,24
09-03-01 07:00,4
09-03-01 06:00,4
09-03-01 05:00,1
09-03-01 04:00,4
09-03-01 03:00,1
09-03-01 02:00,3
09-03-01 01:00,2
09-03-01 00:00,2
08-03-01 23:00,2
08-03-01 22:00,3
08-03-01 21:00,10
08-03-01 20:00,3
08-03-01 19:00,12
08-03-01 18:00,21
08-03-01 17:00,17
08-03-01 16:00,21
08-03-01 15:00,22
