Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2014-03-01,,,,,,50,,,
2014-03-01,01:00,3.7,8,28,,,,,2.7
2014-03-01,02:00,2.9,10,36,,,,,2.6
2014-03-01,03:00,4.1,21,26,,,,,1.3
2014-03-01,04:00,3.5,17,24,,,,,1.0
2014-03-01,05:00,3.2,19,24,,,,,1.0
2014-03-01,06:00,3.5,25,33,,,,,1.2
2014-03-01,07:00,4.4,41,32,,,,,1.4
2014-03-01,08:00,5.1,71,31,,,,,1.6
2014-03-01,09:00,4.7,73,38,,,,,2.9
2014-03-01,10:00,3.5,41,32,,,,,7.1
2014-03-01,11:00,3.0,33,27,,,,,9.7
2014-03-01,12:00,2.0,30,24,,,,,2.9
2014-03-01,13:00,1.6,32,25,,,,,1.9
2014-03-01,14:00,1.5,19,21,,,,,8.8
2014-03-01,15:00,1.8,28,26,,,,,8.6
2014-03-01,16:00,2.1,33,31,,,,,11.2
2014-03-01,17:00,2.2,43,37,,,,,9.1
2014-03-01,18:00,2.5,53,43,,,,,4.5
2014-03-01,19:00,3.6,66,55,,,,,2.3
2014-03-01,20:00,3.5,56,48,,,,,1.6
2014-03-01,21:00,3.4,26,42,,,,,1.2
2014-03-01,22:00,4.3,42,46,,,,,1.5
2014-03-01,23:00,5.3,54,39,,,,,1.5
2014-03-02,,,,,,40,,,
2014-03-02,00:00,5.6,43,39,,,,,1.5
2014-03-02,01:00,5.6,31,38,,,,,1.4
2014-03-02,02:00,4.6,17,31,,,,,1.1
2014-03-02,03:00,4.1,21,31,,,,,1.0
2014-03-02,04:00,4.0,31,28,,,,,1.0
2014-03-02,05:00,3.4,37,34,,,,,1.1
2014-03-02,06:00,3.4,25,36,,,,,1.1
2014-03-02,07:00,3.6,14,33,,,,,1.2
2014-03-02,08:00,2.1,7,19,,,,,3.3
2014-03-02,09:00,1.5,4,12,,,,,8.1
2014-03-02,10:00,1.2,12,20,,,,,14.2
2014-03-02,11:00,1.4,11,19,,,,,23.0
2014-03-02,12:00,1.2,14,21,,,,,29.9
2014-03-02,13:00,1.3,13,23,,,,,29.5
2014-03-02,14:00,1.2,14,16,,,,,14.0
2014-03-02,15:00,1.3,16,20,,,,,13.1
2014-03-02,16:00,1.4,12,18,,,,,12.4
2014-03-02,17:00,1.0,21,26,,,,,11.1
2014-03-02,18:00,1.7,35,48,,,,,5.5
2014-03-02,19:00,2.8,67,54,,,,,3.9
2014-03-02,20:00,2.9,41,38,,,,,2.2
2014-03-02,21:00,3.1,36,52,,,,,1.8
2014-03-02,22:00,3.7,32,43,,,,,1.4
2014-03-02,23:00,3.6,19,37,,,,,1.5
2014-03-03,,,,,,62,,,
2014-03-03,00:00,3.5,25,37,,,,,1.6
2014-03-03,01:00,3.5,8,33,,,,,1.5
2014-03-03,02:00,3.5,19,32,,,,,1.6
2014-03-03,03:00,3.4,3,24,,,,,2.4
2014-03-03,04:00,,27,28,,,,,1.5
2014-03-03,05:00,,8,31,,,,,2.3
2014-03-03,06:00,,1,21,,,,,3.5
2014-03-03,07:00,,1,23,,,,,4.7
2014-03-03,08:00,3.4,3,26,,,,,5.8
2014-03-03,09:00,2.9,5,21,,,,,6.9
2014-03-03,10:00,2.8,9,19,,,,,9.4
2014-03-03,11:00,2.5,5,17,,,,,6.3
2014-03-03,12:00,2.5,4,16,,,,,7.0
2014-03-03,13:00,2.3,4,17,,,,,9.0
2014-03-03,14:00,2.5,3,17,,,,,5.9
2014-03-03,15:00,2.3,2,18,,,,,7.5
2014-03-03,16:00,2.6,3,23,,,,,5.2
