Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-03-03 00:00,103
28-02-03 23:00,99
28-02-03 22:00,108
28-02-03 21:00,111
28-02-03 20:00,99
28-02-03 19:00,113
28-02-03 18:00,108
28-02-03 17:00,115
28-02-03 16:00,120
28-02-03 15:00,132
28-02-03 14:00,99
28-02-03 13:00,100
28-02-03 12:00,105
28-02-03 11:00,99
28-02-03 10:00,97
28-02-03 09:00,118
28-02-03 08:00,112
28-02-03 07:00,105
28-02-03 06:00,98
28-02-03 05:00,102
28-02-03 04:00,95
28-02-03 03:00,92
28-02-03 02:00,114
28-02-03 01:00,123
28-02-03 00:00,138
27-02-03 23:00,132
27-02-03 22:00,151
27-02-03 21:00,175
27-02-03 20:00,189
27-02-03 19:00,212
27-02-03 18:00,157
27-02-03 17:00,133
27-02-03 16:00,99
27-02-03 15:00,94
27-02-03 14:00,81
27-02-03 13:00,80
27-02-03 12:00,63
27-02-03 11:00,67
27-02-03 10:00,112
27-02-03 09:00,132
27-02-03 08:00,111
27-02-03 07:00,73
27-02-03 06:00,72
27-02-03 05:00,59
27-02-03 04:00,42
27-02-03 03:00,55
27-02-03 02:00,70
27-02-03 01:00,63
27-02-03 00:00,73
26-02-03 23:00,76
26-02-03 22:00,89
26-02-03 21:00,129
26-02-03 20:00,150
26-02-03 19:00,138
26-02-03 18:00,120
26-02-03 17:00,109
26-02-03 16:00,87
26-02-03 15:00,77
26-02-03 14:00,70
26-02-03 13:00,67
26-02-03 12:00,66
26-02-03 11:00,87
26-02-03 10:00,100
26-02-03 09:00,128
26-02-03 08:00,120
26-02-03 07:00,90
26-02-03 06:00,91
26-02-03 05:00,59
26-02-03 04:00,58
26-02-03 03:00,58
26-02-03 02:00,62
26-02-03 01:00,58
26-02-03 00:00,72
25-02-03 23:00,77
25-02-03 22:00,73
25-02-03 21:00,94
25-02-03 20:00,105
25-02-03 19:00,84
25-02-03 18:00,100
25-02-03 17:00,114
25-02-03 16:00,89
25-02-03 15:00,63
25-02-03 14:00,69
25-02-03 13:00,79
25-02-03 12:00,91
25-02-03 11:00,105
25-02-03 10:00,119
25-02-03 09:00,155
25-02-03 08:00,121
25-02-03 07:00,113
