Datum Zeit,Annaberg-Buchholz SO2
,µg/m³
01-11-14 00:00,1.4
31-10-14 23:00,1.4
31-10-14 22:00,2.2
31-10-14 21:00,3.0
31-10-14 20:00,3.0
31-10-14 19:00,2.7
31-10-14 18:00,1.9
31-10-14 17:00,1.8
31-10-14 16:00,2.1
31-10-14 15:00,2.5
31-10-14 14:00,2.4
31-10-14 13:00,2.6
31-10-14 12:00,2.3
31-10-14 11:00,2.2
31-10-14 10:00,2.1
31-10-14 09:00,1.4
31-10-14 08:00,0.5
31-10-14 07:00,0.5
31-10-14 06:00,0.5
31-10-14 05:00,0.5
31-10-14 04:00,0.5
31-10-14 03:00,0.5
31-10-14 02:00,0.5
31-10-14 01:00,0.5
31-10-14 00:00,1.0
30-10-14 23:00,1.3
30-10-14 22:00,1.3
30-10-14 21:00,1.5
30-10-14 20:00,1.5
30-10-14 19:00,1.4
30-10-14 18:00,1.4
30-10-14 17:00,1.9
30-10-14 16:00,2.2
30-10-14 15:00,2.1
30-10-14 14:00,2.2
30-10-14 13:00,2.5
30-10-14 12:00,3.4
30-10-14 11:00,2.5
30-10-14 10:00,2.0
30-10-14 09:00,2.0
30-10-14 08:00,1.7
30-10-14 07:00,1.3
30-10-14 06:00,0.5
30-10-14 05:00,0.5
30-10-14 04:00,0.5
30-10-14 03:00,0.5
30-10-14 02:00,0.5
30-10-14 01:00,0.5
30-10-14 00:00,0.5
29-10-14 23:00,1.0
29-10-14 22:00,1.3
29-10-14 21:00,1.6
29-10-14 20:00,2.2
29-10-14 19:00,2.1
29-10-14 18:00,1.7
29-10-14 17:00,1.9
29-10-14 16:00,2.1
29-10-14 15:00,2.1
29-10-14 14:00,2.0
29-10-14 13:00,2.1
29-10-14 12:00,3.1
29-10-14 11:00,4.6
29-10-14 10:00,3.7
29-10-14 09:00,2.4
29-10-14 08:00,2.3
29-10-14 07:00,1.6
29-10-14 06:00,1.6
29-10-14 05:00,2.9
29-10-14 04:00,3.2
29-10-14 03:00,4.7
29-10-14 02:00,7.4
29-10-14 01:00,11.1
29-10-14 00:00,7.0
28-10-14 23:00,5.2
28-10-14 22:00,5.8
28-10-14 21:00,5.9
28-10-14 20:00,11.4
28-10-14 19:00,5.5
28-10-14 18:00,4.5
28-10-14 17:00,3.8
28-10-14 16:00,4.3
28-10-14 15:00,4.8
28-10-14 14:00,3.6
28-10-14 13:00,4.1
28-10-14 12:00,5.7
28-10-14 11:00,9.4
28-10-14 10:00,10.7
28-10-14 09:00,5.0
28-10-14 08:00,2.9
28-10-14 07:00,3.8
28-10-14 06:00,15.4
28-10-14 05:00,15.0
28-10-14 04:00,13.2
28-10-14 03:00,16.9
28-10-14 02:00,3.8
28-10-14 01:00,2.9
28-10-14 00:00,2.9
27-10-14 23:00,3.0
27-10-14 22:00,4.4
27-10-14 21:00,4.8
27-10-14 20:00,8.6
27-10-14 19:00,4.2
27-10-14 18:00,2.5
27-10-14 17:00,3.4
27-10-14 16:00,6.6
27-10-14 15:00,13.0
27-10-14 14:00,14.7
27-10-14 13:00,19.6
27-10-14 12:00,30.8
27-10-14 11:00,11.9
27-10-14 10:00,4.2
27-10-14 09:00,2.9
27-10-14 08:00,3.2
27-10-14 07:00,2.4
27-10-14 06:00,1.1
27-10-14 05:00,0.5
27-10-14 04:00,0.5
27-10-14 03:00,0.5
27-10-14 02:00,0.5
27-10-14 01:00,1.0
27-10-14 00:00,1.1
26-10-14 23:00,1.3
26-10-14 22:00,1.4
26-10-14 21:00,1.8
26-10-14 20:00,3.2
26-10-14 19:00,3.9
26-10-14 18:00,4.1
26-10-14 17:00,5.3
26-10-14 16:00,2.1
26-10-14 15:00,2.5
26-10-14 14:00,2.8
26-10-14 13:00,1.8
26-10-14 12:00,1.8
26-10-14 11:00,2.0
26-10-14 10:00,2.2
26-10-14 09:00,1.2
26-10-14 08:00,0.5
26-10-14 07:00,0.5
26-10-14 06:00,0.5
26-10-14 05:00,0.5
26-10-14 04:00,0.5
26-10-14 03:00,0.5
26-10-14 02:00,0.5
26-10-14 01:00,1.1
26-10-14 00:00,1.2
25-10-14 23:00,1.6
25-10-14 22:00,2.0
25-10-14 21:00,1.8
25-10-14 20:00,1.9
25-10-14 19:00,1.8
25-10-14 18:00,2.2
25-10-14 17:00,3.0
25-10-14 16:00,5.6
25-10-14 15:00,5.5
25-10-14 14:00,4.7
25-10-14 13:00,4.5
25-10-14 12:00,3.4
25-10-14 11:00,2.2
25-10-14 10:00,1.8
25-10-14 09:00,1.4
25-10-14 08:00,1.0
25-10-14 07:00,0.5
25-10-14 06:00,0.5
25-10-14 05:00,0.5
25-10-14 04:00,0.5
25-10-14 03:00,0.5
25-10-14 02:00,1.0
25-10-14 01:00,1.3
