Datum Zeit,Schwartenberg SO2
,µg/m³
01-11-14 00:00,2.9
31-10-14 23:00,2.9
31-10-14 22:00,3.2
31-10-14 21:00,4.5
31-10-14 20:00,4.3
31-10-14 19:00,3.8
31-10-14 18:00,3.9
31-10-14 17:00,5.9
31-10-14 16:00,5.4
31-10-14 15:00,2.7
31-10-14 14:00,2.6
31-10-14 13:00,2.6
31-10-14 12:00,2.3
31-10-14 11:00,2.1
31-10-14 10:00,2.1
31-10-14 09:00,2.0
31-10-14 08:00,2.1
31-10-14 07:00,2.2
31-10-14 06:00,2.6
31-10-14 05:00,2.2
31-10-14 04:00,2.1
31-10-14 03:00,1.9
31-10-14 02:00,1.9
31-10-14 01:00,1.7
31-10-14 00:00,1.9
30-10-14 23:00,1.8
30-10-14 22:00,1.6
30-10-14 21:00,1.6
30-10-14 20:00,1.4
30-10-14 19:00,2.1
30-10-14 18:00,2.6
30-10-14 17:00,2.2
30-10-14 16:00,1.9
30-10-14 15:00,1.9
30-10-14 14:00,1.8
30-10-14 13:00,1.6
30-10-14 12:00,1.7
30-10-14 11:00,1.8
30-10-14 10:00,2.1
30-10-14 09:00,2.1
30-10-14 08:00,2.0
30-10-14 07:00,1.9
30-10-14 06:00,1.9
30-10-14 05:00,1.9
30-10-14 04:00,2.2
30-10-14 03:00,2.1
30-10-14 02:00,2.4
30-10-14 01:00,2.3
30-10-14 00:00,3.2
29-10-14 23:00,2.5
29-10-14 22:00,5.2
29-10-14 21:00,15.4
29-10-14 20:00,14.1
29-10-14 19:00,11.2
29-10-14 18:00,15.2
29-10-14 17:00,15.2
29-10-14 16:00,17.3
29-10-14 15:00,21.4
29-10-14 14:00,21.3
29-10-14 13:00,24.4
29-10-14 12:00,60.6
29-10-14 11:00,101.6
29-10-14 10:00,92.9
29-10-14 09:00,84.1
29-10-14 08:00,46.0
29-10-14 07:00,28.5
29-10-14 06:00,51.1
29-10-14 05:00,18.1
29-10-14 04:00,49.5
29-10-14 03:00,37.2
29-10-14 02:00,47.0
29-10-14 01:00,40.6
29-10-14 00:00,22.6
28-10-14 23:00,20.2
28-10-14 22:00,22.5
28-10-14 21:00,31.7
28-10-14 20:00,27.5
28-10-14 19:00,59.0
28-10-14 18:00,46.7
28-10-14 17:00,21.2
28-10-14 16:00,17.2
28-10-14 15:00,19.1
28-10-14 14:00,23.5
28-10-14 13:00,19.3
28-10-14 12:00,20.4
28-10-14 11:00,18.1
28-10-14 10:00,18.9
28-10-14 09:00,10.9
28-10-14 08:00,14.9
28-10-14 07:00,13.3
28-10-14 06:00,12.6
28-10-14 05:00,17.4
28-10-14 04:00,19.2
28-10-14 03:00,15.3
28-10-14 02:00,12.2
28-10-14 01:00,12.9
28-10-14 00:00,13.0
27-10-14 23:00,23.3
27-10-14 22:00,29.3
27-10-14 21:00,21.7
27-10-14 20:00,11.4
27-10-14 19:00,25.4
27-10-14 18:00,20.1
27-10-14 17:00,24.7
27-10-14 16:00,24.4
27-10-14 15:00,30.7
27-10-14 14:00,28.0
27-10-14 13:00,28.4
27-10-14 12:00,29.6
27-10-14 11:00,30.5
27-10-14 10:00,23.3
27-10-14 09:00,14.3
27-10-14 08:00,23.3
27-10-14 07:00,33.8
27-10-14 06:00,34.0
27-10-14 05:00,8.8
27-10-14 04:00,11.2
27-10-14 03:00,17.3
27-10-14 02:00,8.2
27-10-14 01:00,8.6
27-10-14 00:00,11.8
26-10-14 23:00,17.7
26-10-14 22:00,21.0
26-10-14 21:00,15.4
26-10-14 20:00,29.2
26-10-14 19:00,42.4
26-10-14 18:00,33.9
26-10-14 17:00,28.7
26-10-14 16:00,22.7
26-10-14 15:00,16.4
26-10-14 14:00,15.2
26-10-14 13:00,21.3
26-10-14 12:00,41.2
26-10-14 11:00,47.9
26-10-14 10:00,16.0
26-10-14 09:00,7.2
26-10-14 08:00,5.0
26-10-14 07:00,6.8
26-10-14 06:00,4.3
26-10-14 05:00,4.2
26-10-14 04:00,27.7
26-10-14 03:00,16.3
26-10-14 02:00,6.3
26-10-14 01:00,5.1
26-10-14 00:00,3.6
25-10-14 23:00,4.4
25-10-14 22:00,3.4
25-10-14 21:00,7.2
25-10-14 20:00,15.9
25-10-14 19:00,7.3
25-10-14 18:00,6.0
25-10-14 17:00,5.4
25-10-14 16:00,3.4
25-10-14 15:00,7.1
25-10-14 14:00,18.9
25-10-14 13:00,22.1
25-10-14 12:00,14.9
25-10-14 11:00,11.4
25-10-14 10:00,5.7
25-10-14 09:00,3.7
25-10-14 08:00,3.4
25-10-14 07:00,2.2
25-10-14 06:00,3.2
25-10-14 05:00,5.5
25-10-14 04:00,6.7
25-10-14 03:00,7.9
25-10-14 02:00,11.5
25-10-14 01:00,4.2
25-10-14 00:00,12.7
24-10-14 23:00,23.9
24-10-14 22:00,18.3
24-10-14 21:00,18.6
24-10-14 20:00,22.7
24-10-14 19:00,20.0
24-10-14 18:00,25.8
24-10-14 17:00,18.4
24-10-14 16:00,19.7
24-10-14 15:00,37.0
24-10-14 14:00,47.6
24-10-14 13:00,7.8
24-10-14 12:00,2.2
24-10-14 11:00,2.1
24-10-14 10:00,2.1
24-10-14 09:00,2.2
24-10-14 08:00,2.0
24-10-14 07:00,1.8
24-10-14 06:00,1.8
24-10-14 05:00,1.8
24-10-14 04:00,1.7
24-10-14 03:00,1.8
24-10-14 02:00,1.8
24-10-14 01:00,1.8
24-10-14 00:00,1.9
23-10-14 23:00,1.8
23-10-14 22:00,1.6
23-10-14 21:00,1.3
23-10-14 20:00,1.3
23-10-14 19:00,1.4
23-10-14 18:00,1.5
23-10-14 17:00,1.8
23-10-14 16:00,1.6
23-10-14 15:00,1.7
23-10-14 14:00,2.6
23-10-14 13:00,2.4
23-10-14 12:00,1.8
23-10-14 11:00,1.8
23-10-14 10:00,1.9
23-10-14 09:00,1.7
23-10-14 08:00,1.6
23-10-14 07:00,1.9
23-10-14 06:00,1.9
23-10-14 05:00,1.9
23-10-14 04:00,2.0
23-10-14 03:00,1.9
23-10-14 02:00,2.2
23-10-14 01:00,1.8
23-10-14 00:00,1.6
22-10-14 23:00,1.5
22-10-14 22:00,1.5
22-10-14 21:00,1.9
22-10-14 20:00,2.8
22-10-14 19:00,3.4
22-10-14 18:00,3.8
22-10-14 17:00,3.9
22-10-14 16:00,4.0
22-10-14 15:00,5.5
22-10-14 14:00,6.9
22-10-14 13:00,10.4
22-10-14 12:00,11.5
22-10-14 11:00,9.5
22-10-14 10:00,5.0
22-10-14 09:00,3.9
22-10-14 08:00,4.2
22-10-14 07:00,4.7
22-10-14 06:00,4.6
22-10-14 05:00,3.7
22-10-14 04:00,3.0
22-10-14 03:00,2.9
22-10-14 02:00,2.8
22-10-14 01:00,2.2
22-10-14 00:00,2.3
21-10-14 23:00,2.4
21-10-14 22:00,2.2
21-10-14 21:00,2.1
21-10-14 20:00,2.2
21-10-14 19:00,2.2
21-10-14 18:00,2.2
21-10-14 17:00,2.2
21-10-14 16:00,2.4
21-10-14 15:00,2.7
21-10-14 14:00,2.2
21-10-14 13:00,2.2
21-10-14 12:00,2.4
21-10-14 11:00,2.2
21-10-14 10:00,2.1
21-10-14 09:00,2.1
21-10-14 08:00,2.0
21-10-14 07:00,2.0
21-10-14 06:00,2.1
21-10-14 05:00,2.4
21-10-14 04:00,2.2
21-10-14 03:00,2.2
21-10-14 02:00,2.1
21-10-14 01:00,1.9
21-10-14 00:00,1.9
20-10-14 23:00,2.0
20-10-14 22:00,1.9
20-10-14 21:00,2.0
20-10-14 20:00,2.1
20-10-14 19:00,2.2
20-10-14 18:00,2.3
20-10-14 17:00,2.8
20-10-14 16:00,2.3
20-10-14 15:00,2.4
20-10-14 14:00,2.4
20-10-14 13:00,2.5
20-10-14 12:00,2.5
20-10-14 11:00,2.5
20-10-14 10:00,2.3
20-10-14 09:00,2.6
20-10-14 08:00,2.5
20-10-14 07:00,2.3
20-10-14 06:00,2.4
20-10-14 05:00,2.3
20-10-14 04:00,2.5
20-10-14 03:00,2.7
20-10-14 02:00,2.8
20-10-14 01:00,3.0
20-10-14 00:00,3.0
19-10-14 23:00,2.9
19-10-14 22:00,2.9
19-10-14 21:00,2.7
19-10-14 20:00,3.0
19-10-14 19:00,3.2
19-10-14 18:00,3.3
19-10-14 17:00,2.9
19-10-14 16:00,3.0
19-10-14 15:00,3.0
19-10-14 14:00,3.1
19-10-14 13:00,3.9
19-10-14 12:00,5.4
19-10-14 11:00,7.9
19-10-14 10:00,8.1
19-10-14 09:00,6.2
19-10-14 08:00,5.2
19-10-14 07:00,7.0
19-10-14 06:00,6.8
19-10-14 05:00,5.6
19-10-14 04:00,7.3
19-10-14 03:00,7.8
19-10-14 02:00,9.0
19-10-14 01:00,5.4
19-10-14 00:00,4.9
18-10-14 23:00,4.9
18-10-14 22:00,4.3
18-10-14 21:00,11.9
18-10-14 20:00,6.2
18-10-14 19:00,4.2
18-10-14 18:00,3.6
18-10-14 17:00,5.7
18-10-14 16:00,4.5
18-10-14 15:00,4.8
18-10-14 14:00,5.6
18-10-14 13:00,10.0
18-10-14 12:00,13.9
18-10-14 11:00,10.1
18-10-14 10:00,4.3
18-10-14 09:00,2.7
18-10-14 08:00,2.3
18-10-14 07:00,2.2
18-10-14 06:00,2.1
18-10-14 05:00,1.8
18-10-14 04:00,1.8
18-10-14 03:00,1.8
18-10-14 02:00,1.8
18-10-14 01:00,1.9
18-10-14 00:00,1.9
17-10-14 23:00,2.0
17-10-14 22:00,2.0
17-10-14 21:00,1.9
17-10-14 20:00,2.1
17-10-14 19:00,2.2
17-10-14 18:00,2.2
17-10-14 17:00,2.2
17-10-14 16:00,2.6
17-10-14 15:00,2.2
17-10-14 14:00,2.3
17-10-14 13:00,2.0
17-10-14 12:00,2.2
17-10-14 11:00,2.3
17-10-14 10:00,2.0
17-10-14 09:00,2.2
17-10-14 08:00,2.0
17-10-14 07:00,2.1
17-10-14 06:00,2.0
17-10-14 05:00,2.0
17-10-14 04:00,2.0
17-10-14 03:00,2.0
17-10-14 02:00,2.0
17-10-14 01:00,2.1
17-10-14 00:00,2.0
16-10-14 23:00,2.1
16-10-14 22:00,2.2
16-10-14 21:00,2.2
16-10-14 20:00,2.3
16-10-14 19:00,2.4
16-10-14 18:00,2.4
16-10-14 17:00,2.5
16-10-14 16:00,2.5
16-10-14 15:00,2.5
16-10-14 14:00,2.3
16-10-14 13:00,2.4
16-10-14 12:00,2.7
16-10-14 11:00,2.5
16-10-14 10:00,4.5
16-10-14 09:00,27.6
16-10-14 08:00,5.5
16-10-14 07:00,5.6
16-10-14 06:00,11.1
16-10-14 05:00,2.9
16-10-14 04:00,2.9
16-10-14 03:00,2.7
16-10-14 02:00,2.5
16-10-14 01:00,2.5
16-10-14 00:00,2.5
15-10-14 23:00,2.4
15-10-14 22:00,2.5
15-10-14 21:00,2.5
15-10-14 20:00,2.8
15-10-14 19:00,5.9
15-10-14 18:00,8.4
15-10-14 17:00,18.6
15-10-14 16:00,22.2
15-10-14 15:00,8.7
15-10-14 14:00,7.7
15-10-14 13:00,10.1
15-10-14 12:00,5.2
15-10-14 11:00,3.6
15-10-14 10:00,3.8
15-10-14 09:00,2.8
15-10-14 08:00,3.1
15-10-14 07:00,3.9
15-10-14 06:00,96.1
15-10-14 05:00,97.0
15-10-14 04:00,162.7
15-10-14 03:00,100.5
15-10-14 02:00,118.1
15-10-14 01:00,134.4
15-10-14 00:00,22.6
14-10-14 23:00,26.5
14-10-14 22:00,26.4
14-10-14 21:00,21.1
14-10-14 20:00,176.1
14-10-14 19:00,20.8
14-10-14 18:00,3.5
14-10-14 17:00,2.6
14-10-14 16:00,2.7
14-10-14 15:00,2.8
14-10-14 14:00,3.0
14-10-14 13:00,3.0
14-10-14 12:00,2.8
14-10-14 11:00,2.6
14-10-14 10:00,2.3
14-10-14 09:00,2.0
14-10-14 08:00,2.0
14-10-14 07:00,2.4
14-10-14 06:00,2.4
14-10-14 05:00,2.6
14-10-14 04:00,2.7
14-10-14 03:00,2.7
14-10-14 02:00,2.9
14-10-14 01:00,4.3
14-10-14 00:00,6.3
13-10-14 23:00,14.5
13-10-14 22:00,48.6
13-10-14 21:00,56.4
13-10-14 20:00,58.6
13-10-14 19:00,20.4
13-10-14 18:00,27.1
13-10-14 17:00,19.9
13-10-14 16:00,33.6
13-10-14 15:00,24.5
13-10-14 14:00,21.9
13-10-14 13:00,24.0
13-10-14 12:00,17.4
13-10-14 11:00,13.3
13-10-14 10:00,20.1
13-10-14 09:00,16.4
13-10-14 08:00,45.0
13-10-14 07:00,41.8
13-10-14 06:00,41.7
13-10-14 05:00,51.5
13-10-14 04:00,59.1
13-10-14 03:00,60.2
13-10-14 02:00,55.1
13-10-14 01:00,19.6
13-10-14 00:00,23.4
12-10-14 23:00,22.0
12-10-14 22:00,11.1
12-10-14 21:00,11.7
12-10-14 20:00,11.9
12-10-14 19:00,10.0
12-10-14 18:00,7.9
12-10-14 17:00,18.0
12-10-14 16:00,26.1
12-10-14 15:00,20.1
12-10-14 14:00,26.3
12-10-14 13:00,31.0
12-10-14 12:00,24.2
12-10-14 11:00,6.5
12-10-14 10:00,2.6
12-10-14 09:00,2.6
12-10-14 08:00,2.7
12-10-14 07:00,2.7
12-10-14 06:00,2.7
12-10-14 05:00,2.6
12-10-14 04:00,2.5
12-10-14 03:00,2.4
12-10-14 02:00,2.3
12-10-14 01:00,2.1
12-10-14 00:00,2.2
11-10-14 23:00,2.2
11-10-14 22:00,2.4
11-10-14 21:00,3.2
11-10-14 20:00,4.9
11-10-14 19:00,12.8
11-10-14 18:00,25.8
11-10-14 17:00,29.2
11-10-14 16:00,31.6
11-10-14 15:00,33.8
11-10-14 14:00,35.2
11-10-14 13:00,9.0
11-10-14 12:00,7.8
11-10-14 11:00,8.9
11-10-14 10:00,9.3
11-10-14 09:00,20.0
11-10-14 08:00,13.6
11-10-14 07:00,13.0
11-10-14 06:00,6.6
11-10-14 05:00,15.6
11-10-14 04:00,12.6
11-10-14 03:00,15.0
11-10-14 02:00,15.3
11-10-14 01:00,29.1
11-10-14 00:00,39.0
10-10-14 23:00,81.8
10-10-14 22:00,50.8
10-10-14 21:00,53.7
10-10-14 20:00,71.0
10-10-14 19:00,52.5
10-10-14 18:00,75.4
10-10-14 17:00,60.0
10-10-14 16:00,3.9
10-10-14 15:00,2.9
10-10-14 14:00,2.7
10-10-14 13:00,2.7
10-10-14 12:00,2.6
10-10-14 11:00,2.5
10-10-14 10:00,3.0
10-10-14 09:00,2.9
10-10-14 08:00,2.9
10-10-14 07:00,3.2
10-10-14 06:00,3.5
10-10-14 05:00,4.5
10-10-14 04:00,6.9
10-10-14 03:00,5.0
10-10-14 02:00,5.6
10-10-14 01:00,9.9
10-10-14 00:00,16.6
09-10-14 23:00,4.9
09-10-14 22:00,5.6
09-10-14 21:00,7.1
09-10-14 20:00,6.5
09-10-14 19:00,13.3
09-10-14 18:00,33.0
09-10-14 17:00,21.2
09-10-14 16:00,14.8
09-10-14 15:00,33.3
09-10-14 14:00,18.5
09-10-14 13:00,17.4
09-10-14 12:00,17.5
09-10-14 11:00,11.2
09-10-14 10:00,17.7
09-10-14 09:00,15.1
09-10-14 08:00,14.5
09-10-14 07:00,18.9
09-10-14 06:00,13.8
09-10-14 05:00,20.2
09-10-14 04:00,32.8
09-10-14 03:00,25.4
09-10-14 02:00,13.5
09-10-14 01:00,15.6
09-10-14 00:00,23.3
08-10-14 23:00,15.2
08-10-14 22:00,19.0
08-10-14 21:00,12.3
08-10-14 20:00,5.3
08-10-14 19:00,11.3
08-10-14 18:00,14.4
08-10-14 17:00,23.0
08-10-14 16:00,15.0
08-10-14 15:00,26.2
08-10-14 14:00,25.1
08-10-14 13:00,10.9
08-10-14 12:00,5.4
08-10-14 11:00,13.1
08-10-14 10:00,23.0
08-10-14 09:00,13.1
08-10-14 08:00,9.2
08-10-14 07:00,12.1
08-10-14 06:00,7.8
08-10-14 05:00,5.1
08-10-14 04:00,6.4
08-10-14 03:00,5.9
08-10-14 02:00,6.6
08-10-14 01:00,12.5
08-10-14 00:00,6.9
07-10-14 23:00,12.7
07-10-14 22:00,22.9
07-10-14 21:00,27.3
07-10-14 20:00,15.8
07-10-14 19:00,11.6
07-10-14 18:00,16.5
07-10-14 17:00,15.5
07-10-14 16:00,19.9
07-10-14 15:00,16.2
07-10-14 14:00,18.0
07-10-14 13:00,18.0
07-10-14 12:00,3.5
07-10-14 11:00,21.3
07-10-14 10:00,22.3
07-10-14 09:00,23.3
07-10-14 08:00,58.0
07-10-14 07:00,27.0
07-10-14 06:00,23.9
07-10-14 05:00,28.7
07-10-14 04:00,28.3
