Datum Zeit,Glauchau O3
,µg/m³
01-01-03 00:00,38
31-12-02 23:00,26
31-12-02 22:00,41
31-12-02 21:00,46
31-12-02 20:00,53
31-12-02 19:00,54
31-12-02 18:00,44
31-12-02 17:00,47
31-12-02 16:00,55
31-12-02 15:00,57
31-12-02 14:00,55
31-12-02 13:00,60
31-12-02 12:00,63
31-12-02 11:00,60
31-12-02 10:00,60
31-12-02 09:00,59
31-12-02 08:00,54
31-12-02 07:00,49
31-12-02 06:00,48
31-12-02 05:00,45
31-12-02 04:00,37
31-12-02 03:00,29
31-12-02 02:00,24
31-12-02 01:00,15
31-12-02 00:00,10
30-12-02 23:00,17
30-12-02 22:00,27
30-12-02 21:00,27
30-12-02 20:00,23
30-12-02 19:00,19
30-12-02 18:00,20
30-12-02 17:00,18
30-12-02 16:00,15
30-12-02 15:00,17
30-12-02 14:00,19
30-12-02 13:00,12
30-12-02 12:00,21
30-12-02 11:00,24
30-12-02 10:00,13
30-12-02 09:00,2
30-12-02 08:00,1
30-12-02 07:00,1
30-12-02 06:00,3
30-12-02 05:00,24
30-12-02 04:00,37
30-12-02 03:00,36
30-12-02 02:00,35
30-12-02 01:00,36
30-12-02 00:00,37
29-12-02 23:00,41
29-12-02 22:00,41
29-12-02 21:00,40
29-12-02 20:00,44
29-12-02 19:00,42
29-12-02 18:00,40
29-12-02 17:00,43
29-12-02 16:00,49
29-12-02 15:00,54
29-12-02 14:00,51
29-12-02 13:00,45
29-12-02 12:00,38
29-12-02 11:00,39
29-12-02 10:00,26
29-12-02 09:00,18
29-12-02 08:00,14
29-12-02 07:00,15
29-12-02 06:00,15
29-12-02 05:00,13
29-12-02 04:00,16
29-12-02 03:00,20
29-12-02 02:00,18
29-12-02 01:00,15
29-12-02 00:00,13
28-12-02 23:00,12
28-12-02 22:00,11
28-12-02 21:00,12
28-12-02 20:00,8
28-12-02 19:00,8
28-12-02 18:00,11
28-12-02 17:00,11
28-12-02 16:00,14
28-12-02 15:00,15
28-12-02 14:00,17
28-12-02 13:00,18
28-12-02 12:00,11
28-12-02 11:00,11
28-12-02 10:00,8
28-12-02 09:00,6
28-12-02 08:00,2
28-12-02 07:00,1
28-12-02 06:00,6
28-12-02 05:00,10
28-12-02 04:00,10
28-12-02 03:00,15
28-12-02 02:00,14
28-12-02 01:00,9
28-12-02 00:00,1
27-12-02 23:00,1
27-12-02 22:00,1
27-12-02 21:00,1
27-12-02 20:00,2
27-12-02 19:00,2
27-12-02 18:00,12
27-12-02 17:00,23
27-12-02 16:00,29
27-12-02 15:00,32
27-12-02 14:00,30
27-12-02 13:00,18
27-12-02 12:00,13
27-12-02 11:00,11
27-12-02 10:00,6
27-12-02 09:00,3
27-12-02 08:00,1
27-12-02 07:00,3
27-12-02 06:00,8
27-12-02 05:00,24
27-12-02 04:00,30
27-12-02 03:00,32
27-12-02 02:00,31
27-12-02 01:00,30
27-12-02 00:00,30
26-12-02 23:00,31
26-12-02 22:00,33
26-12-02 21:00,39
26-12-02 20:00,34
26-12-02 19:00,37
26-12-02 18:00,7
26-12-02 17:00,1
26-12-02 16:00,15
26-12-02 15:00,27
26-12-02 14:00,33
26-12-02 13:00,34
26-12-02 12:00,34
26-12-02 11:00,30
26-12-02 10:00,23
26-12-02 09:00,22
26-12-02 08:00,21
26-12-02 07:00,22
26-12-02 06:00,25
26-12-02 05:00,24
26-12-02 04:00,21
26-12-02 03:00,20
26-12-02 02:00,19
26-12-02 01:00,11
26-12-02 00:00,12
25-12-02 23:00,10
25-12-02 22:00,6
25-12-02 21:00,8
25-12-02 20:00,6
25-12-02 19:00,1
25-12-02 18:00,4
25-12-02 17:00,3
25-12-02 16:00,15
25-12-02 15:00,24
25-12-02 14:00,25
25-12-02 13:00,22
25-12-02 12:00,19
25-12-02 11:00,21
25-12-02 10:00,13
25-12-02 09:00,3
25-12-02 08:00,5
25-12-02 07:00,6
25-12-02 06:00,13
25-12-02 05:00,11
25-12-02 04:00,12
25-12-02 03:00,14
25-12-02 02:00,12
25-12-02 01:00,11
25-12-02 00:00,10
24-12-02 23:00,10
24-12-02 22:00,10
24-12-02 21:00,12
24-12-02 20:00,9
24-12-02 19:00,4
24-12-02 18:00,1
24-12-02 17:00,1
24-12-02 16:00,2
24-12-02 15:00,8
24-12-02 14:00,12
24-12-02 13:00,14
24-12-02 12:00,15
24-12-02 11:00,17
24-12-02 10:00,16
24-12-02 09:00,19
24-12-02 08:00,23
24-12-02 07:00,30
24-12-02 06:00,34
24-12-02 05:00,18
24-12-02 04:00,10
24-12-02 03:00,7
24-12-02 02:00,5
24-12-02 01:00,3
24-12-02 00:00,3
23-12-02 23:00,7
23-12-02 22:00,7
23-12-02 21:00,1
23-12-02 20:00,2
23-12-02 19:00,1
23-12-02 18:00,1
23-12-02 17:00,2
23-12-02 16:00,2
23-12-02 15:00,2
23-12-02 14:00,5
23-12-02 13:00,7
23-12-02 12:00,8
23-12-02 11:00,7
23-12-02 10:00,6
23-12-02 09:00,7
23-12-02 08:00,7
23-12-02 07:00,9
23-12-02 06:00,13
23-12-02 05:00,10
23-12-02 04:00,6
23-12-02 03:00,1
23-12-02 02:00,1
23-12-02 01:00,1
23-12-02 00:00,1
22-12-02 23:00,1
22-12-02 22:00,2
22-12-02 21:00,2
22-12-02 20:00,5
22-12-02 19:00,6
22-12-02 18:00,5
22-12-02 17:00,8
22-12-02 16:00,5
22-12-02 15:00,5
22-12-02 14:00,8
22-12-02 13:00,13
22-12-02 12:00,20
22-12-02 11:00,21
22-12-02 10:00,25
22-12-02 09:00,31
22-12-02 08:00,28
22-12-02 07:00,27
22-12-02 06:00,31
22-12-02 05:00,22
22-12-02 04:00,18
22-12-02 03:00,16
22-12-02 02:00,20
22-12-02 01:00,17
22-12-02 00:00,19
21-12-02 23:00,17
21-12-02 22:00,10
21-12-02 21:00,2
21-12-02 20:00,2
21-12-02 19:00,10
21-12-02 18:00,12
21-12-02 17:00,1
21-12-02 16:00,1
