Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-01-03 00:00,38
31-12-02 23:00,39
31-12-02 22:00,39
31-12-02 21:00,41
31-12-02 20:00,48
31-12-02 19:00,48
31-12-02 18:00,44
31-12-02 17:00,35
31-12-02 16:00,39
31-12-02 15:00,41
31-12-02 14:00,40
31-12-02 13:00,38
31-12-02 12:00,34
31-12-02 11:00,40
31-12-02 10:00,42
31-12-02 09:00,49
31-12-02 08:00,56
31-12-02 07:00,54
31-12-02 06:00,49
31-12-02 05:00,38
31-12-02 04:00,48
31-12-02 03:00,46
31-12-02 02:00,41
31-12-02 01:00,28
31-12-02 00:00,20
30-12-02 23:00,17
30-12-02 22:00,10
30-12-02 21:00,7
30-12-02 20:00,3
30-12-02 19:00,2
30-12-02 18:00,1
30-12-02 17:00,2
30-12-02 16:00,8
30-12-02 15:00,17
30-12-02 14:00,18
30-12-02 13:00,22
30-12-02 12:00,22
30-12-02 11:00,30
30-12-02 10:00,29
30-12-02 09:00,16
30-12-02 08:00,4
30-12-02 07:00,1
30-12-02 06:00,1
30-12-02 05:00,12
30-12-02 04:00,15
30-12-02 03:00,20
30-12-02 02:00,18
30-12-02 01:00,23
30-12-02 00:00,30
29-12-02 23:00,27
29-12-02 22:00,24
29-12-02 21:00,26
29-12-02 20:00,32
29-12-02 19:00,34
29-12-02 18:00,40
29-12-02 17:00,43
29-12-02 16:00,44
29-12-02 15:00,45
29-12-02 14:00,49
29-12-02 13:00,39
29-12-02 12:00,35
29-12-02 11:00,34
29-12-02 10:00,33
29-12-02 09:00,31
29-12-02 08:00,22
29-12-02 07:00,21
29-12-02 06:00,20
29-12-02 05:00,19
29-12-02 04:00,16
29-12-02 03:00,9
29-12-02 02:00,10
29-12-02 01:00,10
29-12-02 00:00,11
28-12-02 23:00,12
28-12-02 22:00,13
28-12-02 21:00,7
28-12-02 20:00,6
28-12-02 19:00,4
28-12-02 18:00,2
28-12-02 17:00,1
28-12-02 16:00,4
28-12-02 15:00,5
28-12-02 14:00,5
28-12-02 13:00,9
28-12-02 12:00,7
28-12-02 11:00,8
28-12-02 10:00,5
28-12-02 09:00,3
28-12-02 08:00,2
28-12-02 07:00,7
28-12-02 06:00,6
28-12-02 05:00,12
28-12-02 04:00,10
28-12-02 03:00,13
28-12-02 02:00,12
28-12-02 01:00,3
28-12-02 00:00,8
27-12-02 23:00,20
27-12-02 22:00,20
27-12-02 21:00,17
27-12-02 20:00,11
27-12-02 19:00,7
27-12-02 18:00,7
27-12-02 17:00,9
27-12-02 16:00,10
27-12-02 15:00,11
27-12-02 14:00,11
27-12-02 13:00,
27-12-02 12:00,
27-12-02 11:00,
27-12-02 10:00,7
27-12-02 09:00,5
27-12-02 08:00,4
27-12-02 07:00,9
27-12-02 06:00,10
27-12-02 05:00,15
27-12-02 04:00,13
27-12-02 03:00,17
27-12-02 02:00,14
27-12-02 01:00,15
27-12-02 00:00,19
26-12-02 23:00,20
26-12-02 22:00,20
26-12-02 21:00,25
26-12-02 20:00,24
26-12-02 19:00,27
26-12-02 18:00,20
26-12-02 17:00,15
26-12-02 16:00,24
26-12-02 15:00,27
26-12-02 14:00,31
26-12-02 13:00,34
26-12-02 12:00,28
26-12-02 11:00,30
26-12-02 10:00,26
26-12-02 09:00,29
26-12-02 08:00,32
26-12-02 07:00,37
26-12-02 06:00,35
26-12-02 05:00,25
26-12-02 04:00,25
26-12-02 03:00,23
26-12-02 02:00,21
26-12-02 01:00,20
26-12-02 00:00,23
25-12-02 23:00,16
25-12-02 22:00,14
25-12-02 21:00,15
25-12-02 20:00,15
25-12-02 19:00,15
25-12-02 18:00,17
25-12-02 17:00,17
25-12-02 16:00,12
25-12-02 15:00,17
25-12-02 14:00,17
25-12-02 13:00,19
25-12-02 12:00,17
25-12-02 11:00,12
25-12-02 10:00,9
25-12-02 09:00,13
25-12-02 08:00,15
25-12-02 07:00,13
25-12-02 06:00,11
25-12-02 05:00,12
25-12-02 04:00,10
25-12-02 03:00,10
25-12-02 02:00,9
25-12-02 01:00,7
25-12-02 00:00,6
24-12-02 23:00,5
24-12-02 22:00,4
24-12-02 21:00,6
24-12-02 20:00,10
24-12-02 19:00,14
24-12-02 18:00,23
24-12-02 17:00,22
24-12-02 16:00,24
24-12-02 15:00,23
24-12-02 14:00,29
24-12-02 13:00,31
24-12-02 12:00,32
24-12-02 11:00,33
24-12-02 10:00,37
24-12-02 09:00,35
24-12-02 08:00,35
24-12-02 07:00,34
24-12-02 06:00,35
24-12-02 05:00,33
24-12-02 04:00,33
24-12-02 03:00,33
24-12-02 02:00,28
24-12-02 01:00,28
24-12-02 00:00,28
23-12-02 23:00,30
23-12-02 22:00,35
23-12-02 21:00,29
23-12-02 20:00,19
23-12-02 19:00,13
23-12-02 18:00,15
23-12-02 17:00,15
23-12-02 16:00,12
23-12-02 15:00,11
23-12-02 14:00,13
23-12-02 13:00,12
23-12-02 12:00,8
23-12-02 11:00,8
23-12-02 10:00,5
23-12-02 09:00,6
23-12-02 08:00,9
23-12-02 07:00,15
23-12-02 06:00,16
23-12-02 05:00,16
23-12-02 04:00,14
23-12-02 03:00,16
23-12-02 02:00,14
23-12-02 01:00,11
23-12-02 00:00,6
22-12-02 23:00,1
22-12-02 22:00,1
22-12-02 21:00,1
22-12-02 20:00,1
22-12-02 19:00,1
22-12-02 18:00,1
22-12-02 17:00,1
22-12-02 16:00,2
22-12-02 15:00,6
22-12-02 14:00,9
22-12-02 13:00,13
22-12-02 12:00,11
22-12-02 11:00,6
22-12-02 10:00,2
22-12-02 09:00,1
22-12-02 08:00,1
22-12-02 07:00,1
22-12-02 06:00,1
22-12-02 05:00,1
22-12-02 04:00,1
22-12-02 03:00,1
22-12-02 02:00,1
22-12-02 01:00,1
22-12-02 00:00,1
21-12-02 23:00,1
21-12-02 22:00,1
21-12-02 21:00,1
21-12-02 20:00,1
21-12-02 19:00,1
21-12-02 18:00,1
21-12-02 17:00,1
21-12-02 16:00,1
