Datum Zeit,Zittau-Ost O3
,µg/m³
01-01-03 00:00,8
31-12-02 23:00,10
31-12-02 22:00,21
31-12-02 21:00,19
31-12-02 20:00,32
31-12-02 19:00,51
31-12-02 18:00,63
31-12-02 17:00,64
31-12-02 16:00,59
31-12-02 15:00,52
31-12-02 14:00,48
31-12-02 13:00,54
31-12-02 12:00,46
31-12-02 11:00,52
31-12-02 10:00,63
31-12-02 09:00,51
31-12-02 08:00,40
31-12-02 07:00,51
31-12-02 06:00,44
31-12-02 05:00,44
31-12-02 04:00,43
31-12-02 03:00,36
31-12-02 02:00,33
31-12-02 01:00,24
31-12-02 00:00,26
30-12-02 23:00,19
30-12-02 22:00,12
30-12-02 21:00,14
30-12-02 20:00,9
30-12-02 19:00,2
30-12-02 18:00,2
30-12-02 17:00,2
30-12-02 16:00,3
30-12-02 15:00,7
30-12-02 14:00,10
30-12-02 13:00,23
30-12-02 12:00,33
30-12-02 11:00,8
30-12-02 10:00,3
30-12-02 09:00,2
30-12-02 08:00,3
30-12-02 07:00,11
30-12-02 06:00,16
30-12-02 05:00,36
30-12-02 04:00,39
30-12-02 03:00,35
30-12-02 02:00,33
30-12-02 01:00,33
30-12-02 00:00,30
29-12-02 23:00,28
29-12-02 22:00,30
29-12-02 21:00,34
29-12-02 20:00,28
29-12-02 19:00,24
29-12-02 18:00,19
29-12-02 17:00,14
29-12-02 16:00,15
29-12-02 15:00,17
29-12-02 14:00,19
29-12-02 13:00,21
29-12-02 12:00,15
29-12-02 11:00,13
29-12-02 10:00,9
29-12-02 09:00,5
29-12-02 08:00,6
29-12-02 07:00,6
29-12-02 06:00,8
29-12-02 05:00,8
29-12-02 04:00,6
29-12-02 03:00,6
29-12-02 02:00,7
29-12-02 01:00,13
29-12-02 00:00,14
28-12-02 23:00,17
28-12-02 22:00,30
28-12-02 21:00,34
28-12-02 20:00,34
28-12-02 19:00,37
28-12-02 18:00,39
28-12-02 17:00,39
28-12-02 16:00,40
28-12-02 15:00,41
28-12-02 14:00,41
28-12-02 13:00,40
28-12-02 12:00,39
28-12-02 11:00,40
28-12-02 10:00,40
28-12-02 09:00,40
28-12-02 08:00,40
28-12-02 07:00,41
28-12-02 06:00,40
28-12-02 05:00,38
28-12-02 04:00,36
28-12-02 03:00,36
28-12-02 02:00,36
28-12-02 01:00,36
28-12-02 00:00,36
27-12-02 23:00,37
27-12-02 22:00,38
27-12-02 21:00,38
27-12-02 20:00,40
27-12-02 19:00,41
27-12-02 18:00,44
27-12-02 17:00,44
27-12-02 16:00,47
27-12-02 15:00,45
27-12-02 14:00,44
27-12-02 13:00,43
27-12-02 12:00,40
27-12-02 11:00,37
27-12-02 10:00,36
27-12-02 09:00,37
27-12-02 08:00,41
27-12-02 07:00,43
27-12-02 06:00,45
27-12-02 05:00,47
27-12-02 04:00,49
27-12-02 03:00,51
27-12-02 02:00,52
27-12-02 01:00,52
27-12-02 00:00,51
26-12-02 23:00,50
26-12-02 22:00,49
26-12-02 21:00,47
26-12-02 20:00,46
26-12-02 19:00,47
26-12-02 18:00,48
