Datum Zeit,Brockau PM10_TEOM
24-01-18 19:00,9
24-01-18 18:00,5
24-01-18 17:00,4
24-01-18 16:00,5
24-01-18 15:00,4
24-01-18 14:00,4
24-01-18 13:00,4
24-01-18 12:00,3
24-01-18 11:00,4
24-01-18 10:00,3
24-01-18 09:00,3
24-01-18 08:00,4
24-01-18 07:00,8
24-01-18 06:00,8
24-01-18 05:00,8
24-01-18 04:00,7
24-01-18 03:00,8
24-01-18 02:00,10
24-01-18 01:00,8
24-01-18 00:00,10
23-01-18 23:00,11
23-01-18 22:00,14
23-01-18 21:00,15
23-01-18 20:00,16
23-01-18 19:00,13
23-01-18 18:00,11
23-01-18 17:00,11
23-01-18 16:00,10
23-01-18 15:00,10
23-01-18 14:00,11
23-01-18 13:00,9
23-01-18 12:00,9
23-01-18 11:00,7
23-01-18 10:00,5
23-01-18 09:00,7
23-01-18 08:00,7
23-01-18 07:00,7
23-01-18 06:00,7
23-01-18 05:00,10
23-01-18 04:00,10
23-01-18 03:00,8
23-01-18 02:00,8
23-01-18 01:00,6
23-01-18 00:00,7
22-01-18 23:00,7
22-01-18 22:00,7
22-01-18 21:00,9
22-01-18 20:00,9
22-01-18 19:00,9
22-01-18 18:00,8
22-01-18 17:00,7
22-01-18 16:00,7
22-01-18 15:00,7
22-01-18 14:00,9
22-01-18 13:00,8
22-01-18 12:00,8
22-01-18 11:00,9
22-01-18 10:00,8
22-01-18 09:00,8
22-01-18 08:00,8
22-01-18 07:00,8
22-01-18 06:00,10
22-01-18 05:00,9
22-01-18 04:00,12
22-01-18 03:00,11
22-01-18 02:00,8
22-01-18 01:00,9
22-01-18 00:00,13
21-01-18 23:00,16
21-01-18 22:00,18
21-01-18 21:00,19
21-01-18 20:00,18
21-01-18 19:00,17
21-01-18 18:00,17
21-01-18 17:00,15
21-01-18 16:00,16
21-01-18 15:00,20
21-01-18 14:00,22
21-01-18 13:00,22
21-01-18 12:00,20
21-01-18 11:00,13
21-01-18 10:00,12
21-01-18 09:00,9
21-01-18 08:00,8
21-01-18 07:00,10
21-01-18 06:00,10
21-01-18 05:00,10
21-01-18 04:00,8
21-01-18 03:00,9
21-01-18 02:00,9
21-01-18 01:00,6
21-01-18 00:00,7
20-01-18 23:00,11
20-01-18 22:00,11
20-01-18 21:00,11
20-01-18 20:00,8
20-01-18 19:00,7
20-01-18 18:00,7
20-01-18 17:00,5
20-01-18 16:00,4
20-01-18 15:00,5
20-01-18 14:00,5
20-01-18 13:00,5
20-01-18 12:00,6
20-01-18 11:00,5
20-01-18 10:00,6
20-01-18 09:00,7
20-01-18 08:00,7
20-01-18 07:00,7
20-01-18 06:00,8
20-01-18 05:00,9
20-01-18 04:00,12
20-01-18 03:00,10
20-01-18 02:00,9
20-01-18 01:00,9
20-01-18 00:00,8
19-01-18 23:00,8
19-01-18 22:00,7
19-01-18 21:00,6
19-01-18 20:00,3
19-01-18 19:00,4
19-01-18 18:00,4
19-01-18 17:00,3
19-01-18 16:00,2
19-01-18 15:00,2
19-01-18 14:00,3
19-01-18 13:00,3
19-01-18 12:00,5
19-01-18 11:00,10
19-01-18 10:00,8
19-01-18 09:00,8
19-01-18 08:00,8
19-01-18 07:00,8
19-01-18 06:00,6
19-01-18 05:00,6
19-01-18 04:00,4
19-01-18 03:00,4
19-01-18 02:00,4
19-01-18 01:00,5
19-01-18 00:00,3
18-01-18 23:00,3
18-01-18 22:00,3
18-01-18 21:00,0
18-01-18 20:00,1
18-01-18 19:00,3
18-01-18 18:00,2
18-01-18 17:00,4
18-01-18 16:00,0
18-01-18 15:00,0
18-01-18 14:00,0
18-01-18 13:00,1
18-01-18 12:00,
18-01-18 11:00,
18-01-18 10:00,2
18-01-18 09:00,2
18-01-18 08:00,6
18-01-18 07:00,9
18-01-18 06:00,8
18-01-18 05:00,7
18-01-18 04:00,9
18-01-18 03:00,6
18-01-18 02:00,7
18-01-18 01:00,4
18-01-18 00:00,7
17-01-18 23:00,6
17-01-18 22:00,4
17-01-18 21:00,4
17-01-18 20:00,4
17-01-18 19:00,4
17-01-18 18:00,3
17-01-18 17:00,4
17-01-18 16:00,4
17-01-18 15:00,3
17-01-18 14:00,1
17-01-18 13:00,0
17-01-18 12:00,2
17-01-18 11:00,1
17-01-18 10:00,1
17-01-18 09:00,4
17-01-18 08:00,3
17-01-18 07:00,3
17-01-18 06:00,6
17-01-18 05:00,5
17-01-18 04:00,5
17-01-18 03:00,3
17-01-18 02:00,3
17-01-18 01:00,5
17-01-18 00:00,5
16-01-18 23:00,3
16-01-18 22:00,0
16-01-18 21:00,2
16-01-18 20:00,2
16-01-18 19:00,2
16-01-18 18:00,2
16-01-18 17:00,0
16-01-18 16:00,0
16-01-18 15:00,0
16-01-18 14:00,0
16-01-18 13:00,4
16-01-18 12:00,2
16-01-18 11:00,3
16-01-18 10:00,2
16-01-18 09:00,4
16-01-18 08:00,2
16-01-18 07:00,2
16-01-18 06:00,3
16-01-18 05:00,4
16-01-18 04:00,2
16-01-18 03:00,5
16-01-18 02:00,6
16-01-18 01:00,8
16-01-18 00:00,13
15-01-18 23:00,12
15-01-18 22:00,13
15-01-18 21:00,14
15-01-18 20:00,12
15-01-18 19:00,13
15-01-18 18:00,12
15-01-18 17:00,10
15-01-18 16:00,9
15-01-18 15:00,11
15-01-18 14:00,11
15-01-18 13:00,11
15-01-18 12:00,14
15-01-18 11:00,11
15-01-18 10:00,12
15-01-18 09:00,13
15-01-18 08:00,14
15-01-18 07:00,13
15-01-18 06:00,11
15-01-18 05:00,10
15-01-18 04:00,11
15-01-18 03:00,12
15-01-18 02:00,12
15-01-18 01:00,13
15-01-18 00:00,13
14-01-18 23:00,13
14-01-18 22:00,13
14-01-18 21:00,13
14-01-18 20:00,14
14-01-18 19:00,18
14-01-18 18:00,11
14-01-18 17:00,12
14-01-18 16:00,13
14-01-18 15:00,14
14-01-18 14:00,13
14-01-18 13:00,12
14-01-18 12:00,13
14-01-18 11:00,13
14-01-18 10:00,14
14-01-18 09:00,19
14-01-18 08:00,19
14-01-18 07:00,17
14-01-18 06:00,17
14-01-18 05:00,17
14-01-18 04:00,16
14-01-18 03:00,14
14-01-18 02:00,15
14-01-18 01:00,13
14-01-18 00:00,14
13-01-18 23:00,17
13-01-18 22:00,21
13-01-18 21:00,26
13-01-18 20:00,19
13-01-18 19:00,20
13-01-18 18:00,18
13-01-18 17:00,15
13-01-18 16:00,16
13-01-18 15:00,15
13-01-18 14:00,17
13-01-18 13:00,21
13-01-18 12:00,24
13-01-18 11:00,26
13-01-18 10:00,24
13-01-18 09:00,26
13-01-18 08:00,25
13-01-18 07:00,19
13-01-18 06:00,19
13-01-18 05:00,20
13-01-18 04:00,19
13-01-18 03:00,20
13-01-18 02:00,18
13-01-18 01:00,18
13-01-18 00:00,18
12-01-18 23:00,18
12-01-18 22:00,16
12-01-18 21:00,17
12-01-18 20:00,16
12-01-18 19:00,18
12-01-18 18:00,22
12-01-18 17:00,32
12-01-18 16:00,33
12-01-18 15:00,30
12-01-18 14:00,29
12-01-18 13:00,27
12-01-18 12:00,19
12-01-18 11:00,19
12-01-18 10:00,19
12-01-18 09:00,19
12-01-18 08:00,19
12-01-18 07:00,22
12-01-18 06:00,17
12-01-18 05:00,18
12-01-18 04:00,19
12-01-18 03:00,20
12-01-18 02:00,20
12-01-18 01:00,18
12-01-18 00:00,21
11-01-18 23:00,21
11-01-18 22:00,20
11-01-18 21:00,19
11-01-18 20:00,21
11-01-18 19:00,16
11-01-18 18:00,15
11-01-18 17:00,14
11-01-18 16:00,14
11-01-18 15:00,14
11-01-18 14:00,12
11-01-18 13:00,12
11-01-18 12:00,13
11-01-18 11:00,10
11-01-18 10:00,8
11-01-18 09:00,8
11-01-18 08:00,6
11-01-18 07:00,6
11-01-18 06:00,8
11-01-18 05:00,7
11-01-18 04:00,7
11-01-18 03:00,10
11-01-18 02:00,19
11-01-18 01:00,22
11-01-18 00:00,22
10-01-18 23:00,21
10-01-18 22:00,23
10-01-18 21:00,22
10-01-18 20:00,17
10-01-18 19:00,14
10-01-18 18:00,16
10-01-18 17:00,13
10-01-18 16:00,11
10-01-18 15:00,12
10-01-18 14:00,12
10-01-18 13:00,11
10-01-18 12:00,17
10-01-18 11:00,20
10-01-18 10:00,21
10-01-18 09:00,22
10-01-18 08:00,21
10-01-18 07:00,21
10-01-18 06:00,20
10-01-18 05:00,18
10-01-18 04:00,20
10-01-18 03:00,19
10-01-18 02:00,17
10-01-18 01:00,18
10-01-18 00:00,20
09-01-18 23:00,18
09-01-18 22:00,19
09-01-18 21:00,20
09-01-18 20:00,24
09-01-18 19:00,23
09-01-18 18:00,20
09-01-18 17:00,26
09-01-18 16:00,20
09-01-18 15:00,19
09-01-18 14:00,19
09-01-18 13:00,13
09-01-18 12:00,12
09-01-18 11:00,15
09-01-18 10:00,18
09-01-18 09:00,14
09-01-18 08:00,9
09-01-18 07:00,12
09-01-18 06:00,13
09-01-18 05:00,16
09-01-18 04:00,17
09-01-18 03:00,15
09-01-18 02:00,16
09-01-18 01:00,17
09-01-18 00:00,14
08-01-18 23:00,11
08-01-18 22:00,12
08-01-18 21:00,14
08-01-18 20:00,15
08-01-18 19:00,18
08-01-18 18:00,18
08-01-18 17:00,17
08-01-18 16:00,16
08-01-18 15:00,16
08-01-18 14:00,17
08-01-18 13:00,18
08-01-18 12:00,17
08-01-18 11:00,18
08-01-18 10:00,20
08-01-18 09:00,19
08-01-18 08:00,18
08-01-18 07:00,18
08-01-18 06:00,18
08-01-18 05:00,16
08-01-18 04:00,14
08-01-18 03:00,12
08-01-18 02:00,12
08-01-18 01:00,12
08-01-18 00:00,10
07-01-18 23:00,8
07-01-18 22:00,8
07-01-18 21:00,7
07-01-18 20:00,7
07-01-18 19:00,6
07-01-18 18:00,8
07-01-18 17:00,6
07-01-18 16:00,5
07-01-18 15:00,6
07-01-18 14:00,6
07-01-18 13:00,3
07-01-18 12:00,3
07-01-18 11:00,3
07-01-18 10:00,3
07-01-18 09:00,4
07-01-18 08:00,4
07-01-18 07:00,3
07-01-18 06:00,3
07-01-18 05:00,4
07-01-18 04:00,4
07-01-18 03:00,5
07-01-18 02:00,6
07-01-18 01:00,6
07-01-18 00:00,6
06-01-18 23:00,7
06-01-18 22:00,10
06-01-18 21:00,14
06-01-18 20:00,14
06-01-18 19:00,15
06-01-18 18:00,16
06-01-18 17:00,11
06-01-18 16:00,11
06-01-18 15:00,10
06-01-18 14:00,8
06-01-18 13:00,9
06-01-18 12:00,9
06-01-18 11:00,8
06-01-18 10:00,7
06-01-18 09:00,6
06-01-18 08:00,5
06-01-18 07:00,7
06-01-18 06:00,7
06-01-18 05:00,8
06-01-18 04:00,7
06-01-18 03:00,5
06-01-18 02:00,3
06-01-18 01:00,3
06-01-18 00:00,2
05-01-18 23:00,3
05-01-18 22:00,5
05-01-18 21:00,3
05-01-18 20:00,4
05-01-18 19:00,4
05-01-18 18:00,5
05-01-18 17:00,4
05-01-18 16:00,4
05-01-18 15:00,4
05-01-18 14:00,4
05-01-18 13:00,4
05-01-18 12:00,5
05-01-18 11:00,8
05-01-18 10:00,12
05-01-18 09:00,11
05-01-18 08:00,10
05-01-18 07:00,7
05-01-18 06:00,10
05-01-18 05:00,11
05-01-18 04:00,9
05-01-18 03:00,8
05-01-18 02:00,3
05-01-18 01:00,3
05-01-18 00:00,2
04-01-18 23:00,3
04-01-18 22:00,2
04-01-18 21:00,3
04-01-18 20:00,3
04-01-18 19:00,2
04-01-18 18:00,2
04-01-18 17:00,2
04-01-18 16:00,9
04-01-18 15:00,9
04-01-18 14:00,11
04-01-18 13:00,8
04-01-18 12:00,9
04-01-18 11:00,8
04-01-18 10:00,8
04-01-18 09:00,8
04-01-18 08:00,6
04-01-18 07:00,7
04-01-18 06:00,8
04-01-18 05:00,6
04-01-18 04:00,4
04-01-18 03:00,4
04-01-18 02:00,4
04-01-18 01:00,6
04-01-18 00:00,2
03-01-18 23:00,3
03-01-18 22:00,4
03-01-18 21:00,4
03-01-18 20:00,3
03-01-18 19:00,3
03-01-18 18:00,0
03-01-18 17:00,3
03-01-18 16:00,4
03-01-18 15:00,2
03-01-18 14:00,0
03-01-18 13:00,0
03-01-18 12:00,
03-01-18 11:00,0
03-01-18 10:00,0
03-01-18 09:00,1
03-01-18 08:00,0
03-01-18 07:00,1
03-01-18 06:00,1
03-01-18 05:00,5
03-01-18 04:00,5
03-01-18 03:00,5
03-01-18 02:00,8
03-01-18 01:00,8
03-01-18 00:00,7
02-01-18 23:00,4
02-01-18 22:00,5
02-01-18 21:00,5
02-01-18 20:00,3
02-01-18 19:00,4
02-01-18 18:00,3
02-01-18 17:00,3
02-01-18 16:00,4
02-01-18 15:00,4
02-01-18 14:00,4
02-01-18 13:00,4
02-01-18 12:00,2
02-01-18 11:00,2
02-01-18 10:00,2
02-01-18 09:00,2
02-01-18 08:00,0
02-01-18 07:00,1
02-01-18 06:00,1
02-01-18 05:00,2
02-01-18 04:00,3
02-01-18 03:00,4
02-01-18 02:00,2
02-01-18 01:00,4
02-01-18 00:00,5
01-01-18 23:00,5
01-01-18 22:00,5
01-01-18 21:00,5
01-01-18 20:00,6
01-01-18 19:00,6
01-01-18 18:00,5
01-01-18 17:00,5
01-01-18 16:00,3
01-01-18 15:00,2
01-01-18 14:00,2
01-01-18 13:00,0
01-01-18 12:00,0
01-01-18 11:00,3
01-01-18 10:00,4
01-01-18 09:00,4
01-01-18 08:00,5
01-01-18 07:00,8
01-01-18 06:00,9
01-01-18 05:00,11
01-01-18 04:00,10
01-01-18 03:00,11
01-01-18 02:00,21
01-01-18 01:00,9

