Datum Zeit,Dresden-Nord PM10_TEOM
24-01-18 19:00,18
24-01-18 18:00,17
24-01-18 17:00,23
24-01-18 16:00,20
24-01-18 15:00,21
24-01-18 14:00,12
24-01-18 13:00,7
24-01-18 12:00,11
24-01-18 11:00,16
24-01-18 10:00,16
24-01-18 09:00,15
24-01-18 08:00,17
24-01-18 07:00,18
24-01-18 06:00,17
24-01-18 05:00,18
24-01-18 04:00,14
24-01-18 03:00,18
24-01-18 02:00,19
24-01-18 01:00,17
24-01-18 00:00,13
23-01-18 23:00,14
23-01-18 22:00,14
23-01-18 21:00,16
23-01-18 20:00,18
23-01-18 19:00,20
23-01-18 18:00,22
23-01-18 17:00,22
23-01-18 16:00,20
23-01-18 15:00,22
23-01-18 14:00,22
23-01-18 13:00,22
23-01-18 12:00,25
23-01-18 11:00,23
23-01-18 10:00,20
23-01-18 09:00,15
23-01-18 08:00,13
23-01-18 07:00,12
23-01-18 06:00,17
23-01-18 05:00,25
23-01-18 04:00,26
23-01-18 03:00,24
23-01-18 02:00,23
23-01-18 01:00,24
23-01-18 00:00,25
22-01-18 23:00,28
22-01-18 22:00,28
22-01-18 21:00,29
22-01-18 20:00,32
22-01-18 19:00,31
22-01-18 18:00,29
22-01-18 17:00,27
22-01-18 16:00,25
22-01-18 15:00,28
22-01-18 14:00,31
22-01-18 13:00,28
22-01-18 12:00,27
22-01-18 11:00,26
22-01-18 10:00,25
22-01-18 09:00,28
22-01-18 08:00,27
22-01-18 07:00,26
22-01-18 06:00,24
22-01-18 05:00,22
22-01-18 04:00,26
22-01-18 03:00,28
22-01-18 02:00,33
22-01-18 01:00,37
22-01-18 00:00,44
21-01-18 23:00,45
21-01-18 22:00,41
21-01-18 21:00,44
21-01-18 20:00,44
21-01-18 19:00,41
21-01-18 18:00,39
21-01-18 17:00,38
21-01-18 16:00,43
21-01-18 15:00,42
21-01-18 14:00,41
21-01-18 13:00,39
21-01-18 12:00,35
21-01-18 11:00,36
21-01-18 10:00,26
21-01-18 09:00,23
21-01-18 08:00,22
21-01-18 07:00,24
21-01-18 06:00,23
21-01-18 05:00,26
21-01-18 04:00,23
21-01-18 03:00,23
21-01-18 02:00,27
21-01-18 01:00,36
21-01-18 00:00,39
20-01-18 23:00,35
20-01-18 22:00,28
20-01-18 21:00,34
20-01-18 20:00,35
20-01-18 19:00,28
20-01-18 18:00,21
20-01-18 17:00,18
20-01-18 16:00,20
20-01-18 15:00,17
20-01-18 14:00,17
20-01-18 13:00,19
20-01-18 12:00,19
20-01-18 11:00,19
20-01-18 10:00,19
20-01-18 09:00,21
20-01-18 08:00,17
20-01-18 07:00,17
20-01-18 06:00,12
20-01-18 05:00,13
20-01-18 04:00,14
20-01-18 03:00,15
20-01-18 02:00,17
20-01-18 01:00,24
20-01-18 00:00,28
19-01-18 23:00,20
19-01-18 22:00,20
19-01-18 21:00,19
19-01-18 20:00,19
19-01-18 19:00,21
19-01-18 18:00,22
19-01-18 17:00,25
19-01-18 16:00,24
19-01-18 15:00,24
19-01-18 14:00,22
19-01-18 13:00,23
19-01-18 12:00,33
19-01-18 11:00,24
19-01-18 10:00,20
19-01-18 09:00,19
19-01-18 08:00,14
19-01-18 07:00,8
19-01-18 06:00,8
19-01-18 05:00,7
19-01-18 04:00,5
19-01-18 03:00,5
19-01-18 02:00,3
19-01-18 01:00,6
19-01-18 00:00,5
18-01-18 23:00,8
18-01-18 22:00,6
18-01-18 21:00,5
18-01-18 20:00,7
18-01-18 19:00,10
18-01-18 18:00,12
18-01-18 17:00,12
18-01-18 16:00,6
18-01-18 15:00,7
18-01-18 14:00,8
18-01-18 13:00,8
18-01-18 12:00,7
18-01-18 11:00,11
18-01-18 10:00,15
18-01-18 09:00,17
18-01-18 08:00,17
18-01-18 07:00,13
18-01-18 06:00,7
18-01-18 05:00,9
18-01-18 04:00,8
18-01-18 03:00,8
18-01-18 02:00,8
18-01-18 01:00,8
18-01-18 00:00,4
17-01-18 23:00,6
17-01-18 22:00,5
17-01-18 21:00,9
17-01-18 20:00,11
17-01-18 19:00,11
17-01-18 18:00,11
17-01-18 17:00,10
17-01-18 16:00,13
17-01-18 15:00,13
17-01-18 14:00,10
17-01-18 13:00,8
17-01-18 12:00,9
17-01-18 11:00,
17-01-18 10:00,
17-01-18 09:00,19
17-01-18 08:00,18
17-01-18 07:00,13
17-01-18 06:00,11
17-01-18 05:00,12
17-01-18 04:00,11
17-01-18 03:00,10
17-01-18 02:00,9
17-01-18 01:00,7
17-01-18 00:00,6
16-01-18 23:00,6
16-01-18 22:00,6
16-01-18 21:00,5
16-01-18 20:00,4
16-01-18 19:00,6
16-01-18 18:00,7
16-01-18 17:00,6
16-01-18 16:00,10
16-01-18 15:00,10
16-01-18 14:00,10
16-01-18 13:00,12
16-01-18 12:00,17
16-01-18 11:00,6
16-01-18 10:00,12
16-01-18 09:00,11
16-01-18 08:00,10
16-01-18 07:00,12
16-01-18 06:00,14
16-01-18 05:00,16
16-01-18 04:00,14
16-01-18 03:00,15
16-01-18 02:00,15
16-01-18 01:00,18
16-01-18 00:00,22
15-01-18 23:00,24
15-01-18 22:00,27
15-01-18 21:00,21
15-01-18 20:00,21
15-01-18 19:00,23
15-01-18 18:00,24
15-01-18 17:00,23
15-01-18 16:00,23
15-01-18 15:00,21
15-01-18 14:00,19
15-01-18 13:00,20
15-01-18 12:00,17
15-01-18 11:00,20
15-01-18 10:00,20
15-01-18 09:00,20
15-01-18 08:00,17
15-01-18 07:00,17
15-01-18 06:00,15
15-01-18 05:00,15
15-01-18 04:00,14
15-01-18 03:00,12
15-01-18 02:00,11
15-01-18 01:00,13
15-01-18 00:00,14
14-01-18 23:00,15
14-01-18 22:00,22
14-01-18 21:00,27
14-01-18 20:00,30
14-01-18 19:00,29
14-01-18 18:00,29
14-01-18 17:00,25
14-01-18 16:00,31
14-01-18 15:00,29
14-01-18 14:00,25
14-01-18 13:00,25
14-01-18 12:00,28
14-01-18 11:00,28
14-01-18 10:00,27
14-01-18 09:00,28
14-01-18 08:00,27
14-01-18 07:00,29
14-01-18 06:00,28
14-01-18 05:00,30
14-01-18 04:00,29
14-01-18 03:00,30
14-01-18 02:00,27
14-01-18 01:00,18
14-01-18 00:00,23
13-01-18 23:00,22
13-01-18 22:00,28
13-01-18 21:00,22
13-01-18 20:00,24
13-01-18 19:00,22
13-01-18 18:00,18
13-01-18 17:00,28
13-01-18 16:00,31
13-01-18 15:00,29
13-01-18 14:00,30
13-01-18 13:00,28
13-01-18 12:00,19
13-01-18 11:00,25
13-01-18 10:00,25
13-01-18 09:00,24
13-01-18 08:00,31
13-01-18 07:00,31
13-01-18 06:00,29
13-01-18 05:00,28
13-01-18 04:00,29
13-01-18 03:00,30
13-01-18 02:00,32
13-01-18 01:00,31
13-01-18 00:00,27
12-01-18 23:00,29
12-01-18 22:00,27
12-01-18 21:00,32
12-01-18 20:00,35
12-01-18 19:00,39
12-01-18 18:00,44
12-01-18 17:00,47
12-01-18 16:00,46
12-01-18 15:00,45
12-01-18 14:00,46
12-01-18 13:00,39
12-01-18 12:00,37
12-01-18 11:00,36
12-01-18 10:00,38
12-01-18 09:00,40
12-01-18 08:00,49
12-01-18 07:00,55
12-01-18 06:00,46
12-01-18 05:00,36
12-01-18 04:00,37
12-01-18 03:00,35
12-01-18 02:00,38
12-01-18 01:00,40
12-01-18 00:00,42
11-01-18 23:00,40
11-01-18 22:00,53
11-01-18 21:00,57
11-01-18 20:00,53
11-01-18 19:00,42
11-01-18 18:00,34
11-01-18 17:00,35
11-01-18 16:00,38
11-01-18 15:00,36
11-01-18 14:00,36
11-01-18 13:00,44
11-01-18 12:00,39
11-01-18 11:00,38
11-01-18 10:00,40
11-01-18 09:00,35
11-01-18 08:00,35
11-01-18 07:00,32
11-01-18 06:00,30
11-01-18 05:00,31
11-01-18 04:00,25
11-01-18 03:00,31
11-01-18 02:00,37
11-01-18 01:00,43
11-01-18 00:00,44
10-01-18 23:00,51
10-01-18 22:00,57
10-01-18 21:00,48
10-01-18 20:00,42
10-01-18 19:00,39
10-01-18 18:00,40
10-01-18 17:00,37
10-01-18 16:00,35
10-01-18 15:00,35
10-01-18 14:00,31
10-01-18 13:00,34
10-01-18 12:00,33
10-01-18 11:00,31
10-01-18 10:00,35
10-01-18 09:00,35
10-01-18 08:00,30
10-01-18 07:00,29
10-01-18 06:00,26
10-01-18 05:00,26
10-01-18 04:00,22
10-01-18 03:00,25
10-01-18 02:00,22
10-01-18 01:00,18
10-01-18 00:00,21
09-01-18 23:00,19
09-01-18 22:00,16
09-01-18 21:00,18
09-01-18 20:00,22
09-01-18 19:00,17
09-01-18 18:00,18
09-01-18 17:00,22
09-01-18 16:00,21
09-01-18 15:00,20
09-01-18 14:00,21
09-01-18 13:00,20
09-01-18 12:00,21
09-01-18 11:00,22
09-01-18 10:00,24
09-01-18 09:00,25
09-01-18 08:00,23
09-01-18 07:00,18
09-01-18 06:00,16
09-01-18 05:00,18
09-01-18 04:00,21
09-01-18 03:00,20
09-01-18 02:00,21
09-01-18 01:00,23
09-01-18 00:00,22
08-01-18 23:00,20
08-01-18 22:00,22
08-01-18 21:00,24
08-01-18 20:00,24
08-01-18 19:00,24
08-01-18 18:00,24
08-01-18 17:00,26
08-01-18 16:00,22
08-01-18 15:00,18
08-01-18 14:00,22
08-01-18 13:00,22
08-01-18 12:00,21
08-01-18 11:00,20
08-01-18 10:00,18
08-01-18 09:00,16
08-01-18 08:00,13
08-01-18 07:00,18
08-01-18 06:00,16
08-01-18 05:00,16
08-01-18 04:00,17
08-01-18 03:00,16
08-01-18 02:00,17
08-01-18 01:00,18
08-01-18 00:00,19
07-01-18 23:00,18
07-01-18 22:00,15
07-01-18 21:00,14
07-01-18 20:00,15
07-01-18 19:00,11
07-01-18 18:00,13
07-01-18 17:00,11
07-01-18 16:00,7
07-01-18 15:00,8
07-01-18 14:00,8
07-01-18 13:00,6
07-01-18 12:00,3
07-01-18 11:00,5
07-01-18 10:00,2
07-01-18 09:00,7
07-01-18 08:00,7
07-01-18 07:00,8
07-01-18 06:00,12
07-01-18 05:00,13
07-01-18 04:00,15
07-01-18 03:00,18
07-01-18 02:00,16
07-01-18 01:00,21
07-01-18 00:00,24
06-01-18 23:00,23
06-01-18 22:00,26
06-01-18 21:00,24
06-01-18 20:00,30
06-01-18 19:00,26
06-01-18 18:00,21
06-01-18 17:00,20
06-01-18 16:00,15
06-01-18 15:00,15
06-01-18 14:00,19
06-01-18 13:00,20
06-01-18 12:00,21
06-01-18 11:00,21
06-01-18 10:00,18
06-01-18 09:00,15
06-01-18 08:00,18
06-01-18 07:00,14
06-01-18 06:00,10
06-01-18 05:00,9
06-01-18 04:00,8
06-01-18 03:00,12
06-01-18 02:00,12
06-01-18 01:00,8
06-01-18 00:00,10
05-01-18 23:00,7
05-01-18 22:00,6
05-01-18 21:00,11
05-01-18 20:00,19
05-01-18 19:00,16
05-01-18 18:00,19
05-01-18 17:00,16
05-01-18 16:00,11
05-01-18 15:00,13
05-01-18 14:00,12
05-01-18 13:00,13
05-01-18 12:00,14
05-01-18 11:00,13
05-01-18 10:00,16
05-01-18 09:00,17
05-01-18 08:00,19
05-01-18 07:00,14
05-01-18 06:00,11
05-01-18 05:00,11
05-01-18 04:00,10
05-01-18 03:00,9
05-01-18 02:00,8
05-01-18 01:00,5
05-01-18 00:00,4
04-01-18 23:00,6
04-01-18 22:00,7
04-01-18 21:00,9
04-01-18 20:00,21
04-01-18 19:00,18
04-01-18 18:00,19
04-01-18 17:00,19
04-01-18 16:00,20
04-01-18 15:00,14
04-01-18 14:00,15
04-01-18 13:00,16
04-01-18 12:00,14
04-01-18 11:00,16
04-01-18 10:00,14
04-01-18 09:00,7
04-01-18 08:00,9
04-01-18 07:00,11
04-01-18 06:00,4
04-01-18 05:00,3
04-01-18 04:00,3
04-01-18 03:00,4
04-01-18 02:00,1
04-01-18 01:00,5
04-01-18 00:00,7
03-01-18 23:00,8
03-01-18 22:00,7
03-01-18 21:00,7
03-01-18 20:00,7
03-01-18 19:00,7
03-01-18 18:00,5
03-01-18 17:00,9
03-01-18 16:00,9
03-01-18 15:00,7
03-01-18 14:00,6
03-01-18 13:00,5
03-01-18 12:00,6
03-01-18 11:00,3
03-01-18 10:00,6
03-01-18 09:00,6
03-01-18 08:00,2
03-01-18 07:00,11
03-01-18 06:00,12
03-01-18 05:00,12
03-01-18 04:00,8
03-01-18 03:00,5
03-01-18 02:00,4
03-01-18 01:00,5
03-01-18 00:00,10
02-01-18 23:00,16
02-01-18 22:00,11
02-01-18 21:00,15
02-01-18 20:00,16
02-01-18 19:00,19
02-01-18 18:00,19
02-01-18 17:00,15
02-01-18 16:00,10
02-01-18 15:00,7
02-01-18 14:00,8
02-01-18 13:00,8
02-01-18 12:00,7
02-01-18 11:00,6
02-01-18 10:00,6
02-01-18 09:00,6
02-01-18 08:00,3
02-01-18 07:00,1
02-01-18 06:00,4
02-01-18 05:00,3
02-01-18 04:00,3
02-01-18 03:00,6
02-01-18 02:00,9
02-01-18 01:00,5
02-01-18 00:00,8
01-01-18 23:00,9
01-01-18 22:00,12
01-01-18 21:00,16
01-01-18 20:00,13
01-01-18 19:00,11
01-01-18 18:00,8
01-01-18 17:00,10
01-01-18 16:00,8
01-01-18 15:00,5
01-01-18 14:00,8
01-01-18 13:00,8
01-01-18 12:00,4
01-01-18 11:00,4
01-01-18 10:00,11
01-01-18 09:00,11
01-01-18 08:00,12
01-01-18 07:00,13
01-01-18 06:00,10
01-01-18 05:00,10
01-01-18 04:00,10
01-01-18 03:00,21
01-01-18 02:00,118
01-01-18 01:00,124

