Datum Zeit,Goerlitz PM10_TEOM
,µg/m³
01-01-18 00:00,
31-12-17 23:00,
31-12-17 22:00,
31-12-17 21:00,
31-12-17 20:00,
31-12-17 19:00,
31-12-17 18:00,
31-12-17 17:00,
31-12-17 16:00,
31-12-17 15:00,
31-12-17 14:00,
31-12-17 13:00,
31-12-17 12:00,
31-12-17 11:00,
31-12-17 10:00,
31-12-17 09:00,
31-12-17 08:00,
31-12-17 07:00,
31-12-17 06:00,
31-12-17 05:00,
31-12-17 04:00,
31-12-17 03:00,
31-12-17 02:00,
31-12-17 01:00,
31-12-17 00:00,
30-12-17 23:00,
30-12-17 22:00,
30-12-17 21:00,
30-12-17 20:00,
30-12-17 19:00,
30-12-17 18:00,
30-12-17 17:00,
30-12-17 16:00,
30-12-17 15:00,
30-12-17 14:00,
30-12-17 13:00,
30-12-17 12:00,
30-12-17 11:00,
30-12-17 10:00,
30-12-17 09:00,
30-12-17 08:00,
30-12-17 07:00,
30-12-17 06:00,
30-12-17 05:00,
30-12-17 04:00,
30-12-17 03:00,
30-12-17 02:00,
30-12-17 01:00,
30-12-17 00:00,
29-12-17 23:00,
29-12-17 22:00,
29-12-17 21:00,
29-12-17 20:00,
29-12-17 19:00,
29-12-17 18:00,
29-12-17 17:00,
29-12-17 16:00,
29-12-17 15:00,
29-12-17 14:00,
29-12-17 13:00,
29-12-17 12:00,
29-12-17 11:00,
29-12-17 10:00,
29-12-17 09:00,
29-12-17 08:00,
29-12-17 07:00,
29-12-17 06:00,
29-12-17 05:00,
29-12-17 04:00,
29-12-17 03:00,
29-12-17 02:00,
29-12-17 01:00,
29-12-17 00:00,
28-12-17 23:00,
28-12-17 22:00,
28-12-17 21:00,
28-12-17 20:00,
28-12-17 19:00,
28-12-17 18:00,
28-12-17 17:00,
28-12-17 16:00,
28-12-17 15:00,
28-12-17 14:00,
28-12-17 13:00,
28-12-17 12:00,
28-12-17 11:00,
28-12-17 10:00,
28-12-17 09:00,
28-12-17 08:00,
28-12-17 07:00,
28-12-17 06:00,
28-12-17 05:00,
28-12-17 04:00,
28-12-17 03:00,
28-12-17 02:00,
28-12-17 01:00,
28-12-17 00:00,
27-12-17 23:00,
27-12-17 22:00,
27-12-17 21:00,
27-12-17 20:00,
27-12-17 19:00,
27-12-17 18:00,
27-12-17 17:00,
27-12-17 16:00,
27-12-17 15:00,
27-12-17 14:00,
27-12-17 13:00,
27-12-17 12:00,
27-12-17 11:00,52
27-12-17 10:00,74
27-12-17 09:00,30
27-12-17 08:00,13
27-12-17 07:00,12
27-12-17 06:00,18
27-12-17 05:00,17
27-12-17 04:00,16
27-12-17 03:00,16
27-12-17 02:00,17
27-12-17 01:00,20
27-12-17 00:00,21
26-12-17 23:00,21
26-12-17 22:00,20
26-12-17 21:00,22
26-12-17 20:00,21
26-12-17 19:00,23
26-12-17 18:00,23
26-12-17 17:00,17
26-12-17 16:00,16
26-12-17 15:00,15
26-12-17 14:00,14
26-12-17 13:00,15
26-12-17 12:00,14
26-12-17 11:00,14
26-12-17 10:00,12
26-12-17 09:00,13
26-12-17 08:00,12
26-12-17 07:00,11
26-12-17 06:00,11
26-12-17 05:00,12
26-12-17 04:00,9
26-12-17 03:00,10
26-12-17 02:00,11
26-12-17 01:00,11
26-12-17 00:00,12
25-12-17 23:00,12
25-12-17 22:00,11
25-12-17 21:00,11
25-12-17 20:00,10
25-12-17 19:00,11
25-12-17 18:00,9
25-12-17 17:00,6
25-12-17 16:00,6
25-12-17 15:00,7
25-12-17 14:00,7
25-12-17 13:00,10
25-12-17 12:00,7
25-12-17 11:00,3
25-12-17 10:00,2
25-12-17 09:00,2
25-12-17 08:00,2
25-12-17 07:00,1
25-12-17 06:00,0
25-12-17 05:00,3
25-12-17 04:00,2
25-12-17 03:00,1
25-12-17 02:00,2
25-12-17 01:00,2
25-12-17 00:00,2
24-12-17 23:00,3
24-12-17 22:00,2
24-12-17 21:00,2
24-12-17 20:00,3
24-12-17 19:00,3
24-12-17 18:00,3
24-12-17 17:00,3
24-12-17 16:00,3
24-12-17 15:00,3
24-12-17 14:00,4
24-12-17 13:00,4
24-12-17 12:00,5
24-12-17 11:00,5
24-12-17 10:00,4
24-12-17 09:00,3
24-12-17 08:00,3
24-12-17 07:00,4
24-12-17 06:00,3
24-12-17 05:00,3
24-12-17 04:00,5
24-12-17 03:00,4
24-12-17 02:00,7
24-12-17 01:00,5
24-12-17 00:00,7
23-12-17 23:00,8
23-12-17 22:00,7
23-12-17 21:00,9
23-12-17 20:00,8
23-12-17 19:00,7
23-12-17 18:00,6
23-12-17 17:00,7
23-12-17 16:00,11
23-12-17 15:00,12
23-12-17 14:00,13
23-12-17 13:00,15
23-12-17 12:00,16
23-12-17 11:00,17
23-12-17 10:00,17
23-12-17 09:00,16
23-12-17 08:00,14
23-12-17 07:00,13
23-12-17 06:00,9
23-12-17 05:00,10
23-12-17 04:00,9
23-12-17 03:00,9
23-12-17 02:00,9
23-12-17 01:00,9
23-12-17 00:00,9
22-12-17 23:00,10
22-12-17 22:00,11
22-12-17 21:00,11
22-12-17 20:00,11
22-12-17 19:00,12
22-12-17 18:00,10
22-12-17 17:00,9
22-12-17 16:00,9
22-12-17 15:00,13
22-12-17 14:00,16
22-12-17 13:00,17
22-12-17 12:00,18
22-12-17 11:00,18
22-12-17 10:00,16
22-12-17 09:00,16
22-12-17 08:00,16
22-12-17 07:00,17
22-12-17 06:00,14
22-12-17 05:00,12
22-12-17 04:00,9
22-12-17 03:00,9
22-12-17 02:00,8
22-12-17 01:00,8
22-12-17 00:00,8
21-12-17 23:00,8
21-12-17 22:00,7
21-12-17 21:00,8
21-12-17 20:00,9
21-12-17 19:00,9
21-12-17 18:00,7
21-12-17 17:00,3
21-12-17 16:00,3
21-12-17 15:00,4
21-12-17 14:00,5
21-12-17 13:00,6
21-12-17 12:00,9
21-12-17 11:00,14
21-12-17 10:00,12
21-12-17 09:00,11
21-12-17 08:00,12
21-12-17 07:00,16
21-12-17 06:00,18
21-12-17 05:00,23
21-12-17 04:00,22
21-12-17 03:00,23
21-12-17 02:00,24
21-12-17 01:00,24
21-12-17 00:00,26
20-12-17 23:00,27
20-12-17 22:00,26
20-12-17 21:00,28
20-12-17 20:00,32
20-12-17 19:00,30
20-12-17 18:00,25
20-12-17 17:00,21
20-12-17 16:00,25
20-12-17 15:00,20
20-12-17 14:00,19
20-12-17 13:00,29
20-12-17 12:00,32
20-12-17 11:00,25
20-12-17 10:00,20
20-12-17 09:00,20
20-12-17 08:00,13
20-12-17 07:00,13
20-12-17 06:00,16
20-12-17 05:00,11
20-12-17 04:00,10
20-12-17 03:00,10
20-12-17 02:00,9
20-12-17 01:00,9
20-12-17 00:00,11
19-12-17 23:00,13
19-12-17 22:00,14
19-12-17 21:00,15
19-12-17 20:00,15
19-12-17 19:00,17
19-12-17 18:00,23
19-12-17 17:00,35
19-12-17 16:00,34
19-12-17 15:00,34
19-12-17 14:00,35
19-12-17 13:00,29
19-12-17 12:00,30
19-12-17 11:00,28
19-12-17 10:00,31
19-12-17 09:00,29
19-12-17 08:00,25
19-12-17 07:00,24
19-12-17 06:00,22
19-12-17 05:00,23
19-12-17 04:00,20
19-12-17 03:00,22
19-12-17 02:00,21
19-12-17 01:00,22
19-12-17 00:00,22
18-12-17 23:00,21
18-12-17 22:00,27
18-12-17 21:00,28
18-12-17 20:00,29
18-12-17 19:00,39
18-12-17 18:00,52
18-12-17 17:00,48
18-12-17 16:00,29
18-12-17 15:00,23
18-12-17 14:00,25
18-12-17 13:00,26
18-12-17 12:00,22
18-12-17 11:00,22
18-12-17 10:00,18
18-12-17 09:00,15
18-12-17 08:00,13
18-12-17 07:00,16
18-12-17 06:00,12
18-12-17 05:00,9
18-12-17 04:00,8
18-12-17 03:00,9
18-12-17 02:00,7
18-12-17 01:00,6
18-12-17 00:00,9
17-12-17 23:00,10
17-12-17 22:00,8
17-12-17 21:00,6
17-12-17 20:00,8
17-12-17 19:00,9
17-12-17 18:00,7
17-12-17 17:00,7
17-12-17 16:00,6
17-12-17 15:00,4
17-12-17 14:00,3
17-12-17 13:00,8
17-12-17 12:00,9
17-12-17 11:00,9
17-12-17 10:00,8
17-12-17 09:00,3
17-12-17 08:00,5
17-12-17 07:00,7
17-12-17 06:00,7
17-12-17 05:00,10
17-12-17 04:00,10
17-12-17 03:00,10
17-12-17 02:00,11
17-12-17 01:00,12
17-12-17 00:00,9
16-12-17 23:00,12
16-12-17 22:00,15
16-12-17 21:00,17
16-12-17 20:00,17
16-12-17 19:00,19
16-12-17 18:00,22
16-12-17 17:00,20
16-12-17 16:00,20
16-12-17 15:00,21
16-12-17 14:00,20
16-12-17 13:00,21
16-12-17 12:00,20
16-12-17 11:00,19
16-12-17 10:00,15
16-12-17 09:00,13
16-12-17 08:00,14
16-12-17 07:00,17
16-12-17 06:00,24
16-12-17 05:00,23
16-12-17 04:00,17
16-12-17 03:00,13
16-12-17 02:00,12
16-12-17 01:00,12
16-12-17 00:00,17
15-12-17 23:00,18
15-12-17 22:00,16
15-12-17 21:00,15
15-12-17 20:00,16
15-12-17 19:00,18
15-12-17 18:00,20
15-12-17 17:00,15
15-12-17 16:00,11
15-12-17 15:00,9
15-12-17 14:00,6
15-12-17 13:00,7
15-12-17 12:00,12
15-12-17 11:00,8
15-12-17 10:00,7
15-12-17 09:00,11
15-12-17 08:00,7
15-12-17 07:00,10
15-12-17 06:00,8
15-12-17 05:00,11
15-12-17 04:00,10
15-12-17 03:00,9
15-12-17 02:00,8
15-12-17 01:00,5
15-12-17 00:00,3
14-12-17 23:00,7
14-12-17 22:00,10
14-12-17 21:00,9
14-12-17 20:00,11
14-12-17 19:00,12
14-12-17 18:00,18
14-12-17 17:00,15
14-12-17 16:00,6
14-12-17 15:00,3
14-12-17 14:00,2
14-12-17 13:00,3
14-12-17 12:00,3
14-12-17 11:00,7
14-12-17 10:00,3
14-12-17 09:00,3
14-12-17 08:00,4
14-12-17 07:00,1
14-12-17 06:00,2
14-12-17 05:00,6
14-12-17 04:00,6
14-12-17 03:00,5
14-12-17 02:00,6
14-12-17 01:00,5
14-12-17 00:00,6
13-12-17 23:00,9
13-12-17 22:00,10
13-12-17 21:00,11
13-12-17 20:00,13
13-12-17 19:00,12
13-12-17 18:00,15
13-12-17 17:00,18
13-12-17 16:00,20
13-12-17 15:00,19
13-12-17 14:00,17
13-12-17 13:00,18
13-12-17 12:00,19
13-12-17 11:00,21
13-12-17 10:00,15
13-12-17 09:00,17
13-12-17 08:00,15
13-12-17 07:00,11
13-12-17 06:00,9
13-12-17 05:00,8
13-12-17 04:00,7
13-12-17 03:00,5
13-12-17 02:00,6
13-12-17 01:00,8
13-12-17 00:00,8
12-12-17 23:00,6
12-12-17 22:00,7
12-12-17 21:00,7
12-12-17 20:00,10
12-12-17 19:00,11
12-12-17 18:00,13
12-12-17 17:00,14
12-12-17 16:00,15
12-12-17 15:00,9
12-12-17 14:00,10
12-12-17 13:00,14
12-12-17 12:00,21
12-12-17 11:00,17
12-12-17 10:00,7
12-12-17 09:00,8
12-12-17 08:00,11
12-12-17 07:00,16
12-12-17 06:00,19
12-12-17 05:00,15
12-12-17 04:00,12
12-12-17 03:00,8
12-12-17 02:00,6
12-12-17 01:00,7
12-12-17 00:00,13
11-12-17 23:00,10
11-12-17 22:00,8
11-12-17 21:00,9
11-12-17 20:00,8
11-12-17 19:00,10
11-12-17 18:00,13
11-12-17 17:00,23
11-12-17 16:00,26
11-12-17 15:00,27
11-12-17 14:00,23
11-12-17 13:00,14
11-12-17 12:00,12
11-12-17 11:00,8
11-12-17 10:00,5
11-12-17 09:00,4
11-12-17 08:00,3
11-12-17 07:00,3
11-12-17 06:00,3
11-12-17 05:00,1
11-12-17 04:00,0
11-12-17 03:00,7
11-12-17 02:00,5
11-12-17 01:00,6
11-12-17 00:00,6
10-12-17 23:00,5
10-12-17 22:00,3
10-12-17 21:00,6
10-12-17 20:00,7
10-12-17 19:00,4
10-12-17 18:00,9
10-12-17 17:00,10
10-12-17 16:00,9
10-12-17 15:00,11
10-12-17 14:00,9
10-12-17 13:00,9
10-12-17 12:00,8
10-12-17 11:00,8
10-12-17 10:00,7
10-12-17 09:00,7
10-12-17 08:00,7
10-12-17 07:00,8
10-12-17 06:00,8
10-12-17 05:00,8
10-12-17 04:00,7
10-12-17 03:00,7
10-12-17 02:00,6
10-12-17 01:00,6
10-12-17 00:00,8
09-12-17 23:00,9
09-12-17 22:00,10
09-12-17 21:00,11
09-12-17 20:00,11
09-12-17 19:00,10
09-12-17 18:00,8
09-12-17 17:00,7
09-12-17 16:00,8
09-12-17 15:00,7
09-12-17 14:00,7
09-12-17 13:00,11
09-12-17 12:00,9
09-12-17 11:00,11
09-12-17 10:00,8
09-12-17 09:00,7
09-12-17 08:00,5
09-12-17 07:00,5
09-12-17 06:00,6
09-12-17 05:00,6
09-12-17 04:00,6
09-12-17 03:00,7
09-12-17 02:00,7
09-12-17 01:00,5
09-12-17 00:00,8
08-12-17 23:00,9
08-12-17 22:00,9
08-12-17 21:00,8
08-12-17 20:00,9
08-12-17 19:00,13
08-12-17 18:00,15
08-12-17 17:00,12
08-12-17 16:00,9
08-12-17 15:00,16
08-12-17 14:00,16
08-12-17 13:00,11
08-12-17 12:00,12
08-12-17 11:00,13
08-12-17 10:00,12
08-12-17 09:00,13
08-12-17 08:00,13
08-12-17 07:00,13
08-12-17 06:00,13
08-12-17 05:00,13
08-12-17 04:00,13
08-12-17 03:00,12
08-12-17 02:00,11
08-12-17 01:00,13
08-12-17 00:00,13
07-12-17 23:00,15
07-12-17 22:00,14
07-12-17 21:00,15
07-12-17 20:00,14
07-12-17 19:00,17
07-12-17 18:00,17
07-12-17 17:00,19
07-12-17 16:00,18
07-12-17 15:00,18
07-12-17 14:00,16
07-12-17 13:00,14
07-12-17 12:00,11
07-12-17 11:00,13
07-12-17 10:00,17
07-12-17 09:00,20
07-12-17 08:00,17
07-12-17 07:00,12
07-12-17 06:00,12
07-12-17 05:00,9
07-12-17 04:00,8
07-12-17 03:00,9
07-12-17 02:00,10
07-12-17 01:00,12
07-12-17 00:00,12
06-12-17 23:00,12
06-12-17 22:00,12
06-12-17 21:00,12
06-12-17 20:00,14
06-12-17 19:00,14
06-12-17 18:00,16
06-12-17 17:00,16
06-12-17 16:00,16
06-12-17 15:00,15
06-12-17 14:00,16
06-12-17 13:00,16
06-12-17 12:00,15
06-12-17 11:00,14
06-12-17 10:00,15
06-12-17 09:00,15
06-12-17 08:00,15
06-12-17 07:00,13
06-12-17 06:00,12
06-12-17 05:00,10
06-12-17 04:00,11
06-12-17 03:00,12
06-12-17 02:00,10
06-12-17 01:00,10
06-12-17 00:00,9
05-12-17 23:00,10
05-12-17 22:00,10
05-12-17 21:00,8
05-12-17 20:00,7
05-12-17 19:00,8
05-12-17 18:00,8
05-12-17 17:00,5
05-12-17 16:00,5
05-12-17 15:00,6
05-12-17 14:00,5
05-12-17 13:00,5
05-12-17 12:00,4
05-12-17 11:00,3
05-12-17 10:00,4
05-12-17 09:00,6
05-12-17 08:00,6
05-12-17 07:00,2
05-12-17 06:00,4
05-12-17 05:00,10
05-12-17 04:00,10
05-12-17 03:00,13
05-12-17 02:00,12
05-12-17 01:00,9
05-12-17 00:00,11
04-12-17 23:00,11
04-12-17 22:00,9
04-12-17 21:00,8
04-12-17 20:00,9
04-12-17 19:00,8
04-12-17 18:00,10
04-12-17 17:00,9
04-12-17 16:00,8
04-12-17 15:00,9
04-12-17 14:00,8
04-12-17 13:00,7
04-12-17 12:00,7
04-12-17 11:00,11
04-12-17 10:00,14
04-12-17 09:00,11
04-12-17 08:00,7
04-12-17 07:00,7
04-12-17 06:00,9
04-12-17 05:00,8
04-12-17 04:00,7
04-12-17 03:00,11
04-12-17 02:00,15
04-12-17 01:00,17
04-12-17 00:00,19
03-12-17 23:00,18
03-12-17 22:00,19
03-12-17 21:00,19
03-12-17 20:00,19
03-12-17 19:00,18
03-12-17 18:00,22
03-12-17 17:00,23
03-12-17 16:00,23
03-12-17 15:00,29
03-12-17 14:00,32
03-12-17 13:00,30
03-12-17 12:00,29
03-12-17 11:00,28
03-12-17 10:00,28
03-12-17 09:00,27
03-12-17 08:00,26
03-12-17 07:00,26
03-12-17 06:00,25
03-12-17 05:00,23
03-12-17 04:00,26
03-12-17 03:00,26
03-12-17 02:00,26
03-12-17 01:00,29
03-12-17 00:00,30
02-12-17 23:00,24
02-12-17 22:00,21
02-12-17 21:00,19
02-12-17 20:00,21
02-12-17 19:00,21
02-12-17 18:00,19
