Datum Zeit,Dresden-Nord NO
,µg/m³
01-07-01 00:00,19
30-06-01 23:00,18
30-06-01 22:00,12
30-06-01 21:00,4
30-06-01 20:00,5
30-06-01 19:00,5
30-06-01 18:00,18
30-06-01 17:00,14
30-06-01 16:00,
30-06-01 15:00,13
30-06-01 14:00,14
30-06-01 13:00,17
30-06-01 12:00,13
30-06-01 11:00,17
30-06-01 10:00,20
30-06-01 09:00,14
30-06-01 08:00,14
30-06-01 07:00,19
30-06-01 06:00,41
30-06-01 05:00,10
30-06-01 04:00,5
30-06-01 03:00,8
30-06-01 02:00,9
30-06-01 01:00,19
30-06-01 00:00,30
29-06-01 23:00,50
29-06-01 22:00,48
29-06-01 21:00,41
29-06-01 20:00,39
29-06-01 19:00,37
29-06-01 18:00,34
29-06-01 17:00,23
29-06-01 16:00,
29-06-01 15:00,43
29-06-01 14:00,44
29-06-01 13:00,42
29-06-01 12:00,45
29-06-01 11:00,54
29-06-01 10:00,57
29-06-01 09:00,72
29-06-01 08:00,75
29-06-01 07:00,99
29-06-01 06:00,80
29-06-01 05:00,51
29-06-01 04:00,13
29-06-01 03:00,14
29-06-01 02:00,9
29-06-01 01:00,11
29-06-01 00:00,23
28-06-01 23:00,24
28-06-01 22:00,31
28-06-01 21:00,36
28-06-01 20:00,32
28-06-01 19:00,34
28-06-01 18:00,43
28-06-01 17:00,
28-06-01 16:00,48
28-06-01 15:00,45
28-06-01 14:00,45
28-06-01 13:00,44
28-06-01 12:00,55
28-06-01 11:00,49
28-06-01 10:00,42
28-06-01 09:00,54
28-06-01 08:00,74
28-06-01 07:00,65
28-06-01 06:00,45
28-06-01 05:00,32
28-06-01 04:00,12
28-06-01 03:00,3
28-06-01 02:00,7
28-06-01 01:00,2
28-06-01 00:00,5
27-06-01 23:00,6
27-06-01 22:00,6
27-06-01 21:00,8
27-06-01 20:00,9
27-06-01 19:00,13
27-06-01 18:00,16
27-06-01 17:00,
27-06-01 16:00,20
27-06-01 15:00,24
27-06-01 14:00,27
27-06-01 13:00,19
27-06-01 12:00,22
27-06-01 11:00,26
27-06-01 10:00,27
27-06-01 09:00,39
27-06-01 08:00,27
27-06-01 07:00,37
27-06-01 06:00,36
27-06-01 05:00,15
27-06-01 04:00,6
27-06-01 03:00,4
27-06-01 02:00,2
27-06-01 01:00,3
27-06-01 00:00,6
26-06-01 23:00,21
26-06-01 22:00,61
26-06-01 21:00,22
26-06-01 20:00,31
26-06-01 19:00,23
26-06-01 18:00,
26-06-01 17:00,34
26-06-01 16:00,38
26-06-01 15:00,39
26-06-01 14:00,32
26-06-01 13:00,39
26-06-01 12:00,42
26-06-01 11:00,40
26-06-01 10:00,50
26-06-01 09:00,47
26-06-01 08:00,62
26-06-01 07:00,82
26-06-01 06:00,73
26-06-01 05:00,61
26-06-01 04:00,28
26-06-01 03:00,28
26-06-01 02:00,13
26-06-01 01:00,18
26-06-01 00:00,48
25-06-01 23:00,117
25-06-01 22:00,71
25-06-01 21:00,53
25-06-01 20:00,25
25-06-01 19:00,24
25-06-01 18:00,
25-06-01 17:00,29
25-06-01 16:00,36
25-06-01 15:00,35
25-06-01 14:00,43
25-06-01 13:00,31
25-06-01 12:00,40
25-06-01 11:00,55
25-06-01 10:00,57
25-06-01 09:00,69
25-06-01 08:00,96
25-06-01 07:00,113
25-06-01 06:00,100
25-06-01 05:00,72
25-06-01 04:00,46
25-06-01 03:00,22
25-06-01 02:00,26
25-06-01 01:00,35
25-06-01 00:00,40
24-06-01 23:00,38
24-06-01 22:00,59
24-06-01 21:00,48
24-06-01 20:00,24
24-06-01 19:00,
24-06-01 18:00,32
24-06-01 17:00,29
24-06-01 16:00,28
24-06-01 15:00,31
24-06-01 14:00,25
24-06-01 13:00,21
24-06-01 12:00,21
24-06-01 11:00,26
24-06-01 10:00,28
24-06-01 09:00,19
24-06-01 08:00,34
24-06-01 07:00,10
24-06-01 06:00,17
24-06-01 05:00,9
24-06-01 04:00,14
24-06-01 03:00,10
24-06-01 02:00,15
24-06-01 01:00,16
24-06-01 00:00,19
23-06-01 23:00,27
23-06-01 22:00,24
23-06-01 21:00,24
23-06-01 20:00,24
23-06-01 19:00,
23-06-01 18:00,26
23-06-01 17:00,31
23-06-01 16:00,28
23-06-01 15:00,24
23-06-01 14:00,33
23-06-01 13:00,33
23-06-01 12:00,34
23-06-01 11:00,41
23-06-01 10:00,37
23-06-01 09:00,31
23-06-01 08:00,42
23-06-01 07:00,32
23-06-01 06:00,30
23-06-01 05:00,38
23-06-01 04:00,16
23-06-01 03:00,10
23-06-01 02:00,7
23-06-01 01:00,14
23-06-01 00:00,21
22-06-01 23:00,32
22-06-01 22:00,28
22-06-01 21:00,32
22-06-01 20:00,
22-06-01 19:00,58
22-06-01 18:00,66
22-06-01 17:00,50
22-06-01 16:00,60
22-06-01 15:00,76
22-06-01 14:00,82
22-06-01 13:00,81
22-06-01 12:00,100
22-06-01 11:00,107
22-06-01 10:00,116
22-06-01 09:00,142
22-06-01 08:00,154
22-06-01 07:00,136
22-06-01 06:00,123
22-06-01 05:00,64
22-06-01 04:00,41
22-06-01 03:00,13
22-06-01 02:00,11
22-06-01 01:00,24
22-06-01 00:00,33
21-06-01 23:00,38
21-06-01 22:00,57
21-06-01 21:00,36
21-06-01 20:00,
21-06-01 19:00,24
21-06-01 18:00,33
21-06-01 17:00,36
21-06-01 16:00,67
21-06-01 15:00,65
21-06-01 14:00,63
21-06-01 13:00,64
21-06-01 12:00,73
21-06-01 11:00,58
21-06-01 10:00,58
21-06-01 09:00,82
21-06-01 08:00,57
21-06-01 07:00,47
21-06-01 06:00,39
21-06-01 05:00,21
21-06-01 04:00,6
21-06-01 03:00,6
21-06-01 02:00,7
21-06-01 01:00,5
21-06-01 00:00,30
20-06-01 23:00,26
20-06-01 22:00,38
20-06-01 21:00,
20-06-01 20:00,39
20-06-01 19:00,24
20-06-01 18:00,9
20-06-01 17:00,23
20-06-01 16:00,36
20-06-01 15:00,41
20-06-01 14:00,45
20-06-01 13:00,50
20-06-01 12:00,57
20-06-01 11:00,65
20-06-01 10:00,81
20-06-01 09:00,81
20-06-01 08:00,82
20-06-01 07:00,89
20-06-01 06:00,74
20-06-01 05:00,62
20-06-01 04:00,16
20-06-01 03:00,8
20-06-01 02:00,5
20-06-01 01:00,5
20-06-01 00:00,10
19-06-01 23:00,18
19-06-01 22:00,27
19-06-01 21:00,
19-06-01 20:00,31
19-06-01 19:00,31
19-06-01 18:00,41
19-06-01 17:00,36
19-06-01 16:00,54
19-06-01 15:00,63
19-06-01 14:00,53
19-06-01 13:00,60
19-06-01 12:00,69
19-06-01 11:00,76
19-06-01 10:00,67
19-06-01 09:00,57
19-06-01 08:00,71
19-06-01 07:00,73
19-06-01 06:00,56
