Datum Zeit,Plauen-Sued O3
,µg/m³
01-07-01 00:00,23
30-06-01 23:00,38
30-06-01 22:00,62
30-06-01 21:00,90
30-06-01 20:00,78
30-06-01 19:00,80
30-06-01 18:00,83
30-06-01 17:00,76
30-06-01 16:00,83
30-06-01 15:00,93
30-06-01 14:00,90
30-06-01 13:00,81
30-06-01 12:00,79
30-06-01 11:00,
30-06-01 10:00,68
30-06-01 09:00,20
30-06-01 08:00,14
30-06-01 07:00,6
30-06-01 06:00,2
30-06-01 05:00,1
30-06-01 04:00,1
30-06-01 03:00,1
30-06-01 02:00,1
30-06-01 01:00,1
30-06-01 00:00,1
29-06-01 23:00,7
29-06-01 22:00,24
29-06-01 21:00,38
29-06-01 20:00,57
29-06-01 19:00,76
29-06-01 18:00,88
29-06-01 17:00,74
29-06-01 16:00,67
29-06-01 15:00,64
29-06-01 14:00,75
29-06-01 13:00,90
29-06-01 12:00,88
29-06-01 11:00,
29-06-01 10:00,65
29-06-01 09:00,32
29-06-01 08:00,16
29-06-01 07:00,3
29-06-01 06:00,2
29-06-01 05:00,1
29-06-01 04:00,1
29-06-01 03:00,1
29-06-01 02:00,4
29-06-01 01:00,
29-06-01 00:00,12
28-06-01 23:00,17
28-06-01 22:00,36
28-06-01 21:00,44
28-06-01 20:00,60
28-06-01 19:00,93
28-06-01 18:00,69
28-06-01 17:00,97
28-06-01 16:00,83
28-06-01 15:00,77
28-06-01 14:00,77
28-06-01 13:00,66
28-06-01 12:00,41
28-06-01 11:00,48
28-06-01 10:00,55
28-06-01 09:00,24
28-06-01 08:00,30
28-06-01 07:00,46
28-06-01 06:00,20
28-06-01 05:00,39
28-06-01 04:00,84
28-06-01 03:00,110
28-06-01 02:00,102
28-06-01 01:00,
28-06-01 00:00,71
27-06-01 23:00,83
27-06-01 22:00,61
27-06-01 21:00,58
27-06-01 20:00,110
27-06-01 19:00,133
27-06-01 18:00,122
27-06-01 17:00,115
27-06-01 16:00,126
27-06-01 15:00,127
27-06-01 14:00,114
27-06-01 13:00,119
27-06-01 12:00,127
27-06-01 11:00,106
27-06-01 10:00,78
27-06-01 09:00,49
27-06-01 08:00,26
27-06-01 07:00,14
27-06-01 06:00,6
27-06-01 05:00,1
27-06-01 04:00,1
27-06-01 03:00,2
27-06-01 02:00,
27-06-01 01:00,6
27-06-01 00:00,13
26-06-01 23:00,13
26-06-01 22:00,22
26-06-01 21:00,58
26-06-01 20:00,81
26-06-01 19:00,90
26-06-01 18:00,88
26-06-01 17:00,102
26-06-01 16:00,105
26-06-01 15:00,94
26-06-01 14:00,97
26-06-01 13:00,94
26-06-01 12:00,80
26-06-01 11:00,82
26-06-01 10:00,61
26-06-01 09:00,42
26-06-01 08:00,27
26-06-01 07:00,3
26-06-01 06:00,1
26-06-01 05:00,1
26-06-01 04:00,1
26-06-01 03:00,1
26-06-01 02:00,
26-06-01 01:00,4
26-06-01 00:00,6
25-06-01 23:00,6
25-06-01 22:00,13
25-06-01 21:00,19
25-06-01 20:00,83
25-06-01 19:00,119
25-06-01 18:00,110
25-06-01 17:00,116
25-06-01 16:00,117
25-06-01 15:00,117
25-06-01 14:00,112
25-06-01 13:00,109
25-06-01 12:00,109
25-06-01 11:00,89
25-06-01 10:00,81
25-06-01 09:00,45
25-06-01 08:00,10
25-06-01 07:00,5
25-06-01 06:00,2
25-06-01 05:00,1
25-06-01 04:00,1
25-06-01 03:00,
25-06-01 02:00,1
25-06-01 01:00,1
25-06-01 00:00,3
24-06-01 23:00,3
24-06-01 22:00,1
24-06-01 21:00,38
24-06-01 20:00,81
24-06-01 19:00,93
24-06-01 18:00,94
24-06-01 17:00,92
24-06-01 16:00,92
24-06-01 15:00,87
24-06-01 14:00,84
24-06-01 13:00,82
24-06-01 12:00,80
24-06-01 11:00,74
