Datum Zeit,Borna NO2
,µg/m³
01-10-12 00:00,21
30-09-12 23:00,22
30-09-12 22:00,25
30-09-12 21:00,23
30-09-12 20:00,39
30-09-12 19:00,45
30-09-12 18:00,32
30-09-12 17:00,17
30-09-12 16:00,14
30-09-12 15:00,12
30-09-12 14:00,12
30-09-12 13:00,9
30-09-12 12:00,8
30-09-12 11:00,9
30-09-12 10:00,12
30-09-12 09:00,16
30-09-12 08:00,18
30-09-12 07:00,16
30-09-12 06:00,20
30-09-12 05:00,17
30-09-12 04:00,13
30-09-12 03:00,11
30-09-12 02:00,12
30-09-12 01:00,15
30-09-12 00:00,26
29-09-12 23:00,21
29-09-12 22:00,21
29-09-12 21:00,18
29-09-12 20:00,15
29-09-12 19:00,13
29-09-12 18:00,15
29-09-12 17:00,32
29-09-12 16:00,26
29-09-12 15:00,17
29-09-12 14:00,18
29-09-12 13:00,22
29-09-12 12:00,23
29-09-12 11:00,20
29-09-12 10:00,21
29-09-12 09:00,25
29-09-12 08:00,33
29-09-12 07:00,25
29-09-12 06:00,21
29-09-12 05:00,17
29-09-12 04:00,21
29-09-12 03:00,20
29-09-12 02:00,18
29-09-12 01:00,20
29-09-12 00:00,22
28-09-12 23:00,28
28-09-12 22:00,34
28-09-12 21:00,41
28-09-12 20:00,43
28-09-12 19:00,62
28-09-12 18:00,57
28-09-12 17:00,54
28-09-12 16:00,45
28-09-12 15:00,34
28-09-12 14:00,31
28-09-12 13:00,35
28-09-12 12:00,40
28-09-12 11:00,29
28-09-12 10:00,34
28-09-12 09:00,38
28-09-12 08:00,47
28-09-12 07:00,54
28-09-12 06:00,39
28-09-12 05:00,20
28-09-12 04:00,15
28-09-12 03:00,12
28-09-12 02:00,7
28-09-12 01:00,5
28-09-12 00:00,6
27-09-12 23:00,7
27-09-12 22:00,9
27-09-12 21:00,15
27-09-12 20:00,23
27-09-12 19:00,29
27-09-12 18:00,45
27-09-12 17:00,33
27-09-12 16:00,33
27-09-12 15:00,22
27-09-12 14:00,24
27-09-12 13:00,27
27-09-12 12:00,26
27-09-12 11:00,30
27-09-12 10:00,30
27-09-12 09:00,41
27-09-12 08:00,46
27-09-12 07:00,55
27-09-12 06:00,24
27-09-12 05:00,12
27-09-12 04:00,14
27-09-12 03:00,15
27-09-12 02:00,13
27-09-12 01:00,16
27-09-12 00:00,15
26-09-12 23:00,15
26-09-12 22:00,31
26-09-12 21:00,45
26-09-12 20:00,51
26-09-12 19:00,47
26-09-12 18:00,25
26-09-12 17:00,18
26-09-12 16:00,18
26-09-12 15:00,20
26-09-12 14:00,35
26-09-12 13:00,41
26-09-12 12:00,43
26-09-12 11:00,46
26-09-12 10:00,48
26-09-12 09:00,52
26-09-12 08:00,47
26-09-12 07:00,53
26-09-12 06:00,50
26-09-12 05:00,35
26-09-12 04:00,27
26-09-12 03:00,20
26-09-12 02:00,13
26-09-12 01:00,11
26-09-12 00:00,10
25-09-12 23:00,19
25-09-12 22:00,19
25-09-12 21:00,17
25-09-12 20:00,22
25-09-12 19:00,24
25-09-12 18:00,22
25-09-12 17:00,35
25-09-12 16:00,39
25-09-12 15:00,31
25-09-12 14:00,29
25-09-12 13:00,28
25-09-12 12:00,36
25-09-12 11:00,34
25-09-12 10:00,37
25-09-12 09:00,46
25-09-12 08:00,51
25-09-12 07:00,50
25-09-12 06:00,38
25-09-12 05:00,35
25-09-12 04:00,21
25-09-12 03:00,24
25-09-12 02:00,9
25-09-12 01:00,7
25-09-12 00:00,6
24-09-12 23:00,6
24-09-12 22:00,7
24-09-12 21:00,14
24-09-12 20:00,27
24-09-12 19:00,36
24-09-12 18:00,46
24-09-12 17:00,48
24-09-12 16:00,45
24-09-12 15:00,42
24-09-12 14:00,49
24-09-12 13:00,55
24-09-12 12:00,44
24-09-12 11:00,34
24-09-12 10:00,40
24-09-12 09:00,49
24-09-12 08:00,45
24-09-12 07:00,54
24-09-12 06:00,50
24-09-12 05:00,28
24-09-12 04:00,23
24-09-12 03:00,20
24-09-12 02:00,17
24-09-12 01:00,17
24-09-12 00:00,16
23-09-12 23:00,17
23-09-12 22:00,13
23-09-12 21:00,23
23-09-12 20:00,18
23-09-12 19:00,18
23-09-12 18:00,23
23-09-12 17:00,22
23-09-12 16:00,17
23-09-12 15:00,14
23-09-12 14:00,11
23-09-12 13:00,8
23-09-12 12:00,10
23-09-12 11:00,15
23-09-12 10:00,17
23-09-12 09:00,16
23-09-12 08:00,16
23-09-12 07:00,18
23-09-12 06:00,12
23-09-12 05:00,11
23-09-12 04:00,11
23-09-12 03:00,10
23-09-12 02:00,9
23-09-12 01:00,13
23-09-12 00:00,17
22-09-12 23:00,12
22-09-12 22:00,15
22-09-12 21:00,23
22-09-12 20:00,24
22-09-12 19:00,26
22-09-12 18:00,24
22-09-12 17:00,8
22-09-12 16:00,12
22-09-12 15:00,11
22-09-12 14:00,16
22-09-12 13:00,17
22-09-12 12:00,16
22-09-12 11:00,20
22-09-12 10:00,21
22-09-12 09:00,21
22-09-12 08:00,26
22-09-12 07:00,26
22-09-12 06:00,19
22-09-12 05:00,20
22-09-12 04:00,12
22-09-12 03:00,25
22-09-12 02:00,16
22-09-12 01:00,18
22-09-12 00:00,16
21-09-12 23:00,20
21-09-12 22:00,26
21-09-12 21:00,22
21-09-12 20:00,24
21-09-12 19:00,46
21-09-12 18:00,63
21-09-12 17:00,62
21-09-12 16:00,51
21-09-12 15:00,48
21-09-12 14:00,43
21-09-12 13:00,47
21-09-12 12:00,35
21-09-12 11:00,41
21-09-12 10:00,42
21-09-12 09:00,38
21-09-12 08:00,35
21-09-12 07:00,41
21-09-12 06:00,33
21-09-12 05:00,22
21-09-12 04:00,21
21-09-12 03:00,19
21-09-12 02:00,16
21-09-12 01:00,18
21-09-12 00:00,18
20-09-12 23:00,18
20-09-12 22:00,22
20-09-12 21:00,25
20-09-12 20:00,28
20-09-12 19:00,41
20-09-12 18:00,38
20-09-12 17:00,30
20-09-12 16:00,32
20-09-12 15:00,30
20-09-12 14:00,25
20-09-12 13:00,23
20-09-12 12:00,18
20-09-12 11:00,25
20-09-12 10:00,30
20-09-12 09:00,33
20-09-12 08:00,46
20-09-12 07:00,46
20-09-12 06:00,45
20-09-12 05:00,26
20-09-12 04:00,23
20-09-12 03:00,29
20-09-12 02:00,15
20-09-12 01:00,19
20-09-12 00:00,19
19-09-12 23:00,22
19-09-12 22:00,27
19-09-12 21:00,19
19-09-12 20:00,21
19-09-12 19:00,27
19-09-12 18:00,18
19-09-12 17:00,20
19-09-12 16:00,23
19-09-12 15:00,24
19-09-12 14:00,20
19-09-12 13:00,15
19-09-12 12:00,19
19-09-12 11:00,18
19-09-12 10:00,23
19-09-12 09:00,22
19-09-12 08:00,29
19-09-12 07:00,55
19-09-12 06:00,46
19-09-12 05:00,30
19-09-12 04:00,22
19-09-12 03:00,13
19-09-12 02:00,4
19-09-12 01:00,5
19-09-12 00:00,7
18-09-12 23:00,8
18-09-12 22:00,18
18-09-12 21:00,44
18-09-12 20:00,47
18-09-12 19:00,38
18-09-12 18:00,34
18-09-12 17:00,32
18-09-12 16:00,50
18-09-12 15:00,46
18-09-12 14:00,36
18-09-12 13:00,33
18-09-12 12:00,39
18-09-12 11:00,39
18-09-12 10:00,43
18-09-12 09:00,43
18-09-12 08:00,49
18-09-12 07:00,61
18-09-12 06:00,52
18-09-12 05:00,32
18-09-12 04:00,30
18-09-12 03:00,24
18-09-12 02:00,16
18-09-12 01:00,16
18-09-12 00:00,21
17-09-12 23:00,33
17-09-12 22:00,30
17-09-12 21:00,29
17-09-12 20:00,55
17-09-12 19:00,42
17-09-12 18:00,46
17-09-12 17:00,46
17-09-12 16:00,54
17-09-12 15:00,49
17-09-12 14:00,37
17-09-12 13:00,34
17-09-12 12:00,36
17-09-12 11:00,39
17-09-12 10:00,44
17-09-12 09:00,53
17-09-12 08:00,50
17-09-12 07:00,70
17-09-12 06:00,57
17-09-12 05:00,33
17-09-12 04:00,27
17-09-12 03:00,24
17-09-12 02:00,22
17-09-12 01:00,16
17-09-12 00:00,16
16-09-12 23:00,16
16-09-12 22:00,17
16-09-12 21:00,22
16-09-12 20:00,36
16-09-12 19:00,50
16-09-12 18:00,35
16-09-12 17:00,23
16-09-12 16:00,14
16-09-12 15:00,11
16-09-12 14:00,11
16-09-12 13:00,9
16-09-12 12:00,10
16-09-12 11:00,10
16-09-12 10:00,10
16-09-12 09:00,12
16-09-12 08:00,13
16-09-12 07:00,15
16-09-12 06:00,19
16-09-12 05:00,15
16-09-12 04:00,14
16-09-12 03:00,15
16-09-12 02:00,16
16-09-12 01:00,15
16-09-12 00:00,13
15-09-12 23:00,14
15-09-12 22:00,18
15-09-12 21:00,14
15-09-12 20:00,14
15-09-12 19:00,21
15-09-12 18:00,23
15-09-12 17:00,21
15-09-12 16:00,17
15-09-12 15:00,15
15-09-12 14:00,12
15-09-12 13:00,13
15-09-12 12:00,13
15-09-12 11:00,16
15-09-12 10:00,17
15-09-12 09:00,13
15-09-12 08:00,12
15-09-12 07:00,13
15-09-12 06:00,11
15-09-12 05:00,8
15-09-12 04:00,6
15-09-12 03:00,10
15-09-12 02:00,8
15-09-12 01:00,6
15-09-12 00:00,7
14-09-12 23:00,7
14-09-12 22:00,17
14-09-12 21:00,20
14-09-12 20:00,26
14-09-12 19:00,35
14-09-12 18:00,31
14-09-12 17:00,32
14-09-12 16:00,37
14-09-12 15:00,39
14-09-12 14:00,28
14-09-12 13:00,34
14-09-12 12:00,31
14-09-12 11:00,27
14-09-12 10:00,32
14-09-12 09:00,42
14-09-12 08:00,43
14-09-12 07:00,51
14-09-12 06:00,49
14-09-12 05:00,33
14-09-12 04:00,23
14-09-12 03:00,23
14-09-12 02:00,22
14-09-12 01:00,24
14-09-12 00:00,22
13-09-12 23:00,22
13-09-12 22:00,26
13-09-12 21:00,38
13-09-12 20:00,55
13-09-12 19:00,32
13-09-12 18:00,25
13-09-12 17:00,17
13-09-12 16:00,11
13-09-12 15:00,19
13-09-12 14:00,16
13-09-12 13:00,21
13-09-12 12:00,19
13-09-12 11:00,14
13-09-12 10:00,13
13-09-12 09:00,25
13-09-12 08:00,35
13-09-12 07:00,26
13-09-12 06:00,26
13-09-12 05:00,13
13-09-12 04:00,15
13-09-12 03:00,21
13-09-12 02:00,11
13-09-12 01:00,11
13-09-12 00:00,10
12-09-12 23:00,11
12-09-12 22:00,13
12-09-12 21:00,15
12-09-12 20:00,21
12-09-12 19:00,25
12-09-12 18:00,35
12-09-12 17:00,29
12-09-12 16:00,40
12-09-12 15:00,30
12-09-12 14:00,22
12-09-12 13:00,10
12-09-12 12:00,9
12-09-12 11:00,12
12-09-12 10:00,15
12-09-12 09:00,26
12-09-12 08:00,42
12-09-12 07:00,59
12-09-12 06:00,35
12-09-12 05:00,31
12-09-12 04:00,8
12-09-12 03:00,4
12-09-12 02:00,5
12-09-12 01:00,4
12-09-12 00:00,5
11-09-12 23:00,6
11-09-12 22:00,10
11-09-12 21:00,12
11-09-12 20:00,17
11-09-12 19:00,31
11-09-12 18:00,27
11-09-12 17:00,19
11-09-12 16:00,19
11-09-12 15:00,33
11-09-12 14:00,18
11-09-12 13:00,29
11-09-12 12:00,37
11-09-12 11:00,41
11-09-12 10:00,49
11-09-12 09:00,63
11-09-12 08:00,70
11-09-12 07:00,75
11-09-12 06:00,67
